train_task,test_task,train_sub,test_sub,acc,network,feature
motor,mem,MSC02,MSC03,0.5,visual,8736
mem,semantic,MSC02,MSC03,0.6049999999999999,visual,8736
mem,glass,MSC02,MSC03,0.525,visual,8736
mem,motor,MSC02,MSC03,0.7550000000000001,visual,8736
semantic,glass,MSC02,MSC04,0.5,visual,8736
semantic,motor,MSC02,MSC04,0.5,visual,8736
semantic,mem,MSC02,MSC04,0.5,visual,8736
glass,semantic,MSC02,MSC04,0.6049999999999999,visual,8736
glass,motor,MSC02,MSC04,0.51,visual,8736
glass,mem,MSC02,MSC04,0.5,visual,8736
motor,semantic,MSC02,MSC04,0.5649999999999998,visual,8736
motor,glass,MSC02,MSC04,0.5149999999999999,visual,8736
motor,mem,MSC02,MSC04,0.5,visual,8736
mem,semantic,MSC02,MSC04,0.9099999999999999,visual,8736
mem,glass,MSC02,MSC04,0.825,visual,8736
mem,motor,MSC02,MSC04,0.8149999999999998,visual,8736
semantic,glass,MSC02,MSC05,0.5,visual,8736
semantic,motor,MSC02,MSC05,0.5,visual,8736
semantic,mem,MSC02,MSC05,0.5,visual,8736
glass,semantic,MSC02,MSC05,0.5,visual,8736
glass,motor,MSC02,MSC05,0.5,visual,8736
glass,mem,MSC02,MSC05,0.5,visual,8736
motor,semantic,MSC02,MSC05,0.5,visual,8736
motor,glass,MSC02,MSC05,0.6500000000000001,visual,8736
motor,mem,MSC02,MSC05,0.5,visual,8736
mem,semantic,MSC02,MSC05,0.8300000000000001,visual,8736
mem,glass,MSC02,MSC05,0.8149999999999998,visual,8736
mem,motor,MSC02,MSC05,0.845,visual,8736
semantic,glass,MSC02,MSC06,0.5263157894736842,visual,8736
semantic,motor,MSC02,MSC06,0.5,visual,8736
semantic,mem,MSC02,MSC06,0.5,visual,8736
glass,semantic,MSC02,MSC06,0.5149999999999999,visual,8736
glass,motor,MSC02,MSC06,0.5,visual,8736
glass,mem,MSC02,MSC06,0.5,visual,8736
motor,semantic,MSC02,MSC06,0.5,visual,8736
motor,glass,MSC02,MSC06,0.5263157894736842,visual,8736
motor,mem,MSC02,MSC06,0.5,visual,8736
mem,semantic,MSC02,MSC06,0.685,visual,8736
mem,glass,MSC02,MSC06,0.5842105263157895,visual,8736
mem,motor,MSC02,MSC06,0.7100000000000001,visual,8736
semantic,glass,MSC02,MSC07,0.56,visual,8736
semantic,motor,MSC02,MSC07,0.495,visual,8736
semantic,mem,MSC02,MSC07,0.49000000000000005,visual,8736
glass,semantic,MSC02,MSC07,0.6249999999999999,visual,8736
glass,motor,MSC02,MSC07,0.485,visual,8736
glass,mem,MSC02,MSC07,0.49000000000000005,visual,8736
motor,semantic,MSC02,MSC07,0.51,visual,8736
motor,glass,MSC02,MSC07,0.515,visual,8736
motor,mem,MSC02,MSC07,0.5,visual,8736
mem,semantic,MSC02,MSC07,0.5899999999999999,visual,8736
mem,glass,MSC02,MSC07,0.6500000000000001,visual,8736
mem,motor,MSC02,MSC07,0.7100000000000001,visual,8736
semantic,glass,MSC02,MSC10,0.5,visual,8736
semantic,motor,MSC02,MSC10,0.5,visual,8736
semantic,mem,MSC02,MSC10,0.5,visual,8736
glass,semantic,MSC02,MSC10,0.59,visual,8736
glass,motor,MSC02,MSC10,0.5449999999999999,visual,8736
glass,mem,MSC02,MSC10,0.5,visual,8736
motor,semantic,MSC02,MSC10,0.505,visual,8736
motor,glass,MSC02,MSC10,0.5,visual,8736
motor,mem,MSC02,MSC10,0.5,visual,8736
mem,semantic,MSC02,MSC10,0.575,visual,8736
mem,glass,MSC02,MSC10,0.6450000000000001,visual,8736
mem,motor,MSC02,MSC10,0.72,visual,8736
semantic,glass,MSC03,MSC01,0.5,visual,8736
semantic,motor,MSC03,MSC01,0.5,visual,8736
semantic,mem,MSC03,MSC01,0.5,visual,8736
glass,semantic,MSC03,MSC01,0.5,visual,8736
glass,motor,MSC03,MSC01,0.5,visual,8736
glass,mem,MSC03,MSC01,0.5,visual,8736
motor,semantic,MSC03,MSC01,0.5,visual,8736
motor,glass,MSC03,MSC01,0.5,visual,8736
motor,mem,MSC03,MSC01,0.5,visual,8736
mem,semantic,MSC03,MSC01,0.38,visual,8736
mem,glass,MSC03,MSC01,0.39,visual,8736
mem,motor,MSC03,MSC01,0.51,visual,8736
semantic,glass,MSC03,MSC02,0.5,visual,8736
semantic,motor,MSC03,MSC02,0.5,visual,8736
semantic,mem,MSC03,MSC02,0.5,visual,8736
glass,semantic,MSC03,MSC02,0.5599999999999999,visual,8736
glass,motor,MSC03,MSC02,0.51,visual,8736
glass,mem,MSC03,MSC02,0.5,visual,8736
motor,semantic,MSC03,MSC02,0.5499999999999999,visual,8736
motor,glass,MSC03,MSC02,0.5,visual,8736
motor,mem,MSC03,MSC02,0.51,visual,8736
mem,semantic,MSC03,MSC02,0.31,visual,8736
mem,glass,MSC03,MSC02,0.39,visual,8736
mem,motor,MSC03,MSC02,0.5050000000000001,visual,8736
semantic,glass,MSC03,MSC04,0.5,visual,8736
semantic,motor,MSC03,MSC04,0.5,visual,8736
semantic,mem,MSC03,MSC04,0.5,visual,8736
glass,semantic,MSC03,MSC04,0.5,visual,8736
glass,motor,MSC03,MSC04,0.5,visual,8736
glass,mem,MSC03,MSC04,0.5,visual,8736
motor,semantic,MSC03,MSC04,0.54,visual,8736
motor,glass,MSC03,MSC04,0.665,visual,8736
motor,mem,MSC03,MSC04,0.51,visual,8736
mem,semantic,MSC03,MSC04,0.69,visual,8736
mem,glass,MSC03,MSC04,0.775,visual,8736
mem,motor,MSC03,MSC04,0.82,visual,8736
semantic,glass,MSC03,MSC05,0.5,visual,8736
semantic,motor,MSC03,MSC05,0.5,visual,8736
semantic,mem,MSC03,MSC05,0.5,visual,8736
glass,semantic,MSC03,MSC05,0.5,visual,8736
glass,motor,MSC03,MSC05,0.5499999999999999,visual,8736
glass,mem,MSC03,MSC05,0.5,visual,8736
motor,semantic,MSC03,MSC05,0.525,visual,8736
motor,glass,MSC03,MSC05,0.5349999999999999,visual,8736
motor,mem,MSC03,MSC05,0.54,visual,8736
mem,semantic,MSC03,MSC05,0.8249999999999998,visual,8736
mem,glass,MSC03,MSC05,0.74,visual,8736
mem,motor,MSC03,MSC05,0.8149999999999998,visual,8736
semantic,glass,MSC03,MSC06,0.5263157894736842,visual,8736
semantic,motor,MSC03,MSC06,0.5,visual,8736
semantic,mem,MSC03,MSC06,0.5,visual,8736
glass,semantic,MSC03,MSC06,0.5,visual,8736
glass,motor,MSC03,MSC06,0.5,visual,8736
glass,mem,MSC03,MSC06,0.5,visual,8736
motor,semantic,MSC03,MSC06,0.5,visual,8736
motor,glass,MSC03,MSC06,0.5263157894736842,visual,8736
motor,mem,MSC03,MSC06,0.5,visual,8736
mem,semantic,MSC03,MSC06,0.6399999999999999,visual,8736
mem,glass,MSC03,MSC06,0.6000000000000002,visual,8736
mem,motor,MSC03,MSC06,0.72,visual,8736
semantic,glass,MSC03,MSC07,0.5,visual,8736
semantic,motor,MSC03,MSC07,0.5,visual,8736
semantic,mem,MSC03,MSC07,0.5,visual,8736
glass,semantic,MSC03,MSC07,0.5,visual,8736
glass,motor,MSC03,MSC07,0.5,visual,8736
glass,mem,MSC03,MSC07,0.5,visual,8736
motor,semantic,MSC03,MSC07,0.5,visual,8736
motor,glass,MSC03,MSC07,0.5,visual,8736
motor,mem,MSC03,MSC07,0.505,visual,8736
mem,semantic,MSC03,MSC07,0.425,visual,8736
mem,glass,MSC03,MSC07,0.5349999999999999,visual,8736
mem,motor,MSC03,MSC07,0.835,visual,8736
semantic,glass,MSC03,MSC10,0.5,visual,8736
semantic,motor,MSC03,MSC10,0.5,visual,8736
semantic,mem,MSC03,MSC10,0.5,visual,8736
glass,semantic,MSC03,MSC10,0.5,visual,8736
glass,motor,MSC03,MSC10,0.5449999999999999,visual,8736
glass,mem,MSC03,MSC10,0.5,visual,8736
motor,semantic,MSC03,MSC10,0.5,visual,8736
motor,glass,MSC03,MSC10,0.5399999999999999,visual,8736
motor,mem,MSC03,MSC10,0.505,visual,8736
mem,semantic,MSC03,MSC10,0.7100000000000001,visual,8736
mem,glass,MSC03,MSC10,0.845,visual,8736
mem,motor,MSC03,MSC10,0.8099999999999999,visual,8736
semantic,glass,MSC04,MSC01,0.62,visual,8736
semantic,motor,MSC04,MSC01,0.5349999999999999,visual,8736
semantic,mem,MSC04,MSC01,0.5149999999999999,visual,8736
glass,semantic,MSC04,MSC01,0.8600000000000001,visual,8736
glass,motor,MSC04,MSC01,0.9299999999999999,visual,8736
glass,mem,MSC04,MSC01,0.8950000000000001,visual,8736
motor,semantic,MSC04,MSC01,0.72,visual,8736
motor,glass,MSC04,MSC01,0.8049999999999999,visual,8736
motor,mem,MSC04,MSC01,0.8299999999999998,visual,8736
mem,semantic,MSC04,MSC01,0.395,visual,8736
mem,glass,MSC04,MSC01,0.5549999999999999,visual,8736
mem,motor,MSC04,MSC01,0.565,visual,8736
semantic,glass,MSC04,MSC02,0.7849999999999999,visual,8736
semantic,motor,MSC04,MSC02,0.5449999999999999,visual,8736
semantic,mem,MSC04,MSC02,0.7,visual,8736
glass,semantic,MSC04,MSC02,0.575,visual,8736
glass,motor,MSC04,MSC02,0.685,visual,8736
glass,mem,MSC04,MSC02,0.7949999999999999,visual,8736
motor,semantic,MSC04,MSC02,0.7,visual,8736
motor,glass,MSC04,MSC02,0.685,visual,8736
motor,mem,MSC04,MSC02,0.86,visual,8736
mem,semantic,MSC04,MSC02,0.24,visual,8736
mem,glass,MSC04,MSC02,0.36,visual,8736
mem,motor,MSC04,MSC02,0.425,visual,8736
semantic,glass,MSC04,MSC03,0.53,visual,8736
semantic,motor,MSC04,MSC03,0.6199999999999999,visual,8736
semantic,mem,MSC04,MSC03,0.5650000000000001,visual,8736
glass,semantic,MSC04,MSC03,0.7849999999999999,visual,8736
glass,motor,MSC04,MSC03,0.8800000000000001,visual,8736
glass,mem,MSC04,MSC03,0.76,visual,8736
motor,semantic,MSC04,MSC03,0.6799999999999999,visual,8736
motor,glass,MSC04,MSC03,0.635,visual,8736
motor,mem,MSC04,MSC03,0.7949999999999999,visual,8736
mem,semantic,MSC04,MSC03,0.635,visual,8736
mem,glass,MSC04,MSC03,0.5900000000000001,visual,8736
mem,motor,MSC04,MSC03,0.7899999999999999,visual,8736
semantic,glass,MSC04,MSC05,0.505,visual,8736
semantic,motor,MSC04,MSC05,0.5499999999999999,visual,8736
semantic,mem,MSC04,MSC05,0.515,visual,8736
glass,semantic,MSC04,MSC05,0.7999999999999999,visual,8736
glass,motor,MSC04,MSC05,0.82,visual,8736
glass,mem,MSC04,MSC05,0.825,visual,8736
motor,semantic,MSC04,MSC05,0.875,visual,8736
motor,glass,MSC04,MSC05,0.8700000000000001,visual,8736
motor,mem,MSC04,MSC05,0.875,visual,8736
mem,semantic,MSC04,MSC05,0.86,visual,8736
mem,glass,MSC04,MSC05,0.75,visual,8736
mem,motor,MSC04,MSC05,0.86,visual,8736
semantic,glass,MSC04,MSC06,0.5842105263157895,visual,8736
semantic,motor,MSC04,MSC06,0.5149999999999999,visual,8736
semantic,mem,MSC04,MSC06,0.6200000000000001,visual,8736
glass,semantic,MSC04,MSC06,0.6299999999999999,visual,8736
glass,motor,MSC04,MSC06,0.76,visual,8736
glass,mem,MSC04,MSC06,0.865,visual,8736
motor,semantic,MSC04,MSC06,0.7050000000000001,visual,8736
motor,glass,MSC04,MSC06,0.6842105263157894,visual,8736
motor,mem,MSC04,MSC06,0.8249999999999998,visual,8736
mem,semantic,MSC04,MSC06,0.69,visual,8736
mem,glass,MSC04,MSC06,0.6947368421052631,visual,8736
mem,motor,MSC04,MSC06,0.8049999999999999,visual,8736
semantic,glass,MSC04,MSC07,0.6599999999999999,visual,8736
semantic,motor,MSC04,MSC07,0.5549999999999999,visual,8736
semantic,mem,MSC04,MSC07,0.5599999999999999,visual,8736
glass,semantic,MSC04,MSC07,0.6,visual,8736
glass,motor,MSC04,MSC07,0.665,visual,8736
glass,mem,MSC04,MSC07,0.6199999999999999,visual,8736
motor,semantic,MSC04,MSC07,0.6199999999999999,visual,8736
motor,glass,MSC04,MSC07,0.5849999999999999,visual,8736
motor,mem,MSC04,MSC07,0.65,visual,8736
mem,semantic,MSC04,MSC07,0.48,visual,8736
mem,glass,MSC04,MSC07,0.665,visual,8736
mem,motor,MSC04,MSC07,0.71,visual,8736
semantic,glass,MSC04,MSC10,0.61,visual,8736
semantic,motor,MSC04,MSC10,0.5399999999999999,visual,8736
semantic,mem,MSC04,MSC10,0.5999999999999999,visual,8736
glass,semantic,MSC04,MSC10,0.6599999999999999,visual,8736
glass,motor,MSC04,MSC10,0.86,visual,8736
glass,mem,MSC04,MSC10,0.8450000000000001,visual,8736
motor,semantic,MSC04,MSC10,0.63,visual,8736
motor,glass,MSC04,MSC10,0.715,visual,8736
motor,mem,MSC04,MSC10,0.845,visual,8736
mem,semantic,MSC04,MSC10,0.75,visual,8736
mem,glass,MSC04,MSC10,0.8399999999999999,visual,8736
mem,motor,MSC04,MSC10,0.8549999999999999,visual,8736
semantic,glass,MSC05,MSC01,0.97,visual,8736
semantic,motor,MSC05,MSC01,0.97,visual,8736
semantic,mem,MSC05,MSC01,0.9549999999999998,visual,8736
glass,semantic,MSC05,MSC01,0.7949999999999999,visual,8736
glass,motor,MSC05,MSC01,0.8299999999999998,visual,8736
glass,mem,MSC05,MSC01,0.565,visual,8736
motor,semantic,MSC05,MSC01,0.5,visual,8736
motor,glass,MSC05,MSC01,0.5,visual,8736
motor,mem,MSC05,MSC01,0.5,visual,8736
mem,semantic,MSC05,MSC01,0.9799999999999999,visual,8736
mem,glass,MSC05,MSC01,0.8499999999999999,visual,8736
mem,motor,MSC05,MSC01,0.9350000000000002,visual,8736
semantic,glass,MSC05,MSC02,0.6799999999999999,visual,8736
semantic,motor,MSC05,MSC02,0.7150000000000001,visual,8736
semantic,mem,MSC05,MSC02,0.74,visual,8736
glass,semantic,MSC05,MSC02,0.5499999999999999,visual,8736
glass,motor,MSC05,MSC02,0.615,visual,8736
glass,mem,MSC05,MSC02,0.525,visual,8736
motor,semantic,MSC05,MSC02,0.5499999999999999,visual,8736
motor,glass,MSC05,MSC02,0.5599999999999999,visual,8736
motor,mem,MSC05,MSC02,0.515,visual,8736
mem,semantic,MSC05,MSC02,0.505,visual,8736
mem,glass,MSC05,MSC02,0.5,visual,8736
mem,motor,MSC05,MSC02,0.505,visual,8736
semantic,glass,MSC05,MSC03,0.7799999999999999,visual,8736
semantic,motor,MSC05,MSC03,0.8099999999999999,visual,8736
semantic,mem,MSC05,MSC03,0.74,visual,8736
glass,semantic,MSC05,MSC03,0.7899999999999999,visual,8736
glass,motor,MSC05,MSC03,0.8299999999999998,visual,8736
glass,mem,MSC05,MSC03,0.575,visual,8736
motor,semantic,MSC05,MSC03,0.5699999999999998,visual,8736
motor,glass,MSC05,MSC03,0.8549999999999999,visual,8736
motor,mem,MSC05,MSC03,0.5,visual,8736
mem,semantic,MSC05,MSC03,0.7849999999999999,visual,8736
mem,glass,MSC05,MSC03,0.8099999999999999,visual,8736
mem,motor,MSC05,MSC03,0.8499999999999999,visual,8736
semantic,glass,MSC05,MSC04,0.86,visual,8736
semantic,motor,MSC05,MSC04,0.8299999999999998,visual,8736
semantic,mem,MSC05,MSC04,0.64,visual,8736
glass,semantic,MSC05,MSC04,0.6099999999999999,visual,8736
glass,motor,MSC05,MSC04,0.675,visual,8736
glass,mem,MSC05,MSC04,0.5,visual,8736
motor,semantic,MSC05,MSC04,0.53,visual,8736
motor,glass,MSC05,MSC04,0.74,visual,8736
motor,mem,MSC05,MSC04,0.515,visual,8736
mem,semantic,MSC05,MSC04,0.72,visual,8736
mem,glass,MSC05,MSC04,0.85,visual,8736
mem,motor,MSC05,MSC04,0.8549999999999999,visual,8736
semantic,glass,MSC05,MSC06,0.5631578947368421,visual,8736
semantic,motor,MSC05,MSC06,0.6500000000000001,visual,8736
semantic,mem,MSC05,MSC06,0.53,visual,8736
glass,semantic,MSC05,MSC06,0.53,visual,8736
glass,motor,MSC05,MSC06,0.5349999999999999,visual,8736
glass,mem,MSC05,MSC06,0.52,visual,8736
motor,semantic,MSC05,MSC06,0.5,visual,8736
motor,glass,MSC05,MSC06,0.5263157894736842,visual,8736
motor,mem,MSC05,MSC06,0.5,visual,8736
mem,semantic,MSC05,MSC06,0.7699999999999999,visual,8736
mem,glass,MSC05,MSC06,0.6789473684210525,visual,8736
mem,motor,MSC05,MSC06,0.8049999999999999,visual,8736
semantic,glass,MSC05,MSC07,0.64,visual,8736
semantic,motor,MSC05,MSC07,0.8550000000000001,visual,8736
semantic,mem,MSC05,MSC07,0.5999999999999999,visual,8736
glass,semantic,MSC05,MSC07,0.585,visual,8736
glass,motor,MSC05,MSC07,0.635,visual,8736
glass,mem,MSC05,MSC07,0.465,visual,8736
motor,semantic,MSC05,MSC07,0.5399999999999999,visual,8736
motor,glass,MSC05,MSC07,0.565,visual,8736
motor,mem,MSC05,MSC07,0.495,visual,8736
mem,semantic,MSC05,MSC07,0.51,visual,8736
mem,glass,MSC05,MSC07,0.49000000000000005,visual,8736
mem,motor,MSC05,MSC07,0.42000000000000004,visual,8736
semantic,glass,MSC05,MSC10,0.63,visual,8736
semantic,motor,MSC05,MSC10,0.85,visual,8736
semantic,mem,MSC05,MSC10,0.67,visual,8736
glass,semantic,MSC05,MSC10,0.64,visual,8736
glass,motor,MSC05,MSC10,0.7599999999999999,visual,8736
glass,mem,MSC05,MSC10,0.49000000000000005,visual,8736
motor,semantic,MSC05,MSC10,0.5,visual,8736
motor,glass,MSC05,MSC10,0.5499999999999999,visual,8736
motor,mem,MSC05,MSC10,0.5,visual,8736
mem,semantic,MSC05,MSC10,0.6500000000000001,visual,8736
mem,glass,MSC05,MSC10,0.7649999999999999,visual,8736
mem,motor,MSC05,MSC10,0.75,visual,8736
semantic,glass,MSC06,MSC01,0.595,visual,8736
semantic,motor,MSC06,MSC01,0.75,visual,8736
semantic,mem,MSC06,MSC01,0.5249999999999999,visual,8736
glass,semantic,MSC06,MSC01,0.5277777777777778,visual,8736
glass,motor,MSC06,MSC01,0.661111111111111,visual,8736
glass,mem,MSC06,MSC01,0.5666666666666667,visual,8736
motor,semantic,MSC06,MSC01,0.715,visual,8736
motor,glass,MSC06,MSC01,0.735,visual,8736
motor,mem,MSC06,MSC01,0.725,visual,8736
mem,semantic,MSC06,MSC01,0.82,visual,8736
mem,glass,MSC06,MSC01,0.805,visual,8736
mem,motor,MSC06,MSC01,0.9199999999999999,visual,8736
semantic,glass,MSC06,MSC02,0.7899999999999999,visual,8736
semantic,motor,MSC06,MSC02,0.6100000000000001,visual,8736
semantic,mem,MSC06,MSC02,0.755,visual,8736
glass,semantic,MSC06,MSC02,0.5222222222222223,visual,8736
glass,motor,MSC06,MSC02,0.5222222222222221,visual,8736
glass,mem,MSC06,MSC02,0.5444444444444445,visual,8736
motor,semantic,MSC06,MSC02,0.27,visual,8736
motor,glass,MSC06,MSC02,0.45000000000000007,visual,8736
motor,mem,MSC06,MSC02,0.605,visual,8736
mem,semantic,MSC06,MSC02,0.445,visual,8736
mem,glass,MSC06,MSC02,0.6050000000000001,visual,8736
mem,motor,MSC06,MSC02,0.675,visual,8736
semantic,glass,MSC06,MSC03,0.51,visual,8736
semantic,motor,MSC06,MSC03,0.5650000000000001,visual,8736
semantic,mem,MSC06,MSC03,0.55,visual,8736
glass,semantic,MSC06,MSC03,0.6222222222222222,visual,8736
glass,motor,MSC06,MSC03,0.6444444444444444,visual,8736
glass,mem,MSC06,MSC03,0.55,visual,8736
motor,semantic,MSC06,MSC03,0.59,visual,8736
motor,glass,MSC06,MSC03,0.5349999999999999,visual,8736
motor,mem,MSC06,MSC03,0.635,visual,8736
mem,semantic,MSC06,MSC03,0.6900000000000001,visual,8736
mem,glass,MSC06,MSC03,0.575,visual,8736
mem,motor,MSC06,MSC03,0.7250000000000001,visual,8736
semantic,glass,MSC06,MSC04,0.615,visual,8736
semantic,motor,MSC06,MSC04,0.8,visual,8736
semantic,mem,MSC06,MSC04,0.53,visual,8736
glass,semantic,MSC06,MSC04,0.5888888888888888,visual,8736
glass,motor,MSC06,MSC04,0.8666666666666667,visual,8736
glass,mem,MSC06,MSC04,0.5722222222222222,visual,8736
motor,semantic,MSC06,MSC04,0.6700000000000002,visual,8736
motor,glass,MSC06,MSC04,0.7799999999999999,visual,8736
motor,mem,MSC06,MSC04,0.7699999999999999,visual,8736
mem,semantic,MSC06,MSC04,0.685,visual,8736
mem,glass,MSC06,MSC04,0.8399999999999999,visual,8736
mem,motor,MSC06,MSC04,0.8799999999999999,visual,8736
semantic,glass,MSC06,MSC05,0.5449999999999999,visual,8736
semantic,motor,MSC06,MSC05,0.55,visual,8736
semantic,mem,MSC06,MSC05,0.5549999999999999,visual,8736
glass,semantic,MSC06,MSC05,0.6777777777777778,visual,8736
glass,motor,MSC06,MSC05,0.75,visual,8736
glass,mem,MSC06,MSC05,0.5944444444444444,visual,8736
motor,semantic,MSC06,MSC05,0.78,visual,8736
motor,glass,MSC06,MSC05,0.8549999999999999,visual,8736
motor,mem,MSC06,MSC05,0.8049999999999999,visual,8736
mem,semantic,MSC06,MSC05,0.8449999999999998,visual,8736
mem,glass,MSC06,MSC05,0.85,visual,8736
mem,motor,MSC06,MSC05,0.8099999999999999,visual,8736
semantic,glass,MSC06,MSC07,0.6950000000000001,visual,8736
semantic,motor,MSC06,MSC07,0.705,visual,8736
semantic,mem,MSC06,MSC07,0.66,visual,8736
glass,semantic,MSC06,MSC07,0.5,visual,8736
glass,motor,MSC06,MSC07,0.5888888888888888,visual,8736
glass,mem,MSC06,MSC07,0.5166666666666666,visual,8736
motor,semantic,MSC06,MSC07,0.45,visual,8736
motor,glass,MSC06,MSC07,0.525,visual,8736
motor,mem,MSC06,MSC07,0.7000000000000001,visual,8736
mem,semantic,MSC06,MSC07,0.5599999999999999,visual,8736
mem,glass,MSC06,MSC07,0.575,visual,8736
mem,motor,MSC06,MSC07,0.5700000000000001,visual,8736
semantic,glass,MSC06,MSC10,0.52,visual,8736
semantic,motor,MSC06,MSC10,0.53,visual,8736
semantic,mem,MSC06,MSC10,0.515,visual,8736
glass,semantic,MSC06,MSC10,0.5111111111111111,visual,8736
glass,motor,MSC06,MSC10,0.5444444444444444,visual,8736
glass,mem,MSC06,MSC10,0.5666666666666667,visual,8736
motor,semantic,MSC06,MSC10,0.665,visual,8736
motor,glass,MSC06,MSC10,0.6650000000000001,visual,8736
motor,mem,MSC06,MSC10,0.8850000000000001,visual,8736
mem,semantic,MSC06,MSC10,0.5349999999999999,visual,8736
mem,glass,MSC06,MSC10,0.66,visual,8736
mem,motor,MSC06,MSC10,0.62,visual,8736
semantic,glass,MSC07,MSC01,0.5499999999999999,visual,8736
semantic,motor,MSC07,MSC01,0.5,visual,8736
semantic,mem,MSC07,MSC01,0.5,visual,8736
glass,semantic,MSC07,MSC01,0.5449999999999999,visual,8736
glass,motor,MSC07,MSC01,0.5,visual,8736
glass,mem,MSC07,MSC01,0.5,visual,8736
motor,semantic,MSC07,MSC01,0.47000000000000003,visual,8736
motor,glass,MSC07,MSC01,0.495,visual,8736
motor,mem,MSC07,MSC01,0.5399999999999999,visual,8736
mem,semantic,MSC07,MSC01,0.76,visual,8736
mem,glass,MSC07,MSC01,0.6450000000000001,visual,8736
mem,motor,MSC07,MSC01,0.66,visual,8736
semantic,glass,MSC07,MSC02,0.5499999999999999,visual,8736
semantic,motor,MSC07,MSC02,0.5,visual,8736
semantic,mem,MSC07,MSC02,0.5,visual,8736
glass,semantic,MSC07,MSC02,0.6400000000000001,visual,8736
glass,motor,MSC07,MSC02,0.5,visual,8736
glass,mem,MSC07,MSC02,0.5,visual,8736
motor,semantic,MSC07,MSC02,0.49000000000000005,visual,8736
motor,glass,MSC07,MSC02,0.37,visual,8736
motor,mem,MSC07,MSC02,0.5799999999999998,visual,8736
mem,semantic,MSC07,MSC02,0.695,visual,8736
mem,glass,MSC07,MSC02,0.64,visual,8736
mem,motor,MSC07,MSC02,0.615,visual,8736
semantic,glass,MSC07,MSC03,0.5,visual,8736
semantic,motor,MSC07,MSC03,0.5,visual,8736
semantic,mem,MSC07,MSC03,0.5,visual,8736
glass,semantic,MSC07,MSC03,0.5,visual,8736
glass,motor,MSC07,MSC03,0.5,visual,8736
glass,mem,MSC07,MSC03,0.5,visual,8736
