train,same_sub,diff_sub,feat
MSC01,0.99,0.58,9027
MSC02,0.97,0.86,9027
MSC03,0.95,0.8,9027
MSC04,1.0,0.66,9027
MSC05,0.99,0.69,9027
MSC06,0.95,0.81,9027
MSC07,0.99,0.8,9027
MSC10,0.95,0.6,9027
MSC01,1.0,0.57,9104
MSC02,0.99,0.81,9104
MSC03,0.96,0.77,9104
MSC04,0.97,0.64,9104
MSC05,0.99,0.67,9104
MSC06,0.97,0.82,9104
MSC07,1.0,0.79,9104
MSC10,0.94,0.62,9104
MSC01,0.99,0.63,9182
MSC02,0.97,0.85,9182
MSC03,0.95,0.8,9182
MSC04,0.99,0.64,9182
MSC05,0.99,0.72,9182
MSC06,0.96,0.79,9182
MSC07,0.99,0.79,9182
MSC10,0.94,0.61,9182
MSC01,1.0,0.57,9261
MSC02,0.95,0.8,9261
MSC03,0.97,0.8,9261
MSC04,0.99,0.66,9261
MSC05,0.99,0.75,9261
MSC06,0.96,0.81,9261
MSC07,0.99,0.8,9261
MSC10,0.95,0.59,9261
MSC01,0.99,0.56,9340
MSC02,0.99,0.82,9340
MSC03,0.99,0.81,9340
MSC04,0.96,0.63,9340
MSC05,0.99,0.72,9340
MSC06,0.97,0.82,9340
MSC07,0.99,0.81,9340
MSC10,0.94,0.63,9340
MSC01,0.96,0.57,9420
MSC02,0.99,0.82,9420
MSC03,0.95,0.77,9420
MSC04,0.99,0.69,9420
MSC05,0.99,0.72,9420
MSC06,0.96,0.83,9420
MSC07,0.99,0.82,9420
MSC10,0.96,0.59,9420
MSC01,0.99,0.58,9501
MSC02,0.99,0.86,9501
MSC03,0.96,0.79,9501
MSC04,1.0,0.62,9501
MSC05,0.99,0.74,9501
MSC06,0.96,0.82,9501
MSC07,0.99,0.82,9501
MSC10,0.96,0.65,9501
MSC01,1.0,0.58,9582
MSC02,0.96,0.83,9582
MSC03,0.96,0.79,9582
MSC04,0.99,0.64,9582
MSC05,0.99,0.73,9582
MSC06,0.94,0.82,9582
MSC07,0.99,0.82,9582
MSC10,0.94,0.61,9582
MSC01,0.99,0.59,9664
MSC02,0.99,0.84,9664
MSC03,0.97,0.81,9664
MSC04,0.99,0.67,9664
MSC05,0.99,0.74,9664
MSC06,0.97,0.81,9664
MSC07,1.0,0.81,9664
MSC10,0.96,0.59,9664
MSC01,1.0,0.64,9747
MSC02,0.99,0.83,9747
MSC03,0.95,0.81,9747
MSC04,1.0,0.64,9747
MSC05,0.99,0.67,9747
MSC06,0.97,0.82,9747
MSC07,0.99,0.82,9747
MSC10,0.96,0.64,9747
MSC01,0.99,0.62,9830
MSC02,0.99,0.84,9830
MSC03,0.97,0.79,9830
MSC04,0.97,0.63,9830
MSC05,0.99,0.69,9830
MSC06,0.97,0.8,9830
MSC07,0.99,0.79,9830
MSC10,0.94,0.61,9830
MSC01,1.0,0.57,9915
MSC02,0.99,0.84,9915
MSC03,0.97,0.78,9915
MSC04,0.99,0.68,9915
MSC05,0.99,0.66,9915
MSC06,0.97,0.81,9915
MSC07,0.99,0.79,9915
MSC10,0.96,0.6,9915
MSC01,1.0,0.58,10000
MSC02,0.97,0.77,10000
MSC03,0.97,0.79,10000
MSC04,1.0,0.64,10000
MSC05,0.99,0.73,10000
MSC06,0.97,0.81,10000
MSC07,0.99,0.82,10000
MSC10,0.95,0.59,10000
MSC01,0.99,0.6,10085
MSC02,0.97,0.79,10085
MSC03,0.96,0.79,10085
MSC04,0.99,0.64,10085
MSC05,0.99,0.68,10085
MSC06,0.99,0.81,10085
MSC07,0.99,0.8,10085
MSC10,0.94,0.59,10085
MSC01,0.99,0.59,10172
MSC02,0.97,0.82,10172
MSC03,0.95,0.79,10172
MSC04,0.97,0.66,10172
MSC05,0.99,0.68,10172
MSC06,0.96,0.81,10172
MSC07,0.97,0.8,10172
MSC10,0.95,0.61,10172
MSC01,1.0,0.59,10259
MSC02,0.99,0.81,10259
MSC03,0.96,0.78,10259
MSC04,1.0,0.61,10259
MSC05,0.99,0.71,10259
MSC06,0.96,0.8,10259
MSC07,0.99,0.78,10259
MSC10,0.95,0.62,10259
MSC01,1.0,0.6,10347
MSC02,0.99,0.81,10347
MSC03,0.99,0.78,10347
MSC04,0.97,0.62,10347
MSC05,0.99,0.66,10347
MSC06,0.95,0.83,10347
MSC07,0.99,0.83,10347
MSC10,0.94,0.64,10347
MSC01,0.99,0.57,10435
MSC02,0.94,0.81,10435
MSC03,0.97,0.8,10435
MSC04,0.99,0.67,10435
MSC05,0.99,0.72,10435
MSC06,0.97,0.8,10435
MSC07,0.99,0.79,10435
MSC10,0.94,0.55,10435
MSC01,1.0,0.55,10525
MSC02,0.97,0.81,10525
MSC03,0.97,0.79,10525
MSC04,0.97,0.62,10525
MSC05,0.99,0.7,10525
MSC06,0.95,0.8,10525
MSC07,0.99,0.8,10525
MSC10,0.95,0.57,10525
MSC01,0.99,0.61,10615
MSC02,0.99,0.84,10615
MSC03,0.97,0.82,10615
MSC04,0.99,0.65,10615
MSC05,0.99,0.72,10615
MSC06,0.96,0.82,10615
MSC07,1.0,0.8,10615
MSC10,0.95,0.61,10615
MSC01,0.96,0.57,10706
MSC02,0.99,0.85,10706
MSC03,0.96,0.81,10706
MSC04,0.99,0.65,10706
MSC05,0.99,0.73,10706
MSC06,0.96,0.82,10706
MSC07,0.99,0.82,10706
MSC10,0.96,0.6,10706
MSC01,0.97,0.56,10797
MSC02,0.99,0.86,10797
MSC03,0.94,0.79,10797
MSC04,0.99,0.69,10797
MSC05,0.99,0.72,10797
MSC06,0.97,0.79,10797
MSC07,0.99,0.81,10797
MSC10,0.96,0.58,10797
MSC01,0.99,0.57,10890
MSC02,0.97,0.82,10890
MSC03,0.99,0.77,10890
MSC04,0.99,0.68,10890
MSC05,0.99,0.74,10890
MSC06,0.97,0.8,10890
MSC07,0.97,0.79,10890
MSC10,0.94,0.67,10890
MSC01,0.99,0.6,10983
MSC02,0.99,0.8,10983
MSC03,0.97,0.76,10983
MSC04,0.99,0.66,10983
MSC05,0.99,0.74,10983
MSC06,0.97,0.79,10983
MSC07,0.96,0.79,10983
MSC10,0.96,0.6,10983
MSC01,0.99,0.59,11077
MSC02,0.99,0.85,11077
MSC03,0.95,0.8,11077
MSC04,0.99,0.66,11077
MSC05,0.99,0.75,11077
MSC06,0.95,0.81,11077
MSC07,1.0,0.82,11077
MSC10,0.96,0.61,11077
MSC01,0.99,0.62,11172
MSC02,0.97,0.82,11172
MSC03,0.95,0.82,11172
MSC04,0.99,0.68,11172
MSC05,0.99,0.69,11172
MSC06,0.97,0.81,11172
MSC07,0.99,0.8,11172
MSC10,0.94,0.59,11172
MSC01,1.0,0.56,11268
MSC02,0.97,0.83,11268
MSC03,1.0,0.81,11268
MSC04,0.99,0.66,11268
MSC05,0.99,0.76,11268
MSC06,0.97,0.8,11268
MSC07,0.97,0.79,11268
MSC10,0.96,0.62,11268
MSC01,0.95,0.59,11364
MSC02,0.96,0.83,11364
MSC03,0.97,0.79,11364
MSC04,0.99,0.62,11364
MSC05,0.99,0.76,11364
MSC06,0.97,0.8,11364
MSC07,0.99,0.78,11364
MSC10,0.97,0.62,11364
MSC01,1.0,0.56,11461
MSC02,0.99,0.86,11461
MSC03,0.94,0.79,11461
MSC04,0.99,0.65,11461
MSC05,0.99,0.71,11461
MSC06,0.97,0.81,11461
MSC07,0.99,0.82,11461
MSC10,0.96,0.61,11461
MSC01,0.97,0.66,11560
MSC02,0.93,0.81,11560
MSC03,0.95,0.8,11560
MSC04,0.99,0.64,11560
MSC05,0.99,0.67,11560
MSC06,0.96,0.75,11560
MSC07,0.99,0.79,11560
MSC10,0.96,0.59,11560
MSC01,1.0,0.61,11659
MSC02,0.99,0.83,11659
MSC03,0.94,0.78,11659
MSC04,0.97,0.67,11659
MSC05,0.99,0.67,11659
MSC06,0.96,0.8,11659
MSC07,0.99,0.79,11659
MSC10,0.95,0.6,11659
MSC01,0.99,0.59,11758
MSC02,0.99,0.83,11758
MSC03,0.96,0.78,11758
MSC04,0.99,0.63,11758
MSC05,0.99,0.71,11758
MSC06,0.97,0.78,11758
MSC07,1.0,0.79,11758
MSC10,0.96,0.6,11758
MSC01,0.96,0.58,11859
MSC02,0.99,0.83,11859
MSC03,0.96,0.78,11859
MSC04,0.99,0.62,11859
MSC05,0.99,0.69,11859
MSC06,0.96,0.82,11859
MSC07,1.0,0.8,11859
MSC10,0.96,0.6,11859
MSC01,0.97,0.61,11961
MSC02,0.99,0.84,11961
MSC03,0.97,0.8,11961
MSC04,0.99,0.62,11961
MSC05,0.99,0.72,11961
MSC06,0.97,0.81,11961
MSC07,0.97,0.77,11961
MSC10,0.96,0.57,11961
MSC01,1.0,0.61,12063
MSC02,0.99,0.83,12063
MSC03,0.97,0.8,12063
MSC04,0.99,0.67,12063
MSC05,0.99,0.76,12063
MSC06,0.97,0.81,12063
MSC07,0.97,0.83,12063
MSC10,0.96,0.62,12063
MSC01,1.0,0.58,12167
MSC02,0.93,0.83,12167
MSC03,0.99,0.78,12167
MSC04,1.0,0.65,12167
MSC05,0.99,0.68,12167
MSC06,0.95,0.81,12167
MSC07,0.97,0.77,12167
MSC10,0.95,0.61,12167
MSC01,1.0,0.58,12271
MSC02,0.97,0.81,12271
MSC03,0.97,0.82,12271
MSC04,0.97,0.7,12271
MSC05,0.99,0.7,12271
MSC06,0.97,0.82,12271
MSC07,0.99,0.81,12271
MSC10,0.93,0.62,12271
MSC01,0.99,0.57,12376
MSC02,0.99,0.82,12376
MSC03,0.96,0.79,12376
MSC04,0.97,0.7,12376
MSC05,0.99,0.7,12376
MSC06,0.97,0.82,12376
MSC07,0.99,0.81,12376
MSC10,0.95,0.59,12376
MSC01,0.97,0.6,12482
MSC02,0.97,0.84,12482
MSC03,0.94,0.78,12482
MSC04,0.99,0.66,12482
MSC05,0.99,0.73,12482
MSC06,0.96,0.8,12482
MSC07,0.99,0.79,12482
MSC10,0.97,0.61,12482
MSC01,1.0,0.57,12589
MSC02,0.93,0.84,12589
MSC03,0.99,0.79,12589
MSC04,0.97,0.63,12589
MSC05,0.99,0.73,12589
MSC06,0.95,0.82,12589
MSC07,0.99,0.8,12589
MSC10,0.96,0.56,12589
MSC01,0.96,0.59,12697
MSC02,0.97,0.85,12697
MSC03,0.97,0.79,12697
MSC04,0.99,0.6,12697
MSC05,0.99,0.7,12697
MSC06,0.95,0.8,12697
MSC07,0.99,0.81,12697
MSC10,0.91,0.57,12697
MSC01,0.99,0.57,12805
MSC02,0.97,0.83,12805
MSC03,0.99,0.81,12805
MSC04,0.99,0.64,12805
MSC05,0.99,0.75,12805
MSC06,0.96,0.82,12805
MSC07,0.99,0.82,12805
MSC10,0.93,0.62,12805
MSC01,1.0,0.63,12915
MSC02,0.99,0.85,12915
MSC03,0.95,0.79,12915
MSC04,0.97,0.66,12915
MSC05,0.99,0.71,12915
MSC06,0.95,0.84,12915
MSC07,0.99,0.8,12915
MSC10,0.97,0.59,12915
MSC01,1.0,0.57,13026
MSC02,0.97,0.82,13026
MSC03,0.97,0.8,13026
MSC04,0.99,0.67,13026
MSC05,0.99,0.71,13026
MSC06,0.97,0.82,13026
MSC07,0.99,0.82,13026
MSC10,0.95,0.61,13026
MSC01,1.0,0.6,13137
MSC02,0.93,0.83,13137
MSC03,0.96,0.79,13137
MSC04,0.97,0.64,13137
MSC05,0.99,0.71,13137
MSC06,0.97,0.79,13137
MSC07,0.99,0.81,13137
MSC10,0.95,0.67,13137
MSC01,1.0,0.55,13250
MSC02,0.99,0.76,13250
MSC03,0.97,0.79,13250
MSC04,0.99,0.68,13250
MSC05,0.99,0.72,13250
MSC06,0.97,0.79,13250
MSC07,1.0,0.83,13250
MSC10,0.94,0.62,13250
MSC01,0.99,0.59,13363
MSC02,0.99,0.83,13363
MSC03,0.97,0.81,13363
MSC04,0.99,0.59,13363
MSC05,0.99,0.67,13363
MSC06,0.99,0.83,13363
MSC07,0.97,0.79,13363
MSC10,0.93,0.61,13363
MSC01,1.0,0.62,13478
MSC02,0.99,0.83,13478
MSC03,0.93,0.81,13478
MSC04,0.99,0.64,13478
MSC05,0.99,0.73,13478
MSC06,0.96,0.84,13478
MSC07,0.99,0.81,13478
MSC10,0.95,0.6,13478
MSC01,1.0,0.6,13593
MSC02,0.99,0.85,13593
MSC03,0.97,0.78,13593
MSC04,0.97,0.67,13593
MSC05,0.99,0.74,13593
MSC06,0.97,0.8,13593
MSC07,1.0,0.8,13593
MSC10,0.94,0.6,13593
MSC01,1.0,0.6,13709
MSC02,0.99,0.81,13709
MSC03,0.99,0.8,13709
MSC04,0.97,0.63,13709
MSC05,0.99,0.73,13709
MSC06,0.95,0.8,13709
MSC07,0.99,0.77,13709
MSC10,0.96,0.59,13709
MSC01,0.99,0.59,13827
MSC02,0.99,0.85,13827
MSC03,0.97,0.8,13827
MSC04,0.99,0.64,13827
MSC05,0.99,0.73,13827
MSC06,0.97,0.8,13827
MSC07,1.0,0.8,13827
MSC10,0.97,0.6,13827
MSC01,0.99,0.58,13945
MSC02,0.99,0.82,13945
MSC03,0.93,0.79,13945
MSC04,0.97,0.65,13945
MSC05,0.99,0.71,13945
MSC06,0.97,0.82,13945
MSC07,0.99,0.77,13945
MSC10,0.94,0.61,13945
MSC01,0.97,0.57,14065
MSC02,0.99,0.81,14065
MSC03,0.96,0.78,14065
MSC04,0.97,0.64,14065
MSC05,0.99,0.68,14065
MSC06,0.97,0.79,14065
MSC07,0.99,0.78,14065
MSC10,0.95,0.62,14065
MSC01,0.99,0.59,14185
MSC02,0.97,0.85,14185
MSC03,0.95,0.79,14185
MSC04,0.99,0.65,14185
MSC05,0.99,0.7,14185
MSC06,0.97,0.8,14185
MSC07,0.99,0.81,14185
MSC10,0.95,0.61,14185
MSC01,0.99,0.59,14307
MSC02,0.97,0.86,14307
MSC03,0.96,0.8,14307
MSC04,0.97,0.62,14307
MSC05,0.99,0.69,14307
MSC06,0.99,0.82,14307
MSC07,0.99,0.81,14307
MSC10,0.96,0.62,14307
MSC01,1.0,0.58,14429
MSC02,0.97,0.81,14429
MSC03,0.96,0.81,14429
MSC04,0.99,0.66,14429
MSC05,0.99,0.72,14429
MSC06,0.96,0.81,14429
MSC07,0.99,0.8,14429
MSC10,0.93,0.57,14429
MSC01,1.0,0.59,14553
MSC02,0.99,0.84,14553
MSC03,0.99,0.81,14553
MSC04,0.97,0.66,14553
MSC05,0.99,0.73,14553
MSC06,0.99,0.8,14553
MSC07,1.0,0.81,14553
MSC10,0.96,0.63,14553
MSC01,1.0,0.6,14677
MSC02,0.97,0.82,14677
MSC03,0.97,0.81,14677
MSC04,0.99,0.66,14677
MSC05,0.99,0.75,14677
MSC06,0.97,0.82,14677
MSC07,0.96,0.79,14677
MSC10,0.94,0.61,14677
MSC01,0.96,0.6,14803
MSC02,0.99,0.82,14803
MSC03,0.97,0.82,14803
MSC04,0.99,0.65,14803
MSC05,0.99,0.73,14803
MSC06,0.97,0.81,14803
MSC07,0.99,0.78,14803
MSC10,0.95,0.6,14803
MSC01,1.0,0.59,14930
MSC02,0.97,0.81,14930
MSC03,0.95,0.81,14930
MSC04,0.97,0.62,14930
MSC05,0.99,0.71,14930
MSC06,0.97,0.8,14930
MSC07,0.99,0.82,14930
MSC10,0.96,0.61,14930
MSC01,0.97,0.59,15058
MSC02,0.97,0.8,15058
MSC03,0.94,0.8,15058
MSC04,0.97,0.61,15058
MSC05,0.99,0.72,15058
MSC06,0.97,0.83,15058
MSC07,0.96,0.81,15058
MSC10,0.95,0.6,15058
MSC01,1.0,0.6,15187
MSC02,0.97,0.83,15187
MSC03,0.9,0.8,15187
MSC04,0.99,0.64,15187
MSC05,0.99,0.72,15187
MSC06,0.95,0.82,15187
MSC07,1.0,0.81,15187
MSC10,0.95,0.64,15187
MSC01,1.0,0.59,15317
MSC02,0.97,0.82,15317
MSC03,0.95,0.78,15317
MSC04,0.99,0.65,15317
MSC05,0.99,0.74,15317
MSC06,0.97,0.81,15317
MSC07,0.99,0.8,15317
MSC10,0.95,0.63,15317
MSC01,0.99,0.56,15448
MSC02,0.99,0.82,15448
MSC03,0.94,0.8,15448
MSC04,0.99,0.67,15448
MSC05,0.99,0.73,15448
MSC06,0.99,0.8,15448
MSC07,0.97,0.82,15448
MSC10,0.96,0.62,15448
MSC01,1.0,0.56,15580
MSC02,0.97,0.82,15580
MSC03,0.93,0.81,15580
MSC04,0.99,0.65,15580
MSC05,0.99,0.71,15580
MSC06,0.96,0.83,15580
MSC07,0.99,0.8,15580
MSC10,0.95,0.61,15580
MSC01,1.0,0.56,15714
MSC02,0.97,0.85,15714
MSC03,0.93,0.8,15714
MSC04,0.99,0.64,15714
MSC05,0.99,0.74,15714
MSC06,0.94,0.81,15714
MSC07,0.97,0.79,15714
MSC10,0.96,0.58,15714
MSC01,0.97,0.6,15848
MSC02,0.99,0.84,15848
MSC03,0.97,0.8,15848
MSC04,0.99,0.66,15848
MSC05,0.99,0.71,15848
MSC06,0.97,0.79,15848
MSC07,0.99,0.81,15848
MSC10,0.95,0.61,15848
MSC01,1.0,0.55,15984
MSC02,0.99,0.82,15984
MSC03,0.97,0.78,15984
MSC04,0.97,0.7,15984
MSC05,0.99,0.73,15984
MSC06,0.97,0.79,15984
MSC07,0.96,0.81,15984
MSC10,0.96,0.61,15984
MSC01,1.0,0.58,16121
MSC02,0.99,0.81,16121
MSC03,0.95,0.79,16121
MSC04,0.99,0.65,16121
MSC05,0.99,0.72,16121
MSC06,0.97,0.8,16121
MSC07,1.0,0.79,16121
MSC10,0.97,0.62,16121
MSC01,0.99,0.56,16259
MSC02,0.97,0.86,16259
MSC03,0.95,0.79,16259
MSC04,0.97,0.65,16259
MSC05,0.99,0.7,16259
MSC06,0.97,0.82,16259
MSC07,1.0,0.8,16259
MSC10,0.96,0.63,16259
MSC01,1.0,0.56,16398
MSC02,0.95,0.81,16398
MSC03,0.93,0.79,16398
MSC04,0.99,0.65,16398
MSC05,0.99,0.71,16398
MSC06,0.95,0.81,16398
MSC07,1.0,0.82,16398
MSC10,0.96,0.58,16398
MSC01,1.0,0.58,16539
MSC02,0.97,0.81,16539
MSC03,0.95,0.78,16539
MSC04,0.99,0.62,16539
MSC05,0.99,0.72,16539
MSC06,0.97,0.8,16539
MSC07,0.99,0.81,16539
MSC10,0.95,0.6,16539
MSC01,1.0,0.58,16681
MSC02,0.99,0.81,16681
MSC03,0.96,0.8,16681
MSC04,0.97,0.65,16681
MSC05,0.99,0.67,16681
MSC06,0.97,0.82,16681
MSC07,1.0,0.81,16681
MSC10,0.97,0.61,16681
MSC01,0.99,0.58,16823
MSC02,0.97,0.87,16823
MSC03,0.96,0.8,16823
MSC04,0.99,0.66,16823
MSC05,0.99,0.71,16823
MSC06,0.97,0.8,16823
MSC07,0.99,0.84,16823
MSC10,0.97,0.59,16823
MSC01,1.0,0.55,16967
MSC02,0.97,0.81,16967
MSC03,0.95,0.79,16967
MSC04,0.99,0.62,16967
MSC05,0.99,0.7,16967
MSC06,0.95,0.78,16967
MSC07,0.99,0.81,16967
MSC10,0.95,0.59,16967
MSC01,1.0,0.6,17113
MSC02,0.99,0.83,17113
MSC03,0.95,0.79,17113
MSC04,0.97,0.63,17113
MSC05,0.99,0.71,17113
MSC06,0.99,0.81,17113
MSC07,0.97,0.8,17113
MSC10,0.97,0.59,17113
MSC01,1.0,0.58,17259
MSC02,0.97,0.86,17259
MSC03,0.96,0.78,17259
MSC04,0.99,0.66,17259
MSC05,0.99,0.74,17259
MSC06,0.97,0.83,17259
MSC07,1.0,0.82,17259
MSC10,0.95,0.58,17259
MSC01,1.0,0.59,17407
MSC02,0.97,0.84,17407
MSC03,0.99,0.81,17407
MSC04,0.99,0.68,17407
MSC05,0.99,0.72,17407
MSC06,0.95,0.81,17407
MSC07,0.99,0.81,17407
MSC10,0.97,0.6,17407
MSC01,0.99,0.6,17556
MSC02,0.99,0.81,17556
MSC03,0.97,0.79,17556
MSC04,1.0,0.62,17556
MSC05,0.99,0.73,17556
MSC06,0.95,0.8,17556
MSC07,0.97,0.82,17556
MSC10,0.93,0.62,17556
MSC01,0.97,0.59,17707
MSC02,0.97,0.85,17707
MSC03,0.99,0.79,17707
MSC04,0.97,0.68,17707
MSC05,0.99,0.72,17707
MSC06,0.96,0.8,17707
MSC07,0.97,0.81,17707
MSC10,0.96,0.62,17707
MSC01,0.97,0.58,17858
MSC02,0.99,0.86,17858
MSC03,0.94,0.79,17858
MSC04,0.97,0.64,17858
MSC05,0.99,0.69,17858
MSC06,0.97,0.83,17858
MSC07,0.99,0.8,17858
MSC10,0.95,0.6,17858
MSC01,0.97,0.57,18011
MSC02,0.99,0.81,18011
MSC03,1.0,0.79,18011
MSC04,0.97,0.65,18011
MSC05,0.99,0.72,18011
MSC06,0.97,0.81,18011
MSC07,0.99,0.79,18011
MSC10,0.96,0.61,18011
MSC01,0.99,0.58,18165
MSC02,0.97,0.84,18165
MSC03,0.96,0.79,18165
MSC04,0.97,0.64,18165
MSC05,0.99,0.71,18165
MSC06,0.97,0.83,18165
MSC07,0.99,0.79,18165
MSC10,0.95,0.6,18165
MSC01,1.0,0.58,18321
MSC02,0.97,0.83,18321
MSC03,0.99,0.77,18321
MSC04,0.99,0.66,18321
MSC05,0.99,0.7,18321
MSC06,0.99,0.8,18321
MSC07,1.0,0.78,18321
MSC10,0.95,0.63,18321
MSC01,1.0,0.62,18478
MSC02,0.97,0.81,18478
MSC03,0.99,0.8,18478
MSC04,1.0,0.66,18478
MSC05,0.99,0.72,18478
MSC06,0.95,0.82,18478
MSC07,0.97,0.8,18478
MSC10,0.95,0.57,18478
MSC01,0.99,0.58,18636
MSC02,0.99,0.84,18636
MSC03,0.96,0.76,18636
MSC04,0.99,0.66,18636
MSC05,0.99,0.71,18636
MSC06,0.97,0.83,18636
MSC07,0.99,0.81,18636
MSC10,0.94,0.64,18636
MSC01,0.97,0.59,18796
MSC02,0.99,0.82,18796
MSC03,0.97,0.77,18796
MSC04,0.99,0.64,18796
MSC05,0.99,0.71,18796
MSC06,0.95,0.79,18796
MSC07,0.99,0.77,18796
MSC10,0.94,0.6,18796
MSC01,0.97,0.6,18957
MSC02,0.99,0.84,18957
MSC03,1.0,0.78,18957
MSC04,0.97,0.63,18957
MSC05,0.99,0.74,18957
MSC06,0.95,0.8,18957
MSC07,0.99,0.8,18957
MSC10,0.96,0.6,18957
MSC01,0.99,0.59,19119
MSC02,0.95,0.81,19119
MSC03,0.96,0.78,19119
MSC04,0.96,0.68,19119
MSC05,0.99,0.71,19119
MSC06,0.97,0.82,19119
MSC07,0.99,0.81,19119
MSC10,0.93,0.62,19119
MSC01,1.0,0.57,19283
MSC02,0.99,0.85,19283
MSC03,0.97,0.81,19283
MSC04,0.97,0.63,19283
MSC05,0.99,0.72,19283
MSC06,0.97,0.8,19283
MSC07,0.99,0.8,19283
MSC10,0.94,0.6,19283
MSC01,0.97,0.57,19448
MSC02,0.95,0.83,19448
MSC03,0.94,0.79,19448
MSC04,0.99,0.63,19448
MSC05,0.99,0.72,19448
MSC06,0.96,0.81,19448
MSC07,0.97,0.82,19448
MSC10,0.93,0.59,19448
MSC01,1.0,0.59,19615
MSC02,0.99,0.85,19615
MSC03,0.96,0.77,19615
MSC04,0.99,0.63,19615
MSC05,0.99,0.71,19615
MSC06,0.96,0.81,19615
MSC07,0.99,0.81,19615
MSC10,0.95,0.6,19615
MSC01,0.99,0.58,19783
MSC02,0.94,0.83,19783
MSC03,0.96,0.75,19783
MSC04,0.99,0.64,19783
MSC05,0.99,0.7,19783
MSC06,0.97,0.81,19783
MSC07,0.99,0.8,19783
MSC10,0.96,0.62,19783
MSC01,0.97,0.59,19952
MSC02,0.97,0.82,19952
MSC03,0.95,0.8,19952
MSC04,0.99,0.68,19952
MSC05,0.99,0.71,19952
MSC06,0.95,0.8,19952
MSC07,0.99,0.81,19952
MSC10,0.96,0.59,19952
MSC01,0.97,0.6,20123
MSC02,0.94,0.81,20123
MSC03,0.95,0.8,20123
MSC04,0.99,0.65,20123
MSC05,0.99,0.72,20123
MSC06,0.96,0.79,20123
MSC07,0.99,0.8,20123
MSC10,0.95,0.61,20123
MSC01,0.99,0.56,20295
MSC02,0.97,0.85,20295
MSC03,0.97,0.81,20295
MSC04,0.99,0.62,20295
MSC05,0.99,0.72,20295
MSC06,0.96,0.83,20295
MSC07,0.99,0.82,20295
MSC10,0.96,0.58,20295
MSC01,1.0,0.59,20469
MSC02,0.99,0.82,20469
MSC03,0.93,0.81,20469
MSC04,0.97,0.67,20469
MSC05,0.99,0.75,20469
MSC06,0.97,0.81,20469
MSC07,1.0,0.81,20469
MSC10,0.97,0.58,20469
MSC01,1.0,0.57,20644
MSC02,0.99,0.87,20644
MSC03,0.96,0.79,20644
MSC04,0.97,0.65,20644
MSC05,0.99,0.73,20644
MSC06,0.96,0.81,20644
MSC07,0.96,0.8,20644
MSC10,0.95,0.6,20644
MSC01,0.99,0.59,20821
MSC02,0.97,0.8,20821
MSC03,0.97,0.79,20821
MSC04,0.97,0.63,20821
MSC05,0.99,0.7,20821
MSC06,0.97,0.8,20821
MSC07,0.97,0.79,20821
MSC10,0.96,0.62,20821
MSC01,1.0,0.58,21000
MSC02,0.99,0.87,21000
MSC03,0.97,0.82,21000
MSC04,0.99,0.64,21000
MSC05,0.99,0.71,21000
MSC06,0.99,0.81,21000
MSC07,0.95,0.8,21000
MSC10,0.96,0.64,21000
MSC01,0.96,0.58,21179
MSC02,0.97,0.8,21179
MSC03,0.96,0.8,21179
MSC04,0.97,0.64,21179
MSC05,0.99,0.75,21179
MSC06,0.97,0.82,21179
MSC07,0.99,0.81,21179
MSC10,0.95,0.58,21179
MSC01,0.99,0.59,21361
MSC02,0.97,0.82,21361
MSC03,0.97,0.8,21361
MSC04,0.99,0.65,21361
MSC05,0.99,0.71,21361
MSC06,0.97,0.79,21361
MSC07,0.99,0.8,21361
MSC10,0.96,0.58,21361
MSC01,0.99,0.61,21544
MSC02,0.95,0.85,21544
MSC03,0.95,0.77,21544
MSC04,0.99,0.63,21544
MSC05,0.99,0.73,21544
MSC06,0.97,0.81,21544
MSC07,0.99,0.8,21544
MSC10,0.94,0.6,21544
MSC01,1.0,0.59,21728
MSC02,0.97,0.82,21728
MSC03,0.97,0.78,21728
MSC04,0.99,0.64,21728
MSC05,0.99,0.74,21728
MSC06,0.95,0.79,21728
MSC07,0.99,0.81,21728
MSC10,0.97,0.64,21728
MSC01,0.99,0.59,21914
MSC02,0.99,0.84,21914
MSC03,0.97,0.8,21914
MSC04,0.97,0.68,21914
MSC05,0.99,0.72,21914
MSC06,0.97,0.79,21914
MSC07,0.97,0.78,21914
MSC10,0.96,0.6,21914
MSC01,1.0,0.6,22102
MSC02,0.99,0.82,22102
MSC03,0.96,0.8,22102
MSC04,0.99,0.65,22102
MSC05,0.99,0.7,22102
MSC06,0.97,0.81,22102
MSC07,1.0,0.81,22102
MSC10,0.96,0.62,22102
MSC01,0.99,0.59,22291
MSC02,0.99,0.82,22291
MSC03,0.99,0.8,22291
MSC04,0.99,0.64,22291
MSC05,0.99,0.72,22291
MSC06,0.96,0.8,22291
MSC07,0.97,0.79,22291
MSC10,0.96,0.6,22291
MSC01,0.99,0.58,22482
MSC02,0.99,0.85,22482
MSC03,0.97,0.78,22482
MSC04,0.99,0.66,22482
MSC05,0.99,0.73,22482
MSC06,0.97,0.83,22482
MSC07,0.99,0.78,22482
MSC10,0.94,0.61,22482
MSC01,0.95,0.61,22675
MSC02,0.99,0.84,22675
MSC03,0.97,0.8,22675
MSC04,0.97,0.64,22675
MSC05,0.99,0.7,22675
MSC06,0.95,0.81,22675
MSC07,0.99,0.82,22675
MSC10,0.96,0.62,22675
MSC01,1.0,0.58,22869
MSC02,0.99,0.81,22869
