sub,acc,task,iteration
MSC02,0.5007142857142857,motor,215
MSC03,0.5035714285714287,motor,215
MSC04,0.5128571428571428,motor,215
MSC05,0.5228571428571429,motor,215
MSC06,0.5042857142857143,motor,215
MSC07,0.4964285714285715,motor,215
MSC10,0.5064285714285715,motor,215
MSC01,0.49857142857142855,mixed,216
MSC02,0.48285714285714276,mixed,216
MSC03,0.48857142857142855,mixed,216
MSC04,0.5,mixed,216
MSC05,0.5157142857142857,mixed,216
MSC06,0.4799999999999999,mixed,216
MSC07,0.4942857142857143,mixed,216
MSC10,0.4678571428571429,mixed,216
MSC01,0.4864285714285714,mem,216
MSC02,0.5114285714285715,mem,216
MSC03,0.5007142857142857,mem,216
MSC04,0.5192857142857142,mem,216
MSC05,0.5142857142857143,mem,216
MSC06,0.48714285714285716,mem,216
MSC07,0.4785714285714286,mem,216
MSC10,0.5135714285714286,mem,216
MSC01,0.49071428571428566,motor,216
MSC02,0.4985714285714286,motor,216
MSC03,0.5121428571428571,motor,216
MSC04,0.5028571428571429,motor,216
MSC05,0.4899999999999999,motor,216
MSC06,0.5,motor,216
MSC07,0.48928571428571427,motor,216
MSC10,0.48571428571428577,motor,216
MSC01,0.4842857142857144,mixed,217
MSC02,0.5014285714285713,mixed,217
MSC03,0.48714285714285716,mixed,217
MSC04,0.5171428571428571,mixed,217
MSC05,0.5192857142857142,mixed,217
MSC06,0.5142857142857143,mixed,217
MSC07,0.5071428571428571,mixed,217
MSC10,0.49785714285714283,mixed,217
MSC01,0.4885714285714286,mem,217
MSC02,0.5164285714285713,mem,217
MSC03,0.5121428571428571,mem,217
MSC04,0.4842857142857143,mem,217
MSC05,0.5221428571428571,mem,217
MSC06,0.5035714285714287,mem,217
MSC07,0.515,mem,217
MSC10,0.5200000000000001,mem,217
MSC01,0.47714285714285715,motor,217
MSC02,0.48785714285714293,motor,217
MSC03,0.5278571428571429,motor,217
MSC04,0.5207142857142857,motor,217
MSC05,0.4814285714285714,motor,217
MSC06,0.5042857142857143,motor,217
MSC07,0.48500000000000004,motor,217
MSC10,0.5142857142857142,motor,217
MSC01,0.4842857142857144,mixed,218
MSC02,0.5042857142857142,mixed,218
MSC03,0.4992857142857143,mixed,218
MSC04,0.49571428571428566,mixed,218
MSC05,0.4878571428571429,mixed,218
MSC06,0.5128571428571428,mixed,218
MSC07,0.505,mixed,218
MSC10,0.5157142857142858,mixed,218
MSC01,0.4985714285714286,mem,218
MSC02,0.5049999999999999,mem,218
MSC03,0.4907142857142857,mem,218
MSC04,0.4692857142857143,mem,218
MSC05,0.4857142857142857,mem,218
MSC06,0.5085714285714287,mem,218
MSC07,0.4978571428571428,mem,218
MSC10,0.5035714285714286,mem,218
MSC01,0.4657142857142857,motor,218
MSC02,0.4864285714285715,motor,218
MSC03,0.49428571428571433,motor,218
MSC04,0.48214285714285715,motor,218
MSC05,0.48357142857142854,motor,218
MSC06,0.495,motor,218
MSC07,0.5021428571428572,motor,218
MSC10,0.48928571428571427,motor,218
MSC01,0.5185714285714286,mixed,219
MSC02,0.495,mixed,219
MSC03,0.4964285714285714,mixed,219
MSC04,0.5271428571428572,mixed,219
MSC05,0.48142857142857143,mixed,219
MSC06,0.5085714285714286,mixed,219
MSC07,0.48214285714285715,mixed,219
MSC10,0.5335714285714286,mixed,219
MSC01,0.48571428571428577,mem,219
MSC02,0.505,mem,219
MSC03,0.4907142857142857,mem,219
MSC04,0.48785714285714293,mem,219
MSC05,0.5128571428571429,mem,219
MSC06,0.49642857142857144,mem,219
MSC07,0.5057142857142857,mem,219
MSC10,0.5314285714285715,mem,219
MSC01,0.48714285714285716,motor,219
MSC02,0.4828571428571428,motor,219
MSC03,0.51,motor,219
MSC04,0.535,motor,219
MSC05,0.5064285714285715,motor,219
MSC06,0.4921428571428571,motor,219
MSC07,0.5114285714285715,motor,219
MSC10,0.5128571428571429,motor,219
MSC01,0.5028571428571429,mixed,220
MSC02,0.49571428571428583,mixed,220
MSC03,0.5,mixed,220
MSC04,0.4935714285714286,mixed,220
MSC05,0.48000000000000004,mixed,220
MSC06,0.5035714285714287,mixed,220
MSC07,0.5135714285714286,mixed,220
MSC10,0.5028571428571429,mixed,220
MSC01,0.5321428571428571,mem,220
MSC02,0.48357142857142854,mem,220
MSC03,0.4985714285714286,mem,220
MSC04,0.5,mem,220
MSC05,0.5264285714285714,mem,220
MSC06,0.5178571428571429,mem,220
MSC07,0.5085714285714286,mem,220
MSC10,0.5121428571428571,mem,220
MSC01,0.5007142857142857,motor,220
MSC02,0.505,motor,220
MSC03,0.49714285714285716,motor,220
MSC04,0.5478571428571428,motor,220
MSC05,0.4728571428571429,motor,220
MSC06,0.49357142857142844,motor,220
MSC07,0.48714285714285716,motor,220
MSC10,0.47928571428571437,motor,220
MSC01,0.47928571428571426,mixed,221
MSC02,0.4642857142857144,mixed,221
MSC03,0.5192857142857144,mixed,221
MSC04,0.48,mixed,221
MSC05,0.4907142857142857,mixed,221
MSC06,0.5021428571428571,mixed,221
MSC07,0.5121428571428571,mixed,221
MSC10,0.49214285714285716,mixed,221
MSC01,0.5135714285714286,mem,221
MSC02,0.4978571428571428,mem,221
MSC03,0.4785714285714286,mem,221
MSC04,0.5007142857142858,mem,221
MSC05,0.5121428571428572,mem,221
MSC06,0.4978571428571429,mem,221
MSC07,0.5371428571428571,mem,221
MSC10,0.5149999999999999,mem,221
MSC01,0.5107142857142858,motor,221
MSC02,0.49571428571428566,motor,221
MSC03,0.49642857142857144,motor,221
MSC04,0.5114285714285715,motor,221
MSC05,0.5035714285714287,motor,221
MSC06,0.5,motor,221
MSC07,0.48714285714285704,motor,221
MSC10,0.5178571428571429,motor,221
MSC01,0.49714285714285716,mixed,222
MSC02,0.5007142857142858,mixed,222
MSC03,0.46642857142857147,mixed,222
MSC04,0.5035714285714286,mixed,222
MSC05,0.5035714285714287,mixed,222
MSC06,0.505,mixed,222
MSC07,0.5121428571428571,mixed,222
MSC10,0.5042857142857143,mixed,222
MSC01,0.5171428571428571,mem,222
MSC02,0.4935714285714286,mem,222
MSC03,0.5078571428571428,mem,222
MSC04,0.5,mem,222
MSC05,0.4992857142857144,mem,222
MSC06,0.5085714285714286,mem,222
MSC07,0.5207142857142858,mem,222
MSC10,0.525,mem,222
MSC01,0.48214285714285715,motor,222
MSC02,0.5171428571428571,motor,222
MSC03,0.45071428571428573,motor,222
MSC04,0.5142857142857142,motor,222
MSC05,0.5164285714285715,motor,222
MSC06,0.5057142857142857,motor,222
MSC07,0.5007142857142858,motor,222
MSC10,0.48,motor,222
MSC01,0.48571428571428565,mixed,223
MSC02,0.49714285714285716,mixed,223
MSC03,0.5021428571428572,mixed,223
MSC04,0.49714285714285716,mixed,223
MSC05,0.5157142857142857,mixed,223
MSC06,0.5271428571428571,mixed,223
MSC07,0.5128571428571428,mixed,223
MSC10,0.46571428571428575,mixed,223
MSC01,0.5007142857142857,mem,223
MSC02,0.48214285714285715,mem,223
MSC03,0.47500000000000003,mem,223
MSC04,0.5378571428571429,mem,223
MSC05,0.5,mem,223
MSC06,0.4935714285714286,mem,223
MSC07,0.5135714285714286,mem,223
MSC10,0.5042857142857143,mem,223
MSC01,0.5114285714285715,motor,223
MSC02,0.5035714285714284,motor,223
MSC03,0.5085714285714287,motor,223
MSC04,0.5378571428571429,motor,223
MSC05,0.5135714285714286,motor,223
MSC06,0.48000000000000004,motor,223
MSC07,0.5035714285714286,motor,223
MSC10,0.49214285714285716,motor,223
MSC01,0.5064285714285715,mixed,224
MSC02,0.48714285714285716,mixed,224
MSC03,0.5071428571428571,mixed,224
MSC04,0.4735714285714286,mixed,224
MSC05,0.5135714285714286,mixed,224
MSC06,0.4907142857142857,mixed,224
MSC07,0.49500000000000005,mixed,224
MSC10,0.4864285714285715,mixed,224
MSC01,0.5128571428571428,mem,224
MSC02,0.4914285714285715,mem,224
MSC03,0.4814285714285714,mem,224
MSC04,0.5021428571428571,mem,224
MSC05,0.4942857142857143,mem,224
MSC06,0.485,mem,224
MSC07,0.5114285714285715,mem,224
MSC10,0.4992857142857142,mem,224
MSC01,0.4928571428571429,motor,224
MSC02,0.5164285714285715,motor,224
MSC03,0.5042857142857143,motor,224
MSC04,0.49071428571428577,motor,224
MSC05,0.5164285714285715,motor,224
MSC06,0.4978571428571429,motor,224
MSC07,0.5214285714285714,motor,224
MSC10,0.4478571428571429,motor,224
MSC01,0.49142857142857144,mixed,225
MSC02,0.5164285714285715,mixed,225
MSC03,0.5042857142857142,mixed,225
MSC04,0.5178571428571429,mixed,225
MSC05,0.4678571428571429,mixed,225
MSC06,0.5078571428571429,mixed,225
MSC07,0.4992857142857142,mixed,225
MSC10,0.5114285714285715,mixed,225
MSC01,0.5214285714285714,mem,225
MSC02,0.4714285714285715,mem,225
MSC03,0.5042857142857143,mem,225
MSC04,0.5214285714285715,mem,225
MSC05,0.5085714285714286,mem,225
MSC06,0.5264285714285715,mem,225
MSC07,0.4992857142857144,mem,225
MSC10,0.4714285714285714,mem,225
MSC01,0.4992857142857143,motor,225
MSC02,0.4878571428571427,motor,225
MSC03,0.4764285714285714,motor,225
MSC04,0.48214285714285715,motor,225
MSC05,0.5235714285714285,motor,225
MSC06,0.5257142857142858,motor,225
MSC07,0.5171428571428571,motor,225
MSC10,0.522142857142857,motor,225
MSC01,0.5135714285714286,mixed,226
MSC02,0.4835714285714286,mixed,226
MSC03,0.4928571428571429,mixed,226
MSC04,0.5178571428571428,mixed,226
MSC05,0.49642857142857144,mixed,226
MSC06,0.49714285714285716,mixed,226
MSC07,0.49571428571428566,mixed,226
MSC10,0.4778571428571428,mixed,226
MSC01,0.5042857142857143,mem,226
MSC02,0.5114285714285715,mem,226
MSC03,0.5342857142857144,mem,226
MSC04,0.5128571428571428,mem,226
MSC05,0.4885714285714286,mem,226
MSC06,0.5078571428571428,mem,226
MSC07,0.5114285714285715,mem,226
MSC10,0.4914285714285715,mem,226
MSC01,0.4828571428571428,motor,226
MSC02,0.4742857142857143,motor,226
MSC03,0.4928571428571429,motor,226
MSC04,0.4978571428571429,motor,226
MSC05,0.505,motor,226
MSC06,0.5157142857142857,motor,226
MSC07,0.46428571428571436,motor,226
MSC10,0.49642857142857144,motor,226
MSC01,0.4778571428571428,mixed,227
MSC02,0.5178571428571429,mixed,227
MSC03,0.5128571428571428,mixed,227
MSC04,0.4992857142857144,mixed,227
MSC05,0.5135714285714286,mixed,227
MSC06,0.4885714285714286,mixed,227
MSC07,0.49642857142857144,mixed,227
MSC10,0.48285714285714293,mixed,227
MSC01,0.49214285714285705,mem,227
MSC02,0.5107142857142858,mem,227
MSC03,0.47928571428571426,mem,227
MSC04,0.4828571428571428,mem,227
MSC05,0.5135714285714286,mem,227
MSC06,0.49571428571428583,mem,227
MSC07,0.5107142857142858,mem,227
MSC10,0.5057142857142859,mem,227
MSC01,0.4971428571428572,motor,227
MSC02,0.5064285714285715,motor,227
MSC03,0.4914285714285715,motor,227
MSC04,0.5214285714285715,motor,227
MSC05,0.5014285714285714,motor,227
MSC06,0.53,motor,227
MSC07,0.4835714285714286,motor,227
MSC10,0.5007142857142858,motor,227
MSC01,0.49000000000000005,mixed,228
MSC02,0.5021428571428571,mixed,228
MSC03,0.48928571428571427,mixed,228
MSC04,0.5199999999999999,mixed,228
MSC05,0.48785714285714293,mixed,228
MSC06,0.4992857142857143,mixed,228
MSC07,0.5007142857142857,mixed,228
MSC10,0.49999999999999994,mixed,228
MSC01,0.49000000000000005,mem,228
MSC02,0.5085714285714286,mem,228
MSC03,0.51,mem,228
MSC04,0.48785714285714293,mem,228
MSC05,0.5057142857142858,mem,228
MSC06,0.5014285714285714,mem,228
MSC07,0.5035714285714286,mem,228
MSC10,0.48214285714285715,mem,228
MSC01,0.45428571428571435,motor,228
MSC02,0.4842857142857144,motor,228
MSC03,0.4892857142857143,motor,228
MSC04,0.5050000000000001,motor,228
MSC05,0.5057142857142859,motor,228
MSC06,0.515,motor,228
MSC07,0.5007142857142857,motor,228
MSC10,0.5178571428571429,motor,228
MSC01,0.5135714285714286,mixed,229
MSC02,0.49785714285714283,mixed,229
MSC03,0.5142857142857143,mixed,229
MSC04,0.4835714285714286,mixed,229
MSC05,0.515,mixed,229
MSC06,0.48785714285714293,mixed,229
MSC07,0.49071428571428566,mixed,229
MSC10,0.49142857142857144,mixed,229
MSC01,0.5042857142857142,mem,229
MSC02,0.46428571428571436,mem,229
MSC03,0.5078571428571428,mem,229
MSC04,0.5071428571428571,mem,229
MSC05,0.48000000000000004,mem,229
MSC06,0.5085714285714286,mem,229
MSC07,0.48071428571428576,mem,229
MSC10,0.46642857142857147,mem,229
MSC01,0.48571428571428577,motor,229
MSC02,0.5085714285714287,motor,229
MSC03,0.4728571428571429,motor,229
MSC04,0.4921428571428571,motor,229
MSC05,0.5192857142857144,motor,229
MSC06,0.5042857142857142,motor,229
MSC07,0.48571428571428577,motor,229
MSC10,0.5207142857142857,motor,229
MSC01,0.4828571428571428,mixed,230
MSC02,0.515,mixed,230
MSC03,0.49000000000000005,mixed,230
MSC04,0.5142857142857142,mixed,230
MSC05,0.5,mixed,230
MSC06,0.48214285714285715,mixed,230
MSC07,0.5028571428571429,mixed,230
MSC10,0.48999999999999994,mixed,230
MSC01,0.5035714285714284,mem,230
MSC02,0.5064285714285715,mem,230
MSC03,0.5021428571428571,mem,230
MSC04,0.5014285714285714,mem,230
MSC05,0.4928571428571429,mem,230
MSC06,0.5278571428571429,mem,230
MSC07,0.4942857142857143,mem,230
MSC10,0.49785714285714283,mem,230
MSC01,0.49142857142857144,motor,230
MSC02,0.5078571428571429,motor,230
MSC03,0.49571428571428566,motor,230
MSC04,0.4907142857142857,motor,230
MSC05,0.5207142857142857,motor,230
MSC06,0.49071428571428566,motor,230
MSC07,0.5057142857142857,motor,230
MSC10,0.5028571428571429,motor,230
MSC01,0.5028571428571429,mixed,231
MSC02,0.5342857142857144,mixed,231
MSC03,0.47357142857142864,mixed,231
MSC04,0.4835714285714286,mixed,231
MSC05,0.4957142857142857,mixed,231
MSC06,0.48857142857142855,mixed,231
MSC07,0.49714285714285705,mixed,231
MSC10,0.4985714285714286,mixed,231
MSC01,0.49500000000000005,mem,231
MSC02,0.5042857142857143,mem,231
MSC03,0.49428571428571433,mem,231
MSC04,0.49500000000000005,mem,231
MSC05,0.4664285714285715,mem,231
MSC06,0.4992857142857143,mem,231
MSC07,0.5164285714285715,mem,231
MSC10,0.4685714285714286,mem,231
MSC01,0.49785714285714283,motor,231
MSC02,0.48571428571428565,motor,231
MSC03,0.4935714285714286,motor,231
MSC04,0.5035714285714287,motor,231
MSC05,0.5071428571428571,motor,231
MSC06,0.5092857142857143,motor,231
MSC07,0.505,motor,231
MSC10,0.492857142857143,motor,231
MSC01,0.4885714285714286,mixed,232
MSC02,0.4935714285714286,mixed,232
MSC03,0.5078571428571429,mixed,232
MSC04,0.49357142857142844,mixed,232
MSC05,0.4928571428571429,mixed,232
MSC06,0.48571428571428577,mixed,232
MSC07,0.48428571428571426,mixed,232
MSC10,0.4971428571428572,mixed,232
MSC01,0.5028571428571429,mem,232
MSC02,0.505,mem,232
MSC03,0.49642857142857144,mem,232
MSC04,0.4992857142857143,mem,232
MSC05,0.4907142857142857,mem,232
MSC06,0.5221428571428571,mem,232
MSC07,0.5092857142857143,mem,232
MSC10,0.48071428571428576,mem,232
MSC01,0.4942857142857143,motor,232
MSC02,0.5028571428571429,motor,232
MSC03,0.4964285714285714,motor,232
MSC04,0.5071428571428572,motor,232
MSC05,0.4828571428571428,motor,232
MSC06,0.47642857142857137,motor,232
MSC07,0.505,motor,232
MSC10,0.4942857142857143,motor,232
MSC01,0.47285714285714286,mixed,233
MSC02,0.4942857142857142,mixed,233
MSC03,0.4985714285714286,mixed,233
MSC04,0.49214285714285705,mixed,233
MSC05,0.5007142857142858,mixed,233
MSC06,0.4878571428571427,mixed,233
MSC07,0.4935714285714286,mixed,233
MSC10,0.5164285714285715,mixed,233
MSC01,0.49428571428571433,mem,233
MSC02,0.4864285714285713,mem,233
MSC03,0.5028571428571429,mem,233
MSC04,0.5200000000000001,mem,233
MSC05,0.5192857142857144,mem,233
MSC06,0.47500000000000003,mem,233
MSC07,0.4935714285714286,mem,233
MSC10,0.49500000000000005,mem,233
MSC01,0.5242857142857142,motor,233
MSC02,0.48000000000000004,motor,233
MSC03,0.5435714285714287,motor,233
MSC04,0.4842857142857143,motor,233
MSC05,0.49785714285714283,motor,233
MSC06,0.51,motor,233
MSC07,0.4964285714285715,motor,233
MSC10,0.5485714285714286,motor,233
MSC01,0.49857142857142855,mixed,234
MSC02,0.5264285714285715,mixed,234
MSC03,0.5128571428571428,mixed,234
MSC04,0.5021428571428572,mixed,234
MSC05,0.4964285714285715,mixed,234
MSC06,0.5028571428571429,mixed,234
MSC07,0.49500000000000005,mixed,234
MSC10,0.4842857142857143,mixed,234
MSC01,0.5071428571428571,mem,234
MSC02,0.4942857142857143,mem,234
MSC03,0.48928571428571427,mem,234
MSC04,0.4957142857142857,mem,234
MSC05,0.5164285714285713,mem,234
MSC06,0.49142857142857144,mem,234
MSC07,0.4707142857142857,mem,234
MSC10,0.49714285714285705,mem,234
MSC01,0.5457142857142857,motor,234
MSC02,0.5121428571428571,motor,234
MSC03,0.5135714285714287,motor,234
MSC04,0.4864285714285715,motor,234
MSC05,0.5114285714285715,motor,234
MSC06,0.5185714285714287,motor,234
MSC07,0.5000000000000001,motor,234
MSC10,0.5085714285714287,motor,234
MSC01,0.48214285714285715,mixed,235
MSC02,0.4907142857142857,mixed,235
MSC03,0.47000000000000003,mixed,235
MSC04,0.49071428571428566,mixed,235
MSC05,0.4928571428571428,mixed,235
MSC06,0.5028571428571428,mixed,235
MSC07,0.4892857142857143,mixed,235
MSC10,0.4692857142857143,mixed,235
MSC01,0.4928571428571429,mem,235
MSC02,0.48214285714285715,mem,235
MSC03,0.5214285714285715,mem,235
MSC04,0.51,mem,235
MSC05,0.5142857142857142,mem,235
MSC06,0.49999999999999994,mem,235
MSC07,0.5007142857142857,mem,235
MSC10,0.4992857142857143,mem,235
MSC01,0.4821428571428571,motor,235
MSC02,0.4978571428571428,motor,235
MSC03,0.49785714285714283,motor,235
MSC04,0.4842857142857143,motor,235
MSC05,0.5349999999999999,motor,235
MSC06,0.505,motor,235
MSC07,0.4935714285714286,motor,235
MSC10,0.45999999999999996,motor,235
MSC01,0.5035714285714286,mixed,236
MSC02,0.4942857142857143,mixed,236
MSC03,0.47785714285714287,mixed,236
MSC04,0.49214285714285716,mixed,236
MSC05,0.5042857142857142,mixed,236
MSC06,0.5285714285714286,mixed,236
MSC07,0.4957142857142857,mixed,236
MSC10,0.51,mixed,236
MSC01,0.4985714285714286,mem,236
MSC02,0.5164285714285715,mem,236
MSC03,0.5164285714285715,mem,236
MSC04,0.5257142857142857,mem,236
MSC05,0.5000000000000001,mem,236
MSC06,0.48071428571428576,mem,236
MSC07,0.5057142857142857,mem,236
MSC10,0.5207142857142857,mem,236
MSC01,0.5264285714285714,motor,236
MSC02,0.5142857142857143,motor,236
MSC03,0.49999999999999994,motor,236
MSC04,0.5,motor,236
MSC05,0.4957142857142857,motor,236
MSC06,0.5042857142857142,motor,236
MSC07,0.497142857142857,motor,236
MSC10,0.49500000000000005,motor,236
MSC01,0.5042857142857143,mixed,237
MSC02,0.5121428571428572,mixed,237
MSC03,0.47714285714285726,mixed,237
MSC04,0.5114285714285715,mixed,237
MSC05,0.5192857142857142,mixed,237
MSC06,0.48500000000000004,mixed,237
MSC07,0.4928571428571429,mixed,237
MSC10,0.5007142857142857,mixed,237
MSC01,0.49999999999999994,mem,237
MSC02,0.4635714285714286,mem,237
MSC03,0.48357142857142865,mem,237
MSC04,0.4742857142857143,mem,237
MSC05,0.5092857142857142,mem,237
MSC06,0.48999999999999994,mem,237
MSC07,0.4878571428571429,mem,237
MSC10,0.5107142857142858,mem,237
MSC01,0.5164285714285715,motor,237
MSC02,0.5,motor,237
MSC03,0.49571428571428566,motor,237
MSC04,0.5235714285714286,motor,237
MSC05,0.5057142857142857,motor,237
MSC06,0.5235714285714286,motor,237
MSC07,0.5071428571428571,motor,237
MSC10,0.49714285714285705,motor,237
MSC01,0.5135714285714286,mixed,238
MSC02,0.4928571428571428,mixed,238
MSC03,0.48999999999999994,mixed,238
MSC04,0.5192857142857144,mixed,238
MSC05,0.46785714285714297,mixed,238
MSC06,0.4757142857142857,mixed,238
MSC07,0.49142857142857144,mixed,238
MSC10,0.4892857142857144,mixed,238
MSC01,0.49642857142857144,mem,238
MSC02,0.5085714285714287,mem,238
MSC03,0.48928571428571427,mem,238
MSC04,0.5035714285714287,mem,238
MSC05,0.4828571428571428,mem,238
MSC06,0.5349999999999999,mem,238
MSC07,0.5028571428571429,mem,238
MSC10,0.4907142857142857,mem,238
MSC01,0.5199999999999999,motor,238
MSC02,0.48928571428571427,motor,238
MSC03,0.4814285714285714,motor,238
MSC04,0.49214285714285716,motor,238
MSC05,0.49785714285714283,motor,238
MSC06,0.5042857142857143,motor,238
MSC07,0.5128571428571428,motor,238
MSC10,0.4992857142857143,motor,238
MSC01,0.4878571428571429,mixed,239
MSC02,0.5042857142857143,mixed,239
MSC03,0.4864285714285715,mixed,239
MSC04,0.4978571428571429,mixed,239
MSC05,0.49785714285714283,mixed,239
MSC06,0.5171428571428572,mixed,239
MSC07,0.5014285714285714,mixed,239
MSC10,0.5007142857142857,mixed,239
MSC01,0.4942857142857144,mem,239
MSC02,0.47500000000000003,mem,239
MSC03,0.49500000000000005,mem,239
MSC04,0.46785714285714286,mem,239
MSC05,0.48499999999999993,mem,239
MSC06,0.4835714285714286,mem,239
MSC07,0.5235714285714286,mem,239
MSC10,0.5328571428571428,mem,239
MSC01,0.44642857142857145,motor,239
MSC02,0.5221428571428571,motor,239
MSC03,0.4735714285714286,motor,239
MSC04,0.5121428571428571,motor,239
MSC05,0.49571428571428566,motor,239
MSC06,0.5107142857142857,motor,239
MSC07,0.4957142857142857,motor,239
MSC10,0.4757142857142857,motor,239
MSC01,0.5071428571428571,mixed,240
MSC02,0.4971428571428572,mixed,240
MSC03,0.5128571428571428,mixed,240
MSC04,0.49214285714285716,mixed,240
MSC05,0.4907142857142857,mixed,240
MSC06,0.505,mixed,240
MSC07,0.51,mixed,240
MSC10,0.48571428571428577,mixed,240
MSC01,0.47285714285714286,mem,240
MSC02,0.48714285714285716,mem,240
MSC03,0.5007142857142857,mem,240
MSC04,0.49142857142857144,mem,240
MSC05,0.5185714285714287,mem,240
MSC06,0.4692857142857143,mem,240
MSC07,0.49714285714285716,mem,240
MSC10,0.5114285714285715,mem,240
MSC01,0.47714285714285715,motor,240
MSC02,0.5314285714285715,motor,240
MSC03,0.5128571428571428,motor,240
MSC04,0.5028571428571429,motor,240
MSC05,0.5014285714285714,motor,240
