train,task,same_sub,diff_sub,feature,Null_Network
MSC01,motor,1.0,0.9217391304347826,10824,default
MSC02,motor,0.95,0.5847826086956522,10824,default
MSC03,motor,1.0,0.85,10824,default
MSC04,motor,1.0,0.9615942028985507,10824,default
MSC05,motor,1.0,0.7442028985507246,10824,default
MSC06,motor,1.0,0.7745803357314148,10824,default
MSC07,motor,1.0,0.8185451638689049,10824,default
MSC10,motor,0.95,0.8507246376811595,10824,default
MSC01,mem,1.0,0.8847826086956522,10824,default
MSC02,mem,1.0,0.8920289855072464,10824,default
MSC03,mem,0.9375,0.7982142857142858,10824,default
MSC04,mem,1.0,0.9188405797101449,10824,default
MSC05,mem,1.0,0.8978260869565218,10824,default
MSC06,mem,1.0,0.9405797101449276,10824,default
MSC07,mem,0.95,0.9217391304347826,10824,default
MSC10,mem,0.95,0.8724637681159421,10824,default
MSC01,semantic,0.95,0.745,10824,default
MSC02,semantic,0.95,0.54,10824,default
MSC03,semantic,0.9,0.505,10824,default
MSC04,semantic,0.95,0.69,10824,default
MSC05,semantic,0.95,0.7307142857142858,10824,default
MSC06,semantic,0.95,0.8221428571428572,10824,default
MSC07,semantic,1.0,0.545,10824,default
MSC10,semantic,0.85,0.7635714285714286,10824,default
MSC01,glass,0.9,0.6532374100719425,10824,default
MSC02,glass,0.8,0.5230215827338129,10824,default
MSC03,glass,0.95,0.5179856115107914,10824,default
MSC04,glass,0.95,0.6633093525179856,10824,default
MSC05,glass,0.95,0.564748201438849,10824,default
MSC06,glass,0.7777777777777778,0.5817460317460318,10824,default
MSC07,glass,0.9,0.5107913669064749,10824,default
MSC10,glass,0.85,0.6359712230215827,10824,default
MSC01,motor,1.0,0.9094202898550725,10824,default
MSC02,motor,0.95,0.5840579710144927,10824,default
MSC03,motor,0.95,0.8260869565217391,10824,default
MSC04,motor,1.0,0.9478260869565217,10824,default
MSC05,motor,1.0,0.782608695652174,10824,default
MSC06,motor,1.0,0.8233413269384492,10824,default
MSC07,motor,0.9444444444444444,0.8385291766586731,10824,default
MSC10,motor,0.95,0.9007246376811594,10824,default
MSC01,mem,1.0,0.8601449275362318,10824,default
MSC02,mem,1.0,0.9405797101449276,10824,default
MSC03,mem,0.9375,0.7330357142857143,10824,default
MSC04,mem,1.0,0.9115942028985508,10824,default
MSC05,mem,1.0,0.9050724637681159,10824,default
MSC06,mem,1.0,0.9405797101449276,10824,default
MSC07,mem,1.0,0.9028985507246376,10824,default
MSC10,mem,0.95,0.8695652173913043,10824,default
MSC01,semantic,0.95,0.7271428571428571,10824,default
MSC02,semantic,0.95,0.5528571428571428,10824,default
MSC03,semantic,0.9,0.5135714285714286,10824,default
MSC04,semantic,0.95,0.7735714285714286,10824,default
MSC05,semantic,0.95,0.7492857142857143,10824,default
MSC06,semantic,0.95,0.8357142857142857,10824,default
MSC07,semantic,1.0,0.545,10824,default
MSC10,semantic,0.9,0.7828571428571428,10824,default
MSC01,glass,0.9,0.6071942446043166,10824,default
MSC02,glass,0.85,0.5323741007194245,10824,default
MSC03,glass,0.85,0.5244604316546763,10824,default
MSC04,glass,0.95,0.7201438848920864,10824,default
MSC05,glass,0.9,0.5784172661870504,10824,default
MSC06,glass,0.7777777777777778,0.5817460317460318,10824,default
MSC07,glass,0.85,0.5107913669064749,10824,default
MSC10,glass,0.85,0.7035971223021582,10824,default
MSC01,motor,1.0,0.8710144927536232,10824,default
MSC02,motor,0.95,0.5949275362318841,10824,default
MSC03,motor,0.95,0.8884057971014493,10824,default
MSC04,motor,1.0,0.967391304347826,10824,default
MSC05,motor,1.0,0.7731884057971015,10824,default
MSC06,motor,1.0,0.8025579536370904,10824,default
MSC07,motor,1.0,0.8321342925659473,10824,default
MSC10,motor,0.95,0.8992753623188405,10824,default
MSC01,mem,1.0,0.8963768115942029,10824,default
MSC02,mem,1.0,0.9166666666666666,10824,default
MSC03,mem,0.9375,0.7821428571428571,10824,default
MSC04,mem,1.0,0.9094202898550725,10824,default
MSC05,mem,1.0,0.8884057971014493,10824,default
MSC06,mem,1.0,0.9304347826086956,10824,default
MSC07,mem,1.0,0.8942028985507247,10824,default
MSC10,mem,1.0,0.8369565217391305,10824,default
MSC01,semantic,0.95,0.76,10824,default
MSC02,semantic,0.95,0.5385714285714286,10824,default
MSC03,semantic,0.9,0.5092857142857142,10824,default
MSC04,semantic,0.95,0.7414285714285714,10824,default
MSC05,semantic,0.95,0.7207142857142858,10824,default
MSC06,semantic,0.95,0.76,10824,default
MSC07,semantic,1.0,0.5428571428571428,10824,default
MSC10,semantic,0.9,0.7885714285714286,10824,default
MSC01,glass,0.9,0.5913669064748202,10824,default
MSC02,glass,0.85,0.5230215827338129,10824,default
MSC03,glass,0.9,0.5215827338129496,10824,default
MSC04,glass,0.95,0.6834532374100719,10824,default
MSC05,glass,0.95,0.5798561151079137,10824,default
MSC06,glass,0.8333333333333334,0.5515873015873016,10824,default
MSC07,glass,0.85,0.5136690647482015,10824,default
MSC10,glass,0.85,0.6611510791366906,10824,default
MSC01,motor,1.0,0.8942028985507247,10824,default
MSC02,motor,0.95,0.572463768115942,10824,default
MSC03,motor,0.95,0.8456521739130435,10824,default
MSC04,motor,1.0,0.9739130434782609,10824,default
MSC05,motor,1.0,0.7659420289855072,10824,default
MSC06,motor,1.0,0.8497202238209433,10824,default
MSC07,motor,1.0,0.8705035971223022,10824,default
MSC10,motor,0.95,0.8739130434782608,10824,default
MSC01,mem,1.0,0.8557971014492753,10824,default
MSC02,mem,1.0,0.9123188405797101,10824,default
MSC03,mem,0.9375,0.7473214285714286,10824,default
MSC04,mem,1.0,0.9181159420289855,10824,default
MSC05,mem,1.0,0.9,10824,default
MSC06,mem,1.0,0.9427536231884057,10824,default
MSC07,mem,1.0,0.8724637681159421,10824,default
MSC10,mem,0.95,0.8210144927536231,10824,default
MSC01,semantic,0.95,0.7107142857142857,10824,default
MSC02,semantic,0.9,0.5407142857142857,10824,default
MSC03,semantic,0.9,0.51,10824,default
MSC04,semantic,0.95,0.7171428571428572,10824,default
MSC05,semantic,0.95,0.7557142857142857,10824,default
MSC06,semantic,1.0,0.7678571428571429,10824,default
MSC07,semantic,1.0,0.5485714285714286,10824,default
MSC10,semantic,0.9,0.77,10824,default
MSC01,glass,0.9,0.5654676258992806,10824,default
MSC02,glass,0.8,0.5273381294964029,10824,default
MSC03,glass,0.9,0.5172661870503598,10824,default
MSC04,glass,0.95,0.6956834532374101,10824,default
MSC05,glass,0.95,0.5676258992805755,10824,default
MSC06,glass,0.7777777777777778,0.5714285714285714,10824,default
MSC07,glass,0.9,0.5151079136690647,10824,default
MSC10,glass,0.85,0.6244604316546762,10824,default
MSC01,motor,1.0,0.9297101449275362,10824,default
MSC02,motor,0.95,0.5942028985507246,10824,default
MSC03,motor,1.0,0.8463768115942029,10824,default
MSC04,motor,1.0,0.9644927536231884,10824,default
MSC05,motor,1.0,0.7695652173913043,10824,default
MSC06,motor,1.0,0.7785771382893685,10824,default
MSC07,motor,1.0,0.8776978417266187,10824,default
MSC10,motor,0.95,0.8717391304347826,10824,default
MSC01,mem,1.0,0.9173913043478261,10824,default
MSC02,mem,1.0,0.9181159420289855,10824,default
MSC03,mem,1.0,0.7357142857142858,10824,default
MSC04,mem,1.0,0.9268115942028986,10824,default
MSC05,mem,1.0,0.8869565217391304,10824,default
MSC06,mem,1.0,0.941304347826087,10824,default
MSC07,mem,1.0,0.863768115942029,10824,default
MSC10,mem,1.0,0.8891304347826087,10824,default
MSC01,semantic,0.95,0.74,10824,default
MSC02,semantic,0.95,0.5278571428571429,10824,default
MSC03,semantic,0.9,0.5164285714285715,10824,default
MSC04,semantic,0.95,0.72,10824,default
MSC05,semantic,0.95,0.7407142857142857,10824,default
MSC06,semantic,0.9,0.7721428571428571,10824,default
MSC07,semantic,1.0,0.5478571428571428,10824,default
MSC10,semantic,0.9,0.7457142857142858,10824,default
MSC01,glass,0.9,0.6438848920863309,10824,default
MSC02,glass,0.8,0.5251798561151079,10824,default
MSC03,glass,0.85,0.5223021582733813,10824,default
MSC04,glass,0.95,0.7316546762589928,10824,default
MSC05,glass,0.9,0.5755395683453237,10824,default
MSC06,glass,0.7777777777777778,0.5515873015873016,10824,default
MSC07,glass,0.9,0.5158273381294964,10824,default
MSC10,glass,0.85,0.625179856115108,10824,default
MSC01,motor,1.0,0.9398550724637681,10824,default
MSC02,motor,0.95,0.5934782608695652,10824,default
MSC03,motor,1.0,0.8731884057971014,10824,default
MSC04,motor,1.0,0.9615942028985507,10824,default
MSC05,motor,1.0,0.7514492753623189,10824,default
MSC06,motor,1.0,0.8433253397282174,10824,default
MSC07,motor,0.9444444444444444,0.8745003996802558,10824,default
MSC10,motor,0.95,0.8731884057971014,10824,default
MSC01,mem,1.0,0.8492753623188406,10824,default
MSC02,mem,1.0,0.9289855072463769,10824,default
MSC03,mem,0.9375,0.8035714285714286,10824,default
MSC04,mem,1.0,0.9210144927536232,10824,default
MSC05,mem,1.0,0.8891304347826087,10824,default
MSC06,mem,1.0,0.927536231884058,10824,default
MSC07,mem,1.0,0.9079710144927536,10824,default
MSC10,mem,0.95,0.8920289855072464,10824,default
MSC01,semantic,0.95,0.7392857142857143,10824,default
MSC02,semantic,0.9,0.55,10824,default
MSC03,semantic,0.9,0.5028571428571429,10824,default
MSC04,semantic,0.95,0.7114285714285714,10824,default
MSC05,semantic,0.95,0.7457142857142858,10824,default
MSC06,semantic,0.95,0.8028571428571428,10824,default
MSC07,semantic,1.0,0.56,10824,default
MSC10,semantic,0.9,0.7971428571428572,10824,default
MSC01,glass,0.9,0.6215827338129496,10824,default
MSC02,glass,0.8,0.5474820143884892,10824,default
MSC03,glass,0.9,0.5194244604316547,10824,default
MSC04,glass,1.0,0.6611510791366907,10824,default
MSC05,glass,0.95,0.5834532374100719,10824,default
MSC06,glass,0.7777777777777778,0.5761904761904763,10824,default
MSC07,glass,0.85,0.520863309352518,10824,default
MSC10,glass,0.85,0.6669064748201439,10824,default
MSC01,motor,1.0,0.9028985507246376,10824,default
MSC02,motor,0.95,0.5833333333333334,10824,default
MSC03,motor,0.95,0.803623188405797,10824,default
MSC04,motor,1.0,0.9579710144927536,10824,default
MSC05,motor,1.0,0.7528985507246377,10824,default
MSC06,motor,1.0,0.7745803357314148,10824,default
MSC07,motor,1.0,0.8776978417266187,10824,default
MSC10,motor,0.95,0.8608695652173913,10824,default
MSC01,mem,1.0,0.8775362318840579,10824,default
MSC02,mem,1.0,0.8579710144927536,10824,default
MSC03,mem,0.9375,0.7446428571428572,10824,default
MSC04,mem,1.0,0.9311594202898551,10824,default
MSC05,mem,1.0,0.8869565217391304,10824,default
MSC06,mem,1.0,0.9514492753623188,10824,default
MSC07,mem,1.0,0.8760869565217392,10824,default
MSC10,mem,0.95,0.8615942028985507,10824,default
MSC01,semantic,0.95,0.7185714285714285,10824,default
MSC02,semantic,0.9,0.5392857142857143,10824,default
MSC03,semantic,0.9,0.5014285714285714,10824,default
MSC04,semantic,0.95,0.7385714285714285,10824,default
MSC05,semantic,0.95,0.7542857142857142,10824,default
MSC06,semantic,0.95,0.8150000000000001,10824,default
MSC07,semantic,1.0,0.5542857142857143,10824,default
MSC10,semantic,0.9,0.73,10824,default
MSC01,glass,0.9,0.6647482014388489,10824,default
MSC02,glass,0.85,0.5287769784172662,10824,default
MSC03,glass,0.95,0.5172661870503598,10824,default
MSC04,glass,0.95,0.7064748201438849,10824,default
MSC05,glass,1.0,0.5805755395683453,10824,default
MSC06,glass,0.8333333333333334,0.553968253968254,10824,default
MSC07,glass,0.9,0.520863309352518,10824,default
MSC10,glass,0.85,0.6280575539568345,10824,default
MSC01,motor,1.0,0.9202898550724637,10824,default
MSC02,motor,0.95,0.5731884057971015,10824,default
MSC03,motor,0.95,0.8115942028985508,10824,default
MSC04,motor,1.0,0.9731884057971014,10824,default
MSC05,motor,1.0,0.7644927536231884,10824,default
MSC06,motor,1.0,0.8129496402877698,10824,default
MSC07,motor,1.0,0.8305355715427658,10824,default
MSC10,motor,0.95,0.8565217391304348,10824,default
MSC01,mem,1.0,0.8471014492753624,10824,default
MSC02,mem,1.0,0.9398550724637681,10824,default
MSC03,mem,0.9375,0.6839285714285714,10824,default
MSC04,mem,1.0,0.8992753623188405,10824,default
MSC05,mem,1.0,0.8876811594202898,10824,default
MSC06,mem,1.0,0.9311594202898551,10824,default
MSC07,mem,1.0,0.8927536231884058,10824,default
MSC10,mem,0.95,0.8942028985507247,10824,default
MSC01,semantic,0.95,0.7335714285714285,10824,default
MSC02,semantic,0.95,0.5421428571428571,10824,default
MSC03,semantic,0.9,0.5092857142857142,10824,default
MSC04,semantic,0.95,0.665,10824,default
MSC05,semantic,0.95,0.7592857142857142,10824,default
MSC06,semantic,1.0,0.7607142857142857,10824,default
MSC07,semantic,1.0,0.5585714285714286,10824,default
MSC10,semantic,0.9,0.7571428571428571,10824,default
MSC01,glass,0.9,0.5992805755395684,10824,default
MSC02,glass,0.8,0.5129496402877698,10824,default
MSC03,glass,0.9,0.5179856115107914,10824,default
MSC04,glass,1.0,0.6510791366906474,10824,default
MSC05,glass,0.95,0.5690647482014388,10824,default
MSC06,glass,0.7777777777777778,0.5603174603174603,10824,default
MSC07,glass,0.85,0.5179856115107914,10824,default
MSC10,glass,0.85,0.6467625899280576,10824,default
MSC01,motor,1.0,0.8775362318840579,10824,default
MSC02,motor,0.95,0.5659420289855073,10824,default
MSC03,motor,0.95,0.8608695652173913,10824,default
MSC04,motor,1.0,0.9630434782608696,10824,default
MSC05,motor,1.0,0.7739130434782608,10824,default
MSC06,motor,1.0,0.8225419664268585,10824,default
MSC07,motor,1.0,0.8409272581934453,10824,default
MSC10,motor,0.95,0.9,10824,default
MSC01,mem,1.0,0.8652173913043478,10824,default
MSC02,mem,1.0,0.9427536231884058,10824,default
MSC03,mem,0.9375,0.7785714285714286,10824,default
MSC04,mem,1.0,0.9289855072463769,10824,default
MSC05,mem,1.0,0.886231884057971,10824,default
MSC06,mem,1.0,0.9282608695652174,10824,default
MSC07,mem,1.0,0.9210144927536232,10824,default
MSC10,mem,0.95,0.8347826086956521,10824,default
MSC01,semantic,0.95,0.7185714285714285,10824,default
MSC02,semantic,0.9,0.5535714285714286,10824,default
MSC03,semantic,0.9,0.5114285714285715,10824,default
MSC04,semantic,0.95,0.7314285714285714,10824,default
MSC05,semantic,0.95,0.7635714285714286,10824,default
MSC06,semantic,0.95,0.8078571428571428,10824,default
MSC07,semantic,1.0,0.5657142857142857,10824,default
MSC10,semantic,0.9,0.7828571428571428,10824,default
MSC01,glass,0.85,0.581294964028777,10824,default
MSC02,glass,0.85,0.5273381294964029,10824,default
MSC03,glass,0.85,0.5172661870503598,10824,default
MSC04,glass,0.95,0.716546762589928,10824,default
MSC05,glass,0.9,0.5784172661870504,10824,default
MSC06,glass,0.7777777777777778,0.5619047619047619,10824,default
MSC07,glass,0.95,0.5136690647482015,10824,default
MSC10,glass,0.85,0.639568345323741,10824,default
MSC01,motor,1.0,0.9094202898550725,10824,default
MSC02,motor,0.95,0.586231884057971,10824,default
MSC03,motor,1.0,0.8239130434782609,10824,default
MSC04,motor,1.0,0.9659420289855073,10824,default
MSC05,motor,1.0,0.7739130434782608,10824,default
MSC06,motor,1.0,0.8345323741007195,10824,default
MSC07,motor,0.9444444444444444,0.8816946442845723,10824,default
MSC10,motor,0.95,0.85,10824,default
MSC01,mem,1.0,0.8855072463768117,10824,default
MSC02,mem,1.0,0.9050724637681159,10824,default
MSC03,mem,1.0,0.7464285714285714,10824,default
MSC04,mem,1.0,0.9072463768115943,10824,default
MSC05,mem,1.0,0.8913043478260869,10824,default
MSC06,mem,1.0,0.95,10824,default
MSC07,mem,1.0,0.9079710144927536,10824,default
MSC10,mem,0.95,0.8934782608695652,10824,default
MSC01,semantic,0.95,0.73,10824,default
MSC02,semantic,0.9,0.5421428571428571,10824,default
MSC03,semantic,0.9,0.5064285714285715,10824,default
MSC04,semantic,0.95,0.7264285714285714,10824,default
MSC05,semantic,0.95,0.7664285714285715,10824,default
MSC06,semantic,0.95,0.7571428571428571,10824,default
MSC07,semantic,1.0,0.5428571428571429,10824,default
MSC10,semantic,0.9,0.7814285714285715,10824,default
MSC01,glass,0.9,0.6057553956834533,10824,default
MSC02,glass,0.8,0.5237410071942445,10824,default
MSC03,glass,0.85,0.5179856115107914,10824,default
MSC04,glass,0.95,0.6762589928057554,10824,default
MSC05,glass,0.9,0.5827338129496402,10824,default
MSC06,glass,0.8333333333333334,0.5634920634920635,10824,default
MSC07,glass,0.9,0.5115107913669065,10824,default
MSC10,glass,0.85,0.6575539568345323,10824,default
MSC01,motor,1.0,0.8927536231884058,10824,default
MSC02,motor,0.95,0.6123188405797102,10824,default
MSC03,motor,1.0,0.8471014492753624,10824,default
MSC04,motor,1.0,0.9717391304347827,10824,default
MSC05,motor,1.0,0.8072463768115943,10824,default
MSC06,motor,1.0,0.7545963229416467,10824,default
MSC07,motor,0.9444444444444444,0.8752997601918465,10824,default
MSC10,motor,0.95,0.8898550724637682,10824,default
MSC01,mem,1.0,0.8978260869565218,10824,default
MSC02,mem,1.0,0.8913043478260869,10824,default
MSC03,mem,0.9375,0.76875,10824,default
MSC04,mem,1.0,0.9420289855072463,10824,default
MSC05,mem,1.0,0.9007246376811594,10824,default
MSC06,mem,1.0,0.946376811594203,10824,default
MSC07,mem,1.0,0.9094202898550725,10824,default
MSC10,mem,0.95,0.8724637681159421,10824,default
MSC01,semantic,0.95,0.7164285714285714,10824,default
MSC02,semantic,0.95,0.5385714285714286,10824,default
MSC03,semantic,0.9,0.5014285714285714,10824,default
MSC04,semantic,0.95,0.7292857142857143,10824,default
MSC05,semantic,0.95,0.74,10824,default
MSC06,semantic,0.95,0.83,10824,default
MSC07,semantic,1.0,0.5514285714285714,10824,default
MSC10,semantic,0.9,0.7857142857142857,10824,default
MSC01,glass,0.9,0.6244604316546762,10824,default
MSC02,glass,0.8,0.5230215827338129,10824,default
MSC03,glass,0.85,0.5179856115107914,10824,default
MSC04,glass,0.95,0.7215827338129497,10824,default
MSC05,glass,1.0,0.5899280575539568,10824,default
MSC06,glass,0.7777777777777778,0.5484126984126985,10824,default
MSC07,glass,0.85,0.5143884892086331,10824,default
MSC10,glass,0.85,0.6762589928057554,10824,default
MSC01,motor,1.0,0.8746376811594203,10824,default
MSC02,motor,0.95,0.5884057971014492,10824,default
MSC03,motor,0.95,0.8304347826086956,10824,default
MSC04,motor,1.0,0.9579710144927536,10824,default
MSC05,motor,1.0,0.7565217391304349,10824,default
MSC06,motor,1.0,0.8425259792166268,10824,default
MSC07,motor,0.9444444444444444,0.8297362110311751,10824,default
MSC10,motor,0.95,0.8855072463768116,10824,default
MSC01,mem,1.0,0.8847826086956522,10824,default
MSC02,mem,1.0,0.941304347826087,10824,default
MSC03,mem,1.0,0.75,10824,default
MSC04,mem,1.0,0.9239130434782609,10824,default
MSC05,mem,1.0,0.894927536231884,10824,default
MSC06,mem,1.0,0.9195652173913044,10824,default
MSC07,mem,1.0,0.8586956521739131,10824,default
MSC10,mem,0.95,0.8355072463768116,10824,default
MSC01,semantic,0.95,0.745,10824,default
MSC02,semantic,0.95,0.5414285714285715,10824,default
MSC03,semantic,0.9,0.5014285714285714,10824,default
MSC04,semantic,0.95,0.7064285714285714,10824,default
MSC05,semantic,0.95,0.7164285714285714,10824,default
MSC06,semantic,0.95,0.8135714285714286,10824,default
MSC07,semantic,1.0,0.5414285714285714,10824,default
MSC10,semantic,0.9,0.7757142857142857,10824,default
