,train_task,test_task,train_sub,test_sub,acc
455,mem,motor,MSC06,MSC03,0.835
456,glass,semantic,MSC06,MSC04,0.5333333333333333
457,glass,motor,MSC06,MSC04,0.5555555555555556
458,glass,mem,MSC06,MSC04,0.5166666666666667
459,semantic,glass,MSC06,MSC04,0.6199999999999999
460,semantic,motor,MSC06,MSC04,0.635
461,semantic,mem,MSC06,MSC04,0.55
462,motor,glass,MSC06,MSC04,0.505
463,motor,semantic,MSC06,MSC04,0.505
464,motor,mem,MSC06,MSC04,0.5
465,mem,glass,MSC06,MSC04,0.7949999999999999
466,mem,semantic,MSC06,MSC04,0.8149999999999998
467,mem,motor,MSC06,MSC04,0.73
468,glass,semantic,MSC06,MSC05,0.5111111111111111
469,glass,motor,MSC06,MSC05,0.5111111111111111
470,glass,mem,MSC06,MSC05,0.5
471,semantic,glass,MSC06,MSC05,0.505
472,semantic,motor,MSC06,MSC05,0.51
473,semantic,mem,MSC06,MSC05,0.51
474,motor,glass,MSC06,MSC05,0.6099999999999999
475,motor,semantic,MSC06,MSC05,0.8600000000000001
476,motor,mem,MSC06,MSC05,0.8400000000000001
477,mem,glass,MSC06,MSC05,0.505
478,mem,semantic,MSC06,MSC05,0.565
479,mem,motor,MSC06,MSC05,0.54
480,glass,semantic,MSC06,MSC07,0.5388888888888889
481,glass,motor,MSC06,MSC07,0.5666666666666667
482,glass,mem,MSC06,MSC07,0.5166666666666666
483,semantic,glass,MSC06,MSC07,0.5149999999999999
484,semantic,motor,MSC06,MSC07,0.585
485,semantic,mem,MSC06,MSC07,0.5199999999999999
486,motor,glass,MSC06,MSC07,0.51
487,motor,semantic,MSC06,MSC07,0.505
488,motor,mem,MSC06,MSC07,0.51
489,mem,glass,MSC06,MSC07,0.565
490,mem,semantic,MSC06,MSC07,0.605
491,mem,motor,MSC06,MSC07,0.48500000000000004
492,glass,semantic,MSC06,MSC10,0.5333333333333334
493,glass,motor,MSC06,MSC10,0.5388888888888889
494,glass,mem,MSC06,MSC10,0.5333333333333333
495,semantic,glass,MSC06,MSC10,0.6699999999999999
496,semantic,motor,MSC06,MSC10,0.6500000000000001
497,semantic,mem,MSC06,MSC10,0.71
498,motor,glass,MSC06,MSC10,0.515
499,motor,semantic,MSC06,MSC10,0.52
500,motor,mem,MSC06,MSC10,0.505
501,mem,glass,MSC06,MSC10,0.725
502,mem,semantic,MSC06,MSC10,0.7649999999999999
503,mem,motor,MSC06,MSC10,0.64
504,glass,semantic,MSC07,MSC01,0.5
505,glass,motor,MSC07,MSC01,0.5
506,glass,mem,MSC07,MSC01,0.5
507,semantic,glass,MSC07,MSC01,0.5449999999999999
508,semantic,motor,MSC07,MSC01,0.545
509,semantic,mem,MSC07,MSC01,0.5
510,motor,glass,MSC07,MSC01,0.5
511,motor,semantic,MSC07,MSC01,0.5
512,motor,mem,MSC07,MSC01,0.5
513,mem,glass,MSC07,MSC01,0.615
514,mem,semantic,MSC07,MSC01,0.6750000000000002
515,mem,motor,MSC07,MSC01,0.6599999999999999
516,glass,semantic,MSC07,MSC02,0.5
517,glass,motor,MSC07,MSC02,0.5
518,glass,mem,MSC07,MSC02,0.5
519,semantic,glass,MSC07,MSC02,0.5
520,semantic,motor,MSC07,MSC02,0.5
521,semantic,mem,MSC07,MSC02,0.5
522,motor,glass,MSC07,MSC02,0.4600000000000001
523,motor,semantic,MSC07,MSC02,0.5
524,motor,mem,MSC07,MSC02,0.5
525,mem,glass,MSC07,MSC02,0.6599999999999999
526,mem,semantic,MSC07,MSC02,0.72
527,mem,motor,MSC07,MSC02,0.7250000000000001
528,glass,semantic,MSC07,MSC03,0.5
529,glass,motor,MSC07,MSC03,0.5
530,glass,mem,MSC07,MSC03,0.5
531,semantic,glass,MSC07,MSC03,0.5
532,semantic,motor,MSC07,MSC03,0.5
533,semantic,mem,MSC07,MSC03,0.5449999999999999
534,motor,glass,MSC07,MSC03,0.5
535,motor,semantic,MSC07,MSC03,0.465
536,motor,mem,MSC07,MSC03,0.505
537,mem,glass,MSC07,MSC03,0.5750000000000001
538,mem,semantic,MSC07,MSC03,0.615
539,mem,motor,MSC07,MSC03,0.5900000000000001
540,glass,semantic,MSC07,MSC04,0.505
541,glass,motor,MSC07,MSC04,0.5
542,glass,mem,MSC07,MSC04,0.5
543,semantic,glass,MSC07,MSC04,0.505
544,semantic,motor,MSC07,MSC04,0.505
545,semantic,mem,MSC07,MSC04,0.5
546,motor,glass,MSC07,MSC04,0.655
547,motor,semantic,MSC07,MSC04,0.66
548,motor,mem,MSC07,MSC04,0.66
549,mem,glass,MSC07,MSC04,0.63
550,mem,semantic,MSC07,MSC04,0.625
551,mem,motor,MSC07,MSC04,0.595
552,glass,semantic,MSC07,MSC05,0.5
553,glass,motor,MSC07,MSC05,0.5
554,glass,mem,MSC07,MSC05,0.5
555,semantic,glass,MSC07,MSC05,0.5
556,semantic,motor,MSC07,MSC05,0.5
557,semantic,mem,MSC07,MSC05,0.5
558,motor,glass,MSC07,MSC05,0.48
559,motor,semantic,MSC07,MSC05,0.76
560,motor,mem,MSC07,MSC05,0.7050000000000001
561,mem,glass,MSC07,MSC05,0.505
562,mem,semantic,MSC07,MSC05,0.62
563,mem,motor,MSC07,MSC05,0.5
564,glass,semantic,MSC07,MSC06,0.5
565,glass,motor,MSC07,MSC06,0.5
566,glass,mem,MSC07,MSC06,0.5
567,semantic,glass,MSC07,MSC06,0.5
568,semantic,motor,MSC07,MSC06,0.5
569,semantic,mem,MSC07,MSC06,0.5
570,motor,glass,MSC07,MSC06,0.5111111111111111
571,motor,semantic,MSC07,MSC06,0.575
572,motor,mem,MSC07,MSC06,0.5999999999999999
573,mem,glass,MSC07,MSC06,0.5111111111111111
574,mem,semantic,MSC07,MSC06,0.6050000000000001
575,mem,motor,MSC07,MSC06,0.605
576,glass,semantic,MSC07,MSC10,0.5449999999999999
577,glass,motor,MSC07,MSC10,0.495
