sub,train_task,test_task,acc,frames
MSC02,mem,mixed,0.6599999999999999,183
MSC05,mem,mixed,0.9949999999999999,183
MSC06,mem,mixed,0.7666666666666666,183
MSC07,mem,mixed,0.7949999999999999,183
MSC02,mem,mixed,0.6599999999999999,183
MSC05,mem,mixed,0.9949999999999999,183
MSC06,mem,mixed,0.7666666666666666,183
MSC07,mem,mixed,0.7949999999999999,183
MSC02,mem,mixed,0.6599999999999999,183
MSC05,mem,mixed,0.9949999999999999,183
MSC06,mem,mixed,0.7666666666666666,183
MSC07,mem,mixed,0.7949999999999999,183
MSC02,mem,mixed,0.6599999999999999,184
MSC05,mem,mixed,0.9949999999999999,184
MSC06,mem,mixed,0.7666666666666666,184
MSC07,mem,mixed,0.7949999999999999,184
MSC02,mem,mixed,0.6599999999999999,184
MSC05,mem,mixed,0.9949999999999999,184
MSC06,mem,mixed,0.7666666666666666,184
MSC07,mem,mixed,0.7949999999999999,184
MSC02,mem,mixed,0.6599999999999999,184
MSC05,mem,mixed,0.9949999999999999,184
MSC06,mem,mixed,0.7666666666666666,184
MSC07,mem,mixed,0.7949999999999999,184
MSC02,mem,mixed,0.655,185
MSC05,mem,mixed,0.9949999999999999,185
MSC06,mem,mixed,0.7666666666666666,185
MSC07,mem,mixed,0.7949999999999999,185
MSC02,mem,mixed,0.655,185
MSC05,mem,mixed,0.9949999999999999,185
MSC06,mem,mixed,0.7666666666666666,185
MSC07,mem,mixed,0.7949999999999999,185
MSC02,mem,mixed,0.655,185
MSC05,mem,mixed,0.9949999999999999,185
MSC06,mem,mixed,0.7666666666666666,185
MSC07,mem,mixed,0.7949999999999999,185
MSC02,mem,mixed,0.66,186
MSC05,mem,mixed,1.0,186
MSC06,mem,mixed,0.7777777777777777,186
MSC07,mem,mixed,0.7949999999999999,186
MSC02,mem,mixed,0.66,186
MSC05,mem,mixed,1.0,186
MSC06,mem,mixed,0.7777777777777777,186
MSC07,mem,mixed,0.7949999999999999,186
MSC02,mem,mixed,0.66,186
MSC05,mem,mixed,1.0,186
MSC06,mem,mixed,0.7777777777777777,186
MSC07,mem,mixed,0.7949999999999999,186
MSC02,mem,mixed,0.66,187
MSC05,mem,mixed,1.0,187
MSC06,mem,mixed,0.7777777777777777,187
MSC07,mem,mixed,0.7949999999999999,187
MSC02,mem,mixed,0.66,187
MSC05,mem,mixed,1.0,187
MSC06,mem,mixed,0.7777777777777777,187
MSC07,mem,mixed,0.7949999999999999,187
MSC02,mem,mixed,0.655,188
MSC05,mem,mixed,1.0,188
MSC06,mem,mixed,0.7722222222222221,188
MSC07,mem,mixed,0.7949999999999999,188
MSC02,mem,mixed,0.655,188
MSC05,mem,mixed,1.0,188
MSC06,mem,mixed,0.7722222222222221,188
MSC07,mem,mixed,0.7949999999999999,188
MSC02,mem,mixed,0.655,188
MSC05,mem,mixed,1.0,188
MSC06,mem,mixed,0.7722222222222221,188
MSC07,mem,mixed,0.7949999999999999,188
MSC02,mem,mixed,0.655,189
MSC05,mem,mixed,1.0,189
MSC06,mem,mixed,0.7722222222222221,189
MSC07,mem,mixed,0.7949999999999999,189
MSC02,mem,mixed,0.655,189
MSC05,mem,mixed,1.0,189
MSC06,mem,mixed,0.7722222222222221,189
MSC07,mem,mixed,0.7949999999999999,189
MSC02,mem,mixed,0.655,189
MSC05,mem,mixed,1.0,189
MSC06,mem,mixed,0.7722222222222221,189
MSC07,mem,mixed,0.7949999999999999,189
MSC02,mem,mixed,0.655,190
MSC05,mem,mixed,1.0,190
MSC06,mem,mixed,0.7888888888888889,190
MSC07,mem,mixed,0.7949999999999999,190
MSC02,mem,mixed,0.655,190
MSC05,mem,mixed,1.0,190
MSC06,mem,mixed,0.7888888888888889,190
MSC07,mem,mixed,0.7949999999999999,190
MSC02,mem,mixed,0.655,190
MSC05,mem,mixed,1.0,190
MSC06,mem,mixed,0.7888888888888889,190
MSC07,mem,mixed,0.7949999999999999,190
MSC02,mem,mixed,0.655,191
MSC05,mem,mixed,1.0,191
MSC06,mem,mixed,0.7888888888888889,191
MSC07,mem,mixed,0.7949999999999999,191
MSC02,mem,mixed,0.655,191
MSC05,mem,mixed,1.0,191
MSC06,mem,mixed,0.7888888888888889,191
MSC07,mem,mixed,0.7949999999999999,191
MSC02,mem,mixed,0.655,192
MSC05,mem,mixed,1.0,192
MSC06,mem,mixed,0.7888888888888889,192
MSC07,mem,mixed,0.7949999999999999,192
MSC02,mem,mixed,0.655,192
MSC05,mem,mixed,1.0,192
MSC06,mem,mixed,0.7888888888888889,192
MSC07,mem,mixed,0.7949999999999999,192
MSC02,mem,mixed,0.655,192
MSC05,mem,mixed,1.0,192
MSC06,mem,mixed,0.7888888888888889,192
MSC07,mem,mixed,0.7949999999999999,192
MSC02,mem,mixed,0.655,193
MSC05,mem,mixed,1.0,193
MSC06,mem,mixed,0.7777777777777778,193
MSC07,mem,mixed,0.7949999999999999,193
MSC02,mem,mixed,0.655,193
MSC05,mem,mixed,1.0,193
MSC06,mem,mixed,0.7777777777777778,193
MSC07,mem,mixed,0.7949999999999999,193
MSC02,mem,mixed,0.655,193
MSC05,mem,mixed,1.0,193
MSC06,mem,mixed,0.7777777777777778,193
MSC07,mem,mixed,0.7949999999999999,193
MSC02,mem,mixed,0.655,194
MSC05,mem,mixed,1.0,194
MSC06,mem,mixed,0.7722222222222223,194
MSC07,mem,mixed,0.7949999999999999,194
MSC02,mem,mixed,0.655,194
MSC05,mem,mixed,1.0,194
MSC06,mem,mixed,0.7722222222222223,194
MSC07,mem,mixed,0.7949999999999999,194
MSC02,mem,mixed,0.655,195
MSC05,mem,mixed,1.0,195
MSC06,mem,mixed,0.7722222222222221,195
MSC07,mem,mixed,0.7949999999999999,195
MSC02,mem,mixed,0.655,195
MSC05,mem,mixed,1.0,195
MSC06,mem,mixed,0.7722222222222221,195
MSC07,mem,mixed,0.7949999999999999,195
MSC02,mem,mixed,0.655,195
MSC05,mem,mixed,1.0,195
MSC06,mem,mixed,0.7722222222222221,195
MSC07,mem,mixed,0.7949999999999999,195
MSC02,mem,mixed,0.655,196
MSC05,mem,mixed,1.0,196
MSC06,mem,mixed,0.7777777777777777,196
MSC07,mem,mixed,0.7949999999999999,196
MSC02,mem,mixed,0.655,196
MSC05,mem,mixed,1.0,196
MSC06,mem,mixed,0.7777777777777777,196
MSC07,mem,mixed,0.7949999999999999,196
MSC02,mem,mixed,0.6500000000000001,197
MSC05,mem,mixed,1.0,197
MSC06,mem,mixed,0.7777777777777777,197
MSC07,mem,mixed,0.7949999999999999,197
MSC02,mem,mixed,0.6500000000000001,197
MSC05,mem,mixed,1.0,197
MSC06,mem,mixed,0.7777777777777777,197
MSC07,mem,mixed,0.7949999999999999,197
MSC02,mem,mixed,0.6500000000000001,197
MSC05,mem,mixed,1.0,197
MSC06,mem,mixed,0.7777777777777777,197
MSC07,mem,mixed,0.7949999999999999,197
MSC02,mem,mixed,0.6500000000000001,198
MSC05,mem,mixed,1.0,198
MSC06,mem,mixed,0.7833333333333333,198
MSC07,mem,mixed,0.7949999999999999,198
MSC02,mem,mixed,0.6500000000000001,198
MSC05,mem,mixed,1.0,198
MSC06,mem,mixed,0.7833333333333333,198
MSC07,mem,mixed,0.7949999999999999,198
MSC02,mem,mixed,0.6500000000000001,198
MSC05,mem,mixed,1.0,198
MSC06,mem,mixed,0.7833333333333333,198
MSC07,mem,mixed,0.7949999999999999,198
MSC02,mem,mixed,0.655,199
MSC05,mem,mixed,0.9949999999999999,199
MSC06,mem,mixed,0.7833333333333333,199
MSC07,mem,mixed,0.7949999999999999,199
MSC02,mem,mixed,0.655,199
MSC05,mem,mixed,0.9949999999999999,199
MSC06,mem,mixed,0.7833333333333333,199
MSC07,mem,mixed,0.7949999999999999,199
MSC02,mem,mixed,0.655,200
MSC05,mem,mixed,1.0,200
MSC06,mem,mixed,0.7888888888888889,200
MSC07,mem,mixed,0.7949999999999999,200
MSC02,mem,mixed,0.655,200
MSC05,mem,mixed,1.0,200
MSC06,mem,mixed,0.7888888888888889,200
MSC07,mem,mixed,0.7949999999999999,200
MSC02,mem,mixed,0.655,200
MSC05,mem,mixed,1.0,200
MSC06,mem,mixed,0.7888888888888889,200
MSC07,mem,mixed,0.7949999999999999,200
MSC02,mem,mixed,0.645,201
MSC05,mem,mixed,1.0,201
MSC06,mem,mixed,0.7888888888888889,201
MSC07,mem,mixed,0.7899999999999999,201
MSC02,mem,mixed,0.645,201
MSC05,mem,mixed,1.0,201
MSC06,mem,mixed,0.7888888888888889,201
MSC07,mem,mixed,0.7899999999999999,201
MSC02,mem,mixed,0.645,202
MSC05,mem,mixed,1.0,202
MSC06,mem,mixed,0.7888888888888889,202
MSC07,mem,mixed,0.7899999999999999,202
MSC02,mem,mixed,0.645,202
MSC05,mem,mixed,1.0,202
MSC06,mem,mixed,0.7888888888888889,202
MSC07,mem,mixed,0.7899999999999999,202
MSC02,mem,mixed,0.645,202
MSC05,mem,mixed,1.0,202
MSC06,mem,mixed,0.7888888888888889,202
MSC07,mem,mixed,0.7899999999999999,202
MSC02,mem,mixed,0.645,203
MSC05,mem,mixed,1.0,203
MSC06,mem,mixed,0.7888888888888889,203
MSC07,mem,mixed,0.7899999999999999,203
MSC02,mem,mixed,0.645,203
MSC05,mem,mixed,1.0,203
MSC06,mem,mixed,0.7888888888888889,203
MSC07,mem,mixed,0.7899999999999999,203
MSC02,mem,mixed,0.645,203
MSC05,mem,mixed,1.0,203
MSC06,mem,mixed,0.7888888888888889,203
MSC07,mem,mixed,0.7899999999999999,203
MSC02,mem,mixed,0.6399999999999999,204
MSC05,mem,mixed,0.9949999999999999,204
MSC06,mem,mixed,0.7888888888888889,204
MSC07,mem,mixed,0.7899999999999999,204
MSC02,mem,mixed,0.6399999999999999,204
MSC05,mem,mixed,0.9949999999999999,204
MSC06,mem,mixed,0.7888888888888889,204
MSC07,mem,mixed,0.7899999999999999,204
MSC02,mem,mixed,0.63,205
MSC05,mem,mixed,0.9400000000000001,205
MSC06,mem,mixed,0.8111111111111111,205
MSC07,mem,mixed,0.7899999999999999,205
MSC02,mem,mixed,0.63,205
MSC05,mem,mixed,0.9400000000000001,205
MSC06,mem,mixed,0.8111111111111111,205
MSC07,mem,mixed,0.7899999999999999,205
MSC02,mem,mixed,0.63,205
MSC05,mem,mixed,0.9400000000000001,205
MSC06,mem,mixed,0.8111111111111111,205
MSC07,mem,mixed,0.7899999999999999,205
MSC02,mem,mixed,0.635,206
MSC05,mem,mixed,0.9400000000000001,206
MSC06,mem,mixed,0.8277777777777778,206
MSC07,mem,mixed,0.7899999999999999,206
MSC02,mem,mixed,0.635,206
MSC05,mem,mixed,0.9400000000000001,206
MSC06,mem,mixed,0.8277777777777778,206
MSC07,mem,mixed,0.7899999999999999,206
MSC02,mem,mixed,0.635,207
MSC05,mem,mixed,0.9350000000000002,207
MSC06,mem,mixed,0.8333333333333334,207
MSC07,mem,mixed,0.7899999999999999,207
MSC02,mem,mixed,0.635,207
MSC05,mem,mixed,0.9350000000000002,207
MSC06,mem,mixed,0.8333333333333334,207
MSC07,mem,mixed,0.7899999999999999,207
MSC02,mem,mixed,0.635,207
MSC05,mem,mixed,0.9350000000000002,207
MSC06,mem,mixed,0.8333333333333334,207
MSC07,mem,mixed,0.7899999999999999,207
MSC02,mem,mixed,0.625,208
MSC05,mem,mixed,0.9350000000000002,208
MSC06,mem,mixed,0.8388888888888891,208
MSC07,mem,mixed,0.7899999999999999,208
MSC02,mem,mixed,0.625,208
MSC05,mem,mixed,0.9350000000000002,208
MSC06,mem,mixed,0.8388888888888891,208
MSC07,mem,mixed,0.7899999999999999,208
MSC02,mem,mixed,0.625,209
MSC05,mem,mixed,0.9350000000000002,209
MSC06,mem,mixed,0.8444444444444447,209
MSC07,mem,mixed,0.775,209
MSC02,mem,mixed,0.625,209
MSC05,mem,mixed,0.9350000000000002,209
MSC06,mem,mixed,0.8444444444444447,209
MSC07,mem,mixed,0.775,209
MSC02,mem,mixed,0.62,210
MSC05,mem,mixed,0.93,210
MSC06,mem,mixed,0.8444444444444447,210
MSC07,mem,mixed,0.775,210
MSC02,mem,mixed,0.62,210
MSC05,mem,mixed,0.93,210
MSC06,mem,mixed,0.8444444444444447,210
MSC07,mem,mixed,0.775,210
MSC02,mem,mixed,0.62,210
MSC05,mem,mixed,0.93,210
MSC06,mem,mixed,0.8444444444444447,210
MSC07,mem,mixed,0.775,210
MSC02,mem,mixed,0.615,211
MSC05,mem,mixed,0.93,211
MSC06,mem,mixed,0.8444444444444447,211
MSC07,mem,mixed,0.76,211
MSC02,mem,mixed,0.615,211
MSC05,mem,mixed,0.93,211
MSC06,mem,mixed,0.8444444444444447,211
MSC07,mem,mixed,0.76,211
MSC02,mem,mixed,0.6099999999999999,212
MSC05,mem,mixed,0.9800000000000001,212
MSC06,mem,mixed,0.8444444444444447,212
MSC07,mem,mixed,0.76,212
MSC02,mem,mixed,0.6099999999999999,212
MSC05,mem,mixed,0.9800000000000001,212
MSC06,mem,mixed,0.8444444444444447,212
MSC07,mem,mixed,0.76,212
MSC02,mem,mixed,0.6099999999999999,212
MSC05,mem,mixed,0.9800000000000001,212
MSC06,mem,mixed,0.8444444444444447,212
MSC07,mem,mixed,0.76,212
MSC02,mem,mixed,0.6149999999999999,213
MSC05,mem,mixed,0.975,213
MSC06,mem,mixed,0.8444444444444447,213
MSC07,mem,mixed,0.76,213
MSC02,mem,mixed,0.6149999999999999,213
MSC05,mem,mixed,0.975,213
MSC06,mem,mixed,0.8444444444444447,213
MSC07,mem,mixed,0.76,213
MSC02,mem,mixed,0.6199999999999999,214
MSC05,mem,mixed,0.97,214
MSC06,mem,mixed,0.8444444444444447,214
MSC07,mem,mixed,0.755,214
MSC02,mem,mixed,0.6199999999999999,214
MSC05,mem,mixed,0.97,214
MSC06,mem,mixed,0.8444444444444447,214
MSC07,mem,mixed,0.755,214
MSC02,mem,mixed,0.6199999999999999,214
MSC05,mem,mixed,0.97,214
MSC06,mem,mixed,0.8444444444444447,214
MSC07,mem,mixed,0.755,214
MSC02,mem,mixed,0.6199999999999999,215
MSC05,mem,mixed,0.9650000000000001,215
MSC06,mem,mixed,0.8388888888888891,215
MSC07,mem,mixed,0.755,215
MSC02,mem,mixed,0.6199999999999999,215
MSC05,mem,mixed,0.9650000000000001,215
MSC06,mem,mixed,0.8388888888888891,215
MSC07,mem,mixed,0.755,215
MSC02,mem,mixed,0.6199999999999999,216
MSC05,mem,mixed,0.9650000000000001,216
MSC06,mem,mixed,0.8388888888888891,216
MSC07,mem,mixed,0.755,216
MSC02,mem,mixed,0.6199999999999999,216
MSC05,mem,mixed,0.9650000000000001,216
MSC06,mem,mixed,0.8388888888888891,216
MSC07,mem,mixed,0.755,216
MSC02,mem,mixed,0.6199999999999999,217
MSC05,mem,mixed,0.975,217
MSC06,mem,mixed,0.8388888888888891,217
MSC07,mem,mixed,0.765,217
MSC02,mem,mixed,0.6199999999999999,217
MSC05,mem,mixed,0.975,217
MSC06,mem,mixed,0.8388888888888891,217
MSC07,mem,mixed,0.765,217
MSC02,mem,mixed,0.6199999999999999,217
MSC05,mem,mixed,0.975,217
MSC06,mem,mixed,0.8388888888888891,217
MSC07,mem,mixed,0.765,217
MSC02,mem,mixed,0.625,218
MSC05,mem,mixed,0.975,218
MSC06,mem,mixed,0.8333333333333334,218
MSC07,mem,mixed,0.765,218
MSC02,mem,mixed,0.625,218
MSC05,mem,mixed,0.975,218
MSC06,mem,mixed,0.8333333333333334,218
MSC07,mem,mixed,0.765,218
MSC02,mem,mixed,0.6300000000000001,219
MSC05,mem,mixed,0.9800000000000001,219
MSC06,mem,mixed,0.7999999999999999,219
MSC07,mem,mixed,0.765,219
MSC02,mem,mixed,0.6300000000000001,219
MSC05,mem,mixed,0.9800000000000001,219
MSC06,mem,mixed,0.7999999999999999,219
MSC07,mem,mixed,0.765,219
MSC02,mem,mixed,0.6300000000000001,219
MSC05,mem,mixed,0.9800000000000001,219
MSC06,mem,mixed,0.7999999999999999,219
MSC07,mem,mixed,0.765,219
MSC02,mem,mixed,0.625,220
MSC05,mem,mixed,0.9800000000000001,220
MSC06,mem,mixed,0.7888888888888888,220
MSC07,mem,mixed,0.77,220
MSC02,mem,mixed,0.625,220
MSC05,mem,mixed,0.9800000000000001,220
MSC06,mem,mixed,0.7888888888888888,220
MSC07,mem,mixed,0.77,220
MSC02,mem,mixed,0.635,221
MSC05,mem,mixed,0.9850000000000001,221
MSC06,mem,mixed,0.7888888888888888,221
MSC07,mem,mixed,0.775,221
MSC02,mem,mixed,0.635,221
MSC05,mem,mixed,0.9850000000000001,221
MSC06,mem,mixed,0.7888888888888888,221
MSC07,mem,mixed,0.775,221
MSC02,mem,mixed,0.635,222
MSC05,mem,mixed,0.9850000000000001,222
MSC06,mem,mixed,0.7888888888888888,222
MSC07,mem,mixed,0.78,222
MSC02,mem,mixed,0.635,222
MSC05,mem,mixed,0.9850000000000001,222
MSC06,mem,mixed,0.7888888888888888,222
MSC07,mem,mixed,0.78,222
MSC02,mem,mixed,0.635,222
MSC05,mem,mixed,0.9850000000000001,222
MSC06,mem,mixed,0.7888888888888888,222
MSC07,mem,mixed,0.78,222
MSC02,mem,mixed,0.6400000000000001,223
MSC05,mem,mixed,0.9800000000000001,223
MSC06,mem,mixed,0.7888888888888888,223
MSC07,mem,mixed,0.805,223
MSC02,mem,mixed,0.6400000000000001,223
MSC05,mem,mixed,0.9800000000000001,223
MSC06,mem,mixed,0.7888888888888888,223
MSC07,mem,mixed,0.805,223
MSC02,mem,mixed,0.6450000000000001,224
MSC05,mem,mixed,0.9800000000000001,224
MSC06,mem,mixed,0.7888888888888888,224
MSC07,mem,mixed,0.8099999999999999,224
MSC02,mem,mixed,0.6450000000000001,224
MSC05,mem,mixed,0.9800000000000001,224
MSC06,mem,mixed,0.7888888888888888,224
MSC07,mem,mixed,0.8099999999999999,224
MSC02,mem,mixed,0.6450000000000001,225
MSC05,mem,mixed,0.9800000000000001,225
MSC06,mem,mixed,0.7888888888888888,225
MSC07,mem,mixed,0.805,225
MSC02,mem,mixed,0.6450000000000001,225
MSC05,mem,mixed,0.9800000000000001,225
MSC06,mem,mixed,0.7888888888888888,225
MSC07,mem,mixed,0.805,225
MSC02,mem,mixed,0.6450000000000001,226
MSC05,mem,mixed,0.9800000000000001,226
MSC06,mem,mixed,0.7888888888888888,226
MSC07,mem,mixed,0.8099999999999999,226
MSC02,mem,mixed,0.6450000000000001,226
MSC05,mem,mixed,0.9800000000000001,226
MSC06,mem,mixed,0.7888888888888888,226
MSC07,mem,mixed,0.8099999999999999,226
MSC02,mem,mixed,0.6450000000000001,226
MSC05,mem,mixed,0.9800000000000001,226
MSC06,mem,mixed,0.7888888888888888,226
MSC07,mem,mixed,0.8099999999999999,226
MSC02,mem,mixed,0.6400000000000001,227
MSC05,mem,mixed,0.9800000000000001,227
MSC06,mem,mixed,0.7888888888888888,227
MSC07,mem,mixed,0.8099999999999999,227
MSC02,mem,mixed,0.6400000000000001,227
MSC05,mem,mixed,0.9800000000000001,227
MSC06,mem,mixed,0.7888888888888888,227
MSC07,mem,mixed,0.8099999999999999,227
MSC02,mem,mixed,0.6400000000000001,228
MSC05,mem,mixed,0.9800000000000001,228
MSC06,mem,mixed,0.7888888888888888,228
MSC07,mem,mixed,0.805,228
MSC02,mem,mixed,0.6400000000000001,228
MSC05,mem,mixed,0.9800000000000001,228
MSC06,mem,mixed,0.7888888888888888,228
MSC07,mem,mixed,0.805,228
MSC02,mem,mixed,0.6400000000000001,229
MSC05,mem,mixed,0.9800000000000001,229
MSC06,mem,mixed,0.7888888888888888,229
MSC07,mem,mixed,0.8,229
MSC02,mem,mixed,0.6400000000000001,229
MSC05,mem,mixed,0.9800000000000001,229
MSC06,mem,mixed,0.7888888888888888,229
MSC07,mem,mixed,0.8,229
MSC02,mem,mixed,0.6400000000000001,230
MSC05,mem,mixed,0.9650000000000001,230
MSC06,mem,mixed,0.7888888888888888,230
MSC07,mem,mixed,0.8,230
MSC02,mem,mixed,0.6400000000000001,230
MSC05,mem,mixed,0.9650000000000001,230
MSC06,mem,mixed,0.7888888888888888,230
MSC07,mem,mixed,0.8,230
MSC02,mem,mixed,0.6400000000000001,230
MSC05,mem,mixed,0.9650000000000001,230
MSC06,mem,mixed,0.7888888888888888,230
MSC07,mem,mixed,0.8,230
MSC02,mem,mixed,0.6450000000000001,231
MSC05,mem,mixed,0.96,231
MSC06,mem,mixed,0.7888888888888888,231
MSC07,mem,mixed,0.8099999999999999,231
MSC02,mem,mixed,0.6450000000000001,231
MSC05,mem,mixed,0.96,231
MSC06,mem,mixed,0.7888888888888888,231
MSC07,mem,mixed,0.8099999999999999,231
MSC02,mem,mixed,0.6500000000000001,232
MSC05,mem,mixed,0.96,232
MSC06,mem,mixed,0.7888888888888888,232
MSC07,mem,mixed,0.8150000000000001,232
MSC02,mem,mixed,0.6500000000000001,232
MSC05,mem,mixed,0.96,232
MSC06,mem,mixed,0.7888888888888888,232
MSC07,mem,mixed,0.8150000000000001,232
MSC02,mem,mixed,0.655,233
MSC05,mem,mixed,0.96,233
MSC06,mem,mixed,0.7888888888888888,233
MSC07,mem,mixed,0.8150000000000001,233
MSC02,mem,mixed,0.655,233
MSC05,mem,mixed,0.96,233
MSC06,mem,mixed,0.7888888888888888,233
MSC07,mem,mixed,0.8150000000000001,233
MSC02,mem,mixed,0.655,234
MSC05,mem,mixed,0.96,234
MSC06,mem,mixed,0.7888888888888888,234
MSC07,mem,mixed,0.8099999999999999,234
MSC02,mem,mixed,0.655,234
MSC05,mem,mixed,0.96,234
MSC06,mem,mixed,0.7888888888888888,234
MSC07,mem,mixed,0.8099999999999999,234
MSC02,mem,mixed,0.655,234
MSC05,mem,mixed,0.96,234
MSC06,mem,mixed,0.7888888888888888,234
MSC07,mem,mixed,0.8099999999999999,234
MSC02,mem,mixed,0.66,235
MSC05,mem,mixed,0.96,235
MSC06,mem,mixed,0.7833333333333332,235
MSC07,mem,mixed,0.8099999999999999,235
MSC02,mem,mixed,0.66,235
MSC05,mem,mixed,0.96,235
MSC06,mem,mixed,0.7833333333333332,235
MSC07,mem,mixed,0.8099999999999999,235
MSC02,mem,mixed,0.66,236
MSC05,mem,mixed,0.9549999999999998,236
MSC06,mem,mixed,0.7888888888888888,236
MSC07,mem,mixed,0.8099999999999999,236
MSC02,mem,mixed,0.66,236
MSC05,mem,mixed,0.9549999999999998,236
MSC06,mem,mixed,0.7888888888888888,236
MSC07,mem,mixed,0.8099999999999999,236
MSC02,mem,mixed,0.665,237
MSC05,mem,mixed,0.9049999999999999,237
MSC06,mem,mixed,0.7888888888888888,237
MSC07,mem,mixed,0.8099999999999999,237
MSC02,mem,mixed,0.665,237
MSC05,mem,mixed,0.9049999999999999,237
MSC06,mem,mixed,0.7888888888888888,237
MSC07,mem,mixed,0.8099999999999999,237
MSC02,mem,mixed,0.6700000000000002,238
MSC05,mem,mixed,0.9049999999999999,238
MSC06,mem,mixed,0.7888888888888888,238
MSC07,mem,mixed,0.79,238
MSC02,mem,mixed,0.6700000000000002,238
MSC05,mem,mixed,0.9049999999999999,238
MSC06,mem,mixed,0.7888888888888888,238
MSC07,mem,mixed,0.79,238
MSC02,mem,mixed,0.6700000000000002,239
MSC05,mem,mixed,0.9049999999999999,239
MSC06,mem,mixed,0.7888888888888888,239
MSC07,mem,mixed,0.79,239
MSC02,mem,mixed,0.6700000000000002,239
MSC05,mem,mixed,0.9049999999999999,239
MSC06,mem,mixed,0.7888888888888888,239
MSC07,mem,mixed,0.79,239
MSC02,mem,mixed,0.675,240
MSC05,mem,mixed,0.9049999999999999,240
MSC06,mem,mixed,0.7888888888888888,240
MSC07,mem,mixed,0.795,240
MSC02,mem,mixed,0.675,240
MSC05,mem,mixed,0.9049999999999999,240
MSC06,mem,mixed,0.7888888888888888,240
MSC07,mem,mixed,0.795,240
MSC02,mem,mixed,0.675,240
MSC05,mem,mixed,0.9049999999999999,240
MSC06,mem,mixed,0.7888888888888888,240
MSC07,mem,mixed,0.795,240
MSC02,mem,mixed,0.6900000000000001,241
MSC05,mem,mixed,0.9,241
MSC06,mem,mixed,0.7901234567901234,241
MSC07,mem,mixed,0.795,241
MSC02,mem,mixed,0.6900000000000001,241
MSC05,mem,mixed,0.9,241
MSC06,mem,mixed,0.7901234567901234,241
MSC07,mem,mixed,0.795,241
MSC02,mem,mixed,0.7,242
MSC05,mem,mixed,0.9,242
MSC06,mem,mixed,0.7901234567901234,242
MSC07,mem,mixed,0.795,242
MSC02,mem,mixed,0.7,242
MSC05,mem,mixed,0.9,242
MSC06,mem,mixed,0.7901234567901234,242
MSC07,mem,mixed,0.795,242
MSC02,mem,mixed,0.7,243
MSC05,mem,mixed,0.9,243
MSC06,mem,mixed,0.7901234567901234,243
MSC07,mem,mixed,0.79,243
MSC02,mem,mixed,0.7,243
MSC05,mem,mixed,0.9,243
MSC06,mem,mixed,0.7901234567901234,243
MSC07,mem,mixed,0.79,243
MSC02,mem,mixed,0.7,244
MSC05,mem,mixed,0.9,244
MSC06,mem,mixed,0.7901234567901234,244
MSC07,mem,mixed,0.785,244
MSC02,mem,mixed,0.7,244
MSC05,mem,mixed,0.9,244
MSC06,mem,mixed,0.7901234567901234,244
MSC07,mem,mixed,0.785,244
MSC02,mem,mixed,0.7,245
MSC05,mem,mixed,0.95,245
MSC06,mem,mixed,0.7901234567901233,245
MSC07,mem,mixed,0.78,245
MSC02,mem,mixed,0.7,245
MSC05,mem,mixed,0.95,245
MSC06,mem,mixed,0.7901234567901233,245
MSC07,mem,mixed,0.78,245
MSC02,mem,mixed,0.7050000000000001,246
MSC05,mem,mixed,0.95,246
MSC06,mem,mixed,0.8024691358024691,246
MSC07,mem,mixed,0.78,246
MSC02,mem,mixed,0.7050000000000001,246
MSC05,mem,mixed,0.95,246
MSC06,mem,mixed,0.8024691358024691,246
MSC07,mem,mixed,0.78,246
MSC02,mem,mixed,0.7100000000000001,247
MSC05,mem,mixed,0.945,247
MSC06,mem,mixed,0.8024691358024691,247
MSC07,mem,mixed,0.78,247
MSC02,mem,mixed,0.7100000000000001,247
MSC05,mem,mixed,0.945,247
MSC06,mem,mixed,0.8024691358024691,247
MSC07,mem,mixed,0.78,247
MSC02,mem,mixed,0.7150000000000001,248
MSC05,mem,mixed,0.945,248
MSC06,mem,mixed,0.7962962962962963,248
MSC07,mem,mixed,0.775,248
MSC02,mem,mixed,0.7150000000000001,248
MSC05,mem,mixed,0.945,248
MSC06,mem,mixed,0.7962962962962963,248
MSC07,mem,mixed,0.775,248
MSC02,mem,mixed,0.7150000000000001,249
MSC05,mem,mixed,0.945,249
MSC06,mem,mixed,0.7962962962962963,249
MSC07,mem,mixed,0.775,249
MSC02,mem,mixed,0.7150000000000001,249
MSC05,mem,mixed,0.945,249
MSC06,mem,mixed,0.7962962962962963,249
MSC07,mem,mixed,0.775,249
MSC02,mem,mixed,0.7150000000000001,249
MSC05,mem,mixed,0.945,249
MSC06,mem,mixed,0.7962962962962963,249
MSC07,mem,mixed,0.775,249
MSC02,mem,mixed,0.72,250
MSC05,mem,mixed,0.945,250
MSC06,mem,mixed,0.7962962962962963,250
MSC07,mem,mixed,0.77,250
MSC02,mem,mixed,0.72,250
MSC05,mem,mixed,0.945,250
MSC06,mem,mixed,0.7962962962962963,250
MSC07,mem,mixed,0.77,250
MSC02,mem,mixed,0.725,251
MSC05,mem,mixed,0.945,251
MSC06,mem,mixed,0.7962962962962963,251
MSC07,mem,mixed,0.775,251
MSC02,mem,mixed,0.725,251
MSC05,mem,mixed,0.945,251
MSC06,mem,mixed,0.7962962962962963,251
MSC07,mem,mixed,0.775,251
MSC02,mem,mixed,0.72,252
MSC05,mem,mixed,0.945,252
