train,test,task,acc
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.95
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.85
MSC05,MSC07,Memory,0.85
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.95
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.85
MSC05,MSC07,Memory,0.85
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.95
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.85
MSC05,MSC07,Memory,0.85
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.95
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.85
MSC05,MSC07,Memory,0.85
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.95
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.85
MSC05,MSC07,Memory,0.85
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.95
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.85
MSC05,MSC07,Memory,0.85
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.95
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.85
MSC05,MSC07,Memory,0.85
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.95
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.85
MSC05,MSC07,Memory,0.85
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.95
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.85
MSC05,MSC07,Memory,0.85
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.95
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.85
MSC05,MSC07,Memory,0.85
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.95
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.85
MSC05,MSC07,Memory,0.85
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.95
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.85
MSC05,MSC07,Memory,0.85
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.95
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.85
MSC05,MSC07,Memory,0.85
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.95
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.85
MSC05,MSC07,Memory,0.85
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.95
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.85
MSC05,MSC07,Memory,0.85
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.95
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.85
MSC05,MSC07,Memory,0.85
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.95
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.85
MSC05,MSC07,Memory,0.85
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.95
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.85
MSC05,MSC07,Memory,0.85
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.95
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.85
MSC05,MSC07,Memory,0.85
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.95
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.85
MSC05,MSC07,Memory,0.85
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.95
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.85
MSC05,MSC07,Memory,0.85
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.95
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.85
MSC05,MSC07,Memory,0.85
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.95
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.85
MSC05,MSC07,Memory,0.85
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.95
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.85
MSC05,MSC07,Memory,0.85
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.95
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.85
MSC05,MSC07,Memory,0.85
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.95
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.85
MSC05,MSC07,Memory,0.85
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.95
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.85
MSC05,MSC07,Memory,0.85
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.95
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.85
MSC05,MSC07,Memory,0.85
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.95
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.85
MSC05,MSC07,Memory,0.85
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.95
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.85
MSC05,MSC07,Memory,0.85
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.95
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.85
MSC05,MSC07,Memory,0.85
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.95
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.85
MSC05,MSC07,Memory,0.85
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.95
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.85
MSC05,MSC07,Memory,0.85
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.95
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.85
MSC05,MSC07,Memory,0.85
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.95
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.85
MSC05,MSC07,Memory,0.85
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.95
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.85
MSC05,MSC07,Memory,0.85
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.95
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.85
MSC05,MSC07,Memory,0.85
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.95
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.85
MSC05,MSC07,Memory,0.85
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.95
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.85
MSC05,MSC07,Memory,0.85
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.95
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.85
MSC05,MSC07,Memory,0.85
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.95
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.85
MSC05,MSC07,Memory,0.85
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.95
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.85
MSC05,MSC07,Memory,0.85
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.95
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.85
MSC05,MSC07,Memory,0.85
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.95
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.85
MSC05,MSC07,Memory,0.85
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.95
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.85
MSC05,MSC07,Memory,0.85
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.95
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.85
MSC05,MSC07,Memory,0.85
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.95
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.85
MSC05,MSC07,Memory,0.85
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.95
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.85
MSC05,MSC07,Memory,0.85
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.9
MSC05,MSC07,Memory,0.95
MSC05,MSC07,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
MSC05,MSC10,Memory,0.9
