,train_task,test_task,sub,acc,Features
29,mem,motor,MSC05,0.74,40000
30,mixed,motor,MSC06,0.7,40000
31,mixed,mem,MSC06,0.7499999999999999,40000
32,motor,mixed,MSC06,0.6888888888888891,40000
33,motor,mem,MSC06,0.7444444444444445,40000
34,mem,mixed,MSC06,0.64,40000
35,mem,motor,MSC06,0.6055555555555555,40000
36,mixed,motor,MSC07,0.7944444444444445,40000
37,mixed,mem,MSC07,0.825,40000
38,motor,mixed,MSC07,0.6722222222222223,40000
39,motor,mem,MSC07,0.65,40000
40,mem,mixed,MSC07,0.67,40000
41,mem,motor,MSC07,0.6277777777777779,40000
42,mixed,motor,MSC10,0.7550000000000001,40000
43,mixed,mem,MSC10,0.73,40000
44,motor,mixed,MSC10,0.6950000000000001,40000
45,motor,mem,MSC10,0.7500000000000001,40000
46,mem,mixed,MSC10,0.7100000000000001,40000
47,mem,motor,MSC10,0.865,40000
0,mixed,motor,MSC01,0.985,50000
1,mixed,mem,MSC01,0.905,50000
2,motor,mixed,MSC01,1.0,50000
3,motor,mem,MSC01,0.7899999999999999,50000
4,mem,mixed,MSC01,0.95,50000
5,mem,motor,MSC01,0.8949999999999999,50000
6,mixed,motor,MSC02,0.5700000000000001,50000
7,mixed,mem,MSC02,0.74,50000
8,motor,mixed,MSC02,0.5249999999999999,50000
9,motor,mem,MSC02,0.585,50000
10,mem,mixed,MSC02,0.59,50000
11,mem,motor,MSC02,0.5,50000
12,mixed,motor,MSC03,0.8400000000000001,50000
13,mixed,mem,MSC03,0.7875,50000
14,motor,mixed,MSC03,0.7,50000
15,motor,mem,MSC03,0.60625,50000
16,mem,mixed,MSC03,0.61875,50000
17,mem,motor,MSC03,0.675,50000
18,mixed,motor,MSC04,0.7,50000
19,mixed,mem,MSC04,0.675,50000
20,motor,mixed,MSC04,0.7499999999999999,50000
21,motor,mem,MSC04,0.7699999999999998,50000
22,mem,mixed,MSC04,0.6649999999999999,50000
23,mem,motor,MSC04,0.6600000000000001,50000
24,mixed,motor,MSC05,0.8049999999999999,50000
25,mixed,mem,MSC05,0.915,50000
26,motor,mixed,MSC05,0.605,50000
27,motor,mem,MSC05,0.85,50000
28,mem,mixed,MSC05,0.79,50000
29,mem,motor,MSC05,0.7000000000000001,50000
30,mixed,motor,MSC06,0.6833333333333332,50000
31,mixed,mem,MSC06,0.7649999999999999,50000
32,motor,mixed,MSC06,0.7166666666666667,50000
33,motor,mem,MSC06,0.7666666666666666,50000
34,mem,mixed,MSC06,0.68,50000
35,mem,motor,MSC06,0.6111111111111109,50000
36,mixed,motor,MSC07,0.7888888888888891,50000
37,mixed,mem,MSC07,0.825,50000
38,motor,mixed,MSC07,0.6833333333333333,50000
39,motor,mem,MSC07,0.6555555555555556,50000
40,mem,mixed,MSC07,0.66,50000
41,mem,motor,MSC07,0.6277777777777777,50000
42,mixed,motor,MSC10,0.7600000000000001,50000
43,mixed,mem,MSC10,0.7350000000000001,50000
44,motor,mixed,MSC10,0.7000000000000001,50000
45,motor,mem,MSC10,0.74,50000
46,mem,mixed,MSC10,0.72,50000
47,mem,motor,MSC10,0.89,50000
