train_sub,test_sub,train_task,test_task,acc,frames
MSC02,MSC06,mem,mem,0.875,133
MSC02,MSC07,mem,mem,0.8149999999999998,133
MSC05,MSC02,mem,mem,0.8150000000000001,133
MSC05,MSC06,mem,mem,0.8699999999999999,133
MSC05,MSC07,mem,mem,0.72,133
MSC06,MSC02,mem,mem,0.8499999999999999,133
MSC06,MSC05,mem,mem,0.8249999999999998,133
MSC06,MSC07,mem,mem,0.62,133
MSC07,MSC02,mem,mem,0.5399999999999999,133
MSC07,MSC05,mem,mem,0.5900000000000001,133
MSC07,MSC06,mem,mem,0.57,133
MSC02,MSC05,mem,mem,0.7749999999999999,133
MSC02,MSC06,mem,mem,0.875,133
MSC02,MSC07,mem,mem,0.8149999999999998,133
MSC05,MSC02,mem,mem,0.8150000000000001,133
MSC05,MSC06,mem,mem,0.8699999999999999,133
MSC05,MSC07,mem,mem,0.72,133
MSC06,MSC02,mem,mem,0.8499999999999999,133
MSC06,MSC05,mem,mem,0.8249999999999998,133
MSC06,MSC07,mem,mem,0.62,133
MSC07,MSC02,mem,mem,0.5399999999999999,133
MSC07,MSC05,mem,mem,0.5900000000000001,133
MSC07,MSC06,mem,mem,0.57,133
MSC02,MSC05,mem,mem,0.7749999999999999,133
MSC02,MSC06,mem,mem,0.875,133
MSC02,MSC07,mem,mem,0.8149999999999998,133
MSC05,MSC02,mem,mem,0.8150000000000001,133
MSC05,MSC06,mem,mem,0.8699999999999999,133
MSC05,MSC07,mem,mem,0.72,133
MSC06,MSC02,mem,mem,0.8499999999999999,133
MSC06,MSC05,mem,mem,0.8249999999999998,133
MSC06,MSC07,mem,mem,0.62,133
MSC07,MSC02,mem,mem,0.5399999999999999,133
MSC07,MSC05,mem,mem,0.5900000000000001,133
MSC07,MSC06,mem,mem,0.57,133
MSC02,MSC05,mem,mem,0.7599999999999999,134
MSC02,MSC06,mem,mem,0.875,134
MSC02,MSC07,mem,mem,0.8099999999999999,134
MSC05,MSC02,mem,mem,0.805,134
MSC05,MSC06,mem,mem,0.8699999999999999,134
MSC05,MSC07,mem,mem,0.725,134
MSC06,MSC02,mem,mem,0.845,134
MSC06,MSC05,mem,mem,0.8299999999999998,134
MSC06,MSC07,mem,mem,0.63,134
MSC07,MSC02,mem,mem,0.5399999999999999,134
MSC07,MSC05,mem,mem,0.5900000000000001,134
MSC07,MSC06,mem,mem,0.575,134
MSC02,MSC05,mem,mem,0.7599999999999999,134
MSC02,MSC06,mem,mem,0.875,134
MSC02,MSC07,mem,mem,0.8099999999999999,134
MSC05,MSC02,mem,mem,0.805,134
MSC05,MSC06,mem,mem,0.8699999999999999,134
MSC05,MSC07,mem,mem,0.725,134
MSC06,MSC02,mem,mem,0.845,134
MSC06,MSC05,mem,mem,0.8299999999999998,134
MSC06,MSC07,mem,mem,0.63,134
MSC07,MSC02,mem,mem,0.5399999999999999,134
MSC07,MSC05,mem,mem,0.5900000000000001,134
MSC07,MSC06,mem,mem,0.575,134
MSC02,MSC05,mem,mem,0.7599999999999999,134
MSC02,MSC06,mem,mem,0.875,134
MSC02,MSC07,mem,mem,0.8099999999999999,134
MSC05,MSC02,mem,mem,0.805,134
MSC05,MSC06,mem,mem,0.8699999999999999,134
MSC05,MSC07,mem,mem,0.725,134
MSC06,MSC02,mem,mem,0.845,134
MSC06,MSC05,mem,mem,0.8299999999999998,134
MSC06,MSC07,mem,mem,0.63,134
MSC07,MSC02,mem,mem,0.5399999999999999,134
MSC07,MSC05,mem,mem,0.5900000000000001,134
MSC07,MSC06,mem,mem,0.575,134
MSC02,MSC05,mem,mem,0.7599999999999999,134
MSC02,MSC06,mem,mem,0.875,134
MSC02,MSC07,mem,mem,0.8099999999999999,134
MSC05,MSC02,mem,mem,0.805,134
MSC05,MSC06,mem,mem,0.8699999999999999,134
MSC05,MSC07,mem,mem,0.725,134
MSC06,MSC02,mem,mem,0.845,134
MSC06,MSC05,mem,mem,0.8299999999999998,134
MSC06,MSC07,mem,mem,0.63,134
MSC07,MSC02,mem,mem,0.5399999999999999,134
MSC07,MSC05,mem,mem,0.5900000000000001,134
MSC07,MSC06,mem,mem,0.575,134
MSC02,MSC05,mem,mem,0.7649999999999999,135
MSC02,MSC06,mem,mem,0.875,135
MSC02,MSC07,mem,mem,0.8099999999999999,135
MSC05,MSC02,mem,mem,0.8099999999999999,135
MSC05,MSC06,mem,mem,0.8649999999999999,135
MSC05,MSC07,mem,mem,0.725,135
MSC06,MSC02,mem,mem,0.845,135
MSC06,MSC05,mem,mem,0.825,135
MSC06,MSC07,mem,mem,0.63,135
MSC07,MSC02,mem,mem,0.5449999999999999,135
MSC07,MSC05,mem,mem,0.5900000000000001,135
MSC07,MSC06,mem,mem,0.5799999999999998,135
MSC02,MSC05,mem,mem,0.7649999999999999,135
MSC02,MSC06,mem,mem,0.875,135
MSC02,MSC07,mem,mem,0.8099999999999999,135
MSC05,MSC02,mem,mem,0.8099999999999999,135
MSC05,MSC06,mem,mem,0.8649999999999999,135
MSC05,MSC07,mem,mem,0.725,135
MSC06,MSC02,mem,mem,0.845,135
MSC06,MSC05,mem,mem,0.825,135
MSC06,MSC07,mem,mem,0.63,135
MSC07,MSC02,mem,mem,0.5449999999999999,135
MSC07,MSC05,mem,mem,0.5900000000000001,135
MSC07,MSC06,mem,mem,0.5799999999999998,135
MSC02,MSC05,mem,mem,0.7649999999999999,135
MSC02,MSC06,mem,mem,0.875,135
MSC02,MSC07,mem,mem,0.8099999999999999,135
MSC05,MSC02,mem,mem,0.8099999999999999,135
MSC05,MSC06,mem,mem,0.8649999999999999,135
MSC05,MSC07,mem,mem,0.725,135
MSC06,MSC02,mem,mem,0.845,135
MSC06,MSC05,mem,mem,0.825,135
MSC06,MSC07,mem,mem,0.63,135
MSC07,MSC02,mem,mem,0.5449999999999999,135
MSC07,MSC05,mem,mem,0.5900000000000001,135
MSC07,MSC06,mem,mem,0.5799999999999998,135
MSC02,MSC05,mem,mem,0.7649999999999999,135
MSC02,MSC06,mem,mem,0.875,135
MSC02,MSC07,mem,mem,0.8099999999999999,135
MSC05,MSC02,mem,mem,0.8099999999999999,135
MSC05,MSC06,mem,mem,0.8649999999999999,135
MSC05,MSC07,mem,mem,0.725,135
MSC06,MSC02,mem,mem,0.845,135
MSC06,MSC05,mem,mem,0.825,135
MSC06,MSC07,mem,mem,0.63,135
MSC07,MSC02,mem,mem,0.5449999999999999,135
MSC07,MSC05,mem,mem,0.5900000000000001,135
MSC07,MSC06,mem,mem,0.5799999999999998,135
MSC02,MSC05,mem,mem,0.755,136
MSC02,MSC06,mem,mem,0.875,136
MSC02,MSC07,mem,mem,0.8049999999999999,136
MSC05,MSC02,mem,mem,0.7999999999999999,136
MSC05,MSC06,mem,mem,0.8649999999999999,136
MSC05,MSC07,mem,mem,0.6950000000000001,136
MSC06,MSC02,mem,mem,0.85,136
MSC06,MSC05,mem,mem,0.8400000000000001,136
MSC06,MSC07,mem,mem,0.625,136
MSC07,MSC02,mem,mem,0.5449999999999999,136
MSC07,MSC05,mem,mem,0.5900000000000001,136
MSC07,MSC06,mem,mem,0.57,136
MSC02,MSC05,mem,mem,0.755,136
MSC02,MSC06,mem,mem,0.875,136
MSC02,MSC07,mem,mem,0.8049999999999999,136
MSC05,MSC02,mem,mem,0.7999999999999999,136
MSC05,MSC06,mem,mem,0.8649999999999999,136
MSC05,MSC07,mem,mem,0.6950000000000001,136
MSC06,MSC02,mem,mem,0.85,136
MSC06,MSC05,mem,mem,0.8400000000000001,136
MSC06,MSC07,mem,mem,0.625,136
MSC07,MSC02,mem,mem,0.5449999999999999,136
MSC07,MSC05,mem,mem,0.5900000000000001,136
MSC07,MSC06,mem,mem,0.57,136
MSC02,MSC05,mem,mem,0.755,136
MSC02,MSC06,mem,mem,0.875,136
MSC02,MSC07,mem,mem,0.8049999999999999,136
MSC05,MSC02,mem,mem,0.7999999999999999,136
MSC05,MSC06,mem,mem,0.8649999999999999,136
MSC05,MSC07,mem,mem,0.6950000000000001,136
MSC06,MSC02,mem,mem,0.85,136
MSC06,MSC05,mem,mem,0.8400000000000001,136
MSC06,MSC07,mem,mem,0.625,136
MSC07,MSC02,mem,mem,0.5449999999999999,136
MSC07,MSC05,mem,mem,0.5900000000000001,136
MSC07,MSC06,mem,mem,0.57,136
MSC02,MSC05,mem,mem,0.755,136
MSC02,MSC06,mem,mem,0.875,136
MSC02,MSC07,mem,mem,0.8049999999999999,136
MSC05,MSC02,mem,mem,0.7999999999999999,136
MSC05,MSC06,mem,mem,0.8649999999999999,136
MSC05,MSC07,mem,mem,0.6950000000000001,136
MSC06,MSC02,mem,mem,0.85,136
MSC06,MSC05,mem,mem,0.8400000000000001,136
MSC06,MSC07,mem,mem,0.625,136
MSC07,MSC02,mem,mem,0.5449999999999999,136
MSC07,MSC05,mem,mem,0.5900000000000001,136
MSC07,MSC06,mem,mem,0.57,136
MSC02,MSC05,mem,mem,0.76,137
MSC02,MSC06,mem,mem,0.875,137
MSC02,MSC07,mem,mem,0.8049999999999999,137
MSC05,MSC02,mem,mem,0.8149999999999998,137
MSC05,MSC06,mem,mem,0.8649999999999999,137
MSC05,MSC07,mem,mem,0.6849999999999999,137
MSC06,MSC02,mem,mem,0.85,137
MSC06,MSC05,mem,mem,0.8300000000000001,137
MSC06,MSC07,mem,mem,0.625,137
MSC07,MSC02,mem,mem,0.5399999999999999,137
MSC07,MSC05,mem,mem,0.5900000000000001,137
MSC07,MSC06,mem,mem,0.55,137
MSC02,MSC05,mem,mem,0.76,137
MSC02,MSC06,mem,mem,0.875,137
MSC02,MSC07,mem,mem,0.8049999999999999,137
MSC05,MSC02,mem,mem,0.8149999999999998,137
MSC05,MSC06,mem,mem,0.8649999999999999,137
MSC05,MSC07,mem,mem,0.6849999999999999,137
MSC06,MSC02,mem,mem,0.85,137
MSC06,MSC05,mem,mem,0.8300000000000001,137
MSC06,MSC07,mem,mem,0.625,137
MSC07,MSC02,mem,mem,0.5399999999999999,137
MSC07,MSC05,mem,mem,0.5900000000000001,137
MSC07,MSC06,mem,mem,0.55,137
MSC02,MSC05,mem,mem,0.76,137
MSC02,MSC06,mem,mem,0.875,137
MSC02,MSC07,mem,mem,0.8049999999999999,137
MSC05,MSC02,mem,mem,0.8149999999999998,137
MSC05,MSC06,mem,mem,0.8649999999999999,137
MSC05,MSC07,mem,mem,0.6849999999999999,137
MSC06,MSC02,mem,mem,0.85,137
MSC06,MSC05,mem,mem,0.8300000000000001,137
MSC06,MSC07,mem,mem,0.625,137
MSC07,MSC02,mem,mem,0.5399999999999999,137
MSC07,MSC05,mem,mem,0.5900000000000001,137
MSC07,MSC06,mem,mem,0.55,137
MSC02,MSC05,mem,mem,0.76,137
MSC02,MSC06,mem,mem,0.875,137
MSC02,MSC07,mem,mem,0.8049999999999999,137
MSC05,MSC02,mem,mem,0.8149999999999998,137
MSC05,MSC06,mem,mem,0.8649999999999999,137
MSC05,MSC07,mem,mem,0.6849999999999999,137
MSC06,MSC02,mem,mem,0.85,137
MSC06,MSC05,mem,mem,0.8300000000000001,137
MSC06,MSC07,mem,mem,0.625,137
MSC07,MSC02,mem,mem,0.5399999999999999,137
MSC07,MSC05,mem,mem,0.5900000000000001,137
MSC07,MSC06,mem,mem,0.55,137
MSC02,MSC05,mem,mem,0.755,138
MSC02,MSC06,mem,mem,0.8699999999999999,138
MSC02,MSC07,mem,mem,0.8049999999999999,138
MSC05,MSC02,mem,mem,0.8149999999999998,138
MSC05,MSC06,mem,mem,0.86,138
MSC05,MSC07,mem,mem,0.675,138
MSC06,MSC02,mem,mem,0.8549999999999999,138
MSC06,MSC05,mem,mem,0.845,138
MSC06,MSC07,mem,mem,0.6199999999999999,138
MSC07,MSC02,mem,mem,0.5399999999999999,138
MSC07,MSC05,mem,mem,0.5799999999999998,138
MSC07,MSC06,mem,mem,0.5399999999999999,138
MSC02,MSC05,mem,mem,0.755,138
MSC02,MSC06,mem,mem,0.8699999999999999,138
MSC02,MSC07,mem,mem,0.8049999999999999,138
MSC05,MSC02,mem,mem,0.8149999999999998,138
MSC05,MSC06,mem,mem,0.86,138
MSC05,MSC07,mem,mem,0.675,138
MSC06,MSC02,mem,mem,0.8549999999999999,138
MSC06,MSC05,mem,mem,0.845,138
MSC06,MSC07,mem,mem,0.6199999999999999,138
MSC07,MSC02,mem,mem,0.5399999999999999,138
MSC07,MSC05,mem,mem,0.5799999999999998,138
MSC07,MSC06,mem,mem,0.5399999999999999,138
MSC02,MSC05,mem,mem,0.755,138
MSC02,MSC06,mem,mem,0.8699999999999999,138
MSC02,MSC07,mem,mem,0.8049999999999999,138
MSC05,MSC02,mem,mem,0.8149999999999998,138
MSC05,MSC06,mem,mem,0.86,138
MSC05,MSC07,mem,mem,0.675,138
MSC06,MSC02,mem,mem,0.8549999999999999,138
MSC06,MSC05,mem,mem,0.845,138
MSC06,MSC07,mem,mem,0.6199999999999999,138
MSC07,MSC02,mem,mem,0.5399999999999999,138
MSC07,MSC05,mem,mem,0.5799999999999998,138
MSC07,MSC06,mem,mem,0.5399999999999999,138
MSC02,MSC05,mem,mem,0.7499999999999999,139
MSC02,MSC06,mem,mem,0.8649999999999999,139
MSC02,MSC07,mem,mem,0.8099999999999999,139
MSC05,MSC02,mem,mem,0.8149999999999998,139
MSC05,MSC06,mem,mem,0.85,139
MSC05,MSC07,mem,mem,0.6799999999999999,139
MSC06,MSC02,mem,mem,0.845,139
MSC06,MSC05,mem,mem,0.8399999999999999,139
MSC06,MSC07,mem,mem,0.6199999999999999,139
MSC07,MSC02,mem,mem,0.5399999999999999,139
MSC07,MSC05,mem,mem,0.575,139
MSC07,MSC06,mem,mem,0.5399999999999999,139
MSC02,MSC05,mem,mem,0.7499999999999999,139
MSC02,MSC06,mem,mem,0.8649999999999999,139
MSC02,MSC07,mem,mem,0.8099999999999999,139
MSC05,MSC02,mem,mem,0.8149999999999998,139
MSC05,MSC06,mem,mem,0.85,139
MSC05,MSC07,mem,mem,0.6799999999999999,139
MSC06,MSC02,mem,mem,0.845,139
MSC06,MSC05,mem,mem,0.8399999999999999,139
MSC06,MSC07,mem,mem,0.6199999999999999,139
MSC07,MSC02,mem,mem,0.5399999999999999,139
MSC07,MSC05,mem,mem,0.575,139
MSC07,MSC06,mem,mem,0.5399999999999999,139
MSC02,MSC05,mem,mem,0.7499999999999999,139
MSC02,MSC06,mem,mem,0.8649999999999999,139
MSC02,MSC07,mem,mem,0.8099999999999999,139
MSC05,MSC02,mem,mem,0.8149999999999998,139
MSC05,MSC06,mem,mem,0.85,139
MSC05,MSC07,mem,mem,0.6799999999999999,139
MSC06,MSC02,mem,mem,0.845,139
MSC06,MSC05,mem,mem,0.8399999999999999,139
MSC06,MSC07,mem,mem,0.6199999999999999,139
MSC07,MSC02,mem,mem,0.5399999999999999,139
MSC07,MSC05,mem,mem,0.575,139
MSC07,MSC06,mem,mem,0.5399999999999999,139
MSC02,MSC05,mem,mem,0.7499999999999999,139
MSC02,MSC06,mem,mem,0.8649999999999999,139
MSC02,MSC07,mem,mem,0.8099999999999999,139
MSC05,MSC02,mem,mem,0.8149999999999998,139
MSC05,MSC06,mem,mem,0.85,139
MSC05,MSC07,mem,mem,0.6799999999999999,139
MSC06,MSC02,mem,mem,0.845,139
MSC06,MSC05,mem,mem,0.8399999999999999,139
MSC06,MSC07,mem,mem,0.6199999999999999,139
MSC07,MSC02,mem,mem,0.5399999999999999,139
MSC07,MSC05,mem,mem,0.575,139
MSC07,MSC06,mem,mem,0.5399999999999999,139
MSC02,MSC05,mem,mem,0.7249999999999999,140
MSC02,MSC06,mem,mem,0.835,140
MSC02,MSC07,mem,mem,0.7999999999999999,140
MSC05,MSC02,mem,mem,0.805,140
MSC05,MSC06,mem,mem,0.8399999999999999,140
MSC05,MSC07,mem,mem,0.6900000000000001,140
MSC06,MSC02,mem,mem,0.8299999999999998,140
MSC06,MSC05,mem,mem,0.835,140
MSC06,MSC07,mem,mem,0.6249999999999999,140
MSC07,MSC02,mem,mem,0.5399999999999999,140
MSC07,MSC05,mem,mem,0.5799999999999998,140
MSC07,MSC06,mem,mem,0.5349999999999999,140
MSC02,MSC05,mem,mem,0.7249999999999999,140
MSC02,MSC06,mem,mem,0.835,140
MSC02,MSC07,mem,mem,0.7999999999999999,140
MSC05,MSC02,mem,mem,0.805,140
MSC05,MSC06,mem,mem,0.8399999999999999,140
MSC05,MSC07,mem,mem,0.6900000000000001,140
MSC06,MSC02,mem,mem,0.8299999999999998,140
MSC06,MSC05,mem,mem,0.835,140
MSC06,MSC07,mem,mem,0.6249999999999999,140
MSC07,MSC02,mem,mem,0.5399999999999999,140
MSC07,MSC05,mem,mem,0.5799999999999998,140
MSC07,MSC06,mem,mem,0.5349999999999999,140
MSC02,MSC05,mem,mem,0.7249999999999999,140
MSC02,MSC06,mem,mem,0.835,140
MSC02,MSC07,mem,mem,0.7999999999999999,140
MSC05,MSC02,mem,mem,0.805,140
MSC05,MSC06,mem,mem,0.8399999999999999,140
MSC05,MSC07,mem,mem,0.6900000000000001,140
MSC06,MSC02,mem,mem,0.8299999999999998,140
MSC06,MSC05,mem,mem,0.835,140
MSC06,MSC07,mem,mem,0.6249999999999999,140
MSC07,MSC02,mem,mem,0.5399999999999999,140
MSC07,MSC05,mem,mem,0.5799999999999998,140
MSC07,MSC06,mem,mem,0.5349999999999999,140
MSC02,MSC05,mem,mem,0.7249999999999999,140
MSC02,MSC06,mem,mem,0.835,140
MSC02,MSC07,mem,mem,0.7999999999999999,140
MSC05,MSC02,mem,mem,0.805,140
MSC05,MSC06,mem,mem,0.8399999999999999,140
MSC05,MSC07,mem,mem,0.6900000000000001,140
MSC06,MSC02,mem,mem,0.8299999999999998,140
MSC06,MSC05,mem,mem,0.835,140
MSC06,MSC07,mem,mem,0.6249999999999999,140
MSC07,MSC02,mem,mem,0.5399999999999999,140
MSC07,MSC05,mem,mem,0.5799999999999998,140
MSC07,MSC06,mem,mem,0.5349999999999999,140
MSC02,MSC05,mem,mem,0.7299999999999999,141
MSC02,MSC06,mem,mem,0.82,141
MSC02,MSC07,mem,mem,0.7849999999999999,141
MSC05,MSC02,mem,mem,0.8049999999999999,141
MSC05,MSC06,mem,mem,0.8399999999999999,141
MSC05,MSC07,mem,mem,0.6900000000000001,141
MSC06,MSC02,mem,mem,0.825,141
MSC06,MSC05,mem,mem,0.8400000000000001,141
MSC06,MSC07,mem,mem,0.6249999999999999,141
MSC07,MSC02,mem,mem,0.5399999999999999,141
MSC07,MSC05,mem,mem,0.59,141
MSC07,MSC06,mem,mem,0.5349999999999999,141
MSC02,MSC05,mem,mem,0.7299999999999999,141
MSC02,MSC06,mem,mem,0.82,141
MSC02,MSC07,mem,mem,0.7849999999999999,141
MSC05,MSC02,mem,mem,0.8049999999999999,141
MSC05,MSC06,mem,mem,0.8399999999999999,141
MSC05,MSC07,mem,mem,0.6900000000000001,141
MSC06,MSC02,mem,mem,0.825,141
MSC06,MSC05,mem,mem,0.8400000000000001,141
MSC06,MSC07,mem,mem,0.6249999999999999,141
MSC07,MSC02,mem,mem,0.5399999999999999,141
MSC07,MSC05,mem,mem,0.59,141
MSC07,MSC06,mem,mem,0.5349999999999999,141
MSC02,MSC05,mem,mem,0.7299999999999999,141
MSC02,MSC06,mem,mem,0.82,141
MSC02,MSC07,mem,mem,0.7849999999999999,141
MSC05,MSC02,mem,mem,0.8049999999999999,141
MSC05,MSC06,mem,mem,0.8399999999999999,141
MSC05,MSC07,mem,mem,0.6900000000000001,141
MSC06,MSC02,mem,mem,0.825,141
MSC06,MSC05,mem,mem,0.8400000000000001,141
MSC06,MSC07,mem,mem,0.6249999999999999,141
MSC07,MSC02,mem,mem,0.5399999999999999,141
MSC07,MSC05,mem,mem,0.59,141
MSC07,MSC06,mem,mem,0.5349999999999999,141
MSC02,MSC05,mem,mem,0.72,142
MSC02,MSC06,mem,mem,0.825,142
MSC02,MSC07,mem,mem,0.7849999999999999,142
MSC05,MSC02,mem,mem,0.8049999999999999,142
MSC05,MSC06,mem,mem,0.845,142
MSC05,MSC07,mem,mem,0.7,142
MSC06,MSC02,mem,mem,0.8300000000000001,142
MSC06,MSC05,mem,mem,0.85,142
MSC06,MSC07,mem,mem,0.6199999999999999,142
MSC07,MSC02,mem,mem,0.5399999999999999,142
MSC07,MSC05,mem,mem,0.59,142
MSC07,MSC06,mem,mem,0.5349999999999999,142
MSC02,MSC05,mem,mem,0.72,142
MSC02,MSC06,mem,mem,0.825,142
MSC02,MSC07,mem,mem,0.7849999999999999,142
MSC05,MSC02,mem,mem,0.8049999999999999,142
MSC05,MSC06,mem,mem,0.845,142
MSC05,MSC07,mem,mem,0.7,142
MSC06,MSC02,mem,mem,0.8300000000000001,142
MSC06,MSC05,mem,mem,0.85,142
MSC06,MSC07,mem,mem,0.6199999999999999,142
MSC07,MSC02,mem,mem,0.5399999999999999,142
MSC07,MSC05,mem,mem,0.59,142
MSC07,MSC06,mem,mem,0.5349999999999999,142
MSC02,MSC05,mem,mem,0.72,142
MSC02,MSC06,mem,mem,0.825,142
MSC02,MSC07,mem,mem,0.7849999999999999,142
MSC05,MSC02,mem,mem,0.8049999999999999,142
MSC05,MSC06,mem,mem,0.845,142
MSC05,MSC07,mem,mem,0.7,142
MSC06,MSC02,mem,mem,0.8300000000000001,142
MSC06,MSC05,mem,mem,0.85,142
MSC06,MSC07,mem,mem,0.6199999999999999,142
MSC07,MSC02,mem,mem,0.5399999999999999,142
MSC07,MSC05,mem,mem,0.59,142
MSC07,MSC06,mem,mem,0.5349999999999999,142
MSC02,MSC05,mem,mem,0.72,142
MSC02,MSC06,mem,mem,0.825,142
MSC02,MSC07,mem,mem,0.7849999999999999,142
MSC05,MSC02,mem,mem,0.8049999999999999,142
MSC05,MSC06,mem,mem,0.845,142
MSC05,MSC07,mem,mem,0.7,142
MSC06,MSC02,mem,mem,0.8300000000000001,142
MSC06,MSC05,mem,mem,0.85,142
MSC06,MSC07,mem,mem,0.6199999999999999,142
MSC07,MSC02,mem,mem,0.5399999999999999,142
MSC07,MSC05,mem,mem,0.59,142
MSC07,MSC06,mem,mem,0.5349999999999999,142
MSC02,MSC05,mem,mem,0.72,143
MSC02,MSC06,mem,mem,0.8149999999999998,143
MSC02,MSC07,mem,mem,0.7899999999999999,143
MSC05,MSC02,mem,mem,0.8049999999999999,143
MSC05,MSC06,mem,mem,0.845,143
MSC05,MSC07,mem,mem,0.705,143
MSC06,MSC02,mem,mem,0.825,143
MSC06,MSC05,mem,mem,0.85,143
MSC06,MSC07,mem,mem,0.6249999999999999,143
MSC07,MSC02,mem,mem,0.5399999999999999,143
MSC07,MSC05,mem,mem,0.59,143
MSC07,MSC06,mem,mem,0.5349999999999999,143
MSC02,MSC05,mem,mem,0.72,143
MSC02,MSC06,mem,mem,0.8149999999999998,143
MSC02,MSC07,mem,mem,0.7899999999999999,143
MSC05,MSC02,mem,mem,0.8049999999999999,143
MSC05,MSC06,mem,mem,0.845,143
MSC05,MSC07,mem,mem,0.705,143
MSC06,MSC02,mem,mem,0.825,143
MSC06,MSC05,mem,mem,0.85,143
MSC06,MSC07,mem,mem,0.6249999999999999,143
MSC07,MSC02,mem,mem,0.5399999999999999,143
MSC07,MSC05,mem,mem,0.59,143
MSC07,MSC06,mem,mem,0.5349999999999999,143
MSC02,MSC05,mem,mem,0.72,143
MSC02,MSC06,mem,mem,0.8149999999999998,143
MSC02,MSC07,mem,mem,0.7899999999999999,143
MSC05,MSC02,mem,mem,0.8049999999999999,143
MSC05,MSC06,mem,mem,0.845,143
MSC05,MSC07,mem,mem,0.705,143
MSC06,MSC02,mem,mem,0.825,143
MSC06,MSC05,mem,mem,0.85,143
MSC06,MSC07,mem,mem,0.6249999999999999,143
MSC07,MSC02,mem,mem,0.5399999999999999,143
MSC07,MSC05,mem,mem,0.59,143
MSC07,MSC06,mem,mem,0.5349999999999999,143
MSC02,MSC05,mem,mem,0.72,143
MSC02,MSC06,mem,mem,0.8149999999999998,143
MSC02,MSC07,mem,mem,0.7899999999999999,143
MSC05,MSC02,mem,mem,0.8049999999999999,143
MSC05,MSC06,mem,mem,0.845,143
MSC05,MSC07,mem,mem,0.705,143
MSC06,MSC02,mem,mem,0.825,143
MSC06,MSC05,mem,mem,0.85,143
MSC06,MSC07,mem,mem,0.6249999999999999,143
MSC07,MSC02,mem,mem,0.5399999999999999,143
MSC07,MSC05,mem,mem,0.59,143
MSC07,MSC06,mem,mem,0.5349999999999999,143
MSC02,MSC05,mem,mem,0.705,144
MSC02,MSC06,mem,mem,0.8149999999999998,144
MSC02,MSC07,mem,mem,0.7899999999999999,144
MSC05,MSC02,mem,mem,0.795,144
MSC05,MSC06,mem,mem,0.8399999999999999,144
MSC05,MSC07,mem,mem,0.7,144
MSC06,MSC02,mem,mem,0.82,144
MSC06,MSC05,mem,mem,0.8550000000000001,144
MSC06,MSC07,mem,mem,0.6299999999999999,144
MSC07,MSC02,mem,mem,0.5399999999999999,144
MSC07,MSC05,mem,mem,0.585,144
MSC07,MSC06,mem,mem,0.5349999999999999,144
MSC02,MSC05,mem,mem,0.705,144
MSC02,MSC06,mem,mem,0.8149999999999998,144
MSC02,MSC07,mem,mem,0.7899999999999999,144
MSC05,MSC02,mem,mem,0.795,144
MSC05,MSC06,mem,mem,0.8399999999999999,144
MSC05,MSC07,mem,mem,0.7,144
MSC06,MSC02,mem,mem,0.82,144
MSC06,MSC05,mem,mem,0.8550000000000001,144
MSC06,MSC07,mem,mem,0.6299999999999999,144
MSC07,MSC02,mem,mem,0.5399999999999999,144
MSC07,MSC05,mem,mem,0.585,144
MSC07,MSC06,mem,mem,0.5349999999999999,144
MSC02,MSC05,mem,mem,0.705,144
MSC02,MSC06,mem,mem,0.8149999999999998,144
MSC02,MSC07,mem,mem,0.7899999999999999,144
MSC05,MSC02,mem,mem,0.795,144
MSC05,MSC06,mem,mem,0.8399999999999999,144
MSC05,MSC07,mem,mem,0.7,144
MSC06,MSC02,mem,mem,0.82,144
MSC06,MSC05,mem,mem,0.8550000000000001,144
MSC06,MSC07,mem,mem,0.6299999999999999,144
MSC07,MSC02,mem,mem,0.5399999999999999,144
MSC07,MSC05,mem,mem,0.585,144
MSC07,MSC06,mem,mem,0.5349999999999999,144
MSC02,MSC05,mem,mem,0.72,145
MSC02,MSC06,mem,mem,0.8099999999999999,145
MSC02,MSC07,mem,mem,0.7899999999999999,145
MSC05,MSC02,mem,mem,0.795,145
MSC05,MSC06,mem,mem,0.845,145
MSC05,MSC07,mem,mem,0.72,145
MSC06,MSC02,mem,mem,0.8099999999999999,145
MSC06,MSC05,mem,mem,0.8549999999999999,145
MSC06,MSC07,mem,mem,0.635,145
MSC07,MSC02,mem,mem,0.5399999999999999,145
MSC07,MSC05,mem,mem,0.585,145
MSC07,MSC06,mem,mem,0.5349999999999999,145
MSC02,MSC05,mem,mem,0.72,145
MSC02,MSC06,mem,mem,0.8099999999999999,145
MSC02,MSC07,mem,mem,0.7899999999999999,145
MSC05,MSC02,mem,mem,0.795,145
MSC05,MSC06,mem,mem,0.845,145
MSC05,MSC07,mem,mem,0.72,145
MSC06,MSC02,mem,mem,0.8099999999999999,145
MSC06,MSC05,mem,mem,0.8549999999999999,145
MSC06,MSC07,mem,mem,0.635,145
MSC07,MSC02,mem,mem,0.5399999999999999,145
MSC07,MSC05,mem,mem,0.585,145
MSC07,MSC06,mem,mem,0.5349999999999999,145
MSC02,MSC05,mem,mem,0.72,145
MSC02,MSC06,mem,mem,0.8099999999999999,145
MSC02,MSC07,mem,mem,0.7899999999999999,145
MSC05,MSC02,mem,mem,0.795,145
MSC05,MSC06,mem,mem,0.845,145
MSC05,MSC07,mem,mem,0.72,145
MSC06,MSC02,mem,mem,0.8099999999999999,145
