train,acc,network
MSC07,0.0,3059
MSC10,0.0,3059
MSC01,-0.01,3082
MSC02,-0.01,3082
MSC03,0.0,3082
MSC04,0.0,3082
MSC05,0.0,3082
MSC06,-0.01,3082
MSC07,0.0,3082
MSC10,0.0,3082
MSC01,-0.01,3105
MSC02,-0.03,3105
MSC03,0.0,3105
MSC04,0.0,3105
MSC05,0.0,3105
MSC06,-0.01,3105
MSC07,0.0,3105
MSC10,0.0,3105
MSC01,-0.01,3128
MSC02,-0.03,3128
MSC03,-0.01,3128
MSC04,0.0,3128
MSC05,0.0,3128
MSC06,-0.01,3128
MSC07,0.0,3128
MSC10,0.0,3128
MSC01,-0.01,3151
MSC02,-0.03,3151
MSC03,-0.01,3151
MSC04,0.0,3151
MSC05,0.0,3151
MSC06,-0.01,3151
MSC07,0.0,3151
MSC10,0.0,3151
MSC01,-0.01,3174
MSC02,-0.03,3174
MSC03,-0.01,3174
MSC04,0.0,3174
MSC05,0.0,3174
MSC06,-0.01,3174
MSC07,0.0,3174
MSC10,0.0,3174
MSC01,-0.01,3198
MSC02,-0.03,3198
MSC03,-0.01,3198
MSC04,0.0,3198
MSC05,0.0,3198
MSC06,-0.01,3198
MSC07,0.0,3198
MSC10,0.0,3198
MSC01,0.0,3221
MSC02,-0.01,3221
MSC03,0.0,3221
MSC04,0.0,3221
MSC05,0.0,3221
MSC06,-0.01,3221
MSC07,0.0,3221
MSC10,-0.02,3221
MSC01,-0.01,3245
MSC02,-0.01,3245
MSC03,-0.01,3245
MSC04,0.0,3245
MSC05,0.0,3245
MSC06,-0.01,3245
MSC07,0.0,3245
MSC10,0.0,3245
MSC01,-0.01,3269
MSC02,-0.03,3269
MSC03,0.0,3269
MSC04,0.0,3269
MSC05,0.0,3269
MSC06,0.0,3269
MSC07,0.0,3269
MSC10,-0.01,3269
MSC01,-0.01,3293
MSC02,-0.01,3293
MSC03,0.0,3293
MSC04,0.0,3293
MSC05,0.0,3293
MSC06,-0.01,3293
MSC07,0.0,3293
MSC10,-0.01,3293
MSC01,-0.01,3318
MSC02,-0.03,3318
MSC03,0.0,3318
MSC04,0.0,3318
MSC05,0.0,3318
MSC06,0.0,3318
MSC07,0.0,3318
MSC10,-0.01,3318
MSC01,-0.01,3342
MSC02,-0.01,3342
MSC03,-0.01,3342
MSC04,0.0,3342
MSC05,0.0,3342
MSC06,-0.01,3342
MSC07,0.0,3342
MSC10,-0.01,3342
MSC01,-0.01,3367
MSC02,-0.01,3367
MSC03,0.0,3367
MSC04,0.0,3367
MSC05,0.0,3367
MSC06,0.0,3367
MSC07,0.0,3367
MSC10,0.0,3367
MSC01,-0.01,3392
MSC02,-0.03,3392
MSC03,-0.01,3392
MSC04,0.0,3392
MSC05,0.0,3392
MSC06,-0.01,3392
MSC07,0.0,3392
MSC10,0.0,3392
MSC01,-0.01,3417
MSC02,-0.01,3417
MSC03,0.0,3417
MSC04,0.0,3417
MSC05,0.0,3417
MSC06,-0.01,3417
MSC07,0.0,3417
MSC10,0.0,3417
MSC01,-0.01,3442
MSC02,-0.03,3442
MSC03,-0.01,3442
MSC04,0.0,3442
MSC05,0.0,3442
MSC06,-0.01,3442
MSC07,0.0,3442
MSC10,0.0,3442
MSC01,-0.01,3468
MSC02,-0.03,3468
MSC03,-0.01,3468
MSC04,0.0,3468
MSC05,0.0,3468
MSC06,-0.01,3468
MSC07,0.0,3468
MSC10,-0.01,3468
MSC01,-0.01,3494
MSC02,-0.03,3494
MSC03,-0.01,3494
MSC04,0.0,3494
MSC05,0.0,3494
MSC06,-0.01,3494
MSC07,0.0,3494
MSC10,0.0,3494
MSC01,-0.01,3520
MSC02,0.0,3520
MSC03,0.0,3520
MSC04,0.0,3520
MSC05,0.0,3520
MSC06,-0.01,3520
MSC07,0.0,3520
MSC10,-0.01,3520
MSC01,-0.01,3546
MSC02,-0.03,3546
MSC03,0.0,3546
MSC04,0.0,3546
MSC05,0.0,3546
MSC06,-0.01,3546
MSC07,0.0,3546
MSC10,0.0,3546
MSC01,-0.01,3572
MSC02,-0.03,3572
MSC03,-0.01,3572
MSC04,0.0,3572
MSC05,0.0,3572
MSC06,0.0,3572
MSC07,0.0,3572
MSC10,-0.02,3572
MSC01,-0.01,3598
MSC02,-0.03,3598
MSC03,0.0,3598
MSC04,0.0,3598
MSC05,0.0,3598
MSC06,-0.01,3598
MSC07,0.0,3598
MSC10,-0.01,3598
MSC01,-0.01,3625
MSC02,-0.03,3625
MSC03,-0.01,3625
MSC04,0.0,3625
MSC05,0.0,3625
MSC06,-0.01,3625
MSC07,0.0,3625
MSC10,0.0,3625
MSC01,-0.01,3652
MSC02,-0.01,3652
MSC03,0.0,3652
MSC04,0.0,3652
MSC05,0.0,3652
MSC06,-0.01,3652
MSC07,0.0,3652
MSC10,-0.01,3652
MSC01,-0.01,3679
MSC02,-0.03,3679
MSC03,-0.01,3679
MSC04,0.0,3679
MSC05,0.0,3679
MSC06,-0.01,3679
MSC07,0.0,3679
MSC10,0.0,3679
MSC01,-0.01,3706
MSC02,-0.03,3706
MSC03,-0.01,3706
MSC04,0.0,3706
MSC05,0.0,3706
MSC06,-0.01,3706
MSC07,0.0,3706
MSC10,0.0,3706
MSC01,-0.01,3733
MSC02,-0.03,3733
MSC03,-0.01,3733
MSC04,0.0,3733
MSC05,0.0,3733
MSC06,-0.01,3733
MSC07,0.0,3733
MSC10,0.0,3733
MSC01,-0.01,3761
MSC02,-0.03,3761
MSC03,-0.04,3761
MSC04,0.0,3761
MSC05,0.0,3761
MSC06,-0.01,3761
MSC07,0.0,3761
MSC10,-0.01,3761
MSC01,-0.01,3789
MSC02,-0.01,3789
MSC03,-0.01,3789
MSC04,0.0,3789
MSC05,0.0,3789
MSC06,-0.01,3789
MSC07,0.0,3789
MSC10,-0.01,3789
MSC01,-0.01,3817
MSC02,-0.03,3817
MSC03,-0.02,3817
MSC04,0.0,3817
MSC05,0.0,3817
MSC06,-0.01,3817
MSC07,0.0,3817
MSC10,-0.01,3817
MSC01,-0.01,3845
MSC02,-0.03,3845
MSC03,0.0,3845
MSC04,0.0,3845
MSC05,0.0,3845
MSC06,-0.01,3845
MSC07,0.0,3845
MSC10,-0.01,3845
MSC01,-0.01,3874
MSC02,-0.03,3874
MSC03,-0.01,3874
MSC04,0.0,3874
MSC05,0.0,3874
MSC06,-0.01,3874
MSC07,0.0,3874
MSC10,0.0,3874
MSC01,-0.01,3902
MSC02,-0.03,3902
MSC03,-0.01,3902
MSC04,0.0,3902
MSC05,0.0,3902
MSC06,-0.01,3902
MSC07,0.0,3902
MSC10,-0.01,3902
MSC01,-0.01,3931
MSC02,-0.03,3931
MSC03,-0.01,3931
MSC04,0.0,3931
MSC05,0.0,3931
MSC06,-0.01,3931
MSC07,0.0,3931
MSC10,-0.01,3931
MSC01,-0.01,3960
MSC02,-0.01,3960
MSC03,0.0,3960
MSC04,0.0,3960
MSC05,0.0,3960
MSC06,-0.01,3960
MSC07,0.0,3960
MSC10,-0.01,3960
MSC01,-0.01,3990
MSC02,-0.01,3990
MSC03,-0.01,3990
MSC04,0.0,3990
MSC05,0.0,3990
MSC06,-0.01,3990
MSC07,0.0,3990
MSC10,-0.01,3990
MSC01,-0.01,4019
MSC02,-0.01,4019
MSC03,0.0,4019
MSC04,0.0,4019
MSC05,0.0,4019
MSC06,-0.01,4019
MSC07,0.0,4019
MSC10,0.0,4019
MSC01,-0.01,4049
MSC02,-0.03,4049
MSC03,0.0,4049
MSC04,0.0,4049
MSC05,0.0,4049
MSC06,-0.01,4049
MSC07,0.0,4049
MSC10,-0.01,4049
MSC01,-0.01,4079
MSC02,-0.03,4079
MSC03,-0.01,4079
MSC04,0.0,4079
MSC05,0.0,4079
MSC06,-0.01,4079
MSC07,0.0,4079
MSC10,-0.01,4079
MSC01,-0.01,4109
MSC02,-0.03,4109
MSC03,-0.01,4109
MSC04,0.0,4109
MSC05,0.0,4109
MSC06,-0.01,4109
MSC07,0.0,4109
MSC10,-0.01,4109
MSC01,-0.01,4140
MSC02,-0.03,4140
MSC03,-0.04,4140
MSC04,0.0,4140
MSC05,0.0,4140
MSC06,-0.01,4140
MSC07,0.0,4140
MSC10,0.0,4140
MSC01,-0.01,4170
MSC02,-0.03,4170
MSC03,0.0,4170
MSC04,0.0,4170
MSC05,0.0,4170
MSC06,-0.01,4170
MSC07,0.0,4170
MSC10,0.0,4170
MSC01,-0.01,4201
MSC02,-0.01,4201
MSC03,0.0,4201
MSC04,0.0,4201
MSC05,0.0,4201
MSC06,-0.01,4201
MSC07,0.0,4201
MSC10,-0.01,4201
MSC01,-0.01,4232
MSC02,-0.03,4232
MSC03,0.0,4232
MSC04,0.0,4232
MSC05,0.0,4232
MSC06,-0.01,4232
MSC07,0.0,4232
MSC10,-0.01,4232
MSC01,-0.01,4264
MSC02,-0.03,4264
MSC03,-0.04,4264
MSC04,0.0,4264
MSC05,0.0,4264
MSC06,-0.01,4264
MSC07,0.0,4264
MSC10,0.0,4264
MSC01,-0.01,4295
MSC02,-0.03,4295
MSC03,-0.02,4295
MSC04,0.0,4295
MSC05,0.0,4295
MSC06,-0.01,4295
MSC07,0.0,4295
MSC10,0.0,4295
MSC01,-0.01,4327
MSC02,-0.01,4327
MSC03,-0.01,4327
MSC04,0.0,4327
MSC05,0.0,4327
MSC06,0.0,4327
MSC07,0.0,4327
MSC10,-0.02,4327
MSC01,-0.01,4359
MSC02,-0.03,4359
MSC03,0.0,4359
MSC04,0.0,4359
MSC05,0.0,4359
MSC06,-0.01,4359
MSC07,0.0,4359
MSC10,-0.01,4359
MSC01,-0.01,4391
MSC02,-0.03,4391
MSC03,0.0,4391
MSC04,0.0,4391
MSC05,0.0,4391
MSC06,-0.01,4391
MSC07,0.0,4391
MSC10,-0.01,4391
MSC01,-0.01,4424
MSC02,-0.03,4424
MSC03,-0.02,4424
MSC04,0.0,4424
MSC05,0.0,4424
MSC06,-0.01,4424
MSC07,-0.01,4424
MSC10,-0.01,4424
MSC01,-0.01,4457
MSC02,-0.03,4457
MSC03,-0.01,4457
MSC04,0.0,4457
MSC05,0.0,4457
MSC06,-0.01,4457
MSC07,0.0,4457
MSC10,-0.02,4457
MSC01,-0.01,4490
MSC02,-0.03,4490
MSC03,-0.01,4490
MSC04,0.0,4490
MSC05,0.0,4490
MSC06,-0.01,4490
MSC07,0.0,4490
MSC10,-0.01,4490
MSC01,-0.01,4523
MSC02,-0.03,4523
MSC03,-0.01,4523
MSC04,0.0,4523
MSC05,-0.01,4523
MSC06,-0.01,4523
MSC07,0.0,4523
MSC10,0.0,4523
MSC01,-0.01,4556
MSC02,-0.01,4556
MSC03,-0.04,4556
MSC04,0.0,4556
MSC05,0.0,4556
MSC06,-0.01,4556
MSC07,0.0,4556
MSC10,-0.01,4556
MSC01,-0.01,4590
MSC02,-0.03,4590
MSC03,-0.01,4590
MSC04,0.0,4590
MSC05,0.0,4590
MSC06,-0.01,4590
MSC07,0.0,4590
MSC10,-0.02,4590
MSC01,-0.01,4624
MSC02,-0.01,4624
MSC03,-0.01,4624
MSC04,0.0,4624
MSC05,0.0,4624
MSC06,-0.01,4624
MSC07,0.0,4624
MSC10,-0.01,4624
MSC01,-0.01,4658
MSC02,-0.03,4658
MSC03,-0.02,4658
MSC04,0.0,4658
MSC05,0.0,4658
MSC06,-0.01,4658
MSC07,0.0,4658
MSC10,0.0,4658
MSC01,-0.01,4693
MSC02,-0.03,4693
MSC03,-0.01,4693
MSC04,0.0,4693
MSC05,0.0,4693
MSC06,0.0,4693
MSC07,0.0,4693
MSC10,-0.02,4693
MSC01,-0.01,4727
MSC02,-0.03,4727
MSC03,-0.01,4727
MSC04,0.0,4727
MSC05,0.0,4727
MSC06,-0.01,4727
MSC07,0.0,4727
MSC10,-0.02,4727
MSC01,-0.01,4762
MSC02,-0.03,4762
MSC03,-0.04,4762
MSC04,0.0,4762
MSC05,0.0,4762
MSC06,-0.01,4762
MSC07,0.0,4762
MSC10,-0.01,4762
MSC01,-0.01,4798
MSC02,-0.03,4798
MSC03,-0.01,4798
MSC04,0.0,4798
MSC05,-0.01,4798
MSC06,-0.01,4798
MSC07,-0.01,4798
MSC10,-0.01,4798
MSC01,-0.01,4833
MSC02,-0.03,4833
MSC03,-0.04,4833
MSC04,0.0,4833
MSC05,0.0,4833
MSC06,-0.01,4833
MSC07,0.0,4833
MSC10,-0.01,4833
MSC01,-0.01,4869
MSC02,-0.01,4869
MSC03,-0.04,4869
MSC04,0.0,4869
MSC05,0.0,4869
MSC06,-0.01,4869
MSC07,0.0,4869
MSC10,-0.01,4869
MSC01,-0.01,4905
MSC02,-0.03,4905
MSC03,-0.04,4905
MSC04,0.0,4905
MSC05,0.0,4905
MSC06,-0.01,4905
MSC07,0.0,4905
MSC10,-0.01,4905
MSC01,-0.01,4941
MSC02,-0.03,4941
MSC03,-0.04,4941
MSC04,0.0,4941
MSC05,0.0,4941
MSC06,-0.01,4941
MSC07,-0.01,4941
MSC10,-0.01,4941
MSC01,-0.01,4978
MSC02,-0.01,4978
MSC03,-0.01,4978
MSC04,0.0,4978
MSC05,0.0,4978
MSC06,-0.01,4978
MSC07,0.0,4978
MSC10,-0.01,4978
MSC01,-0.01,5015
MSC02,-0.03,5015
MSC03,-0.04,5015
MSC04,0.0,5015
MSC05,0.0,5015
MSC06,-0.01,5015
MSC07,-0.01,5015
MSC10,-0.02,5015
MSC01,-0.01,5052
MSC02,-0.03,5052
MSC03,-0.02,5052
MSC04,-0.01,5052
MSC05,0.0,5052
MSC06,-0.01,5052
MSC07,0.0,5052
MSC10,-0.01,5052
MSC01,-0.01,5089
MSC02,-0.03,5089
MSC03,-0.04,5089
MSC04,0.0,5089
MSC05,0.0,5089
MSC06,-0.01,5089
MSC07,0.0,5089
MSC10,-0.02,5089
MSC01,-0.01,5127
MSC02,-0.03,5127
MSC03,-0.02,5127
MSC04,0.0,5127
MSC05,0.0,5127
MSC06,-0.01,5127
MSC07,0.0,5127
MSC10,-0.01,5127
MSC01,-0.01,5165
MSC02,-0.03,5165
MSC03,-0.01,5165
MSC04,0.0,5165
MSC05,0.0,5165
MSC06,-0.01,5165
MSC07,0.0,5165
MSC10,-0.01,5165
MSC01,-0.01,5203
MSC02,-0.03,5203
MSC03,-0.01,5203
MSC04,0.0,5203
MSC05,0.0,5203
MSC06,-0.01,5203
MSC07,0.0,5203
MSC10,-0.02,5203
MSC01,-0.01,5242
MSC02,-0.03,5242
MSC03,-0.04,5242
MSC04,0.0,5242
MSC05,0.0,5242
MSC06,-0.01,5242
MSC07,0.0,5242
MSC10,-0.01,5242
MSC01,-0.01,5281
MSC02,-0.03,5281
MSC03,-0.01,5281
MSC04,0.0,5281
MSC05,-0.01,5281
MSC06,-0.01,5281
MSC07,0.0,5281
MSC10,-0.02,5281
MSC01,-0.01,5320
MSC02,-0.01,5320
MSC03,-0.04,5320
MSC04,0.0,5320
MSC05,0.0,5320
MSC06,-0.01,5320
MSC07,0.0,5320
MSC10,-0.01,5320
MSC01,-0.01,5359
MSC02,-0.03,5359
MSC03,0.0,5359
MSC04,0.0,5359
MSC05,0.0,5359
MSC06,-0.01,5359
MSC07,0.0,5359
MSC10,-0.01,5359
MSC01,-0.01,5399
MSC02,-0.03,5399
MSC03,-0.01,5399
MSC04,0.0,5399
MSC05,0.0,5399
MSC06,0.0,5399
MSC07,0.0,5399
MSC10,-0.02,5399
MSC01,-0.01,5439
MSC02,-0.03,5439
MSC03,-0.04,5439
MSC04,0.0,5439
MSC05,-0.01,5439
MSC06,-0.01,5439
MSC07,0.0,5439
MSC10,-0.01,5439
MSC01,-0.01,5479
MSC02,-0.03,5479
MSC03,-0.04,5479
MSC04,0.0,5479
MSC05,0.0,5479
MSC06,-0.01,5479
MSC07,0.0,5479
MSC10,0.0,5479
MSC01,-0.01,5520
MSC02,-0.03,5520
MSC03,-0.01,5520
MSC04,-0.01,5520
MSC05,0.0,5520
MSC06,-0.01,5520
MSC07,-0.01,5520
MSC10,-0.02,5520
MSC01,-0.01,5560
MSC02,-0.03,5560
MSC03,-0.01,5560
MSC04,0.0,5560
MSC05,0.0,5560
MSC06,-0.01,5560
MSC07,0.0,5560
MSC10,-0.01,5560
MSC01,-0.01,5602
MSC02,-0.03,5602
MSC03,-0.04,5602
MSC04,0.0,5602
MSC05,0.0,5602
MSC06,-0.01,5602
MSC07,0.0,5602
MSC10,0.0,5602
MSC01,-0.01,5643
MSC02,-0.03,5643
MSC03,-0.04,5643
MSC04,0.0,5643
MSC05,0.0,5643
MSC06,-0.01,5643
MSC07,0.0,5643
MSC10,-0.02,5643
MSC01,-0.01,5685
MSC02,-0.03,5685
MSC03,0.0,5685
MSC04,0.0,5685
MSC05,0.0,5685
MSC06,-0.03,5685
MSC07,-0.01,5685
MSC10,-0.02,5685
MSC01,-0.01,5727
MSC02,-0.03,5727
MSC03,-0.01,5727
MSC04,0.0,5727
MSC05,0.0,5727
MSC06,-0.01,5727
MSC07,0.0,5727
MSC10,-0.01,5727
MSC01,-0.01,5769
MSC02,-0.03,5769
MSC03,-0.05,5769
MSC04,0.0,5769
MSC05,0.0,5769
MSC06,-0.01,5769
MSC07,0.0,5769
MSC10,-0.01,5769
MSC01,-0.01,5812
MSC02,-0.03,5812
MSC03,-0.01,5812
MSC04,0.0,5812
MSC05,0.0,5812
MSC06,-0.01,5812
MSC07,0.0,5812
MSC10,-0.01,5812
MSC01,-0.01,5855
MSC02,-0.03,5855
MSC03,-0.06,5855
MSC04,0.0,5855
MSC05,0.0,5855
MSC06,-0.01,5855
MSC07,0.0,5855
MSC10,-0.02,5855
MSC01,-0.01,5898
MSC02,-0.03,5898
MSC03,-0.04,5898
MSC04,0.0,5898
MSC05,0.0,5898
MSC06,-0.01,5898
MSC07,0.0,5898
MSC10,-0.02,5898
MSC01,-0.01,5942
MSC02,-0.03,5942
MSC03,0.0,5942
MSC04,0.0,5942
MSC05,0.0,5942
MSC06,-0.01,5942
MSC07,0.0,5942
MSC10,-0.02,5942
MSC01,-0.01,5986
MSC02,-0.04,5986
MSC03,-0.01,5986
MSC04,-0.01,5986
MSC05,0.0,5986
MSC06,-0.01,5986
MSC07,0.0,5986
MSC10,-0.02,5986
MSC01,-0.01,6030
MSC02,-0.03,6030
MSC03,-0.01,6030
MSC04,0.0,6030
MSC05,0.0,6030
MSC06,-0.03,6030
MSC07,0.0,6030
MSC10,-0.02,6030
MSC01,-0.01,6075
MSC02,-0.03,6075
MSC03,-0.04,6075
MSC04,0.0,6075
MSC05,-0.01,6075
MSC06,-0.01,6075
MSC07,-0.01,6075
MSC10,-0.01,6075
MSC01,-0.01,6120
MSC02,-0.03,6120
MSC03,-0.01,6120
MSC04,-0.01,6120
MSC05,0.0,6120
MSC06,-0.01,6120
MSC07,0.0,6120
MSC10,-0.01,6120
MSC01,-0.01,6165
MSC02,-0.03,6165
MSC03,-0.06,6165
MSC04,0.0,6165
MSC05,-0.01,6165
MSC06,-0.01,6165
MSC07,-0.03,6165
MSC10,-0.02,6165
MSC01,-0.01,6211
MSC02,-0.03,6211
MSC03,-0.02,6211
MSC04,0.0,6211
MSC05,0.0,6211
MSC06,-0.01,6211
MSC07,0.0,6211
MSC10,-0.02,6211
MSC01,-0.01,6257
MSC02,-0.03,6257
MSC03,-0.05,6257
MSC04,0.0,6257
MSC05,-0.01,6257
MSC06,-0.03,6257
MSC07,-0.01,6257
MSC10,-0.01,6257
MSC01,-0.01,6303
MSC02,-0.03,6303
MSC03,-0.05,6303
MSC04,-0.01,6303
MSC05,0.0,6303
MSC06,-0.01,6303
MSC07,-0.01,6303
MSC10,-0.01,6303
MSC01,-0.01,6350
MSC02,-0.03,6350
MSC03,-0.05,6350
MSC04,-0.01,6350
MSC05,0.0,6350
MSC06,-0.01,6350
MSC07,-0.01,6350
MSC10,-0.02,6350
MSC01,-0.03,6397
MSC02,-0.03,6397
MSC03,-0.04,6397
MSC04,0.0,6397
MSC05,0.0,6397
MSC06,-0.01,6397
MSC07,0.0,6397
MSC10,-0.01,6397
MSC01,-0.01,6444
MSC02,-0.04,6444
MSC03,-0.01,6444
MSC04,-0.01,6444
MSC05,-0.03,6444
MSC06,-0.01,6444
MSC07,0.0,6444
MSC10,-0.02,6444
MSC01,-0.01,6492
MSC02,-0.03,6492
MSC03,-0.02,6492
MSC04,-0.01,6492
MSC05,0.0,6492
MSC06,-0.01,6492
MSC07,-0.03,6492
MSC10,-0.02,6492
MSC01,-0.01,6540
MSC02,-0.03,6540
MSC03,-0.04,6540
MSC04,0.0,6540
MSC05,-0.01,6540
MSC06,-0.01,6540
MSC07,-0.01,6540
MSC10,-0.02,6540
MSC01,-0.03,6588
MSC02,-0.03,6588
MSC03,-0.01,6588
MSC04,0.0,6588
MSC05,0.0,6588
MSC06,-0.01,6588
MSC07,-0.03,6588
MSC10,-0.02,6588
MSC01,-0.01,6637
MSC02,-0.04,6637
MSC03,-0.04,6637
MSC04,0.0,6637
MSC05,0.0,6637
MSC06,-0.01,6637
MSC07,0.0,6637
MSC10,-0.02,6637
MSC01,-0.03,6686
MSC02,-0.03,6686
MSC03,-0.06,6686
MSC04,-0.01,6686
MSC05,0.0,6686
MSC06,-0.01,6686
MSC07,0.0,6686
MSC10,-0.01,6686
MSC01,-0.01,6736
MSC02,-0.04,6736
MSC03,-0.05,6736
MSC04,0.0,6736
MSC05,-0.01,6736
MSC06,-0.01,6736
MSC07,-0.01,6736
MSC10,-0.01,6736
MSC01,-0.03,6786
MSC02,-0.03,6786
MSC03,-0.04,6786
MSC04,-0.01,6786
MSC05,0.0,6786
MSC06,-0.01,6786
MSC07,0.0,6786
MSC10,-0.01,6786
MSC01,-0.03,6836
MSC02,-0.03,6836
MSC03,-0.04,6836
MSC04,-0.01,6836
MSC05,0.0,6836
MSC06,-0.01,6836
MSC07,-0.03,6836
MSC10,-0.02,6836
MSC01,-0.03,6887
MSC02,-0.03,6887
MSC03,-0.06,6887
MSC04,-0.01,6887
MSC05,-0.01,6887
MSC06,-0.01,6887
MSC07,0.0,6887
MSC10,-0.01,6887
MSC01,-0.01,6938
MSC02,-0.03,6938
MSC03,-0.02,6938
MSC04,-0.01,6938
MSC05,-0.01,6938
MSC06,0.0,6938
MSC07,-0.01,6938
MSC10,-0.01,6938
MSC01,-0.03,6989
MSC02,-0.03,6989
MSC03,-0.06,6989
MSC04,-0.01,6989
MSC05,0.0,6989
MSC06,-0.01,6989
MSC07,-0.01,6989
MSC10,-0.02,6989
MSC01,-0.04,7041
MSC02,-0.03,7041
MSC03,-0.04,7041
MSC04,-0.01,7041
MSC05,-0.03,7041
MSC06,-0.01,7041
MSC07,-0.01,7041
MSC10,-0.01,7041
MSC01,-0.01,7093
MSC02,-0.03,7093
MSC03,-0.04,7093
MSC04,0.0,7093
MSC05,0.0,7093
MSC06,-0.01,7093
MSC07,-0.01,7093
MSC10,-0.01,7093
MSC01,-0.03,7145
MSC02,-0.03,7145
MSC03,-0.06,7145
MSC04,-0.01,7145
MSC05,-0.01,7145
MSC06,-0.01,7145
MSC07,0.0,7145
MSC10,-0.02,7145
MSC01,-0.01,7198
MSC02,-0.04,7198
MSC03,-0.02,7198
MSC04,0.0,7198
MSC05,0.0,7198
MSC06,-0.03,7198
MSC07,0.0,7198
MSC10,-0.01,7198
MSC01,-0.04,7252
MSC02,-0.04,7252
MSC03,-0.06,7252
MSC04,0.0,7252
MSC05,0.0,7252
MSC06,-0.01,7252
MSC07,-0.03,7252
MSC10,-0.01,7252
MSC01,-0.04,7305
MSC02,-0.03,7305
MSC03,-0.07,7305
MSC04,-0.01,7305
MSC05,0.0,7305
MSC06,-0.03,7305
MSC07,-0.03,7305
MSC10,-0.02,7305
MSC01,-0.03,7359
MSC02,-0.05,7359
MSC03,-0.06,7359
MSC04,-0.01,7359
MSC05,0.0,7359
MSC06,-0.01,7359
MSC07,0.0,7359
MSC10,-0.02,7359
MSC01,-0.03,7414
MSC02,-0.04,7414
MSC03,-0.05,7414
MSC04,-0.01,7414
MSC05,-0.01,7414
MSC06,-0.03,7414
MSC07,-0.01,7414
MSC10,-0.02,7414
MSC01,-0.03,7469
MSC02,-0.05,7469
MSC03,-0.07,7469
MSC04,-0.03,7469
MSC05,0.0,7469
MSC06,-0.03,7469
MSC07,-0.01,7469
MSC10,-0.02,7469
MSC01,-0.03,7524
MSC02,-0.03,7524
MSC03,-0.04,7524
MSC04,-0.03,7524
MSC05,0.0,7524
MSC06,-0.01,7524
MSC07,-0.01,7524
MSC10,-0.02,7524
MSC01,-0.01,7580
MSC02,-0.03,7580
MSC03,-0.06,7580
MSC04,-0.05,7580
MSC05,0.0,7580
MSC06,-0.01,7580
MSC07,0.0,7580
MSC10,-0.01,7580
MSC01,-0.03,7636
MSC02,-0.04,7636
MSC03,-0.07,7636
MSC04,-0.05,7636
MSC05,0.0,7636
MSC06,-0.01,7636
MSC07,0.0,7636
MSC10,-0.02,7636
MSC01,-0.04,7692
MSC02,-0.04,7692
MSC03,-0.06,7692
MSC04,-0.04,7692
MSC05,-0.01,7692
MSC06,-0.01,7692
MSC07,-0.03,7692
MSC10,-0.02,7692
MSC01,-0.04,7749
MSC02,-0.03,7749
MSC03,-0.06,7749
MSC04,-0.05,7749
MSC05,0.0,7749
MSC06,-0.01,7749
MSC07,-0.01,7749
MSC10,-0.01,7749
MSC01,-0.03,7807
MSC02,-0.04,7807
MSC03,-0.04,7807
MSC04,-0.03,7807
MSC05,0.0,7807
MSC06,-0.01,7807
MSC07,-0.03,7807
MSC10,-0.02,7807
MSC01,-0.03,7864
MSC02,-0.04,7864
MSC03,-0.09,7864
MSC04,-0.03,7864
MSC05,-0.01,7864
MSC06,-0.01,7864
MSC07,-0.01,7864
MSC10,-0.01,7864
MSC01,-0.03,7923
MSC02,-0.05,7923
MSC03,-0.06,7923
MSC04,-0.03,7923
MSC05,0.0,7923
MSC06,-0.01,7923
MSC07,-0.03,7923
MSC10,0.0,7923
MSC01,-0.04,7981
MSC02,-0.04,7981
MSC03,-0.04,7981
MSC04,-0.03,7981
MSC05,-0.01,7981
MSC06,-0.01,7981
MSC07,0.0,7981
MSC10,-0.02,7981
MSC01,-0.04,8040
MSC02,-0.05,8040
MSC03,-0.07,8040
MSC04,-0.03,8040
MSC05,-0.01,8040
MSC06,-0.03,8040
MSC07,0.0,8040
MSC10,-0.02,8040
MSC01,-0.01,8100
MSC02,-0.03,8100
MSC03,-0.06,8100
MSC04,-0.03,8100
MSC05,0.0,8100
MSC06,-0.01,8100
MSC07,-0.01,8100
MSC10,-0.02,8100
MSC01,-0.03,8160
MSC02,-0.03,8160
MSC03,-0.09,8160
MSC04,-0.01,8160
MSC05,0.0,8160
MSC06,-0.01,8160
MSC07,-0.01,8160
MSC10,-0.02,8160
MSC01,-0.03,8220
MSC02,-0.03,8220
MSC03,-0.06,8220
MSC04,-0.03,8220
MSC05,-0.01,8220
MSC06,-0.03,8220
MSC07,-0.01,8220
MSC10,-0.02,8220
MSC01,-0.03,8281
MSC02,-0.03,8281
MSC03,-0.05,8281
MSC04,-0.03,8281
MSC05,-0.01,8281
MSC06,-0.01,8281
MSC07,0.0,8281
MSC10,-0.02,8281
MSC01,-0.03,8342
MSC02,-0.05,8342
MSC03,-0.06,8342
MSC04,-0.04,8342
MSC05,0.0,8342
MSC06,-0.01,8342
MSC07,-0.01,8342
MSC10,-0.02,8342
MSC01,-0.03,8404
MSC02,-0.05,8404
MSC03,-0.06,8404
MSC04,-0.03,8404
MSC05,0.0,8404
MSC06,-0.01,8404
MSC07,-0.01,8404
MSC10,-0.02,8404
MSC01,-0.04,8466
MSC02,-0.04,8466
MSC03,-0.06,8466
MSC04,-0.04,8466
MSC05,-0.03,8466
MSC06,-0.03,8466
MSC07,-0.03,8466
