train_sub,test_sub,train_task,test_task,acc,frames
MSC07,MSC05,mem,mixed,0.7350000000000001,260
MSC07,MSC06,mem,mixed,0.6833333333333333,260
MSC02,MSC05,mem,mixed,0.945,260
MSC02,MSC06,mem,mixed,0.8055555555555556,260
MSC02,MSC07,mem,mixed,0.8699999999999999,260
MSC05,MSC02,mem,mixed,0.7111111111111111,260
MSC05,MSC06,mem,mixed,0.8555555555555555,260
MSC05,MSC07,mem,mixed,0.69,260
MSC06,MSC02,mem,mixed,0.7037037037037037,260
MSC06,MSC05,mem,mixed,0.7555555555555556,260
MSC06,MSC07,mem,mixed,0.6722222222222223,260
MSC07,MSC02,mem,mixed,0.5611111111111111,260
MSC07,MSC05,mem,mixed,0.7350000000000001,260
MSC07,MSC06,mem,mixed,0.6833333333333333,260
MSC02,MSC05,mem,mixed,0.9400000000000001,261
MSC02,MSC06,mem,mixed,0.7944444444444445,261
MSC02,MSC07,mem,mixed,0.8699999999999999,261
MSC05,MSC02,mem,mixed,0.7222222222222222,261
MSC05,MSC06,mem,mixed,0.8555555555555555,261
MSC05,MSC07,mem,mixed,0.69,261
MSC06,MSC02,mem,mixed,0.7160493827160495,261
MSC06,MSC05,mem,mixed,0.7611111111111112,261
MSC06,MSC07,mem,mixed,0.6722222222222223,261
MSC07,MSC02,mem,mixed,0.5666666666666667,261
MSC07,MSC05,mem,mixed,0.74,261
MSC07,MSC06,mem,mixed,0.6777777777777778,261
MSC02,MSC05,mem,mixed,0.9400000000000001,261
MSC02,MSC06,mem,mixed,0.7944444444444445,261
MSC02,MSC07,mem,mixed,0.8699999999999999,261
MSC05,MSC02,mem,mixed,0.7222222222222222,261
MSC05,MSC06,mem,mixed,0.8555555555555555,261
MSC05,MSC07,mem,mixed,0.69,261
MSC06,MSC02,mem,mixed,0.7160493827160495,261
MSC06,MSC05,mem,mixed,0.7611111111111112,261
MSC06,MSC07,mem,mixed,0.6722222222222223,261
MSC07,MSC02,mem,mixed,0.5666666666666667,261
MSC07,MSC05,mem,mixed,0.74,261
MSC07,MSC06,mem,mixed,0.6777777777777778,261
MSC02,MSC05,mem,mixed,0.95,262
MSC02,MSC06,mem,mixed,0.7944444444444445,262
MSC02,MSC07,mem,mixed,0.865,262
MSC05,MSC02,mem,mixed,0.75,262
MSC05,MSC06,mem,mixed,0.8555555555555555,262
MSC05,MSC07,mem,mixed,0.6849999999999999,262
MSC06,MSC02,mem,mixed,0.6944444444444444,262
MSC06,MSC05,mem,mixed,0.7611111111111112,262
MSC06,MSC07,mem,mixed,0.6555555555555554,262
MSC07,MSC02,mem,mixed,0.54375,262
MSC07,MSC05,mem,mixed,0.745,262
MSC07,MSC06,mem,mixed,0.6722222222222223,262
MSC02,MSC05,mem,mixed,0.95,262
MSC02,MSC06,mem,mixed,0.7944444444444445,262
MSC02,MSC07,mem,mixed,0.865,262
MSC05,MSC02,mem,mixed,0.75,262
MSC05,MSC06,mem,mixed,0.8555555555555555,262
MSC05,MSC07,mem,mixed,0.6849999999999999,262
MSC06,MSC02,mem,mixed,0.6944444444444444,262
MSC06,MSC05,mem,mixed,0.7611111111111112,262
MSC06,MSC07,mem,mixed,0.6555555555555554,262
MSC07,MSC02,mem,mixed,0.54375,262
MSC07,MSC05,mem,mixed,0.745,262
MSC07,MSC06,mem,mixed,0.6722222222222223,262
MSC02,MSC05,mem,mixed,0.95,263
MSC02,MSC06,mem,mixed,0.8055555555555556,263
MSC02,MSC07,mem,mixed,0.8699999999999999,263
MSC05,MSC02,mem,mixed,0.75,263
MSC05,MSC06,mem,mixed,0.8666666666666666,263
MSC05,MSC07,mem,mixed,0.6799999999999999,263
MSC06,MSC02,mem,mixed,0.7013888888888888,263
MSC06,MSC05,mem,mixed,0.7611111111111112,263
MSC06,MSC07,mem,mixed,0.6555555555555554,263
MSC07,MSC02,mem,mixed,0.5375,263
MSC07,MSC05,mem,mixed,0.745,263
MSC07,MSC06,mem,mixed,0.6722222222222223,263
MSC02,MSC05,mem,mixed,0.95,263
MSC02,MSC06,mem,mixed,0.8055555555555556,263
MSC02,MSC07,mem,mixed,0.8699999999999999,263
MSC05,MSC02,mem,mixed,0.75,263
MSC05,MSC06,mem,mixed,0.8666666666666666,263
MSC05,MSC07,mem,mixed,0.6799999999999999,263
MSC06,MSC02,mem,mixed,0.7013888888888888,263
MSC06,MSC05,mem,mixed,0.7611111111111112,263
MSC06,MSC07,mem,mixed,0.6555555555555554,263
MSC07,MSC02,mem,mixed,0.5375,263
MSC07,MSC05,mem,mixed,0.745,263
MSC07,MSC06,mem,mixed,0.6722222222222223,263
MSC02,MSC05,mem,mixed,0.945,264
MSC02,MSC06,mem,mixed,0.8444444444444444,264
MSC02,MSC07,mem,mixed,0.8800000000000001,264
MSC05,MSC02,mem,mixed,0.75,264
MSC05,MSC06,mem,mixed,0.8777777777777777,264
MSC05,MSC07,mem,mixed,0.6899999999999998,264
MSC06,MSC02,mem,mixed,0.6944444444444444,264
MSC06,MSC05,mem,mixed,0.7611111111111112,264
MSC06,MSC07,mem,mixed,0.6444444444444444,264
MSC07,MSC02,mem,mixed,0.56875,264
MSC07,MSC05,mem,mixed,0.75,264
MSC07,MSC06,mem,mixed,0.6666666666666667,264
MSC02,MSC05,mem,mixed,0.945,264
MSC02,MSC06,mem,mixed,0.8444444444444444,264
MSC02,MSC07,mem,mixed,0.8800000000000001,264
MSC05,MSC02,mem,mixed,0.75,264
MSC05,MSC06,mem,mixed,0.8777777777777777,264
MSC05,MSC07,mem,mixed,0.6899999999999998,264
MSC06,MSC02,mem,mixed,0.6944444444444444,264
MSC06,MSC05,mem,mixed,0.7611111111111112,264
MSC06,MSC07,mem,mixed,0.6444444444444444,264
MSC07,MSC02,mem,mixed,0.56875,264
MSC07,MSC05,mem,mixed,0.75,264
MSC07,MSC06,mem,mixed,0.6666666666666667,264
MSC02,MSC05,mem,mixed,0.945,265
MSC02,MSC06,mem,mixed,0.8777777777777779,265
MSC02,MSC07,mem,mixed,0.875,265
MSC05,MSC02,mem,mixed,0.75625,265
MSC05,MSC06,mem,mixed,0.8888888888888887,265
MSC05,MSC07,mem,mixed,0.705,265
MSC06,MSC02,mem,mixed,0.6944444444444444,265
MSC06,MSC05,mem,mixed,0.7666666666666667,265
MSC06,MSC07,mem,mixed,0.6499999999999999,265
MSC07,MSC02,mem,mixed,0.56875,265
MSC07,MSC05,mem,mixed,0.7649999999999999,265
MSC07,MSC06,mem,mixed,0.6666666666666667,265
MSC02,MSC05,mem,mixed,0.945,265
MSC02,MSC06,mem,mixed,0.8777777777777779,265
MSC02,MSC07,mem,mixed,0.875,265
MSC05,MSC02,mem,mixed,0.75625,265
MSC05,MSC06,mem,mixed,0.8888888888888887,265
MSC05,MSC07,mem,mixed,0.705,265
MSC06,MSC02,mem,mixed,0.6944444444444444,265
MSC06,MSC05,mem,mixed,0.7666666666666667,265
MSC06,MSC07,mem,mixed,0.6499999999999999,265
MSC07,MSC02,mem,mixed,0.56875,265
MSC07,MSC05,mem,mixed,0.7649999999999999,265
MSC07,MSC06,mem,mixed,0.6666666666666667,265
MSC02,MSC05,mem,mixed,0.9349999999999999,266
MSC02,MSC06,mem,mixed,0.8833333333333334,266
MSC02,MSC07,mem,mixed,0.875,266
MSC05,MSC02,mem,mixed,0.75625,266
MSC05,MSC06,mem,mixed,0.8888888888888887,266
MSC05,MSC07,mem,mixed,0.705,266
MSC06,MSC02,mem,mixed,0.6875,266
MSC06,MSC05,mem,mixed,0.7666666666666667,266
MSC06,MSC07,mem,mixed,0.6555555555555554,266
MSC07,MSC02,mem,mixed,0.5625,266
MSC07,MSC05,mem,mixed,0.7649999999999999,266
MSC07,MSC06,mem,mixed,0.6666666666666667,266
MSC02,MSC05,mem,mixed,0.9349999999999999,266
MSC02,MSC06,mem,mixed,0.8833333333333334,266
MSC02,MSC07,mem,mixed,0.875,266
MSC05,MSC02,mem,mixed,0.75625,266
MSC05,MSC06,mem,mixed,0.8888888888888887,266
MSC05,MSC07,mem,mixed,0.705,266
MSC06,MSC02,mem,mixed,0.6875,266
MSC06,MSC05,mem,mixed,0.7666666666666667,266
MSC06,MSC07,mem,mixed,0.6555555555555554,266
MSC07,MSC02,mem,mixed,0.5625,266
MSC07,MSC05,mem,mixed,0.7649999999999999,266
MSC07,MSC06,mem,mixed,0.6666666666666667,266
MSC02,MSC05,mem,mixed,0.9349999999999999,267
MSC02,MSC06,mem,mixed,0.8833333333333334,267
MSC02,MSC07,mem,mixed,0.875,267
MSC05,MSC02,mem,mixed,0.7625,267
MSC05,MSC06,mem,mixed,0.8888888888888887,267
MSC05,MSC07,mem,mixed,0.71,267
MSC06,MSC02,mem,mixed,0.6805555555555556,267
MSC06,MSC05,mem,mixed,0.7666666666666667,267
MSC06,MSC07,mem,mixed,0.6555555555555554,267
MSC07,MSC02,mem,mixed,0.5625,267
MSC07,MSC05,mem,mixed,0.7699999999999999,267
MSC07,MSC06,mem,mixed,0.6611111111111112,267
MSC02,MSC05,mem,mixed,0.9299999999999999,268
MSC02,MSC06,mem,mixed,0.8722222222222223,268
MSC02,MSC07,mem,mixed,0.8649999999999999,268
MSC05,MSC02,mem,mixed,0.7625,268
MSC05,MSC06,mem,mixed,0.8944444444444445,268
MSC05,MSC07,mem,mixed,0.71,268
MSC06,MSC02,mem,mixed,0.6736111111111112,268
MSC06,MSC05,mem,mixed,0.7722222222222223,268
MSC06,MSC07,mem,mixed,0.6555555555555554,268
MSC07,MSC02,mem,mixed,0.56875,268
MSC07,MSC05,mem,mixed,0.7699999999999999,268
MSC07,MSC06,mem,mixed,0.6611111111111112,268
MSC02,MSC05,mem,mixed,0.9299999999999999,268
MSC02,MSC06,mem,mixed,0.8722222222222223,268
MSC02,MSC07,mem,mixed,0.8649999999999999,268
MSC05,MSC02,mem,mixed,0.7625,268
MSC05,MSC06,mem,mixed,0.8944444444444445,268
MSC05,MSC07,mem,mixed,0.71,268
MSC06,MSC02,mem,mixed,0.6736111111111112,268
MSC06,MSC05,mem,mixed,0.7722222222222223,268
MSC06,MSC07,mem,mixed,0.6555555555555554,268
MSC07,MSC02,mem,mixed,0.56875,268
MSC07,MSC05,mem,mixed,0.7699999999999999,268
MSC07,MSC06,mem,mixed,0.6611111111111112,268
MSC02,MSC05,mem,mixed,0.9277777777777778,269
MSC02,MSC06,mem,mixed,0.8833333333333334,269
MSC02,MSC07,mem,mixed,0.8699999999999999,269
MSC05,MSC02,mem,mixed,0.75625,269
MSC05,MSC06,mem,mixed,0.8944444444444445,269
MSC05,MSC07,mem,mixed,0.715,269
MSC06,MSC02,mem,mixed,0.6805555555555556,269
MSC06,MSC05,mem,mixed,0.7777777777777777,269
MSC06,MSC07,mem,mixed,0.6555555555555554,269
MSC07,MSC02,mem,mixed,0.575,269
MSC07,MSC05,mem,mixed,0.788888888888889,269
MSC07,MSC06,mem,mixed,0.6555555555555557,269
MSC02,MSC05,mem,mixed,0.9277777777777778,269
MSC02,MSC06,mem,mixed,0.8833333333333334,269
MSC02,MSC07,mem,mixed,0.8699999999999999,269
MSC05,MSC02,mem,mixed,0.75625,269
MSC05,MSC06,mem,mixed,0.8944444444444445,269
MSC05,MSC07,mem,mixed,0.715,269
MSC06,MSC02,mem,mixed,0.6805555555555556,269
MSC06,MSC05,mem,mixed,0.7777777777777777,269
MSC06,MSC07,mem,mixed,0.6555555555555554,269
MSC07,MSC02,mem,mixed,0.575,269
MSC07,MSC05,mem,mixed,0.788888888888889,269
MSC07,MSC06,mem,mixed,0.6555555555555557,269
MSC02,MSC05,mem,mixed,0.9222222222222223,270
MSC02,MSC06,mem,mixed,0.888888888888889,270
MSC02,MSC07,mem,mixed,0.85,270
MSC05,MSC02,mem,mixed,0.7999999999999999,270
MSC05,MSC06,mem,mixed,0.8888888888888887,270
MSC05,MSC07,mem,mixed,0.715,270
MSC06,MSC02,mem,mixed,0.7777777777777779,270
MSC06,MSC05,mem,mixed,0.7839506172839505,270
MSC06,MSC07,mem,mixed,0.6499999999999999,270
MSC07,MSC02,mem,mixed,0.6499999999999999,270
MSC07,MSC05,mem,mixed,0.788888888888889,270
MSC07,MSC06,mem,mixed,0.6555555555555557,270
MSC02,MSC05,mem,mixed,0.9222222222222223,270
MSC02,MSC06,mem,mixed,0.888888888888889,270
MSC02,MSC07,mem,mixed,0.85,270
MSC05,MSC02,mem,mixed,0.7999999999999999,270
MSC05,MSC06,mem,mixed,0.8888888888888887,270
MSC05,MSC07,mem,mixed,0.715,270
MSC06,MSC02,mem,mixed,0.7777777777777779,270
MSC06,MSC05,mem,mixed,0.7839506172839505,270
MSC06,MSC07,mem,mixed,0.6499999999999999,270
MSC07,MSC02,mem,mixed,0.6499999999999999,270
MSC07,MSC05,mem,mixed,0.788888888888889,270
MSC07,MSC06,mem,mixed,0.6555555555555557,270
MSC02,MSC05,mem,mixed,0.9222222222222223,271
MSC02,MSC06,mem,mixed,0.9,271
MSC02,MSC07,mem,mixed,0.8450000000000001,271
MSC05,MSC02,mem,mixed,0.7999999999999999,271
MSC05,MSC06,mem,mixed,0.8888888888888887,271
MSC05,MSC07,mem,mixed,0.715,271
MSC06,MSC02,mem,mixed,0.7936507936507937,271
MSC06,MSC05,mem,mixed,0.7777777777777777,271
MSC06,MSC07,mem,mixed,0.6499999999999999,271
MSC07,MSC02,mem,mixed,0.657142857142857,271
MSC07,MSC05,mem,mixed,0.7777777777777776,271
MSC07,MSC06,mem,mixed,0.6555555555555557,271
MSC02,MSC05,mem,mixed,0.9222222222222223,271
MSC02,MSC06,mem,mixed,0.9,271
MSC02,MSC07,mem,mixed,0.8450000000000001,271
MSC05,MSC02,mem,mixed,0.7999999999999999,271
MSC05,MSC06,mem,mixed,0.8888888888888887,271
MSC05,MSC07,mem,mixed,0.715,271
MSC06,MSC02,mem,mixed,0.7936507936507937,271
MSC06,MSC05,mem,mixed,0.7777777777777777,271
MSC06,MSC07,mem,mixed,0.6499999999999999,271
MSC07,MSC02,mem,mixed,0.657142857142857,271
MSC07,MSC05,mem,mixed,0.7777777777777776,271
MSC07,MSC06,mem,mixed,0.6555555555555557,271
MSC02,MSC05,mem,mixed,0.9277777777777778,272
MSC02,MSC06,mem,mixed,0.9055555555555556,272
MSC02,MSC07,mem,mixed,0.835,272
MSC05,MSC02,mem,mixed,0.8071428571428572,272
MSC05,MSC06,mem,mixed,0.8888888888888887,272
MSC05,MSC07,mem,mixed,0.715,272
MSC06,MSC02,mem,mixed,0.7936507936507937,272
MSC06,MSC05,mem,mixed,0.7777777777777777,272
MSC06,MSC07,mem,mixed,0.6444444444444444,272
MSC07,MSC02,mem,mixed,0.657142857142857,272
MSC07,MSC05,mem,mixed,0.7777777777777776,272
MSC07,MSC06,mem,mixed,0.6666666666666667,272
MSC02,MSC05,mem,mixed,0.9277777777777778,272
MSC02,MSC06,mem,mixed,0.9055555555555556,272
MSC02,MSC07,mem,mixed,0.835,272
MSC05,MSC02,mem,mixed,0.8071428571428572,272
MSC05,MSC06,mem,mixed,0.8888888888888887,272
MSC05,MSC07,mem,mixed,0.715,272
MSC06,MSC02,mem,mixed,0.7936507936507937,272
MSC06,MSC05,mem,mixed,0.7777777777777777,272
MSC06,MSC07,mem,mixed,0.6444444444444444,272
MSC07,MSC02,mem,mixed,0.657142857142857,272
MSC07,MSC05,mem,mixed,0.7777777777777776,272
MSC07,MSC06,mem,mixed,0.6666666666666667,272
MSC02,MSC05,mem,mixed,0.9277777777777778,273
MSC02,MSC06,mem,mixed,0.9222222222222222,273
MSC02,MSC07,mem,mixed,0.8099999999999999,273
MSC05,MSC02,mem,mixed,0.8071428571428572,273
MSC05,MSC06,mem,mixed,0.8888888888888887,273
MSC05,MSC07,mem,mixed,0.71,273
MSC06,MSC02,mem,mixed,0.8015873015873016,273
MSC06,MSC05,mem,mixed,0.7777777777777777,273
MSC06,MSC07,mem,mixed,0.6444444444444444,273
MSC07,MSC02,mem,mixed,0.6428571428571428,273
MSC07,MSC05,mem,mixed,0.788888888888889,273
MSC07,MSC06,mem,mixed,0.6722222222222223,273
MSC02,MSC05,mem,mixed,0.9277777777777778,273
MSC02,MSC06,mem,mixed,0.9222222222222222,273
MSC02,MSC07,mem,mixed,0.8099999999999999,273
MSC05,MSC02,mem,mixed,0.8071428571428572,273
MSC05,MSC06,mem,mixed,0.8888888888888887,273
MSC05,MSC07,mem,mixed,0.71,273
MSC06,MSC02,mem,mixed,0.8015873015873016,273
MSC06,MSC05,mem,mixed,0.7777777777777777,273
MSC06,MSC07,mem,mixed,0.6444444444444444,273
MSC07,MSC02,mem,mixed,0.6428571428571428,273
MSC07,MSC05,mem,mixed,0.788888888888889,273
MSC07,MSC06,mem,mixed,0.6722222222222223,273
MSC02,MSC05,mem,mixed,0.9277777777777778,274
MSC02,MSC06,mem,mixed,0.9222222222222222,274
MSC02,MSC07,mem,mixed,0.8100000000000002,274
MSC05,MSC02,mem,mixed,0.8142857142857143,274
MSC05,MSC06,mem,mixed,0.888888888888889,274
MSC05,MSC07,mem,mixed,0.715,274
MSC06,MSC02,mem,mixed,0.7936507936507936,274
MSC06,MSC05,mem,mixed,0.7839506172839505,274
MSC06,MSC07,mem,mixed,0.6444444444444444,274
MSC07,MSC02,mem,mixed,0.6285714285714284,274
MSC07,MSC05,mem,mixed,0.788888888888889,274
MSC07,MSC06,mem,mixed,0.6777777777777778,274
MSC02,MSC05,mem,mixed,0.9277777777777778,274
MSC02,MSC06,mem,mixed,0.9222222222222222,274
MSC02,MSC07,mem,mixed,0.8100000000000002,274
MSC05,MSC02,mem,mixed,0.8142857142857143,274
MSC05,MSC06,mem,mixed,0.888888888888889,274
MSC05,MSC07,mem,mixed,0.715,274
MSC06,MSC02,mem,mixed,0.7936507936507936,274
MSC06,MSC05,mem,mixed,0.7839506172839505,274
MSC06,MSC07,mem,mixed,0.6444444444444444,274
MSC07,MSC02,mem,mixed,0.6285714285714284,274
MSC07,MSC05,mem,mixed,0.788888888888889,274
MSC07,MSC06,mem,mixed,0.6777777777777778,274
MSC02,MSC05,mem,mixed,0.9277777777777778,275
MSC02,MSC06,mem,mixed,0.9388888888888889,275
MSC02,MSC07,mem,mixed,0.8150000000000001,275
MSC05,MSC02,mem,mixed,0.8142857142857143,275
MSC05,MSC06,mem,mixed,0.888888888888889,275
MSC05,MSC07,mem,mixed,0.715,275
MSC06,MSC02,mem,mixed,0.7857142857142857,275
MSC06,MSC05,mem,mixed,0.7901234567901233,275
MSC06,MSC07,mem,mixed,0.6499999999999999,275
MSC07,MSC02,mem,mixed,0.6285714285714284,275
MSC07,MSC05,mem,mixed,0.7944444444444445,275
MSC07,MSC06,mem,mixed,0.6777777777777778,275
MSC02,MSC05,mem,mixed,0.9277777777777778,275
MSC02,MSC06,mem,mixed,0.9388888888888889,275
MSC02,MSC07,mem,mixed,0.8150000000000001,275
MSC05,MSC02,mem,mixed,0.8142857142857143,275
MSC05,MSC06,mem,mixed,0.888888888888889,275
MSC05,MSC07,mem,mixed,0.715,275
MSC06,MSC02,mem,mixed,0.7857142857142857,275
MSC06,MSC05,mem,mixed,0.7901234567901233,275
MSC06,MSC07,mem,mixed,0.6499999999999999,275
MSC07,MSC02,mem,mixed,0.6285714285714284,275
MSC07,MSC05,mem,mixed,0.7944444444444445,275
MSC07,MSC06,mem,mixed,0.6777777777777778,275
MSC02,MSC05,mem,mixed,0.9277777777777778,276
MSC02,MSC06,mem,mixed,0.9388888888888889,276
MSC02,MSC07,mem,mixed,0.8200000000000001,276
MSC05,MSC02,mem,mixed,0.8142857142857143,276
MSC05,MSC06,mem,mixed,0.8777777777777777,276
MSC05,MSC07,mem,mixed,0.71,276
MSC06,MSC02,mem,mixed,0.7857142857142857,276
MSC06,MSC05,mem,mixed,0.7839506172839505,276
MSC06,MSC07,mem,mixed,0.6444444444444444,276
MSC07,MSC02,mem,mixed,0.6428571428571428,276
MSC07,MSC05,mem,mixed,0.7944444444444445,276
MSC07,MSC06,mem,mixed,0.6777777777777778,276
MSC02,MSC05,mem,mixed,0.9277777777777778,276
MSC02,MSC06,mem,mixed,0.9388888888888889,276
MSC02,MSC07,mem,mixed,0.8200000000000001,276
MSC05,MSC02,mem,mixed,0.8142857142857143,276
MSC05,MSC06,mem,mixed,0.8777777777777777,276
MSC05,MSC07,mem,mixed,0.71,276
MSC06,MSC02,mem,mixed,0.7857142857142857,276
MSC06,MSC05,mem,mixed,0.7839506172839505,276
MSC06,MSC07,mem,mixed,0.6444444444444444,276
MSC07,MSC02,mem,mixed,0.6428571428571428,276
MSC07,MSC05,mem,mixed,0.7944444444444445,276
MSC07,MSC06,mem,mixed,0.6777777777777778,276
MSC02,MSC05,mem,mixed,0.9277777777777778,277
MSC02,MSC06,mem,mixed,0.9333333333333332,277
MSC02,MSC07,mem,mixed,0.8100000000000002,277
MSC05,MSC02,mem,mixed,0.8214285714285714,277
MSC05,MSC06,mem,mixed,0.8777777777777777,277
MSC05,MSC07,mem,mixed,0.71,277
MSC06,MSC02,mem,mixed,0.7857142857142857,277
MSC06,MSC05,mem,mixed,0.7777777777777777,277
MSC06,MSC07,mem,mixed,0.6388888888888888,277
MSC07,MSC02,mem,mixed,0.6499999999999999,277
MSC07,MSC05,mem,mixed,0.8,277
MSC07,MSC06,mem,mixed,0.6777777777777778,277
MSC02,MSC05,mem,mixed,0.9277777777777778,278
MSC02,MSC06,mem,mixed,0.9333333333333332,278
MSC02,MSC07,mem,mixed,0.8,278
MSC05,MSC02,mem,mixed,0.8214285714285714,278
MSC05,MSC06,mem,mixed,0.8777777777777777,278
MSC05,MSC07,mem,mixed,0.71,278
MSC06,MSC02,mem,mixed,0.7857142857142857,278
MSC06,MSC05,mem,mixed,0.7777777777777777,278
MSC06,MSC07,mem,mixed,0.6388888888888888,278
MSC07,MSC02,mem,mixed,0.6571428571428571,278
MSC07,MSC05,mem,mixed,0.8,278
MSC07,MSC06,mem,mixed,0.6777777777777778,278
MSC02,MSC05,mem,mixed,0.9277777777777778,278
MSC02,MSC06,mem,mixed,0.9333333333333332,278
MSC02,MSC07,mem,mixed,0.8,278
MSC05,MSC02,mem,mixed,0.8214285714285714,278
MSC05,MSC06,mem,mixed,0.8777777777777777,278
MSC05,MSC07,mem,mixed,0.71,278
MSC06,MSC02,mem,mixed,0.7857142857142857,278
MSC06,MSC05,mem,mixed,0.7777777777777777,278
MSC06,MSC07,mem,mixed,0.6388888888888888,278
MSC07,MSC02,mem,mixed,0.6571428571428571,278
MSC07,MSC05,mem,mixed,0.8,278
MSC07,MSC06,mem,mixed,0.6777777777777778,278
MSC02,MSC05,mem,mixed,0.9222222222222223,279
MSC02,MSC06,mem,mixed,0.9277777777777778,279
MSC02,MSC07,mem,mixed,0.8,279
MSC05,MSC02,mem,mixed,0.8214285714285714,279
MSC05,MSC06,mem,mixed,0.8777777777777777,279
MSC05,MSC07,mem,mixed,0.7099999999999999,279
MSC06,MSC02,mem,mixed,0.7936507936507936,279
MSC06,MSC05,mem,mixed,0.7839506172839505,279
MSC06,MSC07,mem,mixed,0.6277777777777778,279
MSC07,MSC02,mem,mixed,0.6714285714285715,279
MSC07,MSC05,mem,mixed,0.8111111111111111,279
MSC07,MSC06,mem,mixed,0.6833333333333333,279
MSC02,MSC05,mem,mixed,0.9222222222222223,279
MSC02,MSC06,mem,mixed,0.9277777777777778,279
MSC02,MSC07,mem,mixed,0.8,279
MSC05,MSC02,mem,mixed,0.8214285714285714,279
MSC05,MSC06,mem,mixed,0.8777777777777777,279
MSC05,MSC07,mem,mixed,0.7099999999999999,279
MSC06,MSC02,mem,mixed,0.7936507936507936,279
MSC06,MSC05,mem,mixed,0.7839506172839505,279
MSC06,MSC07,mem,mixed,0.6277777777777778,279
MSC07,MSC02,mem,mixed,0.6714285714285715,279
MSC07,MSC05,mem,mixed,0.8111111111111111,279
MSC07,MSC06,mem,mixed,0.6833333333333333,279
MSC02,MSC05,mem,mixed,0.9277777777777778,280
MSC02,MSC06,mem,mixed,0.9277777777777778,280
MSC02,MSC07,mem,mixed,0.805,280
MSC05,MSC02,mem,mixed,0.8214285714285714,280
MSC05,MSC06,mem,mixed,0.8666666666666666,280
MSC05,MSC07,mem,mixed,0.7049999999999998,280
MSC06,MSC02,mem,mixed,0.7777777777777777,280
MSC06,MSC05,mem,mixed,0.7901234567901234,280
MSC06,MSC07,mem,mixed,0.6277777777777778,280
MSC07,MSC02,mem,mixed,0.6714285714285715,280
MSC07,MSC05,mem,mixed,0.8166666666666667,280
MSC07,MSC06,mem,mixed,0.6833333333333333,280
MSC02,MSC05,mem,mixed,0.9277777777777778,280
MSC02,MSC06,mem,mixed,0.9277777777777778,280
MSC02,MSC07,mem,mixed,0.805,280
MSC05,MSC02,mem,mixed,0.8214285714285714,280
MSC05,MSC06,mem,mixed,0.8666666666666666,280
MSC05,MSC07,mem,mixed,0.7049999999999998,280
MSC06,MSC02,mem,mixed,0.7777777777777777,280
MSC06,MSC05,mem,mixed,0.7901234567901234,280
MSC06,MSC07,mem,mixed,0.6277777777777778,280
MSC07,MSC02,mem,mixed,0.6714285714285715,280
MSC07,MSC05,mem,mixed,0.8166666666666667,280
MSC07,MSC06,mem,mixed,0.6833333333333333,280
MSC02,MSC05,mem,mixed,0.9277777777777778,281
MSC02,MSC06,mem,mixed,0.9222222222222222,281
MSC02,MSC07,mem,mixed,0.8,281
MSC05,MSC02,mem,mixed,0.8285714285714285,281
MSC05,MSC06,mem,mixed,0.861111111111111,281
MSC05,MSC07,mem,mixed,0.695,281
MSC06,MSC02,mem,mixed,0.7619047619047619,281
MSC06,MSC05,mem,mixed,0.7962962962962962,281
MSC06,MSC07,mem,mixed,0.6277777777777778,281
MSC07,MSC02,mem,mixed,0.6785714285714286,281
MSC07,MSC05,mem,mixed,0.8166666666666667,281
MSC07,MSC06,mem,mixed,0.6888888888888889,281
MSC02,MSC05,mem,mixed,0.9277777777777778,281
MSC02,MSC06,mem,mixed,0.9222222222222222,281
MSC02,MSC07,mem,mixed,0.8,281
MSC05,MSC02,mem,mixed,0.8285714285714285,281
MSC05,MSC06,mem,mixed,0.861111111111111,281
MSC05,MSC07,mem,mixed,0.695,281
MSC06,MSC02,mem,mixed,0.7619047619047619,281
MSC06,MSC05,mem,mixed,0.7962962962962962,281
MSC06,MSC07,mem,mixed,0.6277777777777778,281
MSC07,MSC02,mem,mixed,0.6785714285714286,281
MSC07,MSC05,mem,mixed,0.8166666666666667,281
MSC07,MSC06,mem,mixed,0.6888888888888889,281
MSC02,MSC05,mem,mixed,0.9111111111111112,282
MSC02,MSC06,mem,mixed,0.9222222222222222,282
MSC02,MSC07,mem,mixed,0.7949999999999999,282
MSC05,MSC02,mem,mixed,0.9083333333333332,282
MSC05,MSC06,mem,mixed,0.8666666666666666,282
MSC05,MSC07,mem,mixed,0.695,282
MSC06,MSC02,mem,mixed,0.7407407407407408,282
MSC06,MSC05,mem,mixed,0.8086419753086419,282
MSC06,MSC07,mem,mixed,0.6222222222222222,282
MSC07,MSC02,mem,mixed,0.6666666666666667,282
MSC07,MSC05,mem,mixed,0.8222222222222222,282
MSC07,MSC06,mem,mixed,0.6888888888888889,282
MSC02,MSC05,mem,mixed,0.9111111111111112,282
MSC02,MSC06,mem,mixed,0.9222222222222222,282
MSC02,MSC07,mem,mixed,0.7949999999999999,282
MSC05,MSC02,mem,mixed,0.9083333333333332,282
MSC05,MSC06,mem,mixed,0.8666666666666666,282
MSC05,MSC07,mem,mixed,0.695,282
MSC06,MSC02,mem,mixed,0.7407407407407408,282
MSC06,MSC05,mem,mixed,0.8086419753086419,282
MSC06,MSC07,mem,mixed,0.6222222222222222,282
MSC07,MSC02,mem,mixed,0.6666666666666667,282
MSC07,MSC05,mem,mixed,0.8222222222222222,282
