train_task,test_task,sub,acc,features,Null_Network
motor,mem,MSC07,0.5349999999999999,4620,fp
mem,semantic,MSC07,0.9150000000000003,4620,fp
mem,glass,MSC07,0.9850000000000001,4620,fp
mem,motor,MSC07,0.8399999999999999,4620,fp
semantic,glass,MSC10,0.9749999999999999,4620,fp
semantic,motor,MSC10,0.7150000000000001,4620,fp
semantic,mem,MSC10,0.8400000000000001,4620,fp
glass,semantic,MSC10,0.8900000000000002,4620,fp
glass,motor,MSC10,0.8950000000000001,4620,fp
glass,mem,MSC10,0.9,4620,fp
motor,semantic,MSC10,0.6599999999999999,4620,fp
motor,glass,MSC10,0.86,4620,fp
motor,mem,MSC10,0.7350000000000001,4620,fp
mem,semantic,MSC10,0.9,4620,fp
mem,glass,MSC10,0.8949999999999999,4620,fp
mem,motor,MSC10,0.9150000000000003,4620,fp
semantic,glass,MSC01,0.875,4620,fp
semantic,motor,MSC01,0.755,4620,fp
semantic,mem,MSC01,0.7100000000000001,4620,fp
glass,semantic,MSC01,0.95,4620,fp
glass,motor,MSC01,0.9349999999999999,4620,fp
glass,mem,MSC01,0.825,4620,fp
motor,semantic,MSC01,0.9100000000000001,4620,fp
motor,glass,MSC01,0.945,4620,fp
motor,mem,MSC01,0.6700000000000002,4620,fp
mem,semantic,MSC01,0.9949999999999999,4620,fp
mem,glass,MSC01,1.0,4620,fp
mem,motor,MSC01,0.9949999999999999,4620,fp
semantic,glass,MSC02,0.6500000000000001,4620,fp
semantic,motor,MSC02,0.51,4620,fp
semantic,mem,MSC02,0.5,4620,fp
glass,semantic,MSC02,0.8800000000000001,4620,fp
glass,motor,MSC02,0.62,4620,fp
glass,mem,MSC02,0.725,4620,fp
motor,semantic,MSC02,0.5,4620,fp
motor,glass,MSC02,0.5449999999999999,4620,fp
motor,mem,MSC02,0.5,4620,fp
mem,semantic,MSC02,0.8249999999999998,4620,fp
mem,glass,MSC02,0.8700000000000001,4620,fp
mem,motor,MSC02,0.7899999999999999,4620,fp
semantic,glass,MSC03,0.765,4620,fp
semantic,motor,MSC03,0.7899999999999999,4620,fp
semantic,mem,MSC03,0.7000000000000001,4620,fp
glass,semantic,MSC03,0.89,4620,fp
glass,motor,MSC03,0.95,4620,fp
glass,mem,MSC03,0.7,4620,fp
motor,semantic,MSC03,0.68,4620,fp
motor,glass,MSC03,0.765,4620,fp
motor,mem,MSC03,0.6649999999999999,4620,fp
mem,semantic,MSC03,0.8499999999999999,4620,fp
mem,glass,MSC03,0.77,4620,fp
mem,motor,MSC03,0.975,4620,fp
semantic,glass,MSC04,0.8299999999999998,4620,fp
semantic,motor,MSC04,0.5549999999999999,4620,fp
semantic,mem,MSC04,0.8149999999999998,4620,fp
glass,semantic,MSC04,0.9550000000000001,4620,fp
glass,motor,MSC04,0.9349999999999999,4620,fp
glass,mem,MSC04,0.905,4620,fp
motor,semantic,MSC04,0.6700000000000002,4620,fp
motor,glass,MSC04,0.9250000000000002,4620,fp
motor,mem,MSC04,0.745,4620,fp
mem,semantic,MSC04,0.95,4620,fp
mem,glass,MSC04,0.97,4620,fp
mem,motor,MSC04,0.89,4620,fp
semantic,glass,MSC05,0.89,4620,fp
semantic,motor,MSC05,0.755,4620,fp
semantic,mem,MSC05,0.9350000000000002,4620,fp
glass,semantic,MSC05,0.985,4620,fp
glass,motor,MSC05,0.9000000000000001,4620,fp
glass,mem,MSC05,0.99,4620,fp
motor,semantic,MSC05,0.755,4620,fp
motor,glass,MSC05,0.8049999999999999,4620,fp
motor,mem,MSC05,0.9800000000000001,4620,fp
mem,semantic,MSC05,0.9800000000000001,4620,fp
mem,glass,MSC05,0.9800000000000001,4620,fp
mem,motor,MSC05,1.0,4620,fp
semantic,glass,MSC06,0.7777777777777778,4620,fp
semantic,motor,MSC06,0.8450000000000001,4620,fp
semantic,mem,MSC06,0.905,4620,fp
glass,semantic,MSC06,0.9055555555555556,4620,fp
glass,motor,MSC06,0.8277777777777777,4620,fp
glass,mem,MSC06,0.9166666666666666,4620,fp
motor,semantic,MSC06,0.755,4620,fp
motor,glass,MSC06,0.5722222222222222,4620,fp
motor,mem,MSC06,0.765,4620,fp
mem,semantic,MSC06,0.945,4620,fp
mem,glass,MSC06,0.7888888888888889,4620,fp
mem,motor,MSC06,0.9949999999999999,4620,fp
semantic,glass,MSC07,0.925,4620,fp
semantic,motor,MSC07,0.5499999999999999,4620,fp
semantic,mem,MSC07,0.7100000000000001,4620,fp
glass,semantic,MSC07,1.0,4620,fp
glass,motor,MSC07,0.6050000000000001,4620,fp
glass,mem,MSC07,0.8099999999999999,4620,fp
motor,semantic,MSC07,0.5499999999999999,4620,fp
motor,glass,MSC07,0.5549999999999999,4620,fp
motor,mem,MSC07,0.5499999999999999,4620,fp
mem,semantic,MSC07,0.9,4620,fp
mem,glass,MSC07,0.945,4620,fp
mem,motor,MSC07,0.825,4620,fp
semantic,glass,MSC10,0.9500000000000002,4620,fp
semantic,motor,MSC10,0.7100000000000002,4620,fp
semantic,mem,MSC10,0.875,4620,fp
glass,semantic,MSC10,0.9299999999999999,4620,fp
glass,motor,MSC10,0.9649999999999999,4620,fp
glass,mem,MSC10,0.905,4620,fp
motor,semantic,MSC10,0.605,4620,fp
motor,glass,MSC10,0.8099999999999999,4620,fp
motor,mem,MSC10,0.6950000000000001,4620,fp
mem,semantic,MSC10,0.9,4620,fp
mem,glass,MSC10,0.8699999999999999,4620,fp
mem,motor,MSC10,0.8950000000000001,4620,fp
semantic,glass,MSC01,0.8950000000000001,4620,fp
semantic,motor,MSC01,0.7999999999999999,4620,fp
semantic,mem,MSC01,0.745,4620,fp
glass,semantic,MSC01,0.9299999999999999,4620,fp
glass,motor,MSC01,0.985,4620,fp
glass,mem,MSC01,0.8249999999999998,4620,fp
motor,semantic,MSC01,0.905,4620,fp
motor,glass,MSC01,0.9200000000000002,4620,fp
motor,mem,MSC01,0.655,4620,fp
mem,semantic,MSC01,1.0,4620,fp
mem,glass,MSC01,0.9800000000000001,4620,fp
mem,motor,MSC01,0.985,4620,fp
semantic,glass,MSC02,0.685,4620,fp
semantic,motor,MSC02,0.5,4620,fp
semantic,mem,MSC02,0.5149999999999999,4620,fp
glass,semantic,MSC02,0.9099999999999999,4620,fp
glass,motor,MSC02,0.7000000000000001,4620,fp
glass,mem,MSC02,0.8299999999999998,4620,fp
motor,semantic,MSC02,0.5399999999999999,4620,fp
motor,glass,MSC02,0.55,4620,fp
motor,mem,MSC02,0.5,4620,fp
mem,semantic,MSC02,0.89,4620,fp
mem,glass,MSC02,0.8349999999999997,4620,fp
mem,motor,MSC02,0.75,4620,fp
semantic,glass,MSC03,0.77,4620,fp
semantic,motor,MSC03,0.845,4620,fp
semantic,mem,MSC03,0.7300000000000001,4620,fp
glass,semantic,MSC03,0.825,4620,fp
glass,motor,MSC03,0.95,4620,fp
glass,mem,MSC03,0.7000000000000001,4620,fp
motor,semantic,MSC03,0.6500000000000001,4620,fp
motor,glass,MSC03,0.79,4620,fp
motor,mem,MSC03,0.65,4620,fp
mem,semantic,MSC03,0.8249999999999998,4620,fp
mem,glass,MSC03,0.645,4620,fp
mem,motor,MSC03,0.9100000000000001,4620,fp
semantic,glass,MSC04,0.7699999999999999,4620,fp
semantic,motor,MSC04,0.5349999999999999,4620,fp
semantic,mem,MSC04,0.9000000000000001,4620,fp
glass,semantic,MSC04,0.9949999999999999,4620,fp
glass,motor,MSC04,0.9400000000000001,4620,fp
glass,mem,MSC04,0.945,4620,fp
motor,semantic,MSC04,0.9,4620,fp
motor,glass,MSC04,0.99,4620,fp
motor,mem,MSC04,0.7150000000000001,4620,fp
mem,semantic,MSC04,0.975,4620,fp
mem,glass,MSC04,1.0,4620,fp
mem,motor,MSC04,0.9549999999999998,4620,fp
semantic,glass,MSC05,0.89,4620,fp
semantic,motor,MSC05,0.8299999999999998,4620,fp
semantic,mem,MSC05,0.925,4620,fp
glass,semantic,MSC05,0.9800000000000001,4620,fp
glass,motor,MSC05,0.9000000000000001,4620,fp
glass,mem,MSC05,0.9949999999999999,4620,fp
motor,semantic,MSC05,0.68,4620,fp
motor,glass,MSC05,0.8049999999999999,4620,fp
motor,mem,MSC05,0.9399999999999998,4620,fp
mem,semantic,MSC05,0.9800000000000001,4620,fp
mem,glass,MSC05,0.885,4620,fp
mem,motor,MSC05,1.0,4620,fp
semantic,glass,MSC06,0.7777777777777778,4620,fp
semantic,motor,MSC06,0.7250000000000001,4620,fp
semantic,mem,MSC06,0.985,4620,fp
glass,semantic,MSC06,0.9166666666666666,4620,fp
glass,motor,MSC06,0.8055555555555556,4620,fp
glass,mem,MSC06,0.9222222222222223,4620,fp
motor,semantic,MSC06,0.78,4620,fp
motor,glass,MSC06,0.6555555555555556,4620,fp
motor,mem,MSC06,0.745,4620,fp
mem,semantic,MSC06,0.9349999999999999,4620,fp
mem,glass,MSC06,0.8388888888888888,4620,fp
mem,motor,MSC06,0.945,4620,fp
semantic,glass,MSC07,0.925,4620,fp
semantic,motor,MSC07,0.575,4620,fp
semantic,mem,MSC07,0.7150000000000001,4620,fp
glass,semantic,MSC07,0.9949999999999999,4620,fp
glass,motor,MSC07,0.655,4620,fp
glass,mem,MSC07,0.8249999999999998,4620,fp
motor,semantic,MSC07,0.5449999999999999,4620,fp
motor,glass,MSC07,0.5599999999999998,4620,fp
motor,mem,MSC07,0.53,4620,fp
mem,semantic,MSC07,0.8099999999999999,4620,fp
mem,glass,MSC07,0.9949999999999999,4620,fp
mem,motor,MSC07,0.8099999999999999,4620,fp
semantic,glass,MSC10,0.915,4620,fp
semantic,motor,MSC10,0.74,4620,fp
semantic,mem,MSC10,0.9000000000000001,4620,fp
glass,semantic,MSC10,0.8950000000000001,4620,fp
glass,motor,MSC10,0.8499999999999999,4620,fp
glass,mem,MSC10,0.885,4620,fp
motor,semantic,MSC10,0.5899999999999999,4620,fp
motor,glass,MSC10,0.6299999999999999,4620,fp
motor,mem,MSC10,0.75,4620,fp
mem,semantic,MSC10,0.8950000000000001,4620,fp
mem,glass,MSC10,0.8800000000000001,4620,fp
mem,motor,MSC10,0.885,4620,fp
semantic,glass,MSC01,0.8950000000000001,4620,fp
semantic,motor,MSC01,0.8950000000000001,4620,fp
semantic,mem,MSC01,0.7000000000000001,4620,fp
glass,semantic,MSC01,0.95,4620,fp
glass,motor,MSC01,0.95,4620,fp
glass,mem,MSC01,0.845,4620,fp
motor,semantic,MSC01,0.9100000000000001,4620,fp
motor,glass,MSC01,0.8350000000000002,4620,fp
motor,mem,MSC01,0.645,4620,fp
mem,semantic,MSC01,0.9949999999999999,4620,fp
mem,glass,MSC01,0.9650000000000001,4620,fp
mem,motor,MSC01,1.0,4620,fp
semantic,glass,MSC02,0.6950000000000001,4620,fp
semantic,motor,MSC02,0.53,4620,fp
semantic,mem,MSC02,0.5,4620,fp
glass,semantic,MSC02,0.9000000000000001,4620,fp
glass,motor,MSC02,0.5599999999999998,4620,fp
glass,mem,MSC02,0.7849999999999999,4620,fp
motor,semantic,MSC02,0.51,4620,fp
motor,glass,MSC02,0.51,4620,fp
motor,mem,MSC02,0.5,4620,fp
mem,semantic,MSC02,0.835,4620,fp
mem,glass,MSC02,0.8299999999999998,4620,fp
mem,motor,MSC02,0.76,4620,fp
semantic,glass,MSC03,0.735,4620,fp
semantic,motor,MSC03,0.745,4620,fp
semantic,mem,MSC03,0.7150000000000001,4620,fp
glass,semantic,MSC03,0.835,4620,fp
glass,motor,MSC03,0.9549999999999998,4620,fp
glass,mem,MSC03,0.66,4620,fp
motor,semantic,MSC03,0.53,4620,fp
motor,glass,MSC03,0.74,4620,fp
motor,mem,MSC03,0.6399999999999999,4620,fp
mem,semantic,MSC03,0.7849999999999999,4620,fp
mem,glass,MSC03,0.6199999999999999,4620,fp
mem,motor,MSC03,0.9650000000000001,4620,fp
semantic,glass,MSC04,0.8299999999999998,4620,fp
semantic,motor,MSC04,0.58,4620,fp
semantic,mem,MSC04,0.8299999999999998,4620,fp
glass,semantic,MSC04,0.9200000000000002,4620,fp
glass,motor,MSC04,0.845,4620,fp
glass,mem,MSC04,0.9400000000000001,4620,fp
motor,semantic,MSC04,0.6249999999999999,4620,fp
motor,glass,MSC04,0.915,4620,fp
motor,mem,MSC04,0.8300000000000001,4620,fp
mem,semantic,MSC04,0.925,4620,fp
mem,glass,MSC04,0.945,4620,fp
mem,motor,MSC04,0.8400000000000001,4620,fp
semantic,glass,MSC05,0.9000000000000001,4620,fp
semantic,motor,MSC05,0.8049999999999999,4620,fp
semantic,mem,MSC05,0.9499999999999998,4620,fp
glass,semantic,MSC05,0.9450000000000001,4620,fp
glass,motor,MSC05,0.915,4620,fp
glass,mem,MSC05,0.9850000000000001,4620,fp
motor,semantic,MSC05,0.5899999999999999,4620,fp
motor,glass,MSC05,0.72,4620,fp
motor,mem,MSC05,0.9549999999999998,4620,fp
mem,semantic,MSC05,0.86,4620,fp
mem,glass,MSC05,0.89,4620,fp
mem,motor,MSC05,1.0,4620,fp
semantic,glass,MSC06,0.7444444444444445,4620,fp
semantic,motor,MSC06,0.8299999999999998,4620,fp
semantic,mem,MSC06,0.85,4620,fp
glass,semantic,MSC06,0.9055555555555556,4620,fp
glass,motor,MSC06,0.7222222222222221,4620,fp
glass,mem,MSC06,0.9666666666666666,4620,fp
motor,semantic,MSC06,0.75,4620,fp
motor,glass,MSC06,0.6888888888888889,4620,fp
motor,mem,MSC06,0.7699999999999999,4620,fp
mem,semantic,MSC06,0.905,4620,fp
mem,glass,MSC06,0.9111111111111112,4620,fp
mem,motor,MSC06,0.9400000000000001,4620,fp
semantic,glass,MSC07,0.945,4620,fp
semantic,motor,MSC07,0.5499999999999999,4620,fp
semantic,mem,MSC07,0.7050000000000001,4620,fp
glass,semantic,MSC07,0.9949999999999999,4620,fp
glass,motor,MSC07,0.6350000000000001,4620,fp
glass,mem,MSC07,0.7999999999999999,4620,fp
motor,semantic,MSC07,0.5499999999999999,4620,fp
motor,glass,MSC07,0.515,4620,fp
motor,mem,MSC07,0.5549999999999999,4620,fp
mem,semantic,MSC07,0.905,4620,fp
mem,glass,MSC07,0.925,4620,fp
mem,motor,MSC07,0.82,4620,fp
semantic,glass,MSC10,0.915,4620,fp
semantic,motor,MSC10,0.66,4620,fp
semantic,mem,MSC10,0.8850000000000001,4620,fp
glass,semantic,MSC10,0.925,4620,fp
glass,motor,MSC10,0.9400000000000001,4620,fp
glass,mem,MSC10,0.9099999999999999,4620,fp
motor,semantic,MSC10,0.5549999999999999,4620,fp
motor,glass,MSC10,0.645,4620,fp
motor,mem,MSC10,0.7,4620,fp
mem,semantic,MSC10,0.89,4620,fp
mem,glass,MSC10,0.8900000000000002,4620,fp
mem,motor,MSC10,0.915,4620,fp
semantic,glass,MSC01,0.9000000000000001,5264,dan
semantic,motor,MSC01,0.7949999999999998,5264,dan
semantic,mem,MSC01,0.655,5264,dan
glass,semantic,MSC01,0.95,5264,dan
glass,motor,MSC01,0.9300000000000003,5264,dan
glass,mem,MSC01,0.8499999999999999,5264,dan
motor,semantic,MSC01,0.8850000000000001,5264,dan
motor,glass,MSC01,0.8800000000000001,5264,dan
motor,mem,MSC01,0.6600000000000001,5264,dan
mem,semantic,MSC01,1.0,5264,dan
mem,glass,MSC01,0.9800000000000001,5264,dan
mem,motor,MSC01,0.99,5264,dan
semantic,glass,MSC02,0.6950000000000001,5264,dan
semantic,motor,MSC02,0.48500000000000004,5264,dan
semantic,mem,MSC02,0.5349999999999999,5264,dan
glass,semantic,MSC02,0.925,5264,dan
glass,motor,MSC02,0.5599999999999998,5264,dan
glass,mem,MSC02,0.7349999999999999,5264,dan
motor,semantic,MSC02,0.53,5264,dan
motor,glass,MSC02,0.5549999999999999,5264,dan
motor,mem,MSC02,0.5,5264,dan
mem,semantic,MSC02,0.8700000000000001,5264,dan
mem,glass,MSC02,0.8049999999999999,5264,dan
mem,motor,MSC02,0.5849999999999999,5264,dan
semantic,glass,MSC03,0.8399999999999999,5264,dan
semantic,motor,MSC03,0.865,5264,dan
semantic,mem,MSC03,0.685,5264,dan
glass,semantic,MSC03,0.915,5264,dan
glass,motor,MSC03,0.96,5264,dan
glass,mem,MSC03,0.715,5264,dan
motor,semantic,MSC03,0.5349999999999999,5264,dan
motor,glass,MSC03,0.6249999999999999,5264,dan
motor,mem,MSC03,0.6199999999999999,5264,dan
mem,semantic,MSC03,0.77,5264,dan
mem,glass,MSC03,0.6250000000000001,5264,dan
mem,motor,MSC03,0.9000000000000001,5264,dan
semantic,glass,MSC04,0.8349999999999997,5264,dan
semantic,motor,MSC04,0.605,5264,dan
semantic,mem,MSC04,0.875,5264,dan
glass,semantic,MSC04,0.975,5264,dan
glass,motor,MSC04,0.925,5264,dan
glass,mem,MSC04,0.945,5264,dan
motor,semantic,MSC04,0.7350000000000001,5264,dan
motor,glass,MSC04,0.89,5264,dan
motor,mem,MSC04,0.8850000000000001,5264,dan
mem,semantic,MSC04,0.945,5264,dan
mem,glass,MSC04,0.9149999999999998,5264,dan
mem,motor,MSC04,0.925,5264,dan
semantic,glass,MSC05,0.8550000000000001,5264,dan
semantic,motor,MSC05,0.7999999999999999,5264,dan
semantic,mem,MSC05,0.825,5264,dan
glass,semantic,MSC05,0.99,5264,dan
glass,motor,MSC05,0.875,5264,dan
glass,mem,MSC05,0.9949999999999999,5264,dan
motor,semantic,MSC05,0.74,5264,dan
motor,glass,MSC05,0.7899999999999999,5264,dan
motor,mem,MSC05,0.99,5264,dan
mem,semantic,MSC05,0.845,5264,dan
mem,glass,MSC05,0.89,5264,dan
mem,motor,MSC05,1.0,5264,dan
semantic,glass,MSC06,0.7722222222222221,5264,dan
semantic,motor,MSC06,0.6900000000000002,5264,dan
semantic,mem,MSC06,0.9200000000000002,5264,dan
glass,semantic,MSC06,0.9055555555555556,5264,dan
glass,motor,MSC06,0.9055555555555556,5264,dan
glass,mem,MSC06,0.938888888888889,5264,dan
motor,semantic,MSC06,0.6599999999999999,5264,dan
motor,glass,MSC06,0.5666666666666667,5264,dan
motor,mem,MSC06,0.82,5264,dan
mem,semantic,MSC06,0.8700000000000001,5264,dan
mem,glass,MSC06,0.8722222222222223,5264,dan
mem,motor,MSC06,0.9949999999999999,5264,dan
semantic,glass,MSC07,0.945,5264,dan
semantic,motor,MSC07,0.5499999999999999,5264,dan
semantic,mem,MSC07,0.645,5264,dan
glass,semantic,MSC07,0.9949999999999999,5264,dan
glass,motor,MSC07,0.5549999999999999,5264,dan
glass,mem,MSC07,0.8099999999999999,5264,dan
motor,semantic,MSC07,0.575,5264,dan
motor,glass,MSC07,0.5299999999999999,5264,dan
motor,mem,MSC07,0.51,5264,dan
mem,semantic,MSC07,0.97,5264,dan
mem,glass,MSC07,0.915,5264,dan
mem,motor,MSC07,0.7050000000000001,5264,dan
semantic,glass,MSC10,0.89,5264,dan
semantic,motor,MSC10,0.6649999999999999,5264,dan
semantic,mem,MSC10,0.8550000000000001,5264,dan
glass,semantic,MSC10,0.9349999999999999,5264,dan
glass,motor,MSC10,0.89,5264,dan
glass,mem,MSC10,0.8649999999999999,5264,dan
motor,semantic,MSC10,0.64,5264,dan
motor,glass,MSC10,0.695,5264,dan
motor,mem,MSC10,0.8099999999999999,5264,dan
mem,semantic,MSC10,0.8649999999999999,5264,dan
mem,glass,MSC10,0.8950000000000001,5264,dan
mem,motor,MSC10,0.9000000000000001,5264,dan
semantic,glass,MSC01,0.8950000000000001,5264,dan
semantic,motor,MSC01,0.835,5264,dan
semantic,mem,MSC01,0.665,5264,dan
glass,semantic,MSC01,0.945,5264,dan
glass,motor,MSC01,0.9400000000000001,5264,dan
glass,mem,MSC01,0.825,5264,dan
motor,semantic,MSC01,0.945,5264,dan
motor,glass,MSC01,0.845,5264,dan
motor,mem,MSC01,0.6450000000000001,5264,dan
mem,semantic,MSC01,0.9949999999999999,5264,dan
mem,glass,MSC01,0.9400000000000001,5264,dan
mem,motor,MSC01,0.9450000000000001,5264,dan
semantic,glass,MSC02,0.6699999999999999,5264,dan
semantic,motor,MSC02,0.5,5264,dan
semantic,mem,MSC02,0.5399999999999999,5264,dan
glass,semantic,MSC02,0.865,5264,dan
glass,motor,MSC02,0.635,5264,dan
glass,mem,MSC02,0.5850000000000001,5264,dan
motor,semantic,MSC02,0.5549999999999999,5264,dan
motor,glass,MSC02,0.5349999999999999,5264,dan
motor,mem,MSC02,0.5,5264,dan
mem,semantic,MSC02,0.9199999999999999,5264,dan
mem,glass,MSC02,0.8950000000000001,5264,dan
mem,motor,MSC02,0.7799999999999999,5264,dan
semantic,glass,MSC03,0.7899999999999999,5264,dan
semantic,motor,MSC03,0.825,5264,dan
semantic,mem,MSC03,0.735,5264,dan
glass,semantic,MSC03,0.8700000000000001,5264,dan
glass,motor,MSC03,0.97,5264,dan
glass,mem,MSC03,0.6850000000000002,5264,dan
motor,semantic,MSC03,0.5249999999999999,5264,dan
motor,glass,MSC03,0.655,5264,dan
motor,mem,MSC03,0.6850000000000002,5264,dan
mem,semantic,MSC03,0.825,5264,dan
mem,glass,MSC03,0.66,5264,dan
mem,motor,MSC03,0.975,5264,dan
semantic,glass,MSC04,0.8549999999999999,5264,dan
semantic,motor,MSC04,0.605,5264,dan
semantic,mem,MSC04,0.7649999999999999,5264,dan
glass,semantic,MSC04,0.99,5264,dan
glass,motor,MSC04,0.885,5264,dan
glass,mem,MSC04,0.915,5264,dan
motor,semantic,MSC04,0.7550000000000001,5264,dan
motor,glass,MSC04,0.8699999999999999,5264,dan
motor,mem,MSC04,0.7,5264,dan
mem,semantic,MSC04,0.97,5264,dan
mem,glass,MSC04,0.95,5264,dan
mem,motor,MSC04,0.9200000000000002,5264,dan
semantic,glass,MSC05,0.8950000000000001,5264,dan
semantic,motor,MSC05,0.785,5264,dan
semantic,mem,MSC05,0.9799999999999999,5264,dan
glass,semantic,MSC05,0.985,5264,dan
glass,motor,MSC05,0.89,5264,dan
glass,mem,MSC05,0.97,5264,dan
motor,semantic,MSC05,0.745,5264,dan
motor,glass,MSC05,0.8049999999999999,5264,dan
motor,mem,MSC05,0.925,5264,dan
mem,semantic,MSC05,0.89,5264,dan
mem,glass,MSC05,0.95,5264,dan
mem,motor,MSC05,0.9949999999999999,5264,dan
semantic,glass,MSC06,0.7722222222222221,5264,dan
semantic,motor,MSC06,0.865,5264,dan
semantic,mem,MSC06,0.825,5264,dan
glass,semantic,MSC06,0.9500000000000001,5264,dan
glass,motor,MSC06,0.6666666666666667,5264,dan
glass,mem,MSC06,0.8666666666666667,5264,dan
motor,semantic,MSC06,0.74,5264,dan
motor,glass,MSC06,0.5611111111111111,5264,dan
motor,mem,MSC06,0.7100000000000001,5264,dan
mem,semantic,MSC06,0.89,5264,dan
mem,glass,MSC06,0.8333333333333333,5264,dan
mem,motor,MSC06,0.8800000000000001,5264,dan
semantic,glass,MSC07,0.905,5264,dan
semantic,motor,MSC07,0.5499999999999999,5264,dan
semantic,mem,MSC07,0.59,5264,dan
glass,semantic,MSC07,0.99,5264,dan
glass,motor,MSC07,0.6,5264,dan
glass,mem,MSC07,0.745,5264,dan
motor,semantic,MSC07,0.5599999999999999,5264,dan
motor,glass,MSC07,0.51,5264,dan
motor,mem,MSC07,0.5199999999999999,5264,dan
mem,semantic,MSC07,0.865,5264,dan
mem,glass,MSC07,0.99,5264,dan
mem,motor,MSC07,0.835,5264,dan
semantic,glass,MSC10,0.8800000000000001,5264,dan
semantic,motor,MSC10,0.6800000000000002,5264,dan
semantic,mem,MSC10,0.885,5264,dan
glass,semantic,MSC10,0.9000000000000001,5264,dan
glass,motor,MSC10,0.9000000000000001,5264,dan
glass,mem,MSC10,0.93,5264,dan
motor,semantic,MSC10,0.625,5264,dan
motor,glass,MSC10,0.6799999999999999,5264,dan
motor,mem,MSC10,0.68,5264,dan
mem,semantic,MSC10,0.9400000000000001,5264,dan
mem,glass,MSC10,0.8499999999999999,5264,dan
mem,motor,MSC10,0.905,5264,dan
semantic,glass,MSC01,0.8549999999999999,5264,dan
semantic,motor,MSC01,0.8549999999999999,5264,dan
semantic,mem,MSC01,0.6950000000000001,5264,dan
glass,semantic,MSC01,0.95,5264,dan
glass,motor,MSC01,0.9649999999999999,5264,dan
glass,mem,MSC01,0.8399999999999999,5264,dan
motor,semantic,MSC01,0.945,5264,dan
motor,glass,MSC01,0.8800000000000001,5264,dan
motor,mem,MSC01,0.66,5264,dan
mem,semantic,MSC01,1.0,5264,dan
mem,glass,MSC01,0.9550000000000001,5264,dan
mem,motor,MSC01,1.0,5264,dan
semantic,glass,MSC02,0.6900000000000001,5264,dan
semantic,motor,MSC02,0.5,5264,dan
semantic,mem,MSC02,0.57,5264,dan
glass,semantic,MSC02,0.8850000000000001,5264,dan
glass,motor,MSC02,0.59,5264,dan
glass,mem,MSC02,0.59,5264,dan
motor,semantic,MSC02,0.575,5264,dan
motor,glass,MSC02,0.5,5264,dan
motor,mem,MSC02,0.5,5264,dan
mem,semantic,MSC02,0.8800000000000002,5264,dan
mem,glass,MSC02,0.8150000000000001,5264,dan
mem,motor,MSC02,0.5549999999999999,5264,dan
semantic,glass,MSC03,0.655,5264,dan
semantic,motor,MSC03,0.67,5264,dan
semantic,mem,MSC03,0.7449999999999999,5264,dan
glass,semantic,MSC03,0.7899999999999999,5264,dan
glass,motor,MSC03,0.9400000000000001,5264,dan
glass,mem,MSC03,0.6799999999999999,5264,dan
motor,semantic,MSC03,0.525,5264,dan
motor,glass,MSC03,0.7300000000000001,5264,dan
motor,mem,MSC03,0.59,5264,dan
mem,semantic,MSC03,0.7699999999999999,5264,dan
mem,glass,MSC03,0.605,5264,dan
mem,motor,MSC03,0.8300000000000001,5264,dan
semantic,glass,MSC04,0.825,5264,dan
semantic,motor,MSC04,0.585,5264,dan
semantic,mem,MSC04,0.78,5264,dan
glass,semantic,MSC04,1.0,5264,dan
glass,motor,MSC04,0.93,5264,dan
glass,mem,MSC04,0.8800000000000001,5264,dan
motor,semantic,MSC04,0.8149999999999998,5264,dan
motor,glass,MSC04,0.915,5264,dan
motor,mem,MSC04,0.61,5264,dan
mem,semantic,MSC04,0.9399999999999998,5264,dan
mem,glass,MSC04,0.96,5264,dan
mem,motor,MSC04,0.8800000000000001,5264,dan
semantic,glass,MSC05,0.89,5264,dan
semantic,motor,MSC05,0.7250000000000001,5264,dan
semantic,mem,MSC05,0.9650000000000001,5264,dan
glass,semantic,MSC05,0.9400000000000001,5264,dan
glass,motor,MSC05,0.8950000000000001,5264,dan
glass,mem,MSC05,0.96,5264,dan
motor,semantic,MSC05,0.6300000000000001,5264,dan
motor,glass,MSC05,0.775,5264,dan
motor,mem,MSC05,0.975,5264,dan
mem,semantic,MSC05,0.885,5264,dan
mem,glass,MSC05,0.9,5264,dan
mem,motor,MSC05,1.0,5264,dan
semantic,glass,MSC06,0.7888888888888889,5264,dan
semantic,motor,MSC06,0.6799999999999999,5264,dan
semantic,mem,MSC06,0.9250000000000002,5264,dan
glass,semantic,MSC06,0.8888888888888888,5264,dan
glass,motor,MSC06,0.7611111111111112,5264,dan
glass,mem,MSC06,0.8999999999999999,5264,dan
motor,semantic,MSC06,0.8049999999999999,5264,dan
