train_task,test_task,sub,acc,features
glass,motor,MSC10,0.875,29079
glass,mem,MSC10,0.8499999999999999,29079
motor,semantic,MSC10,0.63,29079
motor,glass,MSC10,0.6449999999999999,29079
motor,mem,MSC10,0.76,29079
mem,semantic,MSC10,0.865,29079
mem,glass,MSC10,0.9099999999999999,29079
mem,motor,MSC10,0.945,29079
semantic,glass,MSC01,0.9000000000000001,46846
semantic,motor,MSC01,0.9000000000000001,46846
semantic,mem,MSC01,0.685,46846
glass,semantic,MSC01,0.945,46846
glass,motor,MSC01,0.8900000000000002,46846
glass,mem,MSC01,0.8499999999999999,46846
motor,semantic,MSC01,0.945,46846
motor,glass,MSC01,0.925,46846
motor,mem,MSC01,0.655,46846
mem,semantic,MSC01,1.0,46846
mem,glass,MSC01,0.96,46846
mem,motor,MSC01,1.0,46846
semantic,glass,MSC02,0.6900000000000001,46846
semantic,motor,MSC02,0.5,46846
semantic,mem,MSC02,0.505,46846
glass,semantic,MSC02,0.9400000000000001,46846
glass,motor,MSC02,0.665,46846
glass,mem,MSC02,0.6900000000000001,46846
motor,semantic,MSC02,0.505,46846
motor,glass,MSC02,0.575,46846
motor,mem,MSC02,0.5,46846
mem,semantic,MSC02,0.8549999999999999,46846
mem,glass,MSC02,0.755,46846
mem,motor,MSC02,0.68,46846
semantic,glass,MSC03,0.7949999999999999,46846
semantic,motor,MSC03,0.845,46846
semantic,mem,MSC03,0.7749999999999999,46846
glass,semantic,MSC03,0.8049999999999999,46846
glass,motor,MSC03,0.975,46846
glass,mem,MSC03,0.6750000000000002,46846
motor,semantic,MSC03,0.5900000000000001,46846
motor,glass,MSC03,0.675,46846
motor,mem,MSC03,0.57,46846
mem,semantic,MSC03,0.8149999999999998,46846
mem,glass,MSC03,0.6500000000000001,46846
mem,motor,MSC03,0.9800000000000001,46846
semantic,glass,MSC04,0.8400000000000001,46846
semantic,motor,MSC04,0.505,46846
semantic,mem,MSC04,0.825,46846
glass,semantic,MSC04,0.9850000000000001,46846
glass,motor,MSC04,0.9000000000000001,46846
glass,mem,MSC04,0.8550000000000001,46846
motor,semantic,MSC04,0.635,46846
motor,glass,MSC04,0.885,46846
motor,mem,MSC04,0.6950000000000001,46846
mem,semantic,MSC04,0.9450000000000001,46846
mem,glass,MSC04,1.0,46846
mem,motor,MSC04,0.9099999999999999,46846
semantic,glass,MSC05,0.8400000000000001,46846
semantic,motor,MSC05,0.7649999999999999,46846
semantic,mem,MSC05,0.9199999999999999,46846
glass,semantic,MSC05,0.9899999999999999,46846
glass,motor,MSC05,0.9000000000000001,46846
glass,mem,MSC05,0.945,46846
motor,semantic,MSC05,0.755,46846
motor,glass,MSC05,0.755,46846
motor,mem,MSC05,0.9949999999999999,46846
mem,semantic,MSC05,0.96,46846
mem,glass,MSC05,0.9949999999999999,46846
mem,motor,MSC05,1.0,46846
semantic,glass,MSC06,0.7666666666666666,46846
semantic,motor,MSC06,0.8099999999999999,46846
semantic,mem,MSC06,0.925,46846
glass,semantic,MSC06,0.9666666666666666,46846
glass,motor,MSC06,0.7999999999999999,46846
glass,mem,MSC06,0.9055555555555558,46846
motor,semantic,MSC06,0.745,46846
motor,glass,MSC06,0.6,46846
motor,mem,MSC06,0.7350000000000001,46846
mem,semantic,MSC06,0.9850000000000001,46846
mem,glass,MSC06,0.8388888888888888,46846
mem,motor,MSC06,0.9800000000000001,46846
semantic,glass,MSC07,0.95,46846
semantic,motor,MSC07,0.5499999999999999,46846
semantic,mem,MSC07,0.7649999999999999,46846
glass,semantic,MSC07,0.99,46846
glass,motor,MSC07,0.5900000000000001,46846
glass,mem,MSC07,0.7949999999999999,46846
motor,semantic,MSC07,0.5499999999999999,46846
motor,glass,MSC07,0.5399999999999999,46846
motor,mem,MSC07,0.5199999999999999,46846
mem,semantic,MSC07,0.95,46846
mem,glass,MSC07,0.985,46846
mem,motor,MSC07,0.8400000000000001,46846
semantic,glass,MSC10,0.95,46846
semantic,motor,MSC10,0.7000000000000001,46846
semantic,mem,MSC10,0.9100000000000001,46846
glass,semantic,MSC10,0.9400000000000001,46846
glass,motor,MSC10,0.8950000000000001,46846
glass,mem,MSC10,0.835,46846
motor,semantic,MSC10,0.6049999999999999,46846
motor,glass,MSC10,0.6950000000000001,46846
motor,mem,MSC10,0.805,46846
mem,semantic,MSC10,0.8950000000000001,46846
mem,glass,MSC10,0.8950000000000001,46846
mem,motor,MSC10,0.93,46846
semantic,glass,MSC01,0.8950000000000001,21207
semantic,motor,MSC01,0.7300000000000001,21207
semantic,mem,MSC01,0.675,21207
glass,semantic,MSC01,0.95,21207
glass,motor,MSC01,0.9349999999999999,21207
glass,mem,MSC01,0.7899999999999998,21207
motor,semantic,MSC01,0.95,21207
motor,glass,MSC01,0.885,21207
motor,mem,MSC01,0.6900000000000001,21207
mem,semantic,MSC01,0.99,21207
mem,glass,MSC01,0.9800000000000001,21207
mem,motor,MSC01,1.0,21207
semantic,glass,MSC02,0.6950000000000001,21207
semantic,motor,MSC02,0.5,21207
semantic,mem,MSC02,0.5,21207
glass,semantic,MSC02,0.8699999999999999,21207
glass,motor,MSC02,0.6499999999999999,21207
glass,mem,MSC02,0.6049999999999999,21207
motor,semantic,MSC02,0.5,21207
motor,glass,MSC02,0.5199999999999999,21207
motor,mem,MSC02,0.5,21207
mem,semantic,MSC02,0.85,21207
mem,glass,MSC02,0.745,21207
mem,motor,MSC02,0.745,21207
semantic,glass,MSC03,0.745,21207
semantic,motor,MSC03,0.78,21207
semantic,mem,MSC03,0.71,21207
glass,semantic,MSC03,0.8299999999999998,21207
glass,motor,MSC03,0.975,21207
glass,mem,MSC03,0.66,21207
motor,semantic,MSC03,0.53,21207
motor,glass,MSC03,0.6799999999999999,21207
motor,mem,MSC03,0.6850000000000002,21207
mem,semantic,MSC03,0.7999999999999999,21207
mem,glass,MSC03,0.64,21207
mem,motor,MSC03,0.9199999999999999,21207
semantic,glass,MSC04,0.835,21207
semantic,motor,MSC04,0.5599999999999999,21207
semantic,mem,MSC04,0.8800000000000001,21207
glass,semantic,MSC04,0.95,21207
glass,motor,MSC04,0.8700000000000001,21207
glass,mem,MSC04,0.8400000000000001,21207
motor,semantic,MSC04,0.8700000000000001,21207
motor,glass,MSC04,0.8300000000000001,21207
motor,mem,MSC04,0.75,21207
mem,semantic,MSC04,0.9,21207
mem,glass,MSC04,0.95,21207
mem,motor,MSC04,0.95,21207
semantic,glass,MSC05,0.8950000000000001,21207
semantic,motor,MSC05,0.86,21207
semantic,mem,MSC05,0.89,21207
glass,semantic,MSC05,0.9,21207
glass,motor,MSC05,0.8950000000000001,21207
glass,mem,MSC05,0.985,21207
motor,semantic,MSC05,0.7050000000000001,21207
motor,glass,MSC05,0.7699999999999999,21207
motor,mem,MSC05,0.95,21207
mem,semantic,MSC05,0.9149999999999998,21207
mem,glass,MSC05,0.8800000000000001,21207
mem,motor,MSC05,1.0,21207
semantic,glass,MSC06,0.8166666666666667,21207
semantic,motor,MSC06,0.7799999999999999,21207
semantic,mem,MSC06,0.8899999999999999,21207
glass,semantic,MSC06,0.8888888888888888,21207
glass,motor,MSC06,0.8222222222222223,21207
glass,mem,MSC06,0.9166666666666669,21207
motor,semantic,MSC06,0.78,21207
motor,glass,MSC06,0.5666666666666667,21207
motor,mem,MSC06,0.7999999999999999,21207
mem,semantic,MSC06,0.875,21207
mem,glass,MSC06,0.8277777777777777,21207
mem,motor,MSC06,0.9299999999999999,21207
semantic,glass,MSC07,0.9400000000000001,21207
semantic,motor,MSC07,0.5499999999999999,21207
semantic,mem,MSC07,0.635,21207
glass,semantic,MSC07,0.9949999999999999,21207
glass,motor,MSC07,0.5950000000000001,21207
glass,mem,MSC07,0.82,21207
motor,semantic,MSC07,0.5499999999999999,21207
motor,glass,MSC07,0.52,21207
motor,mem,MSC07,0.5449999999999999,21207
mem,semantic,MSC07,0.9850000000000001,21207
mem,glass,MSC07,1.0,21207
mem,motor,MSC07,0.845,21207
semantic,glass,MSC10,0.925,21207
semantic,motor,MSC10,0.7150000000000001,21207
semantic,mem,MSC10,0.93,21207
glass,semantic,MSC10,0.9099999999999999,21207
glass,motor,MSC10,0.8749999999999998,21207
glass,mem,MSC10,0.9000000000000001,21207
motor,semantic,MSC10,0.595,21207
motor,glass,MSC10,0.6900000000000002,21207
motor,mem,MSC10,0.74,21207
mem,semantic,MSC10,0.8950000000000001,21207
mem,glass,MSC10,0.9399999999999998,21207
mem,motor,MSC10,0.9400000000000001,21207
semantic,glass,MSC01,0.8700000000000001,35603
semantic,motor,MSC01,0.73,35603
semantic,mem,MSC01,0.68,35603
glass,semantic,MSC01,0.945,35603
glass,motor,MSC01,0.945,35603
glass,mem,MSC01,0.8049999999999999,35603
motor,semantic,MSC01,0.9349999999999999,35603
motor,glass,MSC01,0.9249999999999998,35603
motor,mem,MSC01,0.6500000000000001,35603
mem,semantic,MSC01,1.0,35603
mem,glass,MSC01,0.925,35603
mem,motor,MSC01,1.0,35603
semantic,glass,MSC02,0.7000000000000001,35603
semantic,motor,MSC02,0.5,35603
semantic,mem,MSC02,0.505,35603
glass,semantic,MSC02,0.9100000000000001,35603
glass,motor,MSC02,0.7000000000000001,35603
glass,mem,MSC02,0.675,35603
motor,semantic,MSC02,0.5499999999999999,35603
motor,glass,MSC02,0.53,35603
motor,mem,MSC02,0.5,35603
mem,semantic,MSC02,0.8499999999999999,35603
mem,glass,MSC02,0.8950000000000001,35603
mem,motor,MSC02,0.7350000000000001,35603
semantic,glass,MSC03,0.73,35603
semantic,motor,MSC03,0.8099999999999999,35603
semantic,mem,MSC03,0.79,35603
glass,semantic,MSC03,0.9100000000000001,35603
glass,motor,MSC03,0.97,35603
glass,mem,MSC03,0.6900000000000001,35603
motor,semantic,MSC03,0.5249999999999999,35603
motor,glass,MSC03,0.72,35603
motor,mem,MSC03,0.6700000000000002,35603
mem,semantic,MSC03,0.7999999999999999,35603
mem,glass,MSC03,0.6500000000000001,35603
mem,motor,MSC03,0.945,35603
semantic,glass,MSC04,0.7649999999999999,35603
semantic,motor,MSC04,0.59,35603
semantic,mem,MSC04,0.8600000000000001,35603
glass,semantic,MSC04,0.975,35603
glass,motor,MSC04,0.95,35603
glass,mem,MSC04,0.89,35603
motor,semantic,MSC04,0.6849999999999999,35603
motor,glass,MSC04,0.86,35603
motor,mem,MSC04,0.8549999999999999,35603
mem,semantic,MSC04,0.9349999999999999,35603
mem,glass,MSC04,0.9650000000000001,35603
mem,motor,MSC04,0.9349999999999999,35603
semantic,glass,MSC05,0.8950000000000001,35603
semantic,motor,MSC05,0.8399999999999999,35603
semantic,mem,MSC05,0.9250000000000002,35603
glass,semantic,MSC05,0.97,35603
glass,motor,MSC05,0.8950000000000001,35603
glass,mem,MSC05,0.97,35603
motor,semantic,MSC05,0.72,35603
motor,glass,MSC05,0.725,35603
motor,mem,MSC05,0.9650000000000001,35603
mem,semantic,MSC05,0.885,35603
mem,glass,MSC05,0.9200000000000002,35603
mem,motor,MSC05,1.0,35603
semantic,glass,MSC06,0.7666666666666666,35603
semantic,motor,MSC06,0.835,35603
semantic,mem,MSC06,0.9199999999999999,35603
glass,semantic,MSC06,0.911111111111111,35603
glass,motor,MSC06,0.8666666666666667,35603
glass,mem,MSC06,0.9277777777777779,35603
motor,semantic,MSC06,0.745,35603
motor,glass,MSC06,0.65,35603
motor,mem,MSC06,0.7849999999999999,35603
mem,semantic,MSC06,0.97,35603
mem,glass,MSC06,0.8611111111111113,35603
mem,motor,MSC06,0.8900000000000002,35603
semantic,glass,MSC07,0.9500000000000002,35603
semantic,motor,MSC07,0.5499999999999999,35603
semantic,mem,MSC07,0.7050000000000001,35603
glass,semantic,MSC07,1.0,35603
glass,motor,MSC07,0.6450000000000001,35603
glass,mem,MSC07,0.8149999999999998,35603
motor,semantic,MSC07,0.5449999999999999,35603
motor,glass,MSC07,0.51,35603
motor,mem,MSC07,0.51,35603
mem,semantic,MSC07,0.9949999999999999,35603
mem,glass,MSC07,0.9349999999999999,35603
mem,motor,MSC07,0.9,35603
semantic,glass,MSC10,0.9350000000000002,35603
semantic,motor,MSC10,0.67,35603
semantic,mem,MSC10,0.9399999999999998,35603
glass,semantic,MSC10,0.945,35603
glass,motor,MSC10,0.9400000000000001,35603
glass,mem,MSC10,0.89,35603
motor,semantic,MSC10,0.65,35603
motor,glass,MSC10,0.7050000000000001,35603
motor,mem,MSC10,0.8299999999999998,35603
mem,semantic,MSC10,0.885,35603
mem,glass,MSC10,0.8750000000000002,35603
mem,motor,MSC10,0.905,35603
semantic,glass,MSC01,0.86,1108
semantic,motor,MSC01,0.74,1108
semantic,mem,MSC01,0.7050000000000001,1108
glass,semantic,MSC01,0.945,1108
glass,motor,MSC01,0.8649999999999999,1108
glass,mem,MSC01,0.73,1108
motor,semantic,MSC01,0.8699999999999999,1108
motor,glass,MSC01,0.8549999999999999,1108
motor,mem,MSC01,0.6500000000000001,1108
mem,semantic,MSC01,1.0,1108
mem,glass,MSC01,0.9349999999999999,1108
mem,motor,MSC01,1.0,1108
semantic,glass,MSC02,0.68,1108
semantic,motor,MSC02,0.5,1108
semantic,mem,MSC02,0.51,1108
glass,semantic,MSC02,0.9299999999999999,1108
glass,motor,MSC02,0.5799999999999998,1108
glass,mem,MSC02,0.6099999999999999,1108
motor,semantic,MSC02,0.5,1108
motor,glass,MSC02,0.51,1108
motor,mem,MSC02,0.505,1108
mem,semantic,MSC02,0.8349999999999997,1108
mem,glass,MSC02,0.7799999999999999,1108
mem,motor,MSC02,0.8099999999999999,1108
semantic,glass,MSC03,0.8800000000000001,1108
semantic,motor,MSC03,0.7949999999999999,1108
semantic,mem,MSC03,0.75,1108
glass,semantic,MSC03,0.885,1108
glass,motor,MSC03,0.9349999999999999,1108
glass,mem,MSC03,0.6500000000000001,1108
motor,semantic,MSC03,0.625,1108
motor,glass,MSC03,0.7,1108
motor,mem,MSC03,0.745,1108
mem,semantic,MSC03,0.7849999999999999,1108
mem,glass,MSC03,0.725,1108
mem,motor,MSC03,0.97,1108
semantic,glass,MSC04,0.9400000000000001,1108
semantic,motor,MSC04,0.76,1108
semantic,mem,MSC04,0.75,1108
glass,semantic,MSC04,0.9899999999999999,1108
glass,motor,MSC04,0.8649999999999999,1108
glass,mem,MSC04,0.9099999999999999,1108
motor,semantic,MSC04,0.8399999999999999,1108
motor,glass,MSC04,0.8399999999999999,1108
motor,mem,MSC04,0.5549999999999999,1108
mem,semantic,MSC04,0.9400000000000001,1108
mem,glass,MSC04,0.9799999999999999,1108
mem,motor,MSC04,0.82,1108
semantic,glass,MSC05,0.8099999999999999,1108
semantic,motor,MSC05,0.705,1108
semantic,mem,MSC05,0.96,1108
glass,semantic,MSC05,0.86,1108
glass,motor,MSC05,0.875,1108
glass,mem,MSC05,0.95,1108
motor,semantic,MSC05,0.745,1108
motor,glass,MSC05,0.775,1108
motor,mem,MSC05,0.9949999999999999,1108
mem,semantic,MSC05,0.8950000000000001,1108
mem,glass,MSC05,0.93,1108
mem,motor,MSC05,1.0,1108
semantic,glass,MSC06,0.7722222222222221,1108
semantic,motor,MSC06,0.7949999999999999,1108
semantic,mem,MSC06,0.945,1108
glass,semantic,MSC06,0.8888888888888888,1108
glass,motor,MSC06,0.8833333333333333,1108
glass,mem,MSC06,0.9055555555555556,1108
motor,semantic,MSC06,0.7949999999999999,1108
motor,glass,MSC06,0.6833333333333333,1108
motor,mem,MSC06,0.805,1108
mem,semantic,MSC06,0.89,1108
mem,glass,MSC06,0.8222222222222222,1108
mem,motor,MSC06,0.9400000000000001,1108
semantic,glass,MSC07,0.8800000000000001,1108
semantic,motor,MSC07,0.595,1108
semantic,mem,MSC07,0.71,1108
glass,semantic,MSC07,1.0,1108
glass,motor,MSC07,0.64,1108
glass,mem,MSC07,0.775,1108
motor,semantic,MSC07,0.565,1108
motor,glass,MSC07,0.5149999999999999,1108
motor,mem,MSC07,0.5149999999999999,1108
mem,semantic,MSC07,0.945,1108
mem,glass,MSC07,0.945,1108
mem,motor,MSC07,0.885,1108
semantic,glass,MSC10,0.9100000000000001,1108
semantic,motor,MSC10,0.68,1108
semantic,mem,MSC10,0.86,1108
glass,semantic,MSC10,0.945,1108
glass,motor,MSC10,0.95,1108
glass,mem,MSC10,0.8799999999999999,1108
motor,semantic,MSC10,0.6700000000000002,1108
motor,glass,MSC10,0.825,1108
motor,mem,MSC10,0.675,1108
mem,semantic,MSC10,0.8699999999999999,1108
mem,glass,MSC10,0.89,1108
mem,motor,MSC10,0.93,1108
semantic,glass,MSC01,0.8549999999999999,652
semantic,motor,MSC01,0.8499999999999999,652
semantic,mem,MSC01,0.655,652
glass,semantic,MSC01,0.945,652
glass,motor,MSC01,0.8699999999999999,652
glass,mem,MSC01,0.7749999999999999,652
motor,semantic,MSC01,0.9650000000000001,652
motor,glass,MSC01,0.9550000000000001,652
motor,mem,MSC01,0.7350000000000001,652
mem,semantic,MSC01,1.0,652
mem,glass,MSC01,0.96,652
mem,motor,MSC01,0.9949999999999999,652
semantic,glass,MSC02,0.675,652
semantic,motor,MSC02,0.5399999999999999,652
semantic,mem,MSC02,0.5,652
glass,semantic,MSC02,0.9350000000000002,652
glass,motor,MSC02,0.78,652
glass,mem,MSC02,0.6199999999999999,652
motor,semantic,MSC02,0.5549999999999999,652
motor,glass,MSC02,0.5499999999999999,652
motor,mem,MSC02,0.5199999999999999,652
mem,semantic,MSC02,0.86,652
mem,glass,MSC02,0.6800000000000002,652
mem,motor,MSC02,0.7550000000000001,652
semantic,glass,MSC03,0.7350000000000001,652
semantic,motor,MSC03,0.86,652
semantic,mem,MSC03,0.6849999999999999,652
glass,semantic,MSC03,0.7949999999999999,652
glass,motor,MSC03,0.9800000000000001,652
glass,mem,MSC03,0.58,652
motor,semantic,MSC03,0.58,652
motor,glass,MSC03,0.6950000000000001,652
motor,mem,MSC03,0.5499999999999999,652
mem,semantic,MSC03,0.755,652
mem,glass,MSC03,0.625,652
mem,motor,MSC03,0.985,652
semantic,glass,MSC04,0.8649999999999999,652
semantic,motor,MSC04,0.59,652
semantic,mem,MSC04,0.72,652
glass,semantic,MSC04,0.8299999999999998,652
glass,motor,MSC04,0.8099999999999999,652
glass,mem,MSC04,0.82,652
motor,semantic,MSC04,0.75,652
motor,glass,MSC04,0.9200000000000002,652
motor,mem,MSC04,0.78,652
mem,semantic,MSC04,0.845,652
mem,glass,MSC04,0.93,652
mem,motor,MSC04,0.89,652
semantic,glass,MSC05,0.8299999999999998,652
semantic,motor,MSC05,0.8399999999999999,652
semantic,mem,MSC05,0.8299999999999998,652
glass,semantic,MSC05,1.0,652
glass,motor,MSC05,0.8800000000000001,652
glass,mem,MSC05,0.9450000000000001,652
motor,semantic,MSC05,0.755,652
motor,glass,MSC05,0.845,652
motor,mem,MSC05,0.945,652
mem,semantic,MSC05,0.9649999999999999,652
mem,glass,MSC05,0.8699999999999999,652
mem,motor,MSC05,0.99,652
semantic,glass,MSC06,0.7722222222222223,652
semantic,motor,MSC06,0.725,652
semantic,mem,MSC06,0.8300000000000001,652
glass,semantic,MSC06,0.9277777777777777,652
glass,motor,MSC06,0.8222222222222222,652
glass,mem,MSC06,0.8722222222222221,652
motor,semantic,MSC06,0.7100000000000001,652
motor,glass,MSC06,0.5777777777777777,652
motor,mem,MSC06,0.775,652
mem,semantic,MSC06,0.8749999999999998,652
mem,glass,MSC06,0.8888888888888891,652
mem,motor,MSC06,0.8,652
semantic,glass,MSC07,0.95,652
semantic,motor,MSC07,0.5549999999999999,652
semantic,mem,MSC07,0.5999999999999999,652
glass,semantic,MSC07,0.9949999999999999,652
glass,motor,MSC07,0.585,652
glass,mem,MSC07,0.7649999999999999,652
motor,semantic,MSC07,0.5999999999999999,652
motor,glass,MSC07,0.5,652
motor,mem,MSC07,0.5449999999999999,652
mem,semantic,MSC07,0.9100000000000001,652
mem,glass,MSC07,0.925,652
mem,motor,MSC07,0.8800000000000001,652
semantic,glass,MSC10,0.865,652
semantic,motor,MSC10,0.6549999999999999,652
semantic,mem,MSC10,0.9,652
glass,semantic,MSC10,0.885,652
glass,motor,MSC10,0.9100000000000001,652
glass,mem,MSC10,0.7949999999999998,652
motor,semantic,MSC10,0.7300000000000001,652
motor,glass,MSC10,0.7350000000000001,652
motor,mem,MSC10,0.7300000000000001,652
mem,semantic,MSC10,0.8099999999999999,652
mem,glass,MSC10,0.8249999999999998,652
mem,motor,MSC10,0.775,652
semantic,glass,MSC01,0.8850000000000001,39929
semantic,motor,MSC01,0.8700000000000001,39929
semantic,mem,MSC01,0.685,39929
glass,semantic,MSC01,0.95,39929
glass,motor,MSC01,0.97,39929
glass,mem,MSC01,0.8049999999999999,39929
motor,semantic,MSC01,0.9,39929
motor,glass,MSC01,0.9299999999999999,39929
motor,mem,MSC01,0.6400000000000001,39929
mem,semantic,MSC01,1.0,39929
mem,glass,MSC01,0.9700000000000001,39929
mem,motor,MSC01,1.0,39929
semantic,glass,MSC02,0.675,39929
semantic,motor,MSC02,0.5,39929
semantic,mem,MSC02,0.5,39929
glass,semantic,MSC02,0.9,39929
glass,motor,MSC02,0.685,39929
glass,mem,MSC02,0.71,39929
motor,semantic,MSC02,0.51,39929
motor,glass,MSC02,0.5950000000000001,39929
motor,mem,MSC02,0.5,39929
mem,semantic,MSC02,0.8449999999999998,39929
mem,glass,MSC02,0.8399999999999999,39929
mem,motor,MSC02,0.7550000000000001,39929
semantic,glass,MSC03,0.7050000000000002,39929
semantic,motor,MSC03,0.8049999999999999,39929
semantic,mem,MSC03,0.7150000000000001,39929
glass,semantic,MSC03,0.89,39929
glass,motor,MSC03,0.99,39929
glass,mem,MSC03,0.6700000000000002,39929
motor,semantic,MSC03,0.595,39929
motor,glass,MSC03,0.7100000000000001,39929
motor,mem,MSC03,0.62,39929
mem,semantic,MSC03,0.8049999999999999,39929
mem,glass,MSC03,0.685,39929
mem,motor,MSC03,0.95,39929
semantic,glass,MSC04,0.8049999999999999,39929
semantic,motor,MSC04,0.565,39929
semantic,mem,MSC04,0.8850000000000001,39929
glass,semantic,MSC04,1.0,39929
glass,motor,MSC04,0.925,39929
glass,mem,MSC04,0.9349999999999999,39929
motor,semantic,MSC04,0.7550000000000001,39929
motor,glass,MSC04,0.95,39929
motor,mem,MSC04,0.8400000000000001,39929
mem,semantic,MSC04,0.95,39929
mem,glass,MSC04,1.0,39929
mem,motor,MSC04,0.945,39929
semantic,glass,MSC05,0.8950000000000001,39929
semantic,motor,MSC05,0.7100000000000002,39929
semantic,mem,MSC05,0.915,39929
glass,semantic,MSC05,0.93,39929
glass,motor,MSC05,0.9000000000000001,39929
glass,mem,MSC05,0.9650000000000001,39929
motor,semantic,MSC05,0.6799999999999999,39929
motor,glass,MSC05,0.7699999999999999,39929
motor,mem,MSC05,0.875,39929
mem,semantic,MSC05,0.9549999999999998,39929
mem,glass,MSC05,0.9400000000000001,39929
mem,motor,MSC05,1.0,39929
semantic,glass,MSC06,0.7833333333333333,39929
semantic,motor,MSC06,0.7849999999999999,39929
semantic,mem,MSC06,0.9200000000000002,39929
glass,semantic,MSC06,0.8833333333333333,39929
glass,motor,MSC06,0.8111111111111111,39929
glass,mem,MSC06,0.9166666666666669,39929
motor,semantic,MSC06,0.8149999999999998,39929
motor,glass,MSC06,0.5611111111111111,39929
motor,mem,MSC06,0.775,39929
mem,semantic,MSC06,0.9550000000000001,39929
mem,glass,MSC06,0.8833333333333335,39929
mem,motor,MSC06,0.975,39929
semantic,glass,MSC07,0.945,39929
semantic,motor,MSC07,0.5499999999999999,39929
semantic,mem,MSC07,0.6650000000000001,39929
glass,semantic,MSC07,0.99,39929
glass,motor,MSC07,0.5399999999999999,39929
glass,mem,MSC07,0.745,39929
motor,semantic,MSC07,0.5499999999999999,39929
motor,glass,MSC07,0.505,39929
motor,mem,MSC07,0.505,39929
mem,semantic,MSC07,0.9350000000000002,39929
mem,glass,MSC07,0.915,39929
mem,motor,MSC07,0.835,39929
semantic,glass,MSC10,0.9350000000000002,39929
semantic,motor,MSC10,0.6900000000000002,39929
semantic,mem,MSC10,0.9000000000000001,39929
glass,semantic,MSC10,0.8800000000000001,39929
glass,motor,MSC10,0.835,39929
glass,mem,MSC10,0.9199999999999999,39929
motor,semantic,MSC10,0.6500000000000001,39929
motor,glass,MSC10,0.82,39929
motor,mem,MSC10,0.78,39929
mem,semantic,MSC10,0.8399999999999999,39929
mem,glass,MSC10,0.9000000000000001,39929
mem,motor,MSC10,0.9350000000000002,39929
semantic,glass,MSC01,0.875,27080
semantic,motor,MSC01,0.75,27080
semantic,mem,MSC01,0.685,27080
glass,semantic,MSC01,0.95,27080
glass,motor,MSC01,0.9349999999999999,27080
glass,mem,MSC01,0.835,27080
motor,semantic,MSC01,0.86,27080
motor,glass,MSC01,0.9,27080
motor,mem,MSC01,0.7150000000000001,27080
mem,semantic,MSC01,0.9649999999999999,27080
mem,glass,MSC01,0.9800000000000001,27080
mem,motor,MSC01,0.9949999999999999,27080
semantic,glass,MSC02,0.685,27080
semantic,motor,MSC02,0.5,27080
semantic,mem,MSC02,0.5,27080
glass,semantic,MSC02,0.8699999999999999,27080
glass,motor,MSC02,0.65,27080
glass,mem,MSC02,0.65,27080
motor,semantic,MSC02,0.51,27080
motor,glass,MSC02,0.51,27080
motor,mem,MSC02,0.5,27080
mem,semantic,MSC02,0.7999999999999999,27080
mem,glass,MSC02,0.835,27080
mem,motor,MSC02,0.635,27080
semantic,glass,MSC03,0.7150000000000001,27080
semantic,motor,MSC03,0.74,27080
semantic,mem,MSC03,0.675,27080
glass,semantic,MSC03,0.8049999999999999,27080
glass,motor,MSC03,0.9650000000000001,27080
glass,mem,MSC03,0.76,27080
motor,semantic,MSC03,0.575,27080
motor,glass,MSC03,0.745,27080
motor,mem,MSC03,0.655,27080
mem,semantic,MSC03,0.7899999999999999,27080
mem,glass,MSC03,0.6900000000000001,27080
mem,motor,MSC03,0.905,27080
semantic,glass,MSC04,0.8299999999999998,27080
semantic,motor,MSC04,0.505,27080
semantic,mem,MSC04,0.8049999999999999,27080
glass,semantic,MSC04,0.9549999999999998,27080
glass,motor,MSC04,0.9099999999999999,27080
glass,mem,MSC04,0.8549999999999999,27080
motor,semantic,MSC04,0.7899999999999999,27080
motor,glass,MSC04,0.97,27080
motor,mem,MSC04,0.63,27080
mem,semantic,MSC04,0.99,27080
mem,glass,MSC04,0.9549999999999998,27080
mem,motor,MSC04,0.9400000000000001,27080
semantic,glass,MSC05,0.8850000000000001,27080
semantic,motor,MSC05,0.8299999999999998,27080
semantic,mem,MSC05,0.9949999999999999,27080
glass,semantic,MSC05,0.9949999999999999,27080
glass,motor,MSC05,0.8549999999999999,27080
glass,mem,MSC05,0.9550000000000001,27080
motor,semantic,MSC05,0.7100000000000001,27080
motor,glass,MSC05,0.7999999999999999,27080
motor,mem,MSC05,0.9399999999999998,27080
mem,semantic,MSC05,0.925,27080
mem,glass,MSC05,0.9700000000000001,27080
mem,motor,MSC05,0.985,27080
semantic,glass,MSC06,0.7444444444444444,27080
semantic,motor,MSC06,0.8149999999999998,27080
semantic,mem,MSC06,0.93,27080
glass,semantic,MSC06,0.9000000000000001,27080
glass,motor,MSC06,0.6944444444444444,27080
glass,mem,MSC06,0.9055555555555556,27080
motor,semantic,MSC06,0.7300000000000001,27080
motor,glass,MSC06,0.5611111111111111,27080
motor,mem,MSC06,0.7749999999999999,27080
mem,semantic,MSC06,0.9649999999999999,27080
mem,glass,MSC06,0.7833333333333333,27080
mem,motor,MSC06,0.9399999999999998,27080
semantic,glass,MSC07,0.915,27080
semantic,motor,MSC07,0.5499999999999999,27080
semantic,mem,MSC07,0.75,27080
glass,semantic,MSC07,1.0,27080
glass,motor,MSC07,0.59,27080
glass,mem,MSC07,0.85,27080
