train_task,test_task,sub,acc,features
motor,semantic,MSC02,0.6900000000000002,46
motor,glass,MSC02,0.6500000000000001,46
motor,mem,MSC02,0.605,46
mem,semantic,MSC02,0.8299999999999998,46
mem,glass,MSC02,0.7849999999999999,46
mem,motor,MSC02,0.8750000000000002,46
semantic,glass,MSC03,0.74,46
semantic,motor,MSC03,0.78,46
semantic,mem,MSC03,0.7799999999999999,46
glass,semantic,MSC03,0.735,46
glass,motor,MSC03,0.74,46
glass,mem,MSC03,0.8249999999999998,46
motor,semantic,MSC03,0.7300000000000001,46
motor,glass,MSC03,0.675,46
motor,mem,MSC03,0.5499999999999999,46
mem,semantic,MSC03,0.8,46
mem,glass,MSC03,0.6199999999999999,46
mem,motor,MSC03,0.6950000000000001,46
semantic,glass,MSC04,0.845,46
semantic,motor,MSC04,0.6049999999999999,46
semantic,mem,MSC04,0.7100000000000001,46
glass,semantic,MSC04,0.8700000000000001,46
glass,motor,MSC04,0.75,46
glass,mem,MSC04,0.75,46
motor,semantic,MSC04,0.6950000000000001,46
motor,glass,MSC04,0.7699999999999999,46
motor,mem,MSC04,0.6900000000000001,46
mem,semantic,MSC04,0.78,46
mem,glass,MSC04,0.85,46
mem,motor,MSC04,0.8150000000000001,46
semantic,glass,MSC05,0.645,46
semantic,motor,MSC05,0.6349999999999999,46
semantic,mem,MSC05,0.59,46
glass,semantic,MSC05,0.89,46
glass,motor,MSC05,0.825,46
glass,mem,MSC05,0.785,46
motor,semantic,MSC05,0.605,46
motor,glass,MSC05,0.725,46
motor,mem,MSC05,0.76,46
mem,semantic,MSC05,0.8549999999999999,46
mem,glass,MSC05,0.82,46
mem,motor,MSC05,0.9250000000000002,46
semantic,glass,MSC06,0.6166666666666666,46
semantic,motor,MSC06,0.75,46
semantic,mem,MSC06,0.595,46
glass,semantic,MSC06,0.8999999999999999,46
glass,motor,MSC06,0.6444444444444444,46
glass,mem,MSC06,0.8111111111111111,46
motor,semantic,MSC06,0.76,46
motor,glass,MSC06,0.5499999999999999,46
motor,mem,MSC06,0.6799999999999999,46
mem,semantic,MSC06,0.745,46
mem,glass,MSC06,0.85,46
mem,motor,MSC06,0.7699999999999999,46
semantic,glass,MSC07,0.8700000000000001,46
semantic,motor,MSC07,0.5799999999999998,46
semantic,mem,MSC07,0.7849999999999999,46
glass,semantic,MSC07,0.8600000000000001,46
glass,motor,MSC07,0.51,46
glass,mem,MSC07,0.8099999999999999,46
motor,semantic,MSC07,0.5700000000000001,46
motor,glass,MSC07,0.44000000000000006,46
motor,mem,MSC07,0.43499999999999994,46
mem,semantic,MSC07,0.7699999999999999,46
mem,glass,MSC07,0.6900000000000001,46
mem,motor,MSC07,0.6950000000000001,46
semantic,glass,MSC10,0.755,46
semantic,motor,MSC10,0.7899999999999999,46
semantic,mem,MSC10,0.7849999999999999,46
glass,semantic,MSC10,0.6549999999999999,46
glass,motor,MSC10,0.78,46
glass,mem,MSC10,0.6900000000000002,46
motor,semantic,MSC10,0.5399999999999999,46
motor,glass,MSC10,0.68,46
motor,mem,MSC10,0.62,46
mem,semantic,MSC10,0.6449999999999999,46
mem,glass,MSC10,0.8099999999999998,46
mem,motor,MSC10,0.7000000000000001,46
semantic,glass,MSC01,0.8499999999999999,36
semantic,motor,MSC01,0.95,36
semantic,mem,MSC01,0.745,36
glass,semantic,MSC01,0.9800000000000001,36
glass,motor,MSC01,0.9100000000000001,36
glass,mem,MSC01,0.85,36
motor,semantic,MSC01,0.8649999999999999,36
motor,glass,MSC01,0.6799999999999999,36
motor,mem,MSC01,0.605,36
mem,semantic,MSC01,1.0,36
mem,glass,MSC01,0.89,36
mem,motor,MSC01,0.9949999999999999,36
semantic,glass,MSC02,0.7150000000000001,36
semantic,motor,MSC02,0.5849999999999999,36
semantic,mem,MSC02,0.595,36
glass,semantic,MSC02,0.7899999999999999,36
glass,motor,MSC02,0.885,36
glass,mem,MSC02,0.8099999999999999,36
motor,semantic,MSC02,0.585,36
motor,glass,MSC02,0.7150000000000001,36
motor,mem,MSC02,0.64,36
mem,semantic,MSC02,0.7649999999999999,36
mem,glass,MSC02,0.825,36
mem,motor,MSC02,0.69,36
semantic,glass,MSC03,0.6549999999999999,36
semantic,motor,MSC03,0.7,36
semantic,mem,MSC03,0.68,36
glass,semantic,MSC03,0.8400000000000001,36
glass,motor,MSC03,0.93,36
glass,mem,MSC03,0.66,36
motor,semantic,MSC03,0.6100000000000001,36
motor,glass,MSC03,0.7749999999999999,36
motor,mem,MSC03,0.53,36
mem,semantic,MSC03,0.67,36
mem,glass,MSC03,0.7150000000000001,36
mem,motor,MSC03,0.79,36
semantic,glass,MSC04,0.745,36
semantic,motor,MSC04,0.825,36
semantic,mem,MSC04,0.7799999999999999,36
glass,semantic,MSC04,0.76,36
glass,motor,MSC04,0.7100000000000002,36
glass,mem,MSC04,0.8850000000000001,36
motor,semantic,MSC04,0.7999999999999999,36
motor,glass,MSC04,0.6549999999999999,36
motor,mem,MSC04,0.625,36
mem,semantic,MSC04,0.835,36
mem,glass,MSC04,0.93,36
mem,motor,MSC04,0.89,36
semantic,glass,MSC05,0.7350000000000001,36
semantic,motor,MSC05,0.8249999999999998,36
semantic,mem,MSC05,0.905,36
glass,semantic,MSC05,0.9250000000000002,36
glass,motor,MSC05,0.825,36
glass,mem,MSC05,0.7050000000000001,36
motor,semantic,MSC05,0.6900000000000002,36
motor,glass,MSC05,0.68,36
motor,mem,MSC05,0.8699999999999999,36
mem,semantic,MSC05,0.8699999999999999,36
mem,glass,MSC05,0.76,36
mem,motor,MSC05,0.825,36
semantic,glass,MSC06,0.7277777777777779,36
semantic,motor,MSC06,0.645,36
semantic,mem,MSC06,0.5999999999999999,36
glass,semantic,MSC06,0.9000000000000001,36
glass,motor,MSC06,0.6333333333333333,36
glass,mem,MSC06,0.6277777777777778,36
motor,semantic,MSC06,0.7500000000000001,36
motor,glass,MSC06,0.6055555555555554,36
motor,mem,MSC06,0.7999999999999999,36
mem,semantic,MSC06,0.8900000000000002,36
mem,glass,MSC06,0.6722222222222223,36
mem,motor,MSC06,0.7999999999999999,36
semantic,glass,MSC07,0.7849999999999999,36
semantic,motor,MSC07,0.835,36
semantic,mem,MSC07,0.495,36
glass,semantic,MSC07,0.8300000000000001,36
glass,motor,MSC07,0.75,36
glass,mem,MSC07,0.645,36
motor,semantic,MSC07,0.605,36
motor,glass,MSC07,0.705,36
motor,mem,MSC07,0.5249999999999999,36
mem,semantic,MSC07,0.755,36
mem,glass,MSC07,0.735,36
mem,motor,MSC07,0.735,36
semantic,glass,MSC10,0.8900000000000002,36
semantic,motor,MSC10,0.9,36
semantic,mem,MSC10,0.99,36
glass,semantic,MSC10,0.93,36
glass,motor,MSC10,0.9150000000000003,36
glass,mem,MSC10,0.99,36
motor,semantic,MSC10,0.8549999999999999,36
motor,glass,MSC10,0.8950000000000001,36
motor,mem,MSC10,0.8699999999999999,36
mem,semantic,MSC10,0.945,36
mem,glass,MSC10,0.9,36
mem,motor,MSC10,0.9100000000000001,36
semantic,glass,MSC01,0.765,121
semantic,motor,MSC01,0.61,121
semantic,mem,MSC01,0.61,121
glass,semantic,MSC01,0.7949999999999999,121
glass,motor,MSC01,0.7949999999999999,121
glass,mem,MSC01,0.68,121
motor,semantic,MSC01,0.7150000000000001,121
motor,glass,MSC01,0.7050000000000001,121
motor,mem,MSC01,0.57,121
mem,semantic,MSC01,0.8249999999999998,121
mem,glass,MSC01,0.665,121
mem,motor,MSC01,0.7050000000000001,121
semantic,glass,MSC02,0.685,121
semantic,motor,MSC02,0.64,121
semantic,mem,MSC02,0.6100000000000001,121
glass,semantic,MSC02,0.9,121
glass,motor,MSC02,0.7250000000000001,121
glass,mem,MSC02,0.79,121
motor,semantic,MSC02,0.7250000000000001,121
motor,glass,MSC02,0.5449999999999999,121
motor,mem,MSC02,0.5549999999999999,121
mem,semantic,MSC02,0.8550000000000001,121
mem,glass,MSC02,0.72,121
mem,motor,MSC02,0.8099999999999999,121
semantic,glass,MSC03,0.7200000000000001,121
semantic,motor,MSC03,0.7999999999999999,121
semantic,mem,MSC03,0.5549999999999999,121
glass,semantic,MSC03,0.7849999999999999,121
glass,motor,MSC03,1.0,121
glass,mem,MSC03,0.6500000000000001,121
motor,semantic,MSC03,0.68,121
motor,glass,MSC03,0.6900000000000001,121
motor,mem,MSC03,0.6900000000000001,121
mem,semantic,MSC03,0.74,121
mem,glass,MSC03,0.7150000000000001,121
mem,motor,MSC03,0.9550000000000001,121
semantic,glass,MSC04,0.7649999999999999,121
semantic,motor,MSC04,0.595,121
semantic,mem,MSC04,0.7949999999999999,121
glass,semantic,MSC04,0.86,121
glass,motor,MSC04,0.7699999999999999,121
glass,mem,MSC04,0.805,121
motor,semantic,MSC04,0.76,121
motor,glass,MSC04,0.7999999999999999,121
motor,mem,MSC04,0.8099999999999999,121
mem,semantic,MSC04,0.7999999999999999,121
mem,glass,MSC04,0.905,121
mem,motor,MSC04,0.7849999999999999,121
semantic,glass,MSC05,0.82,121
semantic,motor,MSC05,0.845,121
semantic,mem,MSC05,0.8299999999999998,121
glass,semantic,MSC05,0.8299999999999998,121
glass,motor,MSC05,0.95,121
glass,mem,MSC05,0.9149999999999998,121
motor,semantic,MSC05,0.8099999999999999,121
motor,glass,MSC05,0.8499999999999999,121
motor,mem,MSC05,0.945,121
mem,semantic,MSC05,0.9549999999999998,121
mem,glass,MSC05,0.835,121
mem,motor,MSC05,0.9800000000000001,121
semantic,glass,MSC06,0.7333333333333333,121
semantic,motor,MSC06,0.7300000000000001,121
semantic,mem,MSC06,0.7999999999999999,121
glass,semantic,MSC06,0.8999999999999999,121
glass,motor,MSC06,0.6555555555555557,121
glass,mem,MSC06,0.7944444444444445,121
motor,semantic,MSC06,0.745,121
motor,glass,MSC06,0.538888888888889,121
motor,mem,MSC06,0.5799999999999998,121
mem,semantic,MSC06,0.8299999999999998,121
mem,glass,MSC06,0.7277777777777779,121
mem,motor,MSC06,0.63,121
semantic,glass,MSC07,0.7799999999999999,121
semantic,motor,MSC07,0.565,121
semantic,mem,MSC07,0.6799999999999999,121
glass,semantic,MSC07,0.8900000000000002,121
glass,motor,MSC07,0.495,121
glass,mem,MSC07,0.665,121
motor,semantic,MSC07,0.5499999999999999,121
motor,glass,MSC07,0.5349999999999999,121
motor,mem,MSC07,0.49000000000000005,121
mem,semantic,MSC07,0.7350000000000001,121
mem,glass,MSC07,0.905,121
mem,motor,MSC07,0.6400000000000001,121
semantic,glass,MSC10,0.845,121
semantic,motor,MSC10,0.7999999999999999,121
semantic,mem,MSC10,0.845,121
glass,semantic,MSC10,0.9100000000000001,121
glass,motor,MSC10,0.8099999999999999,121
glass,mem,MSC10,0.7949999999999999,121
motor,semantic,MSC10,0.72,121
motor,glass,MSC10,0.765,121
motor,mem,MSC10,0.8249999999999998,121
mem,semantic,MSC10,0.945,121
mem,glass,MSC10,0.8349999999999997,121
mem,motor,MSC10,0.7999999999999999,121
semantic,glass,MSC01,0.9000000000000001,88
semantic,motor,MSC01,0.885,88
semantic,mem,MSC01,0.7699999999999999,88
glass,semantic,MSC01,1.0,88
glass,motor,MSC01,0.8600000000000001,88
glass,mem,MSC01,0.915,88
motor,semantic,MSC01,0.9299999999999999,88
motor,glass,MSC01,0.865,88
motor,mem,MSC01,0.7899999999999999,88
mem,semantic,MSC01,0.76,88
mem,glass,MSC01,0.9099999999999999,88
mem,motor,MSC01,0.835,88
semantic,glass,MSC02,0.745,88
semantic,motor,MSC02,0.66,88
semantic,mem,MSC02,0.5249999999999999,88
glass,semantic,MSC02,0.8699999999999999,88
glass,motor,MSC02,0.625,88
glass,mem,MSC02,0.7899999999999999,88
motor,semantic,MSC02,0.64,88
motor,glass,MSC02,0.645,88
motor,mem,MSC02,0.72,88
mem,semantic,MSC02,0.6500000000000001,88
mem,glass,MSC02,0.7849999999999999,88
mem,motor,MSC02,0.7050000000000001,88
semantic,glass,MSC03,0.665,88
semantic,motor,MSC03,0.805,88
semantic,mem,MSC03,0.64,88
glass,semantic,MSC03,0.7100000000000001,88
glass,motor,MSC03,0.8550000000000001,88
glass,mem,MSC03,0.645,88
motor,semantic,MSC03,0.71,88
motor,glass,MSC03,0.73,88
motor,mem,MSC03,0.9400000000000001,88
mem,semantic,MSC03,0.705,88
mem,glass,MSC03,0.63,88
mem,motor,MSC03,0.9099999999999999,88
semantic,glass,MSC04,0.9350000000000002,88
semantic,motor,MSC04,0.7849999999999999,88
semantic,mem,MSC04,0.77,88
glass,semantic,MSC04,0.9400000000000001,88
glass,motor,MSC04,0.795,88
glass,mem,MSC04,0.8900000000000002,88
motor,semantic,MSC04,0.7899999999999999,88
motor,glass,MSC04,0.86,88
motor,mem,MSC04,0.8249999999999998,88
mem,semantic,MSC04,0.745,88
mem,glass,MSC04,0.9,88
mem,motor,MSC04,0.865,88
semantic,glass,MSC05,0.78,88
semantic,motor,MSC05,0.7,88
semantic,mem,MSC05,0.8950000000000001,88
glass,semantic,MSC05,0.96,88
glass,motor,MSC05,0.73,88
glass,mem,MSC05,0.915,88
motor,semantic,MSC05,0.7050000000000001,88
motor,glass,MSC05,0.5599999999999999,88
motor,mem,MSC05,0.8499999999999999,88
mem,semantic,MSC05,0.86,88
mem,glass,MSC05,0.7999999999999999,88
mem,motor,MSC05,0.9049999999999999,88
semantic,glass,MSC06,0.8388888888888889,88
semantic,motor,MSC06,0.655,88
semantic,mem,MSC06,0.8850000000000001,88
glass,semantic,MSC06,0.8166666666666665,88
glass,motor,MSC06,0.8055555555555556,88
glass,mem,MSC06,0.8611111111111109,88
motor,semantic,MSC06,0.7699999999999999,88
motor,glass,MSC06,0.8833333333333334,88
motor,mem,MSC06,0.8,88
mem,semantic,MSC06,0.9100000000000001,88
mem,glass,MSC06,0.8777777777777779,88
mem,motor,MSC06,0.8049999999999999,88
semantic,glass,MSC07,0.9199999999999999,88
semantic,motor,MSC07,0.5549999999999999,88
semantic,mem,MSC07,0.6950000000000001,88
glass,semantic,MSC07,0.9949999999999999,88
glass,motor,MSC07,0.5799999999999998,88
glass,mem,MSC07,0.8099999999999999,88
motor,semantic,MSC07,0.5449999999999999,88
motor,glass,MSC07,0.5549999999999999,88
motor,mem,MSC07,0.5249999999999999,88
mem,semantic,MSC07,0.7849999999999999,88
mem,glass,MSC07,0.8,88
mem,motor,MSC07,0.7949999999999999,88
semantic,glass,MSC10,0.7550000000000001,88
semantic,motor,MSC10,0.8300000000000001,88
semantic,mem,MSC10,0.6950000000000001,88
glass,semantic,MSC10,0.8850000000000001,88
glass,motor,MSC10,0.8,88
glass,mem,MSC10,0.915,88
motor,semantic,MSC10,0.6950000000000001,88
motor,glass,MSC10,0.7150000000000001,88
motor,mem,MSC10,0.69,88
mem,semantic,MSC10,0.845,88
mem,glass,MSC10,0.9200000000000002,88
mem,motor,MSC10,0.8249999999999998,88
semantic,glass,MSC01,0.745,112
semantic,motor,MSC01,0.8699999999999999,112
semantic,mem,MSC01,0.7849999999999999,112
glass,semantic,MSC01,0.745,112
glass,motor,MSC01,0.825,112
glass,mem,MSC01,0.61,112
motor,semantic,MSC01,0.7649999999999999,112
motor,glass,MSC01,0.72,112
motor,mem,MSC01,0.675,112
mem,semantic,MSC01,0.925,112
mem,glass,MSC01,0.7150000000000001,112
mem,motor,MSC01,0.8150000000000001,112
semantic,glass,MSC02,0.6900000000000002,112
semantic,motor,MSC02,0.5,112
semantic,mem,MSC02,0.5,112
glass,semantic,MSC02,0.8099999999999998,112
glass,motor,MSC02,0.605,112
glass,mem,MSC02,0.7300000000000001,112
motor,semantic,MSC02,0.635,112
motor,glass,MSC02,0.64,112
motor,mem,MSC02,0.505,112
mem,semantic,MSC02,0.655,112
mem,glass,MSC02,0.8950000000000001,112
mem,motor,MSC02,0.7,112
semantic,glass,MSC03,0.635,112
semantic,motor,MSC03,0.5599999999999999,112
semantic,mem,MSC03,0.5499999999999999,112
glass,semantic,MSC03,0.6950000000000001,112
glass,motor,MSC03,0.86,112
glass,mem,MSC03,0.71,112
motor,semantic,MSC03,0.5050000000000001,112
motor,glass,MSC03,0.72,112
motor,mem,MSC03,0.7350000000000001,112
mem,semantic,MSC03,0.7849999999999999,112
mem,glass,MSC03,0.7849999999999999,112
mem,motor,MSC03,0.9,112
semantic,glass,MSC04,0.945,112
semantic,motor,MSC04,0.7350000000000001,112
semantic,mem,MSC04,0.5549999999999999,112
glass,semantic,MSC04,0.8799999999999999,112
glass,motor,MSC04,0.7999999999999999,112
glass,mem,MSC04,0.675,112
motor,semantic,MSC04,0.765,112
motor,glass,MSC04,0.8149999999999998,112
motor,mem,MSC04,0.58,112
mem,semantic,MSC04,0.8850000000000001,112
mem,glass,MSC04,0.82,112
mem,motor,MSC04,0.59,112
semantic,glass,MSC05,0.7749999999999999,112
semantic,motor,MSC05,0.7949999999999999,112
semantic,mem,MSC05,0.885,112
glass,semantic,MSC05,0.9650000000000001,112
glass,motor,MSC05,0.975,112
glass,mem,MSC05,0.9899999999999999,112
motor,semantic,MSC05,0.825,112
motor,glass,MSC05,0.74,112
motor,mem,MSC05,1.0,112
mem,semantic,MSC05,0.9649999999999999,112
mem,glass,MSC05,0.9100000000000001,112
mem,motor,MSC05,1.0,112
semantic,glass,MSC06,0.6666666666666667,112
semantic,motor,MSC06,0.67,112
semantic,mem,MSC06,0.6450000000000001,112
glass,semantic,MSC06,0.7722222222222223,112
glass,motor,MSC06,0.75,112
glass,mem,MSC06,0.8388888888888888,112
motor,semantic,MSC06,0.7849999999999999,112
motor,glass,MSC06,0.75,112
motor,mem,MSC06,0.78,112
mem,semantic,MSC06,0.9349999999999999,112
mem,glass,MSC06,0.8944444444444446,112
mem,motor,MSC06,0.67,112
semantic,glass,MSC07,0.85,112
semantic,motor,MSC07,0.5499999999999999,112
semantic,mem,MSC07,0.625,112
glass,semantic,MSC07,0.95,112
glass,motor,MSC07,0.7050000000000001,112
glass,mem,MSC07,0.76,112
motor,semantic,MSC07,0.5,112
motor,glass,MSC07,0.5599999999999998,112
motor,mem,MSC07,0.5499999999999999,112
mem,semantic,MSC07,0.8099999999999998,112
mem,glass,MSC07,0.9299999999999999,112
mem,motor,MSC07,0.8099999999999999,112
semantic,glass,MSC10,0.9000000000000001,112
semantic,motor,MSC10,0.64,112
semantic,mem,MSC10,0.735,112
glass,semantic,MSC10,0.7999999999999999,112
glass,motor,MSC10,0.7449999999999999,112
glass,mem,MSC10,0.7050000000000001,112
motor,semantic,MSC10,0.6249999999999999,112
motor,glass,MSC10,0.635,112
motor,mem,MSC10,0.53,112
mem,semantic,MSC10,0.8550000000000001,112
mem,glass,MSC10,0.7849999999999999,112
mem,motor,MSC10,0.7100000000000001,112
semantic,glass,MSC01,0.7999999999999999,103
semantic,motor,MSC01,0.8049999999999999,103
semantic,mem,MSC01,0.8249999999999998,103
glass,semantic,MSC01,0.8999999999999998,103
glass,motor,MSC01,0.8049999999999999,103
glass,mem,MSC01,0.8900000000000002,103
motor,semantic,MSC01,0.8800000000000001,103
motor,glass,MSC01,0.8800000000000001,103
motor,mem,MSC01,0.705,103
mem,semantic,MSC01,0.9400000000000001,103
mem,glass,MSC01,0.78,103
mem,motor,MSC01,0.9100000000000001,103
semantic,glass,MSC02,0.6700000000000002,103
semantic,motor,MSC02,0.57,103
semantic,mem,MSC02,0.51,103
glass,semantic,MSC02,0.845,103
glass,motor,MSC02,0.675,103
glass,mem,MSC02,0.77,103
motor,semantic,MSC02,0.58,103
motor,glass,MSC02,0.5999999999999999,103
motor,mem,MSC02,0.5,103
mem,semantic,MSC02,0.8049999999999999,103
mem,glass,MSC02,0.7799999999999999,103
mem,motor,MSC02,0.6049999999999999,103
semantic,glass,MSC03,0.75,103
semantic,motor,MSC03,0.755,103
semantic,mem,MSC03,0.8049999999999999,103
glass,semantic,MSC03,0.75,103
glass,motor,MSC03,0.7350000000000001,103
glass,mem,MSC03,0.675,103
motor,semantic,MSC03,0.7499999999999999,103
motor,glass,MSC03,0.7449999999999999,103
motor,mem,MSC03,0.6900000000000001,103
mem,semantic,MSC03,0.7000000000000001,103
mem,glass,MSC03,0.6900000000000002,103
mem,motor,MSC03,0.835,103
semantic,glass,MSC04,0.8800000000000001,103
semantic,motor,MSC04,0.7849999999999999,103
semantic,mem,MSC04,0.7899999999999999,103
glass,semantic,MSC04,0.8950000000000001,103
glass,motor,MSC04,0.7699999999999999,103
glass,mem,MSC04,0.9400000000000001,103
motor,semantic,MSC04,0.725,103
motor,glass,MSC04,0.9,103
motor,mem,MSC04,0.9349999999999999,103
mem,semantic,MSC04,0.8550000000000001,103
mem,glass,MSC04,0.9050000000000002,103
mem,motor,MSC04,0.8800000000000001,103
semantic,glass,MSC05,0.7899999999999999,103
semantic,motor,MSC05,0.74,103
semantic,mem,MSC05,0.9249999999999998,103
glass,semantic,MSC05,0.93,103
glass,motor,MSC05,0.8049999999999999,103
glass,mem,MSC05,0.9349999999999999,103
motor,semantic,MSC05,0.685,103
motor,glass,MSC05,0.73,103
motor,mem,MSC05,0.8300000000000001,103
mem,semantic,MSC05,0.7649999999999999,103
mem,glass,MSC05,0.8600000000000001,103
mem,motor,MSC05,0.95,103
semantic,glass,MSC06,0.7611111111111111,103
semantic,motor,MSC06,0.845,103
semantic,mem,MSC06,0.735,103
glass,semantic,MSC06,0.9166666666666669,103
glass,motor,MSC06,0.85,103
glass,mem,MSC06,0.8777777777777778,103
motor,semantic,MSC06,0.7100000000000001,103
motor,glass,MSC06,0.6333333333333333,103
motor,mem,MSC06,0.9400000000000001,103
mem,semantic,MSC06,0.6649999999999999,103
mem,glass,MSC06,0.5833333333333334,103
mem,motor,MSC06,0.9299999999999999,103
semantic,glass,MSC07,0.875,103
semantic,motor,MSC07,0.7150000000000001,103
semantic,mem,MSC07,0.845,103
glass,semantic,MSC07,0.985,103
glass,motor,MSC07,0.7949999999999998,103
glass,mem,MSC07,0.8500000000000002,103
motor,semantic,MSC07,0.66,103
motor,glass,MSC07,0.7649999999999999,103
motor,mem,MSC07,0.7050000000000001,103
mem,semantic,MSC07,0.9200000000000002,103
mem,glass,MSC07,0.9199999999999999,103
mem,motor,MSC07,0.8300000000000001,103
semantic,glass,MSC10,0.7849999999999999,103
semantic,motor,MSC10,0.675,103
semantic,mem,MSC10,0.7250000000000001,103
glass,semantic,MSC10,0.8099999999999999,103
glass,motor,MSC10,0.905,103
glass,mem,MSC10,0.725,103
motor,semantic,MSC10,0.74,103
motor,glass,MSC10,0.755,103
motor,mem,MSC10,0.78,103
mem,semantic,MSC10,0.85,103
mem,glass,MSC10,0.7849999999999999,103
mem,motor,MSC10,0.9000000000000001,103
semantic,glass,MSC01,0.8149999999999998,79
semantic,motor,MSC01,0.7899999999999999,79
semantic,mem,MSC01,0.6199999999999999,79
glass,semantic,MSC01,0.95,79
glass,motor,MSC01,0.89,79
glass,mem,MSC01,0.72,79
motor,semantic,MSC01,0.7949999999999999,79
motor,glass,MSC01,0.745,79
motor,mem,MSC01,0.8400000000000001,79
mem,semantic,MSC01,0.9349999999999999,79
mem,glass,MSC01,0.85,79
mem,motor,MSC01,0.9850000000000001,79
semantic,glass,MSC02,0.6400000000000001,79
semantic,motor,MSC02,0.5,79
semantic,mem,MSC02,0.5599999999999999,79
glass,semantic,MSC02,0.705,79
glass,motor,MSC02,0.5449999999999999,79
glass,mem,MSC02,0.51,79
motor,semantic,MSC02,0.6500000000000001,79
motor,glass,MSC02,0.75,79
motor,mem,MSC02,0.595,79
mem,semantic,MSC02,0.8750000000000002,79
mem,glass,MSC02,0.755,79
mem,motor,MSC02,0.7999999999999999,79
semantic,glass,MSC03,0.61,79
semantic,motor,MSC03,0.605,79
semantic,mem,MSC03,0.615,79
glass,semantic,MSC03,0.67,79
glass,motor,MSC03,0.66,79
glass,mem,MSC03,0.585,79
motor,semantic,MSC03,0.55,79
motor,glass,MSC03,0.745,79
motor,mem,MSC03,0.6799999999999999,79
mem,semantic,MSC03,0.8,79
mem,glass,MSC03,0.75,79
mem,motor,MSC03,0.925,79
semantic,glass,MSC04,0.66,79
semantic,motor,MSC04,0.6099999999999999,79
semantic,mem,MSC04,0.7150000000000001,79
glass,semantic,MSC04,0.925,79
glass,motor,MSC04,0.8399999999999999,79
glass,mem,MSC04,0.9349999999999999,79
motor,semantic,MSC04,0.86,79
motor,glass,MSC04,0.6500000000000001,79
motor,mem,MSC04,0.64,79
mem,semantic,MSC04,0.8549999999999999,79
mem,glass,MSC04,0.925,79
mem,motor,MSC04,0.7300000000000001,79
