train_sub,test_sub,cv_acc,acc,numComponent
MSC02,MSC04,0.9625,0.8674999999999999,18162
MSC02,MSC05,0.925,0.8474999999999999,18162
MSC02,MSC06,0.975,0.8717857142857142,18162
MSC02,MSC07,0.9875,0.6925,18162
MSC02,MSC10,0.925,0.7575,18162
MSC03,MSC01,0.9625,0.7024999999999999,18162
MSC03,MSC02,0.9125,0.7224999999999999,18162
MSC03,MSC04,0.9625,0.7424999999999999,18162
MSC03,MSC05,0.925,0.8550000000000001,18162
MSC03,MSC06,0.9875,0.7060714285714285,18162
MSC03,MSC07,0.95,0.7096428571428571,18162
MSC03,MSC10,0.9,0.78,18162
MSC04,MSC01,0.9875,0.57,18162
MSC04,MSC02,0.975,0.5475,18162
MSC04,MSC03,0.95,0.6132142857142857,18162
MSC04,MSC05,0.9875,0.8825,18162
MSC04,MSC06,0.975,0.7321428571428571,18162
MSC04,MSC07,0.975,0.5667857142857142,18162
MSC04,MSC10,0.9625,0.6525000000000001,18162
MSC05,MSC01,0.9875,0.6025,18162
MSC05,MSC02,0.9875,0.5149999999999999,18162
MSC05,MSC03,0.9875,0.6271428571428571,18162
MSC05,MSC04,0.9875,0.7224999999999999,18162
MSC05,MSC06,0.9875,0.6707142857142857,18162
MSC05,MSC07,0.9875,0.6382142857142857,18162
MSC05,MSC10,0.9875,0.6,18162
MSC06,MSC01,0.975,0.7849999999999999,18162
MSC06,MSC02,0.975,0.8425,18162
MSC06,MSC03,0.975,0.7178571428571427,18162
MSC06,MSC04,0.9375,0.885,18162
MSC06,MSC05,0.9625,0.9199999999999999,18162
MSC06,MSC07,0.95,0.58,18162
MSC06,MSC10,0.9875,0.6300000000000001,18162
MSC07,MSC01,0.975,0.7550000000000001,18162
MSC07,MSC02,0.975,0.6975,18162
MSC07,MSC03,0.9375,0.6203571428571428,18162
MSC07,MSC04,0.9625,0.7725,18162
MSC07,MSC05,0.95,0.8125,18162
MSC07,MSC06,0.975,0.7771428571428572,18162
MSC07,MSC10,0.9625,0.6950000000000001,18162
MSC10,MSC01,0.925,0.5650000000000001,18162
MSC10,MSC02,0.8875,0.5475000000000001,18162
MSC10,MSC03,0.9,0.6049999999999999,18162
MSC10,MSC04,0.8875,0.7150000000000001,18162
MSC10,MSC05,0.9125,0.6849999999999999,18162
MSC10,MSC06,0.875,0.7849999999999999,18162
MSC10,MSC07,0.9125,0.6660714285714285,18162
MSC01,MSC02,0.9875,0.5549999999999999,20619
MSC01,MSC03,0.975,0.5824999999999999,20619
MSC01,MSC04,0.975,0.7300000000000001,20619
MSC01,MSC05,0.975,0.7375,20619
MSC01,MSC06,0.9625,0.8157142857142856,20619
MSC01,MSC07,0.95,0.5785714285714286,20619
MSC01,MSC10,0.975,0.5599999999999999,20619
MSC02,MSC01,0.9875,0.885,20619
MSC02,MSC03,0.9875,0.7242857142857142,20619
MSC02,MSC04,0.975,0.85,20619
MSC02,MSC05,0.925,0.8400000000000001,20619
MSC02,MSC06,0.9875,0.8653571428571428,20619
MSC02,MSC07,0.975,0.6853571428571429,20619
MSC02,MSC10,0.95,0.7474999999999999,20619
MSC03,MSC01,0.9,0.7125,20619
MSC03,MSC02,0.9375,0.725,20619
MSC03,MSC04,0.9375,0.73,20619
MSC03,MSC05,0.95,0.865,20619
MSC03,MSC06,0.95,0.6767857142857142,20619
MSC03,MSC07,0.9375,0.6825,20619
MSC03,MSC10,0.9375,0.7825,20619
MSC04,MSC01,0.9625,0.595,20619
MSC04,MSC02,0.9625,0.5599999999999999,20619
MSC04,MSC03,0.9625,0.6260714285714286,20619
MSC04,MSC05,0.9625,0.865,20619
MSC04,MSC06,0.9875,0.7728571428571429,20619
MSC04,MSC07,0.975,0.6103571428571428,20619
MSC04,MSC10,0.975,0.64,20619
MSC05,MSC01,0.9875,0.6125,20619
MSC05,MSC02,0.9875,0.5125,20619
MSC05,MSC03,0.9875,0.6407142857142857,20619
MSC05,MSC04,0.9875,0.7375,20619
MSC05,MSC06,0.9875,0.6657142857142857,20619
MSC05,MSC07,0.9875,0.6207142857142857,20619
MSC05,MSC10,0.9875,0.5875,20619
MSC06,MSC01,0.9375,0.7950000000000002,20619
MSC06,MSC02,0.975,0.8175000000000001,20619
MSC06,MSC03,0.95,0.7182142857142857,20619
MSC06,MSC04,0.9875,0.8875,20619
MSC06,MSC05,0.9875,0.8925000000000001,20619
MSC06,MSC07,0.975,0.6082142857142857,20619
MSC06,MSC10,0.9375,0.6275000000000001,20619
MSC07,MSC01,0.9625,0.765,20619
MSC07,MSC02,0.975,0.6849999999999999,20619
MSC07,MSC03,0.975,0.6171428571428571,20619
MSC07,MSC04,0.9625,0.78,20619
MSC07,MSC05,0.9625,0.8,20619
MSC07,MSC06,0.95,0.7778571428571428,20619
MSC07,MSC10,0.9625,0.7050000000000001,20619
MSC10,MSC01,0.8875,0.5625,20619
MSC10,MSC02,0.9125,0.5599999999999999,20619
MSC10,MSC03,0.9,0.6064285714285713,20619
MSC10,MSC04,0.9125,0.7225,20619
MSC10,MSC05,0.9125,0.7025,20619
MSC10,MSC06,0.9,0.7682142857142857,20619
MSC10,MSC07,0.8875,0.655,20619
MSC01,MSC02,0.975,0.5925,23409
MSC01,MSC03,0.95,0.5978571428571429,23409
MSC01,MSC04,0.975,0.7225,23409
MSC01,MSC05,0.95,0.7274999999999999,23409
MSC01,MSC06,0.95,0.7639285714285715,23409
MSC01,MSC07,0.975,0.5853571428571429,23409
MSC01,MSC10,0.975,0.5825,23409
MSC02,MSC01,0.925,0.8675,23409
MSC02,MSC03,0.9875,0.7132142857142856,23409
MSC02,MSC04,0.925,0.8550000000000001,23409
MSC02,MSC05,0.925,0.8425,23409
MSC02,MSC06,0.975,0.8617857142857142,23409
MSC02,MSC07,0.9875,0.6967857142857143,23409
MSC02,MSC10,0.95,0.74,23409
MSC03,MSC01,0.95,0.675,23409
MSC03,MSC02,0.9375,0.7300000000000001,23409
MSC03,MSC04,0.95,0.73,23409
MSC03,MSC05,0.95,0.835,23409
MSC03,MSC06,0.95,0.6835714285714285,23409
MSC03,MSC07,0.95,0.7042857142857143,23409
MSC03,MSC10,0.95,0.7949999999999999,23409
MSC04,MSC01,0.95,0.5725,23409
MSC04,MSC02,0.9875,0.5700000000000001,23409
MSC04,MSC03,0.975,0.6146428571428572,23409
MSC04,MSC05,0.975,0.89,23409
MSC04,MSC06,0.9875,0.7467857142857144,23409
MSC04,MSC07,0.975,0.6021428571428571,23409
MSC04,MSC10,0.975,0.6475000000000001,23409
MSC05,MSC01,0.9875,0.6200000000000001,23409
MSC05,MSC02,0.9875,0.51,23409
MSC05,MSC03,0.9875,0.6475,23409
MSC05,MSC04,0.9875,0.74,23409
MSC05,MSC06,0.9875,0.6664285714285714,23409
MSC05,MSC07,0.9875,0.6214285714285713,23409
MSC05,MSC10,0.9875,0.6074999999999999,23409
MSC06,MSC01,0.95,0.7875,23409
MSC06,MSC02,0.9875,0.825,23409
MSC06,MSC03,0.975,0.7196428571428571,23409
MSC06,MSC04,0.975,0.8799999999999999,23409
MSC06,MSC05,0.975,0.9225,23409
MSC06,MSC07,0.9875,0.5875,23409
MSC06,MSC10,0.95,0.6075,23409
MSC07,MSC01,0.9625,0.765,23409
MSC07,MSC02,0.95,0.6775,23409
MSC07,MSC03,0.95,0.6053571428571429,23409
MSC07,MSC04,0.95,0.795,23409
MSC07,MSC05,0.9625,0.82,23409
MSC07,MSC06,0.9625,0.7939285714285714,23409
MSC07,MSC10,0.95,0.6825,23409
MSC10,MSC01,0.9,0.5574999999999999,23409
MSC10,MSC02,0.9,0.5475000000000001,23409
MSC10,MSC03,0.8875,0.5942857142857143,23409
MSC10,MSC04,0.9375,0.7449999999999999,23409
MSC10,MSC05,0.9,0.6900000000000001,23409
MSC10,MSC06,0.8875,0.7775,23409
MSC10,MSC07,0.9,0.6767857142857142,23409
MSC01,MSC02,0.975,0.61,26576
MSC01,MSC03,0.9625,0.5892857142857142,26576
MSC01,MSC04,0.975,0.705,26576
MSC01,MSC05,0.975,0.72,26576
MSC01,MSC06,0.9875,0.8074999999999999,26576
MSC01,MSC07,0.95,0.6232142857142857,26576
MSC01,MSC10,0.9875,0.6,26576
MSC02,MSC01,0.975,0.8525,26576
MSC02,MSC03,0.975,0.7207142857142858,26576
MSC02,MSC04,0.9875,0.8825000000000001,26576
MSC02,MSC05,0.975,0.8675,26576
MSC02,MSC06,0.9875,0.8542857142857143,26576
MSC02,MSC07,0.9875,0.6857142857142857,26576
MSC02,MSC10,0.975,0.725,26576
MSC03,MSC01,0.975,0.705,26576
MSC03,MSC02,0.925,0.7124999999999999,26576
MSC03,MSC04,0.975,0.735,26576
MSC03,MSC05,0.9875,0.875,26576
MSC03,MSC06,0.975,0.6642857142857143,26576
MSC03,MSC07,0.975,0.6864285714285714,26576
MSC03,MSC10,0.9875,0.775,26576
MSC04,MSC01,0.9875,0.585,26576
MSC04,MSC02,0.9875,0.5625,26576
MSC04,MSC03,0.975,0.6,26576
MSC04,MSC05,0.95,0.8450000000000001,26576
MSC04,MSC06,0.9875,0.7817857142857142,26576
MSC04,MSC07,0.975,0.604642857142857,26576
MSC04,MSC10,0.9875,0.635,26576
MSC05,MSC01,0.9875,0.6075000000000002,26576
MSC05,MSC02,0.9875,0.5125,26576
MSC05,MSC03,0.9875,0.6346428571428572,26576
MSC05,MSC04,0.9875,0.735,26576
MSC05,MSC06,0.9875,0.6646428571428572,26576
MSC05,MSC07,0.9875,0.6357142857142857,26576
MSC05,MSC10,0.9875,0.61,26576
MSC06,MSC01,0.9625,0.8074999999999999,26576
MSC06,MSC02,0.95,0.82,26576
MSC06,MSC03,0.9375,0.7164285714285714,26576
MSC06,MSC04,0.9625,0.8775000000000001,26576
MSC06,MSC05,0.975,0.9100000000000001,26576
MSC06,MSC07,0.9625,0.5828571428571429,26576
MSC06,MSC10,0.9625,0.6199999999999999,26576
MSC07,MSC01,0.95,0.7424999999999999,26576
MSC07,MSC02,0.975,0.6975,26576
MSC07,MSC03,0.95,0.605,26576
MSC07,MSC04,0.975,0.7825000000000001,26576
MSC07,MSC05,0.9625,0.835,26576
MSC07,MSC06,0.9625,0.7817857142857142,26576
MSC07,MSC10,0.9625,0.6975,26576
MSC10,MSC01,0.9125,0.5549999999999999,26576
MSC10,MSC02,0.875,0.5700000000000001,26576
MSC10,MSC03,0.9125,0.6167857142857143,26576
MSC10,MSC04,0.9125,0.7325,26576
MSC10,MSC05,0.9,0.6925,26576
MSC10,MSC06,0.8875,0.76,26576
MSC10,MSC07,0.9,0.6453571428571429,26576
MSC01,MSC02,0.975,0.585,30171
MSC01,MSC03,0.975,0.5974999999999999,30171
MSC01,MSC04,0.95,0.73,30171
MSC01,MSC05,0.95,0.7350000000000001,30171
MSC01,MSC06,0.975,0.8092857142857142,30171
MSC01,MSC07,0.975,0.5942857142857143,30171
MSC01,MSC10,0.95,0.5750000000000001,30171
MSC02,MSC01,0.9875,0.8699999999999999,30171
MSC02,MSC03,0.9875,0.7128571428571429,30171
MSC02,MSC04,0.975,0.85,30171
MSC02,MSC05,0.9875,0.8675,30171
MSC02,MSC06,0.9875,0.8603571428571428,30171
MSC02,MSC07,0.9875,0.6946428571428571,30171
MSC02,MSC10,0.975,0.7275,30171
MSC03,MSC01,0.9375,0.6849999999999999,30171
MSC03,MSC02,0.95,0.7375,30171
MSC03,MSC04,0.925,0.7324999999999999,30171
MSC03,MSC05,0.95,0.885,30171
MSC03,MSC06,0.9375,0.6714285714285714,30171
MSC03,MSC07,0.95,0.7128571428571429,30171
MSC03,MSC10,0.95,0.7775000000000001,30171
MSC04,MSC01,0.975,0.5975,30171
MSC04,MSC02,0.9875,0.5875,30171
MSC04,MSC03,0.9875,0.6060714285714285,30171
MSC04,MSC05,0.9875,0.8800000000000001,30171
MSC04,MSC06,0.975,0.7878571428571429,30171
MSC04,MSC07,0.9875,0.5689285714285715,30171
MSC04,MSC10,0.975,0.6475,30171
MSC05,MSC01,0.9875,0.625,30171
MSC05,MSC02,0.9875,0.5175,30171
MSC05,MSC03,0.9875,0.6392857142857142,30171
MSC05,MSC04,0.9875,0.7325000000000002,30171
MSC05,MSC06,0.9875,0.6764285714285714,30171
MSC05,MSC07,0.9875,0.6224999999999999,30171
MSC05,MSC10,0.9875,0.595,30171
MSC06,MSC01,0.975,0.8,30171
MSC06,MSC02,0.9375,0.8399999999999999,30171
MSC06,MSC03,0.9625,0.7067857142857144,30171
MSC06,MSC04,0.9625,0.885,30171
MSC06,MSC05,0.9625,0.89,30171
MSC06,MSC07,0.975,0.5796428571428571,30171
MSC06,MSC10,0.9625,0.6075,30171
MSC07,MSC01,0.975,0.75,30171
MSC07,MSC02,0.975,0.6825,30171
MSC07,MSC03,0.95,0.6107142857142858,30171
MSC07,MSC04,0.9625,0.765,30171
MSC07,MSC05,0.95,0.8125,30171
MSC07,MSC06,0.975,0.7753571428571429,30171
MSC07,MSC10,0.9625,0.6849999999999999,30171
MSC10,MSC01,0.9125,0.5525,30171
MSC10,MSC02,0.925,0.5625,30171
MSC10,MSC03,0.9,0.5921428571428571,30171
MSC10,MSC04,0.8875,0.7224999999999999,30171
MSC10,MSC05,0.8875,0.6850000000000002,30171
MSC10,MSC06,0.9,0.7742857142857142,30171
MSC10,MSC07,0.9,0.6660714285714286,30171
MSC01,MSC02,0.9875,0.55,34252
MSC01,MSC03,0.95,0.5760714285714286,34252
MSC01,MSC04,0.975,0.725,34252
MSC01,MSC05,0.975,0.7274999999999999,34252
MSC01,MSC06,0.9875,0.7842857142857144,34252
MSC01,MSC07,0.975,0.5864285714285714,34252
MSC01,MSC10,0.9875,0.5725,34252
MSC02,MSC01,0.9875,0.8775000000000001,34252
MSC02,MSC03,0.9875,0.7203571428571429,34252
MSC02,MSC04,0.9875,0.8525,34252
MSC02,MSC05,0.925,0.8474999999999999,34252
MSC02,MSC06,0.9875,0.85,34252
MSC02,MSC07,0.925,0.6864285714285714,34252
MSC02,MSC10,0.975,0.755,34252
MSC03,MSC01,0.95,0.6900000000000001,34252
MSC03,MSC02,0.975,0.7150000000000001,34252
MSC03,MSC04,0.9875,0.7475,34252
MSC03,MSC05,0.9625,0.8674999999999999,34252
MSC03,MSC06,0.95,0.6946428571428571,34252
MSC03,MSC07,0.95,0.7139285714285715,34252
MSC03,MSC10,0.975,0.7725,34252
MSC04,MSC01,0.9625,0.5825000000000001,34252
MSC04,MSC02,0.9875,0.5349999999999999,34252
MSC04,MSC03,0.9875,0.6264285714285714,34252
MSC04,MSC05,0.975,0.8925000000000001,34252
MSC04,MSC06,0.975,0.7617857142857142,34252
MSC04,MSC07,0.95,0.5903571428571428,34252
MSC04,MSC10,0.9625,0.64,34252
MSC05,MSC01,0.9875,0.6249999999999999,34252
MSC05,MSC02,0.9875,0.5175,34252
MSC05,MSC03,0.9875,0.6375,34252
MSC05,MSC04,0.9875,0.7350000000000001,34252
MSC05,MSC06,0.9875,0.6575,34252
MSC05,MSC07,0.9875,0.6289285714285714,34252
MSC05,MSC10,0.9875,0.6050000000000001,34252
MSC06,MSC01,0.975,0.7849999999999999,34252
MSC06,MSC02,0.975,0.8275,34252
MSC06,MSC03,0.9875,0.7050000000000001,34252
MSC06,MSC04,0.9625,0.885,34252
MSC06,MSC05,0.9875,0.915,34252
MSC06,MSC07,0.975,0.5892857142857142,34252
MSC06,MSC10,0.975,0.63,34252
MSC07,MSC01,0.95,0.7525,34252
MSC07,MSC02,0.95,0.6950000000000001,34252
MSC07,MSC03,0.975,0.609642857142857,34252
MSC07,MSC04,0.9625,0.7725,34252
MSC07,MSC05,0.9625,0.8175000000000001,34252
MSC07,MSC06,0.9625,0.7917857142857143,34252
MSC07,MSC10,0.975,0.7025,34252
MSC10,MSC01,0.9,0.5650000000000001,34252
MSC10,MSC02,0.8875,0.5725,34252
MSC10,MSC03,0.9,0.6053571428571428,34252
MSC10,MSC04,0.8875,0.7225,34252
MSC10,MSC05,0.925,0.6775,34252
MSC10,MSC06,0.9,0.7703571428571429,34252
MSC10,MSC07,0.9125,0.6467857142857143,34252
MSC01,MSC02,0.95,0.5800000000000001,38886
MSC01,MSC03,0.975,0.5807142857142856,38886
MSC01,MSC04,0.975,0.7274999999999999,38886
MSC01,MSC05,0.9625,0.75,38886
MSC01,MSC06,0.975,0.8074999999999999,38886
MSC01,MSC07,0.9875,0.5925,38886
MSC01,MSC10,0.9875,0.5975,38886
MSC02,MSC01,0.9875,0.8700000000000001,38886
MSC02,MSC03,0.925,0.725,38886
MSC02,MSC04,0.925,0.845,38886
MSC02,MSC05,0.9875,0.875,38886
MSC02,MSC06,0.9875,0.8860714285714286,38886
MSC02,MSC07,0.9875,0.6857142857142857,38886
MSC02,MSC10,0.9875,0.7549999999999999,38886
MSC03,MSC01,0.925,0.72,38886
MSC03,MSC02,0.9375,0.715,38886
MSC03,MSC04,0.9625,0.735,38886
MSC03,MSC05,0.9375,0.8625,38886
MSC03,MSC06,0.9375,0.687857142857143,38886
MSC03,MSC07,0.9875,0.7182142857142857,38886
MSC03,MSC10,0.9375,0.79,38886
MSC04,MSC01,0.9875,0.6100000000000001,38886
MSC04,MSC02,0.975,0.5625,38886
MSC04,MSC03,0.9875,0.6189285714285714,38886
MSC04,MSC05,0.9875,0.8799999999999999,38886
MSC04,MSC06,0.9625,0.7717857142857143,38886
MSC04,MSC07,0.9875,0.6085714285714287,38886
MSC04,MSC10,0.975,0.6449999999999999,38886
MSC05,MSC01,0.9875,0.6199999999999999,38886
MSC05,MSC02,0.9875,0.515,38886
MSC05,MSC03,0.9875,0.6303571428571428,38886
MSC05,MSC04,0.9875,0.735,38886
MSC05,MSC06,0.9875,0.6785714285714286,38886
MSC05,MSC07,0.9875,0.6224999999999999,38886
MSC05,MSC10,0.9875,0.5975,38886
MSC06,MSC01,0.975,0.8025,38886
MSC06,MSC02,0.975,0.8174999999999999,38886
MSC06,MSC03,0.975,0.7299999999999999,38886
MSC06,MSC04,0.975,0.8949999999999999,38886
MSC06,MSC05,0.975,0.9125,38886
MSC06,MSC07,0.975,0.5971428571428571,38886
MSC06,MSC10,0.975,0.62,38886
MSC07,MSC01,0.975,0.7675000000000001,38886
MSC07,MSC02,0.95,0.6825,38886
MSC07,MSC03,0.9625,0.6078571428571429,38886
MSC07,MSC04,0.9625,0.7700000000000001,38886
MSC07,MSC05,0.95,0.7849999999999999,38886
MSC07,MSC06,0.9625,0.7857142857142858,38886
MSC07,MSC10,0.9625,0.6950000000000001,38886
MSC10,MSC01,0.9,0.5549999999999999,38886
MSC10,MSC02,0.9125,0.5574999999999999,38886
MSC10,MSC03,0.925,0.6050000000000001,38886
MSC10,MSC04,0.9375,0.7375,38886
MSC10,MSC05,0.9,0.6725,38886
MSC10,MSC06,0.9,0.7885714285714286,38886
MSC10,MSC07,0.9,0.6617857142857143,38886
MSC01,MSC02,0.975,0.5824999999999999,44146
MSC01,MSC03,0.975,0.5967857142857143,44146
MSC01,MSC04,0.975,0.7200000000000001,44146
MSC01,MSC05,0.975,0.7225,44146
MSC01,MSC06,0.95,0.8221428571428573,44146
MSC01,MSC07,0.9875,0.5585714285714285,44146
MSC01,MSC10,0.95,0.5975,44146
MSC02,MSC01,0.975,0.8875,44146
MSC02,MSC03,0.95,0.7185714285714285,44146
MSC02,MSC04,0.975,0.8674999999999999,44146
MSC02,MSC05,0.975,0.8649999999999999,44146
MSC02,MSC06,0.95,0.86,44146
MSC02,MSC07,0.9875,0.6821428571428572,44146
MSC02,MSC10,0.925,0.7550000000000001,44146
MSC03,MSC01,0.95,0.685,44146
MSC03,MSC02,0.9625,0.7299999999999999,44146
MSC03,MSC04,0.95,0.7299999999999999,44146
MSC03,MSC05,0.975,0.85,44146
MSC03,MSC06,0.9625,0.6757142857142857,44146
MSC03,MSC07,0.975,0.6896428571428572,44146
MSC03,MSC10,0.975,0.7750000000000001,44146
MSC04,MSC01,0.9875,0.575,44146
MSC04,MSC02,0.9625,0.585,44146
MSC04,MSC03,0.95,0.6107142857142855,44146
MSC04,MSC05,0.975,0.8825000000000001,44146
MSC04,MSC06,0.9625,0.7478571428571429,44146
MSC04,MSC07,0.975,0.6017857142857143,44146
MSC04,MSC10,0.9875,0.6325,44146
MSC05,MSC01,0.9875,0.625,44146
MSC05,MSC02,0.9875,0.5125,44146
MSC05,MSC03,0.9875,0.63,44146
MSC05,MSC04,0.9875,0.74,44146
MSC05,MSC06,0.9875,0.6692857142857143,44146
MSC05,MSC07,0.9875,0.6385714285714286,44146
MSC05,MSC10,0.9875,0.6025,44146
MSC06,MSC01,0.9625,0.78,44146
MSC06,MSC02,0.9625,0.8400000000000001,44146
MSC06,MSC03,0.975,0.7235714285714285,44146
MSC06,MSC04,0.9875,0.8875,44146
MSC06,MSC05,0.9875,0.885,44146
MSC06,MSC07,0.975,0.5907142857142856,44146
MSC06,MSC10,0.9625,0.6074999999999999,44146
MSC07,MSC01,0.975,0.7575000000000001,44146
MSC07,MSC02,0.975,0.6874999999999999,44146
MSC07,MSC03,0.9375,0.6189285714285713,44146
MSC07,MSC04,0.9625,0.77,44146
MSC07,MSC05,0.975,0.8074999999999999,44146
MSC07,MSC06,0.9625,0.7924999999999999,44146
MSC07,MSC10,0.9625,0.71,44146
MSC10,MSC01,0.9,0.5625,44146
MSC10,MSC02,0.875,0.55,44146
MSC10,MSC03,0.9375,0.6064285714285714,44146
MSC10,MSC04,0.875,0.7074999999999999,44146
MSC10,MSC05,0.9125,0.6775,44146
MSC10,MSC06,0.9125,0.78,44146
MSC10,MSC07,0.9125,0.6460714285714285,44146
MSC01,MSC02,0.9875,0.5824999999999999,50118
MSC01,MSC03,0.9625,0.5732142857142857,50118
MSC01,MSC04,0.9625,0.7074999999999999,50118
MSC01,MSC05,0.9625,0.7474999999999999,50118
MSC01,MSC06,0.95,0.8025,50118
MSC01,MSC07,0.95,0.6121428571428572,50118
MSC01,MSC10,0.975,0.5774999999999999,50118
MSC02,MSC01,0.975,0.8625,50118
MSC02,MSC03,0.9875,0.7289285714285714,50118
MSC02,MSC04,0.925,0.8550000000000001,50118
MSC02,MSC05,0.9875,0.8800000000000001,50118
MSC02,MSC06,0.95,0.8750000000000002,50118
MSC02,MSC07,0.9875,0.677142857142857,50118
MSC02,MSC10,0.9875,0.7474999999999999,50118
MSC03,MSC01,0.9875,0.7150000000000001,50118
MSC03,MSC02,0.975,0.7175,50118
MSC03,MSC04,0.975,0.7275,50118
MSC03,MSC05,0.925,0.8575000000000002,50118
MSC03,MSC06,0.975,0.6742857142857143,50118
MSC03,MSC07,0.95,0.7114285714285714,50118
MSC03,MSC10,0.95,0.7550000000000001,50118
MSC04,MSC01,0.975,0.5824999999999999,50118
MSC04,MSC02,0.9875,0.5725,50118
MSC04,MSC03,0.975,0.6025,50118
MSC04,MSC05,0.975,0.8724999999999999,50118
MSC04,MSC06,0.9875,0.7542857142857142,50118
MSC04,MSC07,0.9875,0.5660714285714286,50118
MSC04,MSC10,0.9875,0.6425000000000001,50118
MSC05,MSC01,0.9875,0.62,50118
MSC05,MSC02,0.9875,0.5225,50118
MSC05,MSC03,0.9875,0.6449999999999999,50118
MSC05,MSC04,0.9875,0.7275,50118
MSC05,MSC06,0.9875,0.6967857142857142,50118
MSC05,MSC07,0.9875,0.6292857142857142,50118
MSC05,MSC10,0.9875,0.5974999999999999,50118
MSC06,MSC01,0.95,0.7849999999999999,50118
MSC06,MSC02,0.95,0.825,50118
MSC06,MSC03,0.95,0.7099999999999999,50118
MSC06,MSC04,0.9625,0.8949999999999999,50118
MSC06,MSC05,0.975,0.9,50118
MSC06,MSC07,0.9375,0.5957142857142858,50118
MSC06,MSC10,0.9875,0.6275000000000001,50118
MSC07,MSC01,0.9625,0.7675,50118
MSC07,MSC02,0.9375,0.6825,50118
MSC07,MSC03,0.975,0.6039285714285714,50118
MSC07,MSC04,0.9625,0.7925000000000001,50118
MSC07,MSC05,0.975,0.8175000000000001,50118
MSC07,MSC06,0.975,0.8007142857142856,50118
MSC07,MSC10,0.95,0.7025,50118
MSC10,MSC01,0.875,0.5525,50118
MSC10,MSC02,0.9,0.5549999999999999,50118
MSC10,MSC03,0.875,0.5860714285714286,50118
MSC10,MSC04,0.9125,0.7325,50118
MSC10,MSC05,0.8875,0.6799999999999999,50118
MSC10,MSC06,0.8875,0.7642857142857142,50118
MSC10,MSC07,0.9125,0.6642857142857143,50118
