train,test,task,acc
MSC04,MSC05,Memory,
MSC04,MSC05,Memory,
MSC04,MSC05,Memory,
MSC04,MSC05,Memory,
MSC04,MSC05,Memory,
MSC04,MSC05,Memory,
MSC04,MSC05,Memory,
MSC04,MSC05,Memory,
MSC04,MSC05,Memory,
MSC04,MSC05,Memory,
MSC04,MSC05,Memory,
MSC04,MSC05,Memory,
MSC04,MSC05,Memory,
MSC04,MSC05,Memory,
MSC04,MSC05,Memory,
MSC04,MSC05,Memory,
MSC04,MSC05,Memory,
MSC04,MSC05,Memory,
MSC04,MSC05,Memory,
MSC04,MSC05,Memory,
MSC04,MSC05,Memory,
MSC04,MSC05,Memory,
MSC04,MSC05,Memory,
MSC04,MSC05,Memory,
MSC04,MSC05,Memory,
MSC04,MSC05,Memory,
MSC04,MSC05,Memory,
MSC04,MSC05,Memory,
MSC04,MSC05,Memory,
MSC04,MSC05,Memory,
MSC04,MSC05,Memory,
MSC04,MSC05,Memory,
MSC04,MSC05,Memory,
MSC04,MSC05,Memory,
MSC04,MSC05,Memory,
MSC04,MSC05,Memory,
MSC04,MSC05,Memory,
MSC04,MSC05,Memory,
MSC04,MSC05,Memory,
MSC04,MSC05,Memory,
MSC04,MSC05,Memory,
MSC04,MSC05,Memory,
MSC04,MSC05,Memory,
MSC04,MSC05,Memory,
MSC04,MSC05,Memory,
MSC04,MSC05,Memory,
MSC04,MSC05,Memory,
MSC04,MSC05,Memory,
MSC04,MSC05,Memory,
MSC04,MSC05,Memory,
MSC04,MSC05,Memory,
MSC04,MSC05,Memory,
MSC04,MSC05,Memory,
MSC04,MSC05,Memory,
MSC04,MSC05,Memory,
MSC04,MSC05,Memory,
MSC04,MSC05,Memory,
MSC04,MSC05,Memory,
MSC04,MSC05,Memory,
MSC04,MSC05,Memory,
MSC04,MSC05,Memory,
MSC04,MSC05,Memory,
MSC04,MSC05,Memory,
MSC04,MSC05,Memory,
MSC04,MSC05,Memory,
MSC04,MSC05,Memory,
MSC04,MSC05,Memory,
MSC04,MSC05,Memory,
MSC04,MSC05,Memory,
MSC04,MSC05,Memory,
MSC04,MSC05,Memory,
MSC04,MSC05,Memory,
MSC04,MSC05,Memory,
MSC04,MSC05,Memory,
MSC04,MSC05,Memory,
MSC04,MSC05,Memory,
MSC04,MSC05,Memory,
MSC04,MSC05,Memory,
MSC04,MSC05,Memory,
MSC04,MSC05,Memory,
MSC04,MSC05,Memory,
MSC04,MSC05,Memory,
MSC04,MSC05,Memory,
MSC04,MSC05,Memory,
MSC04,MSC05,Memory,
MSC04,MSC05,Memory,
MSC04,MSC05,Memory,
MSC04,MSC05,Memory,
MSC04,MSC05,Memory,
MSC04,MSC05,Memory,
MSC04,MSC05,Memory,
MSC04,MSC05,Memory,
MSC04,MSC05,Memory,
MSC04,MSC05,Memory,
MSC04,MSC05,Memory,
MSC04,MSC05,Memory,
MSC04,MSC05,Memory,
MSC04,MSC05,Memory,
MSC04,MSC05,Memory,
MSC04,MSC05,Memory,
MSC04,MSC05,Memory,
MSC04,MSC05,Memory,
MSC04,MSC05,Memory,
MSC04,MSC05,Memory,
MSC04,MSC05,Memory,
MSC04,MSC05,Memory,
MSC04,MSC05,Memory,
MSC04,MSC05,Memory,
MSC04,MSC05,Memory,
MSC04,MSC05,Memory,
MSC04,MSC05,Memory,
MSC04,MSC05,Memory,
MSC04,MSC05,Memory,
MSC04,MSC05,Memory,
MSC04,MSC05,Memory,
MSC04,MSC05,Memory,
MSC04,MSC05,Memory,
MSC04,MSC05,Memory,
MSC04,MSC05,Memory,
MSC04,MSC05,Memory,
MSC04,MSC05,Memory,
MSC04,MSC05,Memory,
MSC04,MSC05,Memory,
MSC04,MSC05,Memory,
MSC04,MSC05,Memory,
MSC04,MSC05,Memory,
MSC04,MSC05,Memory,
MSC04,MSC05,Memory,
MSC04,MSC05,Memory,
MSC04,MSC05,Memory,
MSC04,MSC05,Memory,
MSC04,MSC05,Memory,
MSC04,MSC05,Memory,
MSC04,MSC05,Memory,
MSC04,MSC05,Memory,
MSC04,MSC05,Memory,
MSC04,MSC05,Memory,
MSC04,MSC05,Memory,
MSC04,MSC05,Memory,
MSC04,MSC05,Memory,
MSC04,MSC05,Memory,
MSC04,MSC05,Memory,
MSC04,MSC05,Memory,
MSC04,MSC05,Memory,
MSC04,MSC05,Memory,
MSC04,MSC05,Memory,
MSC04,MSC05,Memory,
MSC04,MSC05,Memory,
MSC04,MSC05,Memory,
MSC04,MSC05,Memory,
MSC04,MSC05,Memory,
MSC04,MSC05,Memory,
MSC04,MSC05,Memory,
MSC04,MSC05,Memory,
MSC04,MSC05,Memory,
MSC04,MSC05,Memory,
MSC04,MSC05,Memory,
MSC04,MSC05,Memory,
MSC04,MSC05,Memory,
MSC04,MSC05,Memory,
MSC04,MSC05,Memory,
MSC04,MSC05,Memory,
MSC04,MSC05,Memory,
MSC04,MSC05,Memory,
MSC04,MSC05,Memory,
MSC04,MSC05,Memory,
MSC04,MSC05,Memory,
MSC04,MSC05,Memory,
MSC04,MSC05,Memory,
MSC04,MSC05,Memory,
MSC04,MSC05,Memory,
MSC04,MSC05,Memory,
MSC04,MSC05,Memory,
MSC04,MSC05,Memory,
MSC04,MSC05,Memory,
MSC04,MSC05,Memory,
MSC04,MSC05,Memory,
MSC04,MSC05,Memory,
MSC04,MSC05,Memory,
MSC04,MSC05,Memory,
MSC04,MSC05,Memory,
MSC04,MSC05,Memory,
MSC04,MSC05,Memory,
MSC04,MSC05,Memory,
MSC04,MSC05,Memory,
MSC04,MSC05,Memory,
MSC04,MSC05,Memory,
MSC04,MSC05,Memory,
MSC04,MSC05,Memory,
MSC04,MSC05,Memory,
MSC04,MSC05,Memory,
MSC04,MSC05,Memory,
MSC04,MSC05,Memory,
MSC04,MSC05,Memory,
MSC04,MSC05,Memory,
MSC04,MSC05,Memory,
MSC04,MSC05,Memory,
MSC04,MSC05,Memory,
MSC04,MSC05,Memory,
MSC04,MSC05,Memory,
MSC04,MSC05,Memory,
MSC04,MSC05,Memory,
MSC04,MSC05,Memory,
MSC04,MSC05,Memory,
MSC04,MSC05,Memory,
MSC04,MSC05,Memory,
MSC04,MSC05,Memory,
MSC04,MSC05,Memory,
MSC04,MSC05,Memory,
MSC04,MSC05,Memory,
MSC04,MSC05,Memory,
MSC04,MSC05,Memory,
MSC04,MSC05,Memory,
MSC04,MSC05,Memory,
MSC04,MSC05,Memory,
MSC04,MSC05,Memory,
MSC04,MSC05,Memory,
MSC04,MSC05,Memory,
MSC04,MSC05,Memory,
MSC04,MSC05,Memory,
MSC04,MSC05,Memory,
MSC04,MSC05,Memory,
MSC04,MSC05,Memory,
MSC04,MSC05,Memory,
MSC04,MSC05,Memory,
MSC04,MSC05,Memory,
MSC04,MSC05,Memory,
MSC04,MSC05,Memory,
MSC04,MSC05,Memory,
MSC04,MSC05,Memory,
MSC04,MSC05,Memory,
MSC04,MSC05,Memory,
MSC04,MSC05,Memory,
MSC04,MSC05,Memory,
MSC04,MSC05,Memory,
MSC04,MSC05,Memory,
MSC04,MSC05,Memory,
MSC04,MSC05,Memory,
MSC04,MSC05,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
MSC04,MSC06,Memory,
