sub,task,acc,features
MSC05,glass,0.95,2427
MSC05,motor,1.0,2427
MSC05,mem,1.0,2427
MSC06,semantic,0.95,2427
MSC06,glass,0.8333333333333334,2427
MSC06,motor,1.0,2427
MSC06,mem,1.0,2427
MSC07,semantic,1.0,2427
MSC07,glass,0.9,2427
MSC07,motor,0.9444444444444444,2427
MSC07,mem,1.0,2427
MSC10,semantic,0.95,2427
MSC10,glass,0.9,2427
MSC10,motor,1.0,2427
MSC10,mem,1.0,2427
MSC01,semantic,0.95,2448
MSC01,glass,0.9,2448
MSC01,motor,1.0,2448
MSC01,mem,1.0,2448
MSC02,semantic,0.9,2448
MSC02,glass,0.85,2448
MSC02,motor,0.95,2448
MSC02,mem,1.0,2448
MSC03,semantic,0.9,2448
MSC03,glass,0.85,2448
MSC03,motor,0.95,2448
MSC03,mem,0.9375,2448
MSC04,semantic,0.95,2448
MSC04,glass,1.0,2448
MSC04,motor,1.0,2448
MSC04,mem,1.0,2448
MSC05,semantic,0.95,2448
MSC05,glass,0.85,2448
MSC05,motor,1.0,2448
MSC05,mem,1.0,2448
MSC06,semantic,0.95,2448
MSC06,glass,0.7777777777777778,2448
MSC06,motor,1.0,2448
MSC06,mem,1.0,2448
MSC07,semantic,1.0,2448
MSC07,glass,0.85,2448
MSC07,motor,1.0,2448
MSC07,mem,1.0,2448
MSC10,semantic,0.95,2448
MSC10,glass,0.85,2448
MSC10,motor,0.95,2448
MSC10,mem,0.95,2448
MSC01,semantic,0.95,2469
MSC01,glass,0.85,2469
MSC01,motor,1.0,2469
MSC01,mem,1.0,2469
MSC02,semantic,0.9,2469
MSC02,glass,0.85,2469
MSC02,motor,0.95,2469
MSC02,mem,1.0,2469
MSC03,semantic,0.85,2469
MSC03,glass,0.9,2469
MSC03,motor,0.95,2469
MSC03,mem,1.0,2469
MSC04,semantic,0.95,2469
MSC04,glass,0.9,2469
MSC04,motor,1.0,2469
MSC04,mem,1.0,2469
MSC05,semantic,1.0,2469
MSC05,glass,0.95,2469
MSC05,motor,1.0,2469
MSC05,mem,1.0,2469
MSC06,semantic,0.95,2469
MSC06,glass,0.7777777777777778,2469
MSC06,motor,1.0,2469
MSC06,mem,1.0,2469
MSC07,semantic,1.0,2469
MSC07,glass,0.9,2469
MSC07,motor,0.9444444444444444,2469
MSC07,mem,0.95,2469
MSC10,semantic,0.85,2469
MSC10,glass,0.8,2469
MSC10,motor,0.95,2469
MSC10,mem,0.95,2469
MSC01,semantic,0.95,2490
MSC01,glass,0.85,2490
MSC01,motor,1.0,2490
MSC01,mem,1.0,2490
MSC02,semantic,0.9,2490
MSC02,glass,0.8,2490
MSC02,motor,0.95,2490
MSC02,mem,1.0,2490
MSC03,semantic,0.9,2490
MSC03,glass,0.9,2490
MSC03,motor,1.0,2490
MSC03,mem,0.875,2490
MSC04,semantic,0.95,2490
MSC04,glass,1.0,2490
MSC04,motor,1.0,2490
MSC04,mem,1.0,2490
MSC05,semantic,0.95,2490
MSC05,glass,0.9,2490
MSC05,motor,1.0,2490
MSC05,mem,1.0,2490
MSC06,semantic,0.95,2490
MSC06,glass,0.8333333333333334,2490
MSC06,motor,1.0,2490
MSC06,mem,1.0,2490
MSC07,semantic,1.0,2490
MSC07,glass,0.9,2490
MSC07,motor,0.9444444444444444,2490
MSC07,mem,1.0,2490
MSC10,semantic,0.9,2490
MSC10,glass,0.85,2490
MSC10,motor,0.95,2490
MSC10,mem,1.0,2490
MSC01,semantic,0.95,2511
MSC01,glass,0.9,2511
MSC01,motor,1.0,2511
MSC01,mem,1.0,2511
MSC02,semantic,0.9,2511
MSC02,glass,0.75,2511
MSC02,motor,0.95,2511
MSC02,mem,1.0,2511
MSC03,semantic,0.9,2511
MSC03,glass,0.9,2511
MSC03,motor,0.95,2511
MSC03,mem,0.9375,2511
MSC04,semantic,0.95,2511
MSC04,glass,0.95,2511
MSC04,motor,1.0,2511
MSC04,mem,1.0,2511
MSC05,semantic,0.95,2511
MSC05,glass,0.95,2511
MSC05,motor,1.0,2511
MSC05,mem,1.0,2511
MSC06,semantic,0.95,2511
MSC06,glass,0.7777777777777778,2511
MSC06,motor,1.0,2511
MSC06,mem,0.95,2511
MSC07,semantic,1.0,2511
MSC07,glass,0.9,2511
MSC07,motor,0.9444444444444444,2511
MSC07,mem,1.0,2511
MSC10,semantic,0.9,2511
MSC10,glass,0.85,2511
MSC10,motor,1.0,2511
MSC10,mem,1.0,2511
MSC01,semantic,0.95,2533
MSC01,glass,0.9,2533
MSC01,motor,1.0,2533
MSC01,mem,1.0,2533
MSC02,semantic,0.9,2533
MSC02,glass,0.85,2533
MSC02,motor,0.95,2533
MSC02,mem,1.0,2533
MSC03,semantic,0.9,2533
MSC03,glass,0.9,2533
MSC03,motor,1.0,2533
MSC03,mem,0.9375,2533
MSC04,semantic,0.95,2533
MSC04,glass,0.9,2533
MSC04,motor,1.0,2533
MSC04,mem,1.0,2533
MSC05,semantic,0.95,2533
MSC05,glass,1.0,2533
MSC05,motor,1.0,2533
MSC05,mem,1.0,2533
MSC06,semantic,0.9,2533
MSC06,glass,0.7777777777777778,2533
MSC06,motor,1.0,2533
MSC06,mem,1.0,2533
MSC07,semantic,1.0,2533
MSC07,glass,0.9,2533
MSC07,motor,0.9444444444444444,2533
MSC07,mem,1.0,2533
MSC10,semantic,0.9,2533
MSC10,glass,0.85,2533
MSC10,motor,0.95,2533
MSC10,mem,1.0,2533
MSC01,semantic,0.95,2555
MSC01,glass,0.9,2555
MSC01,motor,1.0,2555
MSC01,mem,1.0,2555
MSC02,semantic,0.95,2555
MSC02,glass,0.95,2555
MSC02,motor,0.95,2555
MSC02,mem,1.0,2555
MSC03,semantic,0.9,2555
MSC03,glass,0.9,2555
MSC03,motor,1.0,2555
MSC03,mem,1.0,2555
MSC04,semantic,0.95,2555
MSC04,glass,0.95,2555
MSC04,motor,1.0,2555
MSC04,mem,1.0,2555
MSC05,semantic,0.95,2555
MSC05,glass,0.9,2555
MSC05,motor,1.0,2555
MSC05,mem,1.0,2555
MSC06,semantic,0.95,2555
MSC06,glass,0.7777777777777778,2555
MSC06,motor,1.0,2555
MSC06,mem,1.0,2555
MSC07,semantic,1.0,2555
MSC07,glass,0.95,2555
MSC07,motor,0.9444444444444444,2555
MSC07,mem,0.95,2555
MSC10,semantic,0.9,2555
MSC10,glass,0.85,2555
MSC10,motor,0.95,2555
MSC10,mem,0.95,2555
MSC01,semantic,0.95,2576
MSC01,glass,0.9,2576
MSC01,motor,1.0,2576
MSC01,mem,1.0,2576
MSC02,semantic,0.95,2576
MSC02,glass,0.75,2576
MSC02,motor,0.95,2576
MSC02,mem,1.0,2576
MSC03,semantic,0.9,2576
MSC03,glass,0.95,2576
MSC03,motor,0.95,2576
MSC03,mem,1.0,2576
MSC04,semantic,0.95,2576
MSC04,glass,1.0,2576
MSC04,motor,1.0,2576
MSC04,mem,1.0,2576
MSC05,semantic,0.95,2576
MSC05,glass,0.9,2576
MSC05,motor,1.0,2576
MSC05,mem,1.0,2576
MSC06,semantic,0.95,2576
MSC06,glass,0.8888888888888888,2576
MSC06,motor,1.0,2576
MSC06,mem,1.0,2576
MSC07,semantic,1.0,2576
MSC07,glass,0.9,2576
MSC07,motor,0.9444444444444444,2576
MSC07,mem,1.0,2576
MSC10,semantic,0.9,2576
MSC10,glass,0.85,2576
MSC10,motor,0.95,2576
MSC10,mem,0.95,2576
MSC01,semantic,0.95,2599
MSC01,glass,0.9,2599
MSC01,motor,1.0,2599
MSC01,mem,1.0,2599
MSC02,semantic,0.9,2599
MSC02,glass,0.8,2599
MSC02,motor,0.95,2599
MSC02,mem,1.0,2599
MSC03,semantic,0.9,2599
MSC03,glass,0.95,2599
MSC03,motor,0.95,2599
MSC03,mem,0.875,2599
MSC04,semantic,0.95,2599
MSC04,glass,0.95,2599
MSC04,motor,1.0,2599
MSC04,mem,1.0,2599
MSC05,semantic,0.95,2599
MSC05,glass,0.9,2599
MSC05,motor,1.0,2599
MSC05,mem,1.0,2599
MSC06,semantic,0.95,2599
MSC06,glass,0.7777777777777778,2599
MSC06,motor,1.0,2599
MSC06,mem,1.0,2599
MSC07,semantic,1.0,2599
MSC07,glass,0.85,2599
MSC07,motor,0.9444444444444444,2599
MSC07,mem,1.0,2599
MSC10,semantic,0.9,2599
MSC10,glass,0.85,2599
MSC10,motor,0.95,2599
MSC10,mem,1.0,2599
MSC01,semantic,0.95,2621
MSC01,glass,0.9,2621
MSC01,motor,1.0,2621
MSC01,mem,1.0,2621
MSC02,semantic,0.9,2621
MSC02,glass,0.8,2621
MSC02,motor,0.95,2621
MSC02,mem,1.0,2621
MSC03,semantic,0.9,2621
MSC03,glass,0.9,2621
MSC03,motor,0.95,2621
MSC03,mem,1.0,2621
MSC04,semantic,0.95,2621
MSC04,glass,1.0,2621
MSC04,motor,1.0,2621
MSC04,mem,1.0,2621
MSC05,semantic,0.95,2621
MSC05,glass,0.95,2621
MSC05,motor,1.0,2621
MSC05,mem,1.0,2621
MSC06,semantic,1.0,2621
MSC06,glass,0.7777777777777778,2621
MSC06,motor,1.0,2621
MSC06,mem,1.0,2621
MSC07,semantic,1.0,2621
MSC07,glass,0.95,2621
MSC07,motor,0.9444444444444444,2621
MSC07,mem,0.95,2621
MSC10,semantic,0.9,2621
MSC10,glass,0.8,2621
MSC10,motor,0.95,2621
MSC10,mem,1.0,2621
MSC01,semantic,0.95,2643
MSC01,glass,0.95,2643
MSC01,motor,1.0,2643
MSC01,mem,1.0,2643
MSC02,semantic,0.85,2643
MSC02,glass,0.8,2643
MSC02,motor,0.95,2643
MSC02,mem,1.0,2643
MSC03,semantic,0.85,2643
MSC03,glass,0.85,2643
MSC03,motor,1.0,2643
MSC03,mem,0.9375,2643
MSC04,semantic,0.95,2643
MSC04,glass,0.95,2643
MSC04,motor,1.0,2643
MSC04,mem,1.0,2643
MSC05,semantic,0.95,2643
MSC05,glass,0.95,2643
MSC05,motor,1.0,2643
MSC05,mem,1.0,2643
MSC06,semantic,0.95,2643
MSC06,glass,0.7777777777777778,2643
MSC06,motor,1.0,2643
MSC06,mem,1.0,2643
MSC07,semantic,1.0,2643
MSC07,glass,0.95,2643
MSC07,motor,1.0,2643
MSC07,mem,1.0,2643
MSC10,semantic,0.85,2643
MSC10,glass,0.85,2643
MSC10,motor,0.95,2643
MSC10,mem,0.95,2643
MSC01,semantic,0.95,2666
MSC01,glass,0.9,2666
MSC01,motor,1.0,2666
MSC01,mem,1.0,2666
MSC02,semantic,0.9,2666
MSC02,glass,0.8,2666
MSC02,motor,0.95,2666
MSC02,mem,1.0,2666
MSC03,semantic,0.9,2666
MSC03,glass,0.9,2666
MSC03,motor,1.0,2666
MSC03,mem,0.9375,2666
MSC04,semantic,0.95,2666
MSC04,glass,0.95,2666
MSC04,motor,1.0,2666
MSC04,mem,1.0,2666
MSC05,semantic,0.95,2666
MSC05,glass,0.9,2666
MSC05,motor,1.0,2666
MSC05,mem,1.0,2666
MSC06,semantic,0.95,2666
MSC06,glass,0.7777777777777778,2666
MSC06,motor,1.0,2666
MSC06,mem,1.0,2666
MSC07,semantic,1.0,2666
MSC07,glass,0.9,2666
MSC07,motor,1.0,2666
MSC07,mem,1.0,2666
MSC10,semantic,0.9,2666
MSC10,glass,0.8,2666
MSC10,motor,0.95,2666
MSC10,mem,1.0,2666
MSC01,semantic,0.95,2689
MSC01,glass,0.9,2689
MSC01,motor,0.95,2689
MSC01,mem,1.0,2689
MSC02,semantic,0.9,2689
MSC02,glass,0.85,2689
MSC02,motor,0.95,2689
MSC02,mem,1.0,2689
MSC03,semantic,0.9,2689
MSC03,glass,0.8,2689
MSC03,motor,0.95,2689
MSC03,mem,0.9375,2689
MSC04,semantic,0.95,2689
MSC04,glass,0.95,2689
MSC04,motor,1.0,2689
MSC04,mem,1.0,2689
MSC05,semantic,0.95,2689
MSC05,glass,0.85,2689
MSC05,motor,1.0,2689
MSC05,mem,1.0,2689
MSC06,semantic,0.95,2689
MSC06,glass,0.7777777777777778,2689
MSC06,motor,1.0,2689
MSC06,mem,1.0,2689
MSC07,semantic,1.0,2689
MSC07,glass,0.9,2689
MSC07,motor,1.0,2689
MSC07,mem,1.0,2689
MSC10,semantic,0.85,2689
MSC10,glass,0.9,2689
MSC10,motor,0.95,2689
MSC10,mem,0.95,2689
MSC01,semantic,0.95,2712
MSC01,glass,0.9,2712
MSC01,motor,1.0,2712
MSC01,mem,1.0,2712
MSC02,semantic,0.85,2712
MSC02,glass,0.8,2712
MSC02,motor,0.95,2712
MSC02,mem,1.0,2712
MSC03,semantic,0.9,2712
MSC03,glass,0.9,2712
MSC03,motor,0.95,2712
MSC03,mem,0.9375,2712
MSC04,semantic,0.95,2712
MSC04,glass,1.0,2712
MSC04,motor,1.0,2712
MSC04,mem,1.0,2712
MSC05,semantic,0.95,2712
MSC05,glass,0.95,2712
MSC05,motor,1.0,2712
MSC05,mem,1.0,2712
MSC06,semantic,0.95,2712
MSC06,glass,0.7777777777777778,2712
MSC06,motor,1.0,2712
MSC06,mem,1.0,2712
MSC07,semantic,1.0,2712
MSC07,glass,0.85,2712
MSC07,motor,0.9444444444444444,2712
MSC07,mem,1.0,2712
MSC10,semantic,0.9,2712
MSC10,glass,0.85,2712
MSC10,motor,0.95,2712
MSC10,mem,0.95,2712
MSC01,semantic,0.95,2735
MSC01,glass,0.9,2735
MSC01,motor,1.0,2735
MSC01,mem,1.0,2735
MSC02,semantic,0.95,2735
MSC02,glass,0.8,2735
MSC02,motor,0.95,2735
MSC02,mem,0.95,2735
MSC03,semantic,0.85,2735
MSC03,glass,0.8,2735
MSC03,motor,0.95,2735
MSC03,mem,0.9375,2735
MSC04,semantic,0.95,2735
MSC04,glass,0.95,2735
MSC04,motor,1.0,2735
MSC04,mem,1.0,2735
MSC05,semantic,0.95,2735
MSC05,glass,0.95,2735
MSC05,motor,1.0,2735
MSC05,mem,1.0,2735
MSC06,semantic,0.95,2735
MSC06,glass,0.7777777777777778,2735
MSC06,motor,1.0,2735
MSC06,mem,1.0,2735
MSC07,semantic,1.0,2735
MSC07,glass,0.9,2735
MSC07,motor,0.9444444444444444,2735
MSC07,mem,1.0,2735
MSC10,semantic,0.85,2735
MSC10,glass,0.85,2735
MSC10,motor,0.95,2735
MSC10,mem,1.0,2735
MSC01,semantic,0.95,2758
MSC01,glass,0.9,2758
MSC01,motor,1.0,2758
MSC01,mem,1.0,2758
MSC02,semantic,0.9,2758
MSC02,glass,0.9,2758
MSC02,motor,0.95,2758
MSC02,mem,1.0,2758
MSC03,semantic,0.9,2758
MSC03,glass,0.85,2758
MSC03,motor,0.95,2758
MSC03,mem,0.9375,2758
MSC04,semantic,0.95,2758
MSC04,glass,0.95,2758
MSC04,motor,1.0,2758
MSC04,mem,1.0,2758
MSC05,semantic,0.95,2758
MSC05,glass,0.95,2758
MSC05,motor,1.0,2758
MSC05,mem,1.0,2758
MSC06,semantic,0.9,2758
MSC06,glass,0.8333333333333334,2758
MSC06,motor,1.0,2758
MSC06,mem,1.0,2758
MSC07,semantic,1.0,2758
MSC07,glass,0.95,2758
MSC07,motor,0.9444444444444444,2758
MSC07,mem,1.0,2758
MSC10,semantic,0.9,2758
MSC10,glass,0.8,2758
MSC10,motor,0.95,2758
MSC10,mem,0.95,2758
MSC01,semantic,0.95,2782
MSC01,glass,0.9,2782
MSC01,motor,1.0,2782
MSC01,mem,1.0,2782
MSC02,semantic,0.9,2782
MSC02,glass,0.8,2782
MSC02,motor,0.95,2782
MSC02,mem,1.0,2782
MSC03,semantic,0.9,2782
MSC03,glass,0.85,2782
MSC03,motor,0.95,2782
MSC03,mem,1.0,2782
MSC04,semantic,0.95,2782
MSC04,glass,0.95,2782
MSC04,motor,1.0,2782
MSC04,mem,1.0,2782
MSC05,semantic,0.95,2782
MSC05,glass,0.95,2782
MSC05,motor,1.0,2782
MSC05,mem,1.0,2782
MSC06,semantic,0.95,2782
MSC06,glass,0.7777777777777778,2782
MSC06,motor,1.0,2782
MSC06,mem,1.0,2782
MSC07,semantic,1.0,2782
MSC07,glass,0.85,2782
MSC07,motor,0.9444444444444444,2782
MSC07,mem,1.0,2782
MSC10,semantic,0.9,2782
MSC10,glass,0.85,2782
MSC10,motor,0.95,2782
MSC10,mem,0.95,2782
MSC01,semantic,0.95,2806
MSC01,glass,0.9,2806
MSC01,motor,1.0,2806
MSC01,mem,1.0,2806
MSC02,semantic,0.95,2806
MSC02,glass,0.8,2806
MSC02,motor,0.95,2806
MSC02,mem,1.0,2806
MSC03,semantic,0.9,2806
MSC03,glass,0.85,2806
MSC03,motor,1.0,2806
MSC03,mem,0.9375,2806
MSC04,semantic,0.95,2806
MSC04,glass,0.95,2806
MSC04,motor,1.0,2806
MSC04,mem,1.0,2806
MSC05,semantic,0.95,2806
MSC05,glass,0.95,2806
MSC05,motor,1.0,2806
MSC05,mem,1.0,2806
MSC06,semantic,0.85,2806
MSC06,glass,0.7777777777777778,2806
MSC06,motor,1.0,2806
MSC06,mem,1.0,2806
MSC07,semantic,1.0,2806
MSC07,glass,0.9,2806
MSC07,motor,1.0,2806
MSC07,mem,0.9,2806
MSC10,semantic,0.85,2806
MSC10,glass,0.85,2806
MSC10,motor,0.95,2806
MSC10,mem,1.0,2806
MSC01,semantic,0.95,2830
MSC01,glass,0.9,2830
MSC01,motor,1.0,2830
MSC01,mem,1.0,2830
MSC02,semantic,0.9,2830
MSC02,glass,0.8,2830
MSC02,motor,0.9,2830
MSC02,mem,1.0,2830
MSC03,semantic,0.9,2830
MSC03,glass,0.95,2830
MSC03,motor,0.95,2830
MSC03,mem,1.0,2830
MSC04,semantic,0.95,2830
MSC04,glass,1.0,2830
MSC04,motor,1.0,2830
MSC04,mem,1.0,2830
MSC05,semantic,0.95,2830
MSC05,glass,0.95,2830
MSC05,motor,1.0,2830
MSC05,mem,1.0,2830
MSC06,semantic,0.9,2830
MSC06,glass,0.7777777777777778,2830
MSC06,motor,1.0,2830
MSC06,mem,1.0,2830
MSC07,semantic,1.0,2830
MSC07,glass,0.9,2830
MSC07,motor,0.9444444444444444,2830
MSC07,mem,1.0,2830
MSC10,semantic,0.9,2830
MSC10,glass,0.9,2830
MSC10,motor,0.95,2830
MSC10,mem,0.95,2830
MSC01,semantic,0.95,2854
MSC01,glass,0.9,2854
MSC01,motor,1.0,2854
MSC01,mem,1.0,2854
MSC02,semantic,0.95,2854
MSC02,glass,0.8,2854
MSC02,motor,0.95,2854
MSC02,mem,1.0,2854
MSC03,semantic,0.9,2854
MSC03,glass,0.9,2854
MSC03,motor,1.0,2854
MSC03,mem,0.9375,2854
MSC04,semantic,0.95,2854
MSC04,glass,1.0,2854
MSC04,motor,1.0,2854
MSC04,mem,1.0,2854
MSC05,semantic,0.95,2854
MSC05,glass,0.95,2854
MSC05,motor,1.0,2854
MSC05,mem,1.0,2854
MSC06,semantic,0.95,2854
MSC06,glass,0.7777777777777778,2854
MSC06,motor,1.0,2854
MSC06,mem,1.0,2854
MSC07,semantic,1.0,2854
MSC07,glass,0.9,2854
MSC07,motor,1.0,2854
MSC07,mem,0.95,2854
MSC10,semantic,0.9,2854
MSC10,glass,0.85,2854
MSC10,motor,0.95,2854
MSC10,mem,0.95,2854
MSC01,semantic,0.95,2879
MSC01,glass,0.9,2879
MSC01,motor,1.0,2879
MSC01,mem,1.0,2879
MSC02,semantic,0.9,2879
MSC02,glass,0.8,2879
MSC02,motor,0.95,2879
MSC02,mem,1.0,2879
MSC03,semantic,0.9,2879
MSC03,glass,0.95,2879
MSC03,motor,1.0,2879
MSC03,mem,0.9375,2879
MSC04,semantic,0.95,2879
MSC04,glass,1.0,2879
MSC04,motor,1.0,2879
MSC04,mem,1.0,2879
MSC05,semantic,0.95,2879
MSC05,glass,1.0,2879
MSC05,motor,1.0,2879
MSC05,mem,1.0,2879
MSC06,semantic,0.95,2879
MSC06,glass,0.7777777777777778,2879
MSC06,motor,1.0,2879
MSC06,mem,1.0,2879
MSC07,semantic,1.0,2879
MSC07,glass,0.95,2879
MSC07,motor,0.9444444444444444,2879
MSC07,mem,1.0,2879
MSC10,semantic,0.85,2879
MSC10,glass,0.85,2879
MSC10,motor,0.95,2879
MSC10,mem,0.95,2879
MSC01,semantic,0.95,2903
MSC01,glass,0.9,2903
MSC01,motor,1.0,2903
MSC01,mem,1.0,2903
MSC02,semantic,0.85,2903
MSC02,glass,0.75,2903
MSC02,motor,0.95,2903
MSC02,mem,1.0,2903
MSC03,semantic,0.9,2903
MSC03,glass,0.85,2903
MSC03,motor,0.95,2903
MSC03,mem,1.0,2903
MSC04,semantic,0.95,2903
MSC04,glass,0.95,2903
MSC04,motor,1.0,2903
MSC04,mem,1.0,2903
MSC05,semantic,0.95,2903
MSC05,glass,0.95,2903
MSC05,motor,1.0,2903
MSC05,mem,1.0,2903
MSC06,semantic,1.0,2903
MSC06,glass,0.7777777777777778,2903
MSC06,motor,1.0,2903
MSC06,mem,1.0,2903
MSC07,semantic,1.0,2903
MSC07,glass,0.9,2903
MSC07,motor,0.9444444444444444,2903
MSC07,mem,1.0,2903
MSC10,semantic,0.9,2903
MSC10,glass,0.8,2903
MSC10,motor,0.95,2903
MSC10,mem,0.95,2903
MSC01,semantic,0.95,2928
MSC01,glass,0.85,2928
MSC01,motor,1.0,2928
MSC01,mem,1.0,2928
MSC02,semantic,0.9,2928
MSC02,glass,0.85,2928
MSC02,motor,0.95,2928
MSC02,mem,1.0,2928
MSC03,semantic,0.9,2928
MSC03,glass,0.95,2928
MSC03,motor,0.95,2928
MSC03,mem,1.0,2928
MSC04,semantic,0.95,2928
MSC04,glass,0.95,2928
MSC04,motor,1.0,2928
MSC04,mem,1.0,2928
MSC05,semantic,0.95,2928
MSC05,glass,0.95,2928
MSC05,motor,1.0,2928
MSC05,mem,1.0,2928
MSC06,semantic,0.9,2928
MSC06,glass,0.7777777777777778,2928
MSC06,motor,1.0,2928
MSC06,mem,1.0,2928
MSC07,semantic,1.0,2928
MSC07,glass,0.9,2928
MSC07,motor,0.9444444444444444,2928
MSC07,mem,1.0,2928
MSC10,semantic,0.85,2928
MSC10,glass,0.85,2928
MSC10,motor,0.95,2928
MSC10,mem,0.95,2928
MSC01,semantic,0.95,2953
MSC01,glass,0.9,2953
MSC01,motor,1.0,2953
MSC01,mem,1.0,2953
MSC02,semantic,0.9,2953
MSC02,glass,0.85,2953
MSC02,motor,0.95,2953
MSC02,mem,1.0,2953
MSC03,semantic,0.9,2953
MSC03,glass,0.95,2953
MSC03,motor,0.95,2953
MSC03,mem,0.875,2953
MSC04,semantic,0.95,2953
MSC04,glass,0.95,2953
MSC04,motor,1.0,2953
MSC04,mem,1.0,2953
MSC05,semantic,0.95,2953
MSC05,glass,0.95,2953
MSC05,motor,1.0,2953
MSC05,mem,1.0,2953
MSC06,semantic,0.9,2953
MSC06,glass,0.7777777777777778,2953
MSC06,motor,1.0,2953
MSC06,mem,1.0,2953
MSC07,semantic,1.0,2953
MSC07,glass,0.85,2953
MSC07,motor,0.9444444444444444,2953
MSC07,mem,0.95,2953
MSC10,semantic,0.9,2953
MSC10,glass,0.85,2953
MSC10,motor,0.95,2953
MSC10,mem,0.95,2953
MSC01,semantic,0.95,2979
MSC01,glass,0.9,2979
MSC01,motor,1.0,2979
MSC01,mem,1.0,2979
MSC02,semantic,0.9,2979
MSC02,glass,0.8,2979
MSC02,motor,0.95,2979
MSC02,mem,1.0,2979
MSC03,semantic,0.9,2979
MSC03,glass,0.9,2979
MSC03,motor,0.95,2979
MSC03,mem,1.0,2979
MSC04,semantic,0.95,2979
MSC04,glass,0.95,2979
MSC04,motor,1.0,2979
MSC04,mem,1.0,2979
MSC05,semantic,1.0,2979
MSC05,glass,1.0,2979
MSC05,motor,1.0,2979
MSC05,mem,1.0,2979
MSC06,semantic,0.9,2979
MSC06,glass,0.7777777777777778,2979
MSC06,motor,1.0,2979
MSC06,mem,1.0,2979
MSC07,semantic,1.0,2979
MSC07,glass,0.85,2979
MSC07,motor,1.0,2979
MSC07,mem,0.95,2979
MSC10,semantic,0.9,2979
MSC10,glass,0.85,2979
MSC10,motor,0.95,2979
MSC10,mem,1.0,2979
MSC01,semantic,0.95,3004
MSC01,glass,0.9,3004
MSC01,motor,1.0,3004
MSC01,mem,1.0,3004
MSC02,semantic,0.9,3004
MSC02,glass,0.85,3004
MSC02,motor,0.95,3004
MSC02,mem,1.0,3004
MSC03,semantic,0.9,3004
MSC03,glass,0.95,3004
MSC03,motor,1.0,3004
MSC03,mem,0.9375,3004
MSC04,semantic,0.95,3004
MSC04,glass,0.95,3004
MSC04,motor,1.0,3004
MSC04,mem,1.0,3004
MSC05,semantic,0.95,3004
MSC05,glass,0.9,3004
MSC05,motor,1.0,3004
MSC05,mem,1.0,3004
MSC06,semantic,0.9,3004
MSC06,glass,0.8333333333333334,3004
MSC06,motor,1.0,3004
MSC06,mem,1.0,3004
MSC07,semantic,1.0,3004
MSC07,glass,0.9,3004
MSC07,motor,0.9444444444444444,3004
MSC07,mem,1.0,3004
MSC10,semantic,0.9,3004
MSC10,glass,0.85,3004
MSC10,motor,0.95,3004
MSC10,mem,1.0,3004
MSC01,semantic,0.95,3030
MSC01,glass,0.9,3030
MSC01,motor,1.0,3030
MSC01,mem,1.0,3030
MSC02,semantic,0.9,3030
MSC02,glass,0.9,3030
MSC02,motor,0.95,3030
MSC02,mem,1.0,3030
MSC03,semantic,0.9,3030
MSC03,glass,0.85,3030
MSC03,motor,0.95,3030
MSC03,mem,0.9375,3030
MSC04,semantic,0.95,3030
MSC04,glass,1.0,3030
MSC04,motor,1.0,3030
MSC04,mem,1.0,3030
MSC05,semantic,0.95,3030
MSC05,glass,0.95,3030
MSC05,motor,1.0,3030
MSC05,mem,1.0,3030
MSC06,semantic,1.0,3030
MSC06,glass,0.7777777777777778,3030
MSC06,motor,1.0,3030
MSC06,mem,1.0,3030
MSC07,semantic,1.0,3030
MSC07,glass,0.9,3030
MSC07,motor,0.9444444444444444,3030
MSC07,mem,1.0,3030
MSC10,semantic,0.95,3030
MSC10,glass,0.8,3030
MSC10,motor,0.95,3030
MSC10,mem,0.95,3030
MSC01,semantic,0.95,3056
MSC01,glass,0.9,3056
MSC01,motor,1.0,3056
MSC01,mem,1.0,3056
MSC02,semantic,0.9,3056
MSC02,glass,0.85,3056
MSC02,motor,0.95,3056
MSC02,mem,1.0,3056
MSC03,semantic,0.9,3056
MSC03,glass,0.85,3056
MSC03,motor,0.95,3056
MSC03,mem,1.0,3056
MSC04,semantic,0.9,3056
MSC04,glass,1.0,3056
MSC04,motor,1.0,3056
MSC04,mem,1.0,3056
MSC05,semantic,0.95,3056
MSC05,glass,0.9,3056
MSC05,motor,1.0,3056
MSC05,mem,1.0,3056
MSC06,semantic,0.95,3056
MSC06,glass,0.8333333333333334,3056
MSC06,motor,1.0,3056
MSC06,mem,1.0,3056
MSC07,semantic,1.0,3056
MSC07,glass,0.9,3056
MSC07,motor,1.0,3056
MSC07,mem,0.95,3056
MSC10,semantic,0.85,3056
MSC10,glass,0.85,3056
MSC10,motor,0.95,3056
MSC10,mem,0.95,3056
MSC01,semantic,0.95,3082
MSC01,glass,0.9,3082
MSC01,motor,1.0,3082
MSC01,mem,1.0,3082
MSC02,semantic,0.9,3082
MSC02,glass,0.85,3082
MSC02,motor,0.95,3082
MSC02,mem,1.0,3082
MSC03,semantic,0.9,3082
MSC03,glass,0.95,3082
MSC03,motor,0.95,3082
MSC03,mem,0.9375,3082
MSC04,semantic,0.95,3082
MSC04,glass,0.95,3082
MSC04,motor,1.0,3082
MSC04,mem,1.0,3082
MSC05,semantic,0.95,3082
MSC05,glass,0.9,3082
MSC05,motor,1.0,3082
MSC05,mem,1.0,3082
MSC06,semantic,0.9,3082
