sub,task,acc,features,Null_Network
MSC07,motor,1.0,316,sm-lat
MSC07,mem,0.85,316,sm-lat
MSC10,semantic,0.85,316,sm-lat
MSC10,glass,0.9,316,sm-lat
MSC10,motor,0.95,316,sm-lat
MSC10,mem,0.95,316,sm-lat
MSC01,semantic,0.95,316,sm-lat
MSC01,glass,0.85,316,sm-lat
MSC01,motor,1.0,316,sm-lat
MSC01,mem,1.0,316,sm-lat
MSC02,semantic,0.9,316,sm-lat
MSC02,glass,0.85,316,sm-lat
MSC02,motor,0.95,316,sm-lat
MSC02,mem,1.0,316,sm-lat
MSC03,semantic,0.9,316,sm-lat
MSC03,glass,0.95,316,sm-lat
MSC03,motor,0.95,316,sm-lat
MSC03,mem,1.0,316,sm-lat
MSC04,semantic,0.95,316,sm-lat
MSC04,glass,0.95,316,sm-lat
MSC04,motor,1.0,316,sm-lat
MSC04,mem,1.0,316,sm-lat
MSC05,semantic,0.95,316,sm-lat
MSC05,glass,0.9,316,sm-lat
MSC05,motor,1.0,316,sm-lat
MSC05,mem,1.0,316,sm-lat
MSC06,semantic,1.0,316,sm-lat
MSC06,glass,0.8333333333333334,316,sm-lat
MSC06,motor,1.0,316,sm-lat
MSC06,mem,1.0,316,sm-lat
MSC07,semantic,1.0,316,sm-lat
MSC07,glass,0.85,316,sm-lat
MSC07,motor,0.85,316,sm-lat
MSC07,mem,1.0,316,sm-lat
MSC10,semantic,0.85,316,sm-lat
MSC10,glass,0.9,316,sm-lat
MSC10,motor,1.0,316,sm-lat
MSC10,mem,0.9,316,sm-lat
MSC01,semantic,0.95,316,sm-lat
MSC01,glass,0.9,316,sm-lat
MSC01,motor,1.0,316,sm-lat
MSC01,mem,0.95,316,sm-lat
MSC02,semantic,0.85,316,sm-lat
MSC02,glass,0.8,316,sm-lat
MSC02,motor,0.95,316,sm-lat
MSC02,mem,1.0,316,sm-lat
MSC03,semantic,0.8,316,sm-lat
MSC03,glass,0.7,316,sm-lat
MSC03,motor,0.9,316,sm-lat
MSC03,mem,0.95,316,sm-lat
MSC04,semantic,0.95,316,sm-lat
MSC04,glass,0.9,316,sm-lat
MSC04,motor,1.0,316,sm-lat
MSC04,mem,1.0,316,sm-lat
MSC05,semantic,1.0,316,sm-lat
MSC05,glass,0.9,316,sm-lat
MSC05,motor,1.0,316,sm-lat
MSC05,mem,1.0,316,sm-lat
MSC06,semantic,0.95,316,sm-lat
MSC06,glass,0.7777777777777778,316,sm-lat
MSC06,motor,0.95,316,sm-lat
MSC06,mem,1.0,316,sm-lat
MSC07,semantic,1.0,316,sm-lat
MSC07,glass,0.85,316,sm-lat
MSC07,motor,1.0,316,sm-lat
MSC07,mem,0.9,316,sm-lat
MSC10,semantic,0.75,316,sm-lat
MSC10,glass,0.7,316,sm-lat
MSC10,motor,0.9,316,sm-lat
MSC10,mem,0.95,316,sm-lat
MSC01,semantic,0.95,316,sm-lat
MSC01,glass,0.75,316,sm-lat
MSC01,motor,1.0,316,sm-lat
MSC01,mem,1.0,316,sm-lat
MSC02,semantic,0.9,316,sm-lat
MSC02,glass,0.9,316,sm-lat
MSC02,motor,0.95,316,sm-lat
MSC02,mem,0.95,316,sm-lat
MSC03,semantic,0.8,316,sm-lat
MSC03,glass,0.85,316,sm-lat
MSC03,motor,1.0,316,sm-lat
MSC03,mem,0.95,316,sm-lat
MSC04,semantic,0.9,316,sm-lat
MSC04,glass,0.95,316,sm-lat
MSC04,motor,0.9,316,sm-lat
MSC04,mem,1.0,316,sm-lat
MSC05,semantic,0.9,316,sm-lat
MSC05,glass,0.9,316,sm-lat
MSC05,motor,1.0,316,sm-lat
MSC05,mem,1.0,316,sm-lat
MSC06,semantic,0.85,316,sm-lat
MSC06,glass,0.8333333333333334,316,sm-lat
MSC06,motor,1.0,316,sm-lat
MSC06,mem,1.0,316,sm-lat
MSC07,semantic,0.95,316,sm-lat
MSC07,glass,0.9,316,sm-lat
MSC07,motor,0.9,316,sm-lat
MSC07,mem,1.0,316,sm-lat
MSC10,semantic,0.85,316,sm-lat
MSC10,glass,0.9,316,sm-lat
MSC10,motor,1.0,316,sm-lat
MSC10,mem,1.0,316,sm-lat
MSC01,semantic,0.95,316,sm-lat
MSC01,glass,0.9,316,sm-lat
MSC01,motor,1.0,316,sm-lat
MSC01,mem,1.0,316,sm-lat
MSC02,semantic,0.9,316,sm-lat
MSC02,glass,0.9,316,sm-lat
MSC02,motor,0.9,316,sm-lat
MSC02,mem,1.0,316,sm-lat
MSC03,semantic,0.8,316,sm-lat
MSC03,glass,0.8,316,sm-lat
MSC03,motor,1.0,316,sm-lat
MSC03,mem,1.0,316,sm-lat
MSC04,semantic,0.9,316,sm-lat
MSC04,glass,0.95,316,sm-lat
MSC04,motor,0.95,316,sm-lat
MSC04,mem,1.0,316,sm-lat
MSC05,semantic,1.0,316,sm-lat
MSC05,glass,0.85,316,sm-lat
MSC05,motor,1.0,316,sm-lat
MSC05,mem,1.0,316,sm-lat
MSC06,semantic,0.8,316,sm-lat
MSC06,glass,0.8888888888888888,316,sm-lat
MSC06,motor,1.0,316,sm-lat
MSC06,mem,0.95,316,sm-lat
MSC07,semantic,0.9,316,sm-lat
MSC07,glass,0.9,316,sm-lat
MSC07,motor,0.95,316,sm-lat
MSC07,mem,0.9,316,sm-lat
MSC10,semantic,0.75,316,sm-lat
MSC10,glass,0.85,316,sm-lat
MSC10,motor,0.95,316,sm-lat
MSC10,mem,0.95,316,sm-lat
MSC01,semantic,0.95,564,auditory
MSC01,glass,0.85,564,auditory
MSC01,motor,1.0,564,auditory
MSC01,mem,1.0,564,auditory
MSC02,semantic,0.8,564,auditory
MSC02,glass,0.75,564,auditory
MSC02,motor,0.85,564,auditory
MSC02,mem,0.95,564,auditory
MSC03,semantic,0.75,564,auditory
MSC03,glass,0.8,564,auditory
MSC03,motor,1.0,564,auditory
MSC03,mem,0.95,564,auditory
MSC04,semantic,0.9,564,auditory
MSC04,glass,0.85,564,auditory
MSC04,motor,1.0,564,auditory
MSC04,mem,1.0,564,auditory
MSC05,semantic,1.0,564,auditory
MSC05,glass,0.9,564,auditory
MSC05,motor,1.0,564,auditory
MSC05,mem,1.0,564,auditory
MSC06,semantic,0.9,564,auditory
MSC06,glass,0.7407407407407407,564,auditory
MSC06,motor,0.95,564,auditory
MSC06,mem,1.0,564,auditory
MSC07,semantic,0.95,564,auditory
MSC07,glass,0.9,564,auditory
MSC07,motor,0.95,564,auditory
MSC07,mem,0.95,564,auditory
MSC10,semantic,0.95,564,auditory
MSC10,glass,0.8,564,auditory
MSC10,motor,0.95,564,auditory
MSC10,mem,0.95,564,auditory
MSC01,semantic,0.95,564,auditory
MSC01,glass,0.85,564,auditory
MSC01,motor,1.0,564,auditory
MSC01,mem,1.0,564,auditory
MSC02,semantic,0.9,564,auditory
MSC02,glass,0.9,564,auditory
MSC02,motor,0.95,564,auditory
MSC02,mem,1.0,564,auditory
MSC03,semantic,0.9,564,auditory
MSC03,glass,0.8,564,auditory
MSC03,motor,1.0,564,auditory
MSC03,mem,0.95,564,auditory
MSC04,semantic,0.9,564,auditory
MSC04,glass,0.9,564,auditory
MSC04,motor,1.0,564,auditory
MSC04,mem,0.95,564,auditory
MSC05,semantic,0.95,564,auditory
MSC05,glass,0.95,564,auditory
MSC05,motor,1.0,564,auditory
MSC05,mem,1.0,564,auditory
MSC06,semantic,0.9,564,auditory
MSC06,glass,0.8333333333333334,564,auditory
MSC06,motor,1.0,564,auditory
MSC06,mem,0.95,564,auditory
MSC07,semantic,1.0,564,auditory
MSC07,glass,0.9,564,auditory
MSC07,motor,1.0,564,auditory
MSC07,mem,1.0,564,auditory
MSC10,semantic,0.8,564,auditory
MSC10,glass,0.85,564,auditory
MSC10,motor,0.95,564,auditory
MSC10,mem,1.0,564,auditory
MSC01,semantic,0.95,564,auditory
MSC01,glass,0.9,564,auditory
MSC01,motor,1.0,564,auditory
MSC01,mem,1.0,564,auditory
MSC02,semantic,0.85,564,auditory
MSC02,glass,0.75,564,auditory
MSC02,motor,0.95,564,auditory
MSC02,mem,0.95,564,auditory
MSC03,semantic,0.8,564,auditory
MSC03,glass,0.95,564,auditory
MSC03,motor,1.0,564,auditory
MSC03,mem,0.9,564,auditory
MSC04,semantic,0.95,564,auditory
MSC04,glass,0.95,564,auditory
MSC04,motor,1.0,564,auditory
MSC04,mem,1.0,564,auditory
MSC05,semantic,0.95,564,auditory
MSC05,glass,0.9,564,auditory
MSC05,motor,1.0,564,auditory
MSC05,mem,1.0,564,auditory
MSC06,semantic,1.0,564,auditory
MSC06,glass,0.8333333333333334,564,auditory
MSC06,motor,1.0,564,auditory
MSC06,mem,1.0,564,auditory
MSC07,semantic,1.0,564,auditory
MSC07,glass,0.95,564,auditory
MSC07,motor,1.0,564,auditory
MSC07,mem,0.95,564,auditory
MSC10,semantic,0.95,564,auditory
MSC10,glass,0.95,564,auditory
MSC10,motor,1.0,564,auditory
MSC10,mem,0.9,564,auditory
MSC01,semantic,0.9,564,auditory
MSC01,glass,0.8,564,auditory
MSC01,motor,1.0,564,auditory
MSC01,mem,1.0,564,auditory
MSC02,semantic,0.95,564,auditory
MSC02,glass,0.85,564,auditory
MSC02,motor,0.95,564,auditory
MSC02,mem,1.0,564,auditory
MSC03,semantic,0.9,564,auditory
MSC03,glass,0.9,564,auditory
MSC03,motor,0.95,564,auditory
MSC03,mem,1.0,564,auditory
MSC04,semantic,0.95,564,auditory
MSC04,glass,1.0,564,auditory
MSC04,motor,1.0,564,auditory
MSC04,mem,1.0,564,auditory
MSC05,semantic,0.95,564,auditory
MSC05,glass,0.9,564,auditory
MSC05,motor,0.95,564,auditory
MSC05,mem,1.0,564,auditory
MSC06,semantic,0.95,564,auditory
MSC06,glass,0.8888888888888888,564,auditory
MSC06,motor,1.0,564,auditory
MSC06,mem,0.95,564,auditory
MSC07,semantic,1.0,564,auditory
MSC07,glass,0.9,564,auditory
MSC07,motor,0.95,564,auditory
MSC07,mem,0.95,564,auditory
MSC10,semantic,0.9,564,auditory
MSC10,glass,0.8,564,auditory
MSC10,motor,0.95,564,auditory
MSC10,mem,1.0,564,auditory
MSC01,semantic,0.95,564,auditory
MSC01,glass,0.95,564,auditory
MSC01,motor,1.0,564,auditory
MSC01,mem,1.0,564,auditory
MSC02,semantic,0.95,564,auditory
MSC02,glass,0.75,564,auditory
MSC02,motor,0.95,564,auditory
MSC02,mem,1.0,564,auditory
MSC03,semantic,0.85,564,auditory
MSC03,glass,0.8,564,auditory
MSC03,motor,1.0,564,auditory
MSC03,mem,0.95,564,auditory
MSC04,semantic,0.95,564,auditory
MSC04,glass,0.85,564,auditory
MSC04,motor,0.95,564,auditory
MSC04,mem,1.0,564,auditory
MSC05,semantic,0.95,564,auditory
MSC05,glass,0.95,564,auditory
MSC05,motor,1.0,564,auditory
MSC05,mem,1.0,564,auditory
MSC06,semantic,0.9,564,auditory
MSC06,glass,0.7777777777777778,564,auditory
MSC06,motor,1.0,564,auditory
MSC06,mem,1.0,564,auditory
MSC07,semantic,1.0,564,auditory
MSC07,glass,0.9,564,auditory
MSC07,motor,1.0,564,auditory
MSC07,mem,0.9,564,auditory
MSC10,semantic,0.7,564,auditory
MSC10,glass,0.8,564,auditory
MSC10,motor,1.0,564,auditory
MSC10,mem,0.95,564,auditory
MSC01,semantic,0.95,564,auditory
MSC01,glass,0.95,564,auditory
MSC01,motor,1.0,564,auditory
MSC01,mem,1.0,564,auditory
MSC02,semantic,0.9,564,auditory
MSC02,glass,0.8,564,auditory
MSC02,motor,0.95,564,auditory
MSC02,mem,1.0,564,auditory
MSC03,semantic,0.85,564,auditory
MSC03,glass,0.8,564,auditory
MSC03,motor,1.0,564,auditory
MSC03,mem,0.95,564,auditory
MSC04,semantic,0.95,564,auditory
MSC04,glass,0.9,564,auditory
MSC04,motor,1.0,564,auditory
MSC04,mem,1.0,564,auditory
MSC05,semantic,0.95,564,auditory
MSC05,glass,0.9,564,auditory
MSC05,motor,1.0,564,auditory
MSC05,mem,1.0,564,auditory
MSC06,semantic,0.95,564,auditory
MSC06,glass,0.8333333333333334,564,auditory
MSC06,motor,1.0,564,auditory
MSC06,mem,1.0,564,auditory
MSC07,semantic,1.0,564,auditory
MSC07,glass,0.95,564,auditory
MSC07,motor,0.95,564,auditory
MSC07,mem,1.0,564,auditory
MSC10,semantic,0.85,564,auditory
MSC10,glass,0.8,564,auditory
MSC10,motor,0.95,564,auditory
MSC10,mem,0.95,564,auditory
MSC01,semantic,0.95,564,auditory
MSC01,glass,0.85,564,auditory
MSC01,motor,1.0,564,auditory
MSC01,mem,1.0,564,auditory
MSC02,semantic,0.95,564,auditory
MSC02,glass,0.85,564,auditory
MSC02,motor,0.95,564,auditory
MSC02,mem,0.95,564,auditory
MSC03,semantic,0.8,564,auditory
MSC03,glass,0.95,564,auditory
MSC03,motor,0.95,564,auditory
MSC03,mem,1.0,564,auditory
MSC04,semantic,0.95,564,auditory
MSC04,glass,0.95,564,auditory
MSC04,motor,1.0,564,auditory
MSC04,mem,1.0,564,auditory
MSC05,semantic,0.95,564,auditory
MSC05,glass,0.95,564,auditory
MSC05,motor,1.0,564,auditory
MSC05,mem,1.0,564,auditory
MSC06,semantic,0.9,564,auditory
MSC06,glass,0.9444444444444444,564,auditory
MSC06,motor,1.0,564,auditory
MSC06,mem,0.95,564,auditory
MSC07,semantic,1.0,564,auditory
MSC07,glass,0.9,564,auditory
MSC07,motor,0.9,564,auditory
MSC07,mem,0.95,564,auditory
MSC10,semantic,0.85,564,auditory
MSC10,glass,0.85,564,auditory
MSC10,motor,0.95,564,auditory
MSC10,mem,1.0,564,auditory
MSC01,semantic,0.95,564,auditory
MSC01,glass,0.9,564,auditory
MSC01,motor,1.0,564,auditory
MSC01,mem,1.0,564,auditory
MSC02,semantic,0.85,564,auditory
MSC02,glass,0.7,564,auditory
MSC02,motor,0.9,564,auditory
MSC02,mem,0.95,564,auditory
MSC03,semantic,0.85,564,auditory
MSC03,glass,0.95,564,auditory
MSC03,motor,0.95,564,auditory
MSC03,mem,1.0,564,auditory
MSC04,semantic,0.9,564,auditory
MSC04,glass,1.0,564,auditory
MSC04,motor,1.0,564,auditory
MSC04,mem,0.95,564,auditory
MSC05,semantic,0.95,564,auditory
MSC05,glass,0.85,564,auditory
MSC05,motor,1.0,564,auditory
MSC05,mem,1.0,564,auditory
MSC06,semantic,0.9,564,auditory
MSC06,glass,0.7222222222222222,564,auditory
MSC06,motor,1.0,564,auditory
MSC06,mem,1.0,564,auditory
MSC07,semantic,1.0,564,auditory
MSC07,glass,0.85,564,auditory
MSC07,motor,0.9,564,auditory
MSC07,mem,1.0,564,auditory
MSC10,semantic,0.85,564,auditory
MSC10,glass,0.8,564,auditory
MSC10,motor,1.0,564,auditory
MSC10,mem,0.9,564,auditory
MSC01,semantic,0.95,564,auditory
MSC01,glass,0.85,564,auditory
MSC01,motor,1.0,564,auditory
MSC01,mem,1.0,564,auditory
MSC02,semantic,0.85,564,auditory
MSC02,glass,0.75,564,auditory
MSC02,motor,0.95,564,auditory
MSC02,mem,0.95,564,auditory
MSC03,semantic,0.85,564,auditory
MSC03,glass,0.9,564,auditory
MSC03,motor,0.95,564,auditory
MSC03,mem,0.95,564,auditory
MSC04,semantic,0.9,564,auditory
MSC04,glass,0.9,564,auditory
MSC04,motor,1.0,564,auditory
MSC04,mem,1.0,564,auditory
MSC05,semantic,0.95,564,auditory
MSC05,glass,1.0,564,auditory
MSC05,motor,1.0,564,auditory
MSC05,mem,1.0,564,auditory
MSC06,semantic,0.9,564,auditory
MSC06,glass,0.7777777777777778,564,auditory
MSC06,motor,1.0,564,auditory
MSC06,mem,0.9,564,auditory
MSC07,semantic,1.0,564,auditory
MSC07,glass,0.95,564,auditory
MSC07,motor,1.0,564,auditory
MSC07,mem,1.0,564,auditory
MSC10,semantic,0.85,564,auditory
MSC10,glass,0.8,564,auditory
MSC10,motor,0.95,564,auditory
MSC10,mem,0.95,564,auditory
MSC01,semantic,0.95,564,auditory
MSC01,glass,0.9,564,auditory
MSC01,motor,1.0,564,auditory
MSC01,mem,1.0,564,auditory
MSC02,semantic,0.9,564,auditory
MSC02,glass,0.8,564,auditory
MSC02,motor,0.95,564,auditory
MSC02,mem,1.0,564,auditory
MSC03,semantic,0.85,564,auditory
MSC03,glass,0.95,564,auditory
MSC03,motor,0.95,564,auditory
MSC03,mem,0.95,564,auditory
MSC04,semantic,0.95,564,auditory
MSC04,glass,1.0,564,auditory
MSC04,motor,1.0,564,auditory
MSC04,mem,1.0,564,auditory
MSC05,semantic,0.95,564,auditory
MSC05,glass,0.9,564,auditory
MSC05,motor,1.0,564,auditory
MSC05,mem,1.0,564,auditory
MSC06,semantic,0.9,564,auditory
MSC06,glass,0.7777777777777778,564,auditory
MSC06,motor,1.0,564,auditory
MSC06,mem,1.0,564,auditory
MSC07,semantic,1.0,564,auditory
MSC07,glass,0.95,564,auditory
MSC07,motor,1.0,564,auditory
MSC07,mem,1.0,564,auditory
MSC10,semantic,0.8,564,auditory
MSC10,glass,0.8,564,auditory
MSC10,motor,1.0,564,auditory
MSC10,mem,0.95,564,auditory
MSC01,semantic,0.85,45,pmn
MSC01,glass,0.75,45,pmn
MSC01,motor,1.0,45,pmn
MSC01,mem,0.9,45,pmn
MSC02,semantic,0.8,45,pmn
MSC02,glass,0.65,45,pmn
MSC02,motor,0.9,45,pmn
MSC02,mem,0.9,45,pmn
MSC03,semantic,0.9,45,pmn
MSC03,glass,0.85,45,pmn
MSC03,motor,0.85,45,pmn
MSC03,mem,0.85,45,pmn
MSC04,semantic,0.9,45,pmn
MSC04,glass,0.7,45,pmn
MSC04,motor,0.95,45,pmn
MSC04,mem,0.9,45,pmn
MSC05,semantic,0.85,45,pmn
MSC05,glass,0.9,45,pmn
MSC05,motor,0.85,45,pmn
MSC05,mem,0.9,45,pmn
MSC06,semantic,0.85,45,pmn
MSC06,glass,0.7222222222222222,45,pmn
MSC06,motor,0.85,45,pmn
MSC06,mem,0.9,45,pmn
MSC07,semantic,0.9,45,pmn
MSC07,glass,0.9,45,pmn
MSC07,motor,0.8,45,pmn
MSC07,mem,0.95,45,pmn
MSC10,semantic,0.85,45,pmn
MSC10,glass,0.8,45,pmn
MSC10,motor,0.85,45,pmn
MSC10,mem,0.95,45,pmn
MSC01,semantic,0.8,45,pmn
MSC01,glass,0.85,45,pmn
MSC01,motor,0.9,45,pmn
MSC01,mem,0.85,45,pmn
MSC02,semantic,0.9,45,pmn
MSC02,glass,0.75,45,pmn
MSC02,motor,0.9,45,pmn
MSC02,mem,0.8,45,pmn
MSC03,semantic,0.8,45,pmn
MSC03,glass,0.85,45,pmn
MSC03,motor,0.8,45,pmn
MSC03,mem,0.8,45,pmn
MSC04,semantic,0.85,45,pmn
MSC04,glass,1.0,45,pmn
MSC04,motor,0.95,45,pmn
MSC04,mem,0.95,45,pmn
MSC05,semantic,0.8,45,pmn
MSC05,glass,0.95,45,pmn
MSC05,motor,0.95,45,pmn
MSC05,mem,1.0,45,pmn
MSC06,semantic,0.95,45,pmn
MSC06,glass,0.7222222222222222,45,pmn
MSC06,motor,0.95,45,pmn
MSC06,mem,0.8,45,pmn
MSC07,semantic,0.85,45,pmn
MSC07,glass,0.85,45,pmn
MSC07,motor,0.85,45,pmn
MSC07,mem,0.85,45,pmn
MSC10,semantic,0.6,45,pmn
MSC10,glass,0.8,45,pmn
MSC10,motor,0.7,45,pmn
MSC10,mem,0.85,45,pmn
MSC01,semantic,0.9,45,pmn
MSC01,glass,0.7,45,pmn
MSC01,motor,0.95,45,pmn
MSC01,mem,0.85,45,pmn
MSC02,semantic,0.85,45,pmn
MSC02,glass,0.75,45,pmn
MSC02,motor,0.85,45,pmn
MSC02,mem,0.8,45,pmn
MSC03,semantic,0.8,45,pmn
MSC03,glass,0.9,45,pmn
MSC03,motor,0.8,45,pmn
MSC03,mem,0.8,45,pmn
MSC04,semantic,0.75,45,pmn
MSC04,glass,0.8,45,pmn
MSC04,motor,0.8,45,pmn
MSC04,mem,0.95,45,pmn
MSC05,semantic,0.95,45,pmn
MSC05,glass,0.9,45,pmn
MSC05,motor,0.9,45,pmn
MSC05,mem,0.95,45,pmn
MSC06,semantic,0.9,45,pmn
MSC06,glass,0.8333333333333334,45,pmn
MSC06,motor,0.9,45,pmn
MSC06,mem,0.9,45,pmn
MSC07,semantic,0.9,45,pmn
MSC07,glass,0.75,45,pmn
MSC07,motor,0.85,45,pmn
MSC07,mem,0.85,45,pmn
MSC10,semantic,0.85,45,pmn
MSC10,glass,0.95,45,pmn
MSC10,motor,0.9,45,pmn
MSC10,mem,0.8,45,pmn
MSC01,semantic,0.9,45,pmn
MSC01,glass,0.85,45,pmn
MSC01,motor,0.75,45,pmn
MSC01,mem,0.85,45,pmn
MSC02,semantic,0.75,45,pmn
MSC02,glass,0.7,45,pmn
MSC02,motor,0.85,45,pmn
MSC02,mem,1.0,45,pmn
MSC03,semantic,0.75,45,pmn
MSC03,glass,0.85,45,pmn
MSC03,motor,0.95,45,pmn
MSC03,mem,0.85,45,pmn
MSC04,semantic,1.0,45,pmn
MSC04,glass,0.9,45,pmn
MSC04,motor,0.75,45,pmn
MSC04,mem,0.95,45,pmn
MSC05,semantic,0.8,45,pmn
MSC05,glass,0.85,45,pmn
MSC05,motor,0.95,45,pmn
MSC05,mem,1.0,45,pmn
MSC06,semantic,0.9,45,pmn
MSC06,glass,0.6851851851851851,45,pmn
MSC06,motor,0.75,45,pmn
MSC06,mem,0.95,45,pmn
MSC07,semantic,0.85,45,pmn
MSC07,glass,0.7,45,pmn
MSC07,motor,0.9,45,pmn
MSC07,mem,0.85,45,pmn
MSC10,semantic,0.7,45,pmn
MSC10,glass,0.6,45,pmn
MSC10,motor,0.7,45,pmn
MSC10,mem,0.75,45,pmn
MSC01,semantic,0.95,45,pmn
MSC01,glass,0.85,45,pmn
MSC01,motor,0.9,45,pmn
MSC01,mem,1.0,45,pmn
MSC02,semantic,0.95,45,pmn
MSC02,glass,0.85,45,pmn
MSC02,motor,0.85,45,pmn
MSC02,mem,0.9,45,pmn
MSC03,semantic,0.75,45,pmn
MSC03,glass,0.7,45,pmn
MSC03,motor,0.9,45,pmn
MSC03,mem,0.8,45,pmn
MSC04,semantic,0.95,45,pmn
MSC04,glass,0.85,45,pmn
MSC04,motor,0.75,45,pmn
MSC04,mem,0.95,45,pmn
MSC05,semantic,0.95,45,pmn
MSC05,glass,0.9,45,pmn
MSC05,motor,0.95,45,pmn
MSC05,mem,1.0,45,pmn
MSC06,semantic,0.75,45,pmn
MSC06,glass,0.6851851851851851,45,pmn
MSC06,motor,0.85,45,pmn
MSC06,mem,0.9,45,pmn
MSC07,semantic,0.9,45,pmn
MSC07,glass,0.7,45,pmn
MSC07,motor,0.75,45,pmn
MSC07,mem,0.8,45,pmn
MSC10,semantic,0.65,45,pmn
MSC10,glass,0.7,45,pmn
MSC10,motor,0.9,45,pmn
MSC10,mem,0.75,45,pmn
MSC01,semantic,0.85,45,pmn
MSC01,glass,0.75,45,pmn
MSC01,motor,0.8,45,pmn
MSC01,mem,0.85,45,pmn
MSC02,semantic,0.75,45,pmn
MSC02,glass,0.8,45,pmn
MSC02,motor,0.95,45,pmn
MSC02,mem,0.85,45,pmn
MSC03,semantic,0.95,45,pmn
MSC03,glass,0.85,45,pmn
MSC03,motor,0.9,45,pmn
MSC03,mem,0.95,45,pmn
MSC04,semantic,0.7,45,pmn
MSC04,glass,0.9,45,pmn
MSC04,motor,0.95,45,pmn
MSC04,mem,0.85,45,pmn
MSC05,semantic,0.95,45,pmn
MSC05,glass,0.9,45,pmn
MSC05,motor,0.9,45,pmn
MSC05,mem,1.0,45,pmn
MSC06,semantic,0.9,45,pmn
MSC06,glass,0.7222222222222222,45,pmn
MSC06,motor,0.9,45,pmn
MSC06,mem,0.75,45,pmn
MSC07,semantic,0.7,45,pmn
MSC07,glass,0.8,45,pmn
MSC07,motor,0.9,45,pmn
MSC07,mem,0.8,45,pmn
MSC10,semantic,0.75,45,pmn
MSC10,glass,1.0,45,pmn
MSC10,motor,1.0,45,pmn
MSC10,mem,0.85,45,pmn
MSC01,semantic,0.95,45,pmn
MSC01,glass,0.85,45,pmn
MSC01,motor,0.8,45,pmn
MSC01,mem,0.95,45,pmn
MSC02,semantic,0.7,45,pmn
MSC02,glass,0.75,45,pmn
MSC02,motor,1.0,45,pmn
MSC02,mem,0.8,45,pmn
MSC03,semantic,0.9,45,pmn
MSC03,glass,0.6,45,pmn
MSC03,motor,0.95,45,pmn
MSC03,mem,0.85,45,pmn
MSC04,semantic,0.9,45,pmn
MSC04,glass,0.8,45,pmn
MSC04,motor,1.0,45,pmn
MSC04,mem,0.95,45,pmn
MSC05,semantic,0.95,45,pmn
MSC05,glass,0.8,45,pmn
MSC05,motor,1.0,45,pmn
MSC05,mem,1.0,45,pmn
MSC06,semantic,0.8,45,pmn
MSC06,glass,0.7407407407407407,45,pmn
MSC06,motor,1.0,45,pmn
MSC06,mem,0.95,45,pmn
MSC07,semantic,0.9,45,pmn
MSC07,glass,0.85,45,pmn
MSC07,motor,0.9,45,pmn
MSC07,mem,0.9,45,pmn
MSC10,semantic,0.85,45,pmn
MSC10,glass,0.9,45,pmn
MSC10,motor,1.0,45,pmn
MSC10,mem,0.95,45,pmn
MSC01,semantic,0.8,45,pmn
MSC01,glass,0.75,45,pmn
MSC01,motor,0.95,45,pmn
MSC01,mem,0.85,45,pmn
MSC02,semantic,0.85,45,pmn
MSC02,glass,0.9,45,pmn
MSC02,motor,0.8,45,pmn
MSC02,mem,0.8,45,pmn
MSC03,semantic,0.75,45,pmn
MSC03,glass,0.75,45,pmn
MSC03,motor,0.8,45,pmn
MSC03,mem,0.65,45,pmn
MSC04,semantic,0.8,45,pmn
MSC04,glass,0.85,45,pmn
MSC04,motor,0.95,45,pmn
MSC04,mem,0.8,45,pmn
MSC05,semantic,0.9,45,pmn
MSC05,glass,0.75,45,pmn
MSC05,motor,0.95,45,pmn
MSC05,mem,0.9,45,pmn
MSC06,semantic,0.85,45,pmn
MSC06,glass,0.8333333333333334,45,pmn
MSC06,motor,0.9,45,pmn
MSC06,mem,0.85,45,pmn
MSC07,semantic,0.75,45,pmn
MSC07,glass,0.9,45,pmn
MSC07,motor,0.85,45,pmn
MSC07,mem,0.9,45,pmn
MSC10,semantic,0.85,45,pmn
MSC10,glass,0.75,45,pmn
MSC10,motor,0.85,45,pmn
MSC10,mem,0.85,45,pmn
MSC01,semantic,0.75,45,pmn
MSC01,glass,0.8,45,pmn
MSC01,motor,1.0,45,pmn
MSC01,mem,0.9,45,pmn
MSC02,semantic,0.8,45,pmn
MSC02,glass,0.5,45,pmn
MSC02,motor,0.9,45,pmn
MSC02,mem,0.85,45,pmn
MSC03,semantic,0.75,45,pmn
MSC03,glass,0.95,45,pmn
MSC03,motor,0.85,45,pmn
MSC03,mem,0.8,45,pmn
MSC04,semantic,0.8,45,pmn
MSC04,glass,0.9,45,pmn
MSC04,motor,1.0,45,pmn
MSC04,mem,1.0,45,pmn
MSC05,semantic,0.85,45,pmn
MSC05,glass,0.95,45,pmn
MSC05,motor,0.85,45,pmn
MSC05,mem,1.0,45,pmn
MSC06,semantic,0.85,45,pmn
MSC06,glass,0.8888888888888888,45,pmn
MSC06,motor,0.9,45,pmn
MSC06,mem,0.9,45,pmn
MSC07,semantic,0.85,45,pmn
MSC07,glass,0.85,45,pmn
MSC07,motor,0.95,45,pmn
MSC07,mem,0.7,45,pmn
MSC10,semantic,0.8,45,pmn
MSC10,glass,0.75,45,pmn
MSC10,motor,1.0,45,pmn
MSC10,mem,0.95,45,pmn
MSC01,semantic,0.95,45,pmn
MSC01,glass,0.75,45,pmn
MSC01,motor,0.95,45,pmn
