,train_task,test_task,sub,acc,Features
84,glass,semantic,MSC10,0.9,40000
85,glass,motor,MSC10,0.8649999999999999,40000
86,glass,mem,MSC10,0.8149999999999998,40000
87,semantic,glass,MSC10,0.89,40000
88,semantic,motor,MSC10,0.6900000000000001,40000
89,semantic,mem,MSC10,0.7999999999999999,40000
90,motor,glass,MSC10,0.5999999999999999,40000
91,motor,semantic,MSC10,0.5999999999999999,40000
92,motor,mem,MSC10,0.635,40000
93,mem,glass,MSC10,0.8549999999999999,40000
94,mem,semantic,MSC10,0.85,40000
95,mem,motor,MSC10,0.91,40000
0,glass,semantic,MSC01,0.95,50000
1,glass,motor,MSC01,0.925,50000
2,glass,mem,MSC01,0.72,50000
3,semantic,glass,MSC01,0.85,50000
4,semantic,motor,MSC01,0.7499999999999999,50000
5,semantic,mem,MSC01,0.6450000000000001,50000
6,motor,glass,MSC01,0.76,50000
7,motor,semantic,MSC01,0.9000000000000001,50000
8,motor,mem,MSC01,0.6500000000000001,50000
9,mem,glass,MSC01,0.905,50000
10,mem,semantic,MSC01,1.0,50000
11,mem,motor,MSC01,1.0,50000
12,glass,semantic,MSC02,0.8549999999999999,50000
13,glass,motor,MSC02,0.58,50000
14,glass,mem,MSC02,0.5700000000000001,50000
15,semantic,glass,MSC02,0.6399999999999999,50000
16,semantic,motor,MSC02,0.5,50000
17,semantic,mem,MSC02,0.505,50000
18,motor,glass,MSC02,0.5,50000
19,motor,semantic,MSC02,0.5,50000
20,motor,mem,MSC02,0.5,50000
21,mem,glass,MSC02,0.75,50000
22,mem,semantic,MSC02,0.845,50000
23,mem,motor,MSC02,0.63,50000
24,glass,semantic,MSC03,0.7699999999999999,50000
25,glass,motor,MSC03,0.91,50000
26,glass,mem,MSC03,0.605,50000
27,semantic,glass,MSC03,0.685,50000
28,semantic,motor,MSC03,0.685,50000
29,semantic,mem,MSC03,0.625,50000
30,motor,glass,MSC03,0.68,50000
31,motor,semantic,MSC03,0.5449999999999999,50000
32,motor,mem,MSC03,0.5849999999999999,50000
33,mem,glass,MSC03,0.5449999999999999,50000
34,mem,semantic,MSC03,0.775,50000
35,mem,motor,MSC03,0.8750000000000002,50000
36,glass,semantic,MSC04,0.96,50000
37,glass,motor,MSC04,0.89,50000
38,glass,mem,MSC04,0.8399999999999999,50000
39,semantic,glass,MSC04,0.82,50000
40,semantic,motor,MSC04,0.51,50000
41,semantic,mem,MSC04,0.725,50000
42,motor,glass,MSC04,0.9399999999999998,50000
43,motor,semantic,MSC04,0.575,50000
44,motor,mem,MSC04,0.6649999999999999,50000
45,mem,glass,MSC04,0.995,50000
46,mem,semantic,MSC04,0.95,50000
47,mem,motor,MSC04,0.8999999999999998,50000
48,glass,semantic,MSC05,0.885,50000
49,glass,motor,MSC05,0.8549999999999999,50000
50,glass,mem,MSC05,0.915,50000
51,semantic,glass,MSC05,0.885,50000
52,semantic,motor,MSC05,0.7300000000000001,50000
53,semantic,mem,MSC05,0.8600000000000001,50000
54,motor,glass,MSC05,0.755,50000
55,motor,semantic,MSC05,0.645,50000
56,motor,mem,MSC05,0.8049999999999999,50000
57,mem,glass,MSC05,0.875,50000
58,mem,semantic,MSC05,0.86,50000
59,mem,motor,MSC05,0.995,50000
60,glass,semantic,MSC06,0.8499999999999999,50000
61,glass,motor,MSC06,0.7222222222222222,50000
62,glass,mem,MSC06,0.9111111111111112,50000
63,semantic,glass,MSC06,0.7722222222222221,50000
64,semantic,motor,MSC06,0.655,50000
65,semantic,mem,MSC06,0.825,50000
66,motor,glass,MSC06,0.55,50000
67,motor,semantic,MSC06,0.73,50000
68,motor,mem,MSC06,0.7550000000000001,50000
69,mem,glass,MSC06,0.85,50000
70,mem,semantic,MSC06,0.8399999999999999,50000
71,mem,motor,MSC06,0.92,50000
72,glass,semantic,MSC07,1.0,50000
73,glass,motor,MSC07,0.5900000000000001,50000
74,glass,mem,MSC07,0.6750000000000002,50000
75,semantic,glass,MSC07,0.93,50000
76,semantic,motor,MSC07,0.5499999999999999,50000
77,semantic,mem,MSC07,0.575,50000
78,motor,glass,MSC07,0.5,50000
79,motor,semantic,MSC07,0.5449999999999999,50000
80,motor,mem,MSC07,0.505,50000
81,mem,glass,MSC07,0.955,50000
82,mem,semantic,MSC07,0.93,50000
83,mem,motor,MSC07,0.7849999999999999,50000
84,glass,semantic,MSC10,0.9,50000
85,glass,motor,MSC10,0.875,50000
86,glass,mem,MSC10,0.835,50000
87,semantic,glass,MSC10,0.875,50000
88,semantic,motor,MSC10,0.6900000000000001,50000
89,semantic,mem,MSC10,0.775,50000
90,motor,glass,MSC10,0.61,50000
91,motor,semantic,MSC10,0.605,50000
92,motor,mem,MSC10,0.6500000000000001,50000
93,mem,glass,MSC10,0.8549999999999999,50000
94,mem,semantic,MSC10,0.845,50000
95,mem,motor,MSC10,0.92,50000
